"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caryophyllaceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Fraxinus"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Vitaceae"
2960	3859	"Black Sea (Southwest 1)"	42.18417	28.91667	100	"AWI"	100	7209	8535	7770	0	0	0	26.8170426065163	0	0	52.6315789473684	0	2.00501253132832	0.50125313283208	0	0	0	0	1.50375939849624	0	0.25062656641604	0	0	0	0	0	0.25062656641604	0	0	15.2882205513784	0	0	0	0	0	0	0	0	0	0	0.25062656641604	0	0	0	0.50125313283208	0
2960	3859	"Black Sea (Southwest 1)"	42.18417	28.91667	110	"AWI"	110	7434	9033	8099	0	0	0.448430493273543	21.0762331838565	0	0	54.2600896860987	0	2.69058295964126	0	0	0	0.448430493273543	0	0	0	0	0	0	0	0	0	0.448430493273543	0	0	20.627802690583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2960	3859	"Black Sea (Southwest 1)"	42.18417	28.91667	120	"AWI"	120	7666	9444	8444	0	0	0	30.4721030042918	0	0	53.2188841201717	0	0.858369098712446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.450643776824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2960	3859	"Black Sea (Southwest 1)"	42.18417	28.91667	130	"AWI"	130	7924	9838	8789	0	0	0	31.5625	0	0	53.4375	0	0.625	0.3125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.375	0	0	0	0	4.0625	0	0	0	0	0	0.625	0	0	0	0	0
2960	3859	"Black Sea (Southwest 1)"	42.18417	28.91667	140	"AWI"	140	8194	10196	9134	0	0	0	34.0425531914894	0.354609929078014	0	44.3262411347518	0	0.354609929078014	0.354609929078014	0	0	0	0	0	0	0.354609929078014	0	0	0	0	0.709219858156028	0.354609929078014	0	0	14.5390070921986	0	0	0	0	3.90070921985816	0	0	0	0	0	0.354609929078014	0	0.354609929078014	0	0	0
2960	3859	"Black Sea (Southwest 1)"	42.18417	28.91667	150	"AWI"	150	8498	10567	9483	0	0.348432055749129	0.348432055749129	33.4494773519164	0	0	31.7073170731707	0	0.696864111498258	0.348432055749129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.9651567944251	0	0	0	0	0	0	0	0	0.696864111498258	0	1.39372822299652	0	0.696864111498258	0	0.348432055749129	0
2960	3859	"Black Sea (Southwest 1)"	42.18417	28.91667	160	"AWI"	160	8827	10888	9827	0	0	0	43.359375	0	0	33.59375	0	1.5625	0	0	0	0	0	0	0	1.171875	0	0	0	0	0.390625	0	0	0	17.96875	0	0	0	0	0	0	0	0	0	0	1.953125	0	0	0	0	0
2960	3859	"Black Sea (Southwest 1)"	42.18417	28.91667	180	"AWI"	180	9482	11501	10513	0	0	0	20.8860759493671	0	0	58.8607594936709	0	0	0.316455696202532	0	0	0	0	0.316455696202532	0	0	0	0	0	0	0	0	0	0	15.8227848101266	0	0	0	0	3.48101265822785	0	0.316455696202532	0	0	0	0	0	0	0	0	0
2960	3859	"Black Sea (Southwest 1)"	42.18417	28.91667	200	"AWI"	200	10320	12099	11196	0	0	0	28.4722222222222	0	0	52.7777777777778	0	0	0	0	0	0	0	0.347222222222222	0	0.347222222222222	0	0	0	0	0.347222222222222	0.347222222222222	0	0	15.9722222222222	0	0	0	0	0	0	0	0	0.347222222222222	0	1.04166666666667	0	0	0	0	0
2960	3859	"Black Sea (Southwest 1)"	42.18417	28.91667	210	"AWI"	210	10796	12362	11520	0	0	0.480769230769231	12.0192307692308	0	0	53.3653846153846	0	1.92307692307692	1.92307692307692	0	0	0	0	0.961538461538462	0	0	0	0	0	0	0	0	0	0	27.4038461538462	0	0	0	0	0	0	0	0	0.480769230769231	0	0.480769230769231	0	0	0	0.961538461538462	0
2960	3859	"Black Sea (Southwest 1)"	42.18417	28.91667	230	"AWI"	230	11418	13870	12403	0	0	0	21.0526315789474	0	0	59.8086124401914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.6602870813397	0	0	0	0	0	0	0	0	0	0	0	0	0.478468899521531	0	0	0
2960	3859	"Black Sea (Southwest 1)"	42.18417	28.91667	250	"AWI"	250	12055	15286	13334	0	0	0	24.2857142857143	0	0	50.4761904761905	0	1.42857142857143	0	0	0	0	0	0	0	0	0	0	0	0	1.42857142857143	0.952380952380952	0	0	20.4761904761905	0	0	0	0	0	0	0	0	0	0	0.476190476190476	0	0.476190476190476	0	0	0
