"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arbutus"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Myrtus"	"Olea"	"Phillyrea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Taxus"	"Thymelaeaceae"	"Urticaceae"
23964	41657	"Patateros bog"	39.59722	-4.67417	22	"AWI"	22	121	403	294	0	0	0	0	0	0	0	0	0	0	0	1.17647058823529	0	67.0588235294118	1.17647058823529	5.88235294117647	0	0	1.17647058823529	0	2.35294117647059	1.17647058823529	0	0	3.52941176470588	0	0	0	0	0	9.41176470588235	1.17647058823529	0	0	0	0	0	0	0	0	4.70588235294118	1.17647058823529
23964	41657	"Patateros bog"	39.59722	-4.67417	24	"AWI"	24	151	438	328	0.925925925925926	0	0.925925925925926	0	1.85185185185185	0	0	0	0	0	0	0.925925925925926	0	32.4074074074074	0	20.3703703703704	0	0	0	0	0	2.77777777777778	2.77777777777778	0	0	1.85185185185185	0	0	0	0	24.0740740740741	4.62962962962963	0	0	0.925925925925926	0	0	0	0	1.85185185185185	3.7037037037037	0
23964	41657	"Patateros bog"	39.59722	-4.67417	26	"AWI"	26	197	466	362	6.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.6666666666667	0	0	0	0	6.66666666666667	0	0	0	13.3333333333333	0	0	0	0	0	33.3333333333333	6.66666666666667	0	0	0	0	0	0	0	0	0	6.66666666666667
23964	41657	"Patateros bog"	39.59722	-4.67417	28	"AWI"	28	249	485	398	1.37931034482759	0	1.37931034482759	0.689655172413793	0.689655172413793	0	0	0	0	0.689655172413793	0	0	0	35.8620689655172	0	26.2068965517241	0	0	1.37931034482759	0	0	2.06896551724138	0	0	0.689655172413793	0	0	0	0	0	22.7586206896552	0	0	0	1.37931034482759	0	0	0	0.689655172413793	0	3.44827586206897	0.689655172413793
23964	41657	"Patateros bog"	39.59722	-4.67417	30	"AWI"	30	281	519	436	1.05263157894737	0	0	0	3.15789473684211	3.15789473684211	0	0	0	0	0	0	0	56.8421052631579	2.10526315789474	5.26315789473684	0	0	2.10526315789474	0	0	0	0	0	6.31578947368421	0	0	0	0	0	10.5263157894737	2.10526315789474	1.05263157894737	0	0	0	0	0	0	0	5.26315789473684	1.05263157894737
23964	41657	"Patateros bog"	39.59722	-4.67417	32	"AWI"	32	444	971	646	0	0	0	0	0	0	0	0	0	0	0	0	1.8348623853211	55.045871559633	2.75229357798165	8.25688073394496	0	0	0	0	0	0	0	0	1.8348623853211	0	0	0	28.4403669724771	0	0.917431192660551	0.917431192660551	0	0	0	0	0	0	0	0	0	0
23964	41657	"Patateros bog"	39.59722	-4.67417	34	"AWI"	34	488	1528	872	0	0	1.78571428571429	0	0	0	0	0	0	0	0	0	0	66.0714285714286	3.57142857142857	12.5	0	0	1.78571428571429	1.78571428571429	0	3.57142857142857	0	0	0	0	0	0	0	0	7.14285714285714	1.78571428571429	0	0	0	0	0	0	0	0	0	0
23964	41657	"Patateros bog"	39.59722	-4.67417	36	"AWI"	36	782	1831	1168	0	1.41843971631206	0.709219858156028	0	0	0	0	0	0	0	0	0	1.41843971631206	0	0	35.4609929078014	0	0	1.41843971631206	0	4.25531914893617	0	0	0	5.67375886524823	0	0	0	41.1347517730496	0	4.25531914893617	4.25531914893617	0	0	0	0	0	0	0	0	0	0
23964	41657	"Patateros bog"	39.59722	-4.67417	38	"AWI"	38	1318	1886	1539	1.14942528735632	0	0	1.14942528735632	0	0	0	0	0	0	0	0	0	0	0	6.32183908045977	89.6551724137931	0	0	0	0	0.574712643678161	0	0	0	0	0	0	0	0	0.574712643678161	0.574712643678161	0	0	0	0	0	0	0	0	0	0
23964	41657	"Patateros bog"	39.59722	-4.67417	40	"AWI"	40	1755	2033	1918	14.2857142857143	0	0	0	4.76190476190476	0	0	4.76190476190476	0	0	0	0	0	0	4.76190476190476	47.6190476190476	0	0	4.76190476190476	0	4.76190476190476	4.76190476190476	0	0	4.76190476190476	0	0	0	0	0	4.76190476190476	0	0	0	0	0	0	0	0	0	0	0
23964	41657	"Patateros bog"	39.59722	-4.67417	42	"AWI"	42	1844	2092	1983	0	0	3.44827586206897	0	0	0	0	0	0	0	0	0	0	0	0	55.1724137931034	0	0	3.44827586206897	0	0	0	0	0	3.44827586206897	0	0	0	0	0	24.1379310344828	3.44827586206897	0	0	0	0	0	0	0	0	6.89655172413793	0
23964	41657	"Patateros bog"	39.59722	-4.67417	44	"AWI"	44	1883	2200	2048	2.94117647058824	0	0	2.94117647058824	0	0	0	2.94117647058824	0	0	0	0	0	32.3529411764706	5.88235294117647	44.1176470588235	0	0	0	0	0	0	0	0	2.94117647058824	0	0	0	0	0	5.88235294117647	0	0	0	0	0	0	0	0	0	0	0
23964	41657	"Patateros bog"	39.59722	-4.67417	46	"AWI"	46	1955	2277	2108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.75675675675676	85.1351351351351	0	0	0	0	1.35135135135135	0	0	0	2.7027027027027	0	0	0	0	0	4.05405405405405	0	0	0	0	0	0	0	0	0	0	0
23964	41657	"Patateros bog"	39.59722	-4.67417	48	"AWI"	48	2043	2303	2172	0	0	0	0	0	0	0	3.38983050847458	0	0	0	0	0	0	5.08474576271187	81.3559322033898	0	0	0	0	1.69491525423729	0	0	1.69491525423729	1.69491525423729	0	0	0	0	0	1.69491525423729	1.69491525423729	0	0	0	0	0	0	0	0	0	1.69491525423729
23964	41657	"Patateros bog"	39.59722	-4.67417	50	"AWI"	50	2091	2350	2229	2.22222222222222	0	0	0	0	0	0	2.22222222222222	2.22222222222222	0	2.22222222222222	0	0	0	6.66666666666667	71.1111111111111	0	0	4.44444444444444	0	0	2.22222222222222	0	0	0	0	0	0	0	0	4.44444444444444	2.22222222222222	0	0	0	0	0	0	0	0	0	0
23964	41657	"Patateros bog"	39.59722	-4.67417	52	"AWI"	52	2192	2595	2349	2.32558139534884	1.55038759689922	0	0	0	0	0	6.97674418604651	0	0	0	0	0	0	11.6279069767442	69.7674418604651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.65116279069767	2.32558139534884	0	0	0	0	0	0	0	0	0	0.775193798449612
23964	41657	"Patateros bog"	39.59722	-4.67417	55	"AWI"	55	2230	3110	2485	2.22222222222222	2.22222222222222	0	0	0	0	0	8.88888888888889	0	0	0	0	0	0	13.3333333333333	64.4444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44444444444444	2.22222222222222	0	0	0	0	0	0	0	0	0	2.22222222222222
23964	41657	"Patateros bog"	39.59722	-4.67417	58	"AWI"	58	2339	3353	2671	5.55555555555556	0	0	0	0	0	0	0	5.55555555555556	0	0	0	4.16666666666667	0	0	56.9444444444444	0	0	0	0	11.1111111111111	0	0	0	0	0	0	0	0	0	16.6666666666667	0	0	0	0	0	0	0	0	0	0	0
