"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
16151	24966	"Watten"	50.83361	2.21333	1605	"AWI"	1605	7768	8534	8058	0	0	0	4.49438202247191	0	0	0	0	0	0.842696629213483	0	0	0	0	0	0	0	0	0	69.6629213483146	0	6.74157303370786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.842696629213483	14.3258426966292	0	0.280898876404494	0	0	0	0	0	0	0	0	0	0	0.280898876404494	0	0	0	0	0	0	0	0	0	0.561797752808989	1.96629213483146	0	0
16151	24966	"Watten"	50.83361	2.21333	1625	"AWI"	1625	7777	8574	8076	0	0	1.08459869848156	8.02603036876356	0	0.650759219088937	0	0.433839479392625	0	1.51843817787419	0	0	0	0	0	0	0	0	0	55.3145336225597	0	15.6182212581345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.650759219088937	11.7136659436009	0	0	0	0	0	0	0.216919739696312	0	1.08459869848156	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216919739696312	3.470715835141	0	0
16151	24966	"Watten"	50.83361	2.21333	1635	"AWI"	1635	7781	8599	8084	0	0	0.911854103343465	14.8936170212766	0	0	0.303951367781155	0	0	1.21580547112462	0	0	0	0	0	0	0	0	0	56.5349544072948	0	4.86322188449848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303951367781155	11.2462006079027	0	0	0	0	0	0	0	0	2.43161094224924	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43161094224924	4.86322188449848	0	0
16151	24966	"Watten"	50.83361	2.21333	1685	"AWI"	1685	7820	8645	8131	0	0	1.26315789473684	9.05263157894737	0	0	0.210526315789474	0.210526315789474	0	5.05263157894737	0	0	0	0	0	0	0	0	0	38.5263157894737	0.210526315789474	10.7368421052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210526315789474	11.7894736842105	0	0	0.210526315789474	7.78947368421053	0	0	0	0	11.5789473684211	0	0	0	0	0	0	0	0	0.210526315789474	0	0	0	0	0	2.94736842105263	0	0
16151	24966	"Watten"	50.83361	2.21333	1692	"AWI"	1692	7826	8651	8138	0	0	0.956937799043062	9.688995215311	0	1.67464114832536	0.119617224880383	0.358851674641148	0	4.06698564593301	0	0	0	0	0	0	0	0	0	57.8947368421053	0	11.0047846889952	0	0	0	0	0	0	0	0.119617224880383	0	0	0	0	0	0	0	0	0.119617224880383	6.45933014354067	0	0	0	0	0	0	0	0	3.70813397129187	0.119617224880383	0	0	0	0	0	0	0	0	0.119617224880383	0	0	0	0.239234449760766	3.34928229665072	0	0
16151	24966	"Watten"	50.83361	2.21333	1705	"AWI"	1705	7838	8665	8147	0	0	2.64026402640264	11.0561056105611	0	0	0.33003300330033	0.66006600660066	0	2.14521452145215	0	0	0	0	0	0.66006600660066	0	0	0	52.4752475247525	0	16.5016501650165	0	0	0	0	0	0	0	0	0	0.165016501650165	0	0	0	0	0	0.165016501650165	0	4.29042904290429	0	0	0	0	0	0	0	0	4.95049504950495	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66006600660066	3.3003300330033	0	0
16151	24966	"Watten"	50.83361	2.21333	1725	"AWI"	1725	7856	8688	8167	0	0	4.21348314606742	9.26966292134832	0.280898876404494	0	0	0.280898876404494	0	2.80898876404494	0	0	0	0	0	0	0	0	0	69.9438202247191	0	3.08988764044944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.280898876404494	4.49438202247191	0	0	0	0	0	0	0	0	1.68539325842697	0.842696629213483	0	0	0	0	0	0	0	0	0	0	0	0	0.561797752808989	2.24719101123596	0	0
16151	24966	"Watten"	50.83361	2.21333	1745	"AWI"	1745	7869	8714	8184	0	0	3.35195530726257	0	0	0	0.279329608938547	0.279329608938547	0	2.79329608938547	0	0	0.558659217877095	0	0	0	0	0	0	53.6312849162011	0	8.10055865921788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.279329608938547	5.58659217877095	0	0	0	11.1731843575419	0	0	0	0	8.37988826815642	0.279329608938547	0	0	0	0	0	0	0	0.558659217877095	0	0	0	0	0.279329608938547	4.46927374301676	0	0
16151	24966	"Watten"	50.83361	2.21333	1785	"AWI"	1785	7890	8779	8220	0	0	4.39882697947214	0	0	0	0.293255131964809	0	0	1.17302052785924	0	0	0.293255131964809	0	0	0	0	0	0	73.900293255132	0	5.27859237536657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51906158357771	0	0	0	0	0	0	0	0	2.34604105571848	0	0	0	0	0	0	0	0	0	0	0.293255131964809	0	0	0.879765395894428	7.33137829912024	0	0.293255131964809
16151	24966	"Watten"	50.83361	2.21333	1825	"AWI"	1825	7930	8811	8254	0	0	5.07246376811594	0	0	0	0.72463768115942	0.72463768115942	0	2.17391304347826	0	0	0.72463768115942	0	0	0	0	0	0	63.0434782608696	0	2.17391304347826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.07246376811594	0.72463768115942	0	0	0	0	0	0	0	10.1449275362319	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72463768115942	8.69565217391304	0	0
16151	24966	"Watten"	50.83361	2.21333	1865	"AWI"	1865	7961	8854	8292	0	0	4.74934036939314	0	0	0	0.263852242744063	0	0	1.58311345646438	0	0	0.263852242744063	0	0	0	0	0	0	66.490765171504	0	3.43007915567282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.48548812664908	0	0	0.263852242744063	6.86015831134565	0	0	0	0	6.06860158311346	0	0	0	0	0	0	0	0	0.263852242744063	0	0	0	0	0.527704485488127	4.74934036939314	0	0
16151	24966	"Watten"	50.83361	2.21333	1885	"AWI"	1885	7977	8879	8309	0	0	5.20833333333333	0	0	0	0.520833333333333	0.520833333333333	0	2.08333333333333	0	0	0	0	0	0	0	0	0	65.1041666666667	0	3.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5625	0.520833333333333	0	0	0	0	0	0	0	14.5833333333333	0.520833333333333	0	0	0	0	0	0	0	0.520833333333333	0	0	0	0.520833333333333	0.520833333333333	4.6875	0	0
16151	24966	"Watten"	50.83361	2.21333	1905	"AWI"	1905	7992	8908	8324	0	0	1.27388535031847	0	0	0	0	0.636942675159236	0	2.54777070063694	0	0	0.636942675159236	0	0	0	0	0	0	77.7070063694268	0	3.82165605095541	0	0	0	0	0	0	0	0.636942675159236	0	0	0	0	0.636942675159236	0	0	0	0.636942675159236	0	0.636942675159236	0	0	5.09554140127389	0	0	0	0	0.636942675159236	0	0	0	0	0	0	0	0	0.636942675159236	0	0	0	0	1.27388535031847	3.18471337579618	0	0
16151	24966	"Watten"	50.83361	2.21333	1925	"AWI"	1925	8004	8940	8342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.6666666666667	0	2.77777777777778	0	0	0	0	0	0	0	0	0	0.925925925925926	0	0	0	0	0	0	0.925925925925926	47.2222222222222	0.925925925925926	0	0	0	0	0	0	0	2.77777777777778	0	0	0	0	0	0	0	0	1.85185185185185	0	0	0	0	0.925925925925926	0	0	0
16151	24966	"Watten"	50.83361	2.21333	1945	"AWI"	1945	8040	8953	8369	0	0	0.974025974025974	0	0	0	0	0.324675324675325	0	0	0	0	0	0	0	0	0	0	0	86.6883116883117	0	0.974025974025974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.649350649350649	6.81818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.324675324675325	0	0	1.2987012987013	1.94805194805195	0	0
16151	24966	"Watten"	50.83361	2.21333	1965	"AWI"	1965	8079	8966	8401	0.234192037470726	0	1.87353629976581	0	0	0	0.468384074941452	0.702576112412178	0	2.57611241217799	0	0	0.234192037470726	0	0	0	0	0	0	64.6370023419204	0	3.04449648711944	0	0	0	0	0	0	0	0.234192037470726	0	0	0	0	0.234192037470726	0	0	0	0	2.81030444964871	0	0	0	8.89929742388759	0	0	0	0	9.60187353629976	0	0	0	0	0	0	0	0	0	0	0.234192037470726	0	0	0.468384074941452	3.74707259953162	0	0
16151	24966	"Watten"	50.83361	2.21333	1985	"AWI"	1985	8106	8975	8436	0	0	0.634920634920635	0	0	0	0	0	0	0.634920634920635	0	0	0	0	0	0	0	0	0	57.7777777777778	0	2.22222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317460317460317	35.2380952380952	0	0	0	0.634920634920635	0	0	0	0	0.317460317460317	0	0	0	0	0	0	0	0	0.317460317460317	0	0	0	0	0.317460317460317	1.58730158730159	0	0
16151	24966	"Watten"	50.83361	2.21333	2005	"AWI"	2005	8130	9000	8472	0	0	1.41843971631206	0	0	0	0	0	0	3.78250591016548	0	0	0.236406619385343	0	0	0	0	0	0	82.2695035460993	0	1.6548463356974	0	0	0	0	0	0	0	0	0	0	0	0	0.472813238770686	0	0	0	0	1.41843971631206	0	0	0	0	0	0	0.236406619385343	0	4.9645390070922	0	0	0	0	0	0	0	0	0.236406619385343	0	0.236406619385343	0	0	0.236406619385343	2.60047281323877	0	0.236406619385343
16151	24966	"Watten"	50.83361	2.21333	2035	"AWI"	2035	8156	9047	8515	0	0	3.01204819277108	0	0	0	0.301204819277108	0.301204819277108	0	4.51807228915663	0	0	0	0	0	0	0	0	0	51.2048192771084	0	1.80722891566265	0	0	0	0	0	0.301204819277108	0	0	0	0	0	0	0	0	0	0	0.301204819277108	4.51807228915663	0	0	0.301204819277108	12.3493975903614	0	0	0	0	10.8433734939759	0.301204819277108	0	0	0.301204819277108	0.301204819277108	0	0	0	0.301204819277108	0	0.301204819277108	0	0	1.20481927710843	7.2289156626506	0	0.301204819277108
16151	24966	"Watten"	50.83361	2.21333	2045	"AWI"	2045	8163	9066	8533	0	0	2.87958115183246	0	0	0	0.261780104712042	0	0	1.57068062827225	0	0	0	0	0	0	0	0	0	74.3455497382199	0	1.83246073298429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.261780104712042	6.02094240837696	0	0	0	2.35602094240838	0	0	0	0	0.523560209424084	0	0	0	0	0	0	0	0	0	0	0	0	0	6.02094240837696	3.92670157068063	0	0
16151	24966	"Watten"	50.83361	2.21333	2065	"AWI"	2065	8177	9109	8562	0	0	2.64765784114053	0	0	0	0.203665987780041	0.203665987780041	0	1.42566191446029	0	0	0	0	0	0	0	0.203665987780041	0	81.8737270875764	0	1.22199592668024	0	0	0	0	0	0	0	0.203665987780041	0	0	0	0	0	0	0	0	0.203665987780041	2.44399185336049	0	0	0.203665987780041	0	0	0	0	0	4.27698574338086	0	0	0	0	0	0	0	0	0	0	0	0	0	0.610997963340122	4.27698574338086	0	0
16151	24966	"Watten"	50.83361	2.21333	2085	"AWI"	2085	8280	9134	8631	0	0	2.18181818181818	0	0	0	1.09090909090909	0.363636363636364	0	4.36363636363636	0	0	0.363636363636364	0	0	0	0	0	0	59.6363636363636	0	7.63636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0.363636363636364	0	0	0	0.363636363636364	2.90909090909091	0	0	0	0	0	0	0	0	14.1818181818182	0	0	0	0	0	0	0	0	0	0	0.363636363636364	0	0	0.363636363636364	5.45454545454545	0	0.363636363636364
16151	24966	"Watten"	50.83361	2.21333	2204	"AWI"	2204	8895	9323	9092	0	0	0	0	0	0	0	0	0	2.7027027027027	0	0	0	0	0	0	0	0	0	2.7027027027027	0	5.40540540540541	0	0	0	0	0	2.7027027027027	0	0	0	0	0	0	0	0	0	0	0	67.5675675675676	0	0	0	0	0	0	0	0	2.7027027027027	0	0	0	0	0	0	0	8.10810810810811	0	0	5.40540540540541	0	0	2.7027027027027	0	0	0
16151	24966	"Watten"	50.83361	2.21333	2210	"AWI"	2210	8920	9348	9117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.8571428571429	0	3.57142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8571428571429	3.57142857142857	0	0	0	0	0	0	0	7.14285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16151	24966	"Watten"	50.83361	2.21333	2230	"AWI"	2230	9125	9493	9299	0	0	0	0	0	0	0	0	0	0	0	0	11.1111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.40740740740741	0	0	0	0	0	0	0	0	0	0	0	62.962962962963	7.40740740740741	0	0	0	0	0	0	0	3.7037037037037	0	0	0	0	0	0	0	0	7.40740740740741	0	0	0	0	0	0	0	0
