"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Colchicaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Eucalyptus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Melanthiaceae"	"Montiaceae"	"Myrica"	"Myrtus"	"Olea"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
24111	41909	"Charco da Candieira"	40.34167	-7.57639	20	"AWI"	20	495	721	573	1	10	0	0	0	0	0	5	0	2	0	142	0	1	0	0	0	0	1	0	0	0	0	0	0	19	1	0	0	0	0	0	0	0	0	6	12	0	0	0	3	0	0	0	0	0	0	0	0	0	0	41	0	1	0	0	1	0	4	0	0	1	0	0	0	0	95	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
24111	41909	"Charco da Candieira"	40.34167	-7.57639	22.5	"AWI"	22.5	582.5	825.5	679	0	6	0	0	0	0	1	1	0	1	0	55	0	2	0	2	0	0	1	0	0	0	0	0	1	2	3	0	0	362	0	0	0	0	0	0	4	0	1	3	0	0	5	0	0	0	0	0	1	0	0	17	0	0	0	0	4	0	6	0	0	1	0	0	0	0	65	0	0	0	0	13	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	25	"AWI"	25	668	934	785	0	3	1	0	0	0	0	2	0	0	0	1244	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	11	0	0	0	0	0	0	1	0	0	1	0	0	0	0	93	0	0	0	0	12	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	27.5	"AWI"	27.5	752.5	1050.5	890	0	6	0	0	0	0	0	3	0	0	0	98	0	1	0	2	0	0	0	0	0	0	0	0	2	5	18	0	0	228	0	0	0	0	0	1	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	3	0	0	0	0	0	0	0	94	0	0	0	0	20	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	30	"AWI"	30	824	1132	966	0	7	0	0	0	0	0	0	0	2	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	8	83	0	0	0	0	0	0	0	0	1	12	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	95	0	0	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	32.5	"AWI"	32.5	878	1152	1004	0	4	0	0	0	0	0	1	0	1	0	179	0	1	0	2	0	0	4	0	0	2	0	0	0	12	61	0	0	171	0	0	0	0	0	0	2	0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	5	0	0	1	0	0	0	0	108	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	35	"AWI"	35	932	1175	1041	0	8	1	0	0	0	0	3	0	1	0	215	0	0	0	0	0	0	0	0	0	1	0	0	0	13	66	0	0	0	0	0	0	0	0	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	98	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	37.5	"AWI"	37.5	977.5	1199	1077.5	0	4	1	0	0	0	0	3	0	1	0	235	0	1	0	0	0	0	3	0	0	0	0	0	0	13	100	0	0	146	0	0	0	0	0	0	5	0	0	0	3	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	1	0	0	0	0	118	0	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	40	"AWI"	40	1019	1228	1114	0	3	0	0	0	0	0	2	0	2	0	345	0	1	0	0	0	0	2	0	0	0	0	0	0	13	57	0	0	0	0	0	0	0	0	3	12	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	1	0	0	3	0	0	0	0	95	0	0	0	0	10	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	42.5	"AWI"	42.5	1053.5	1258	1152	0	4	1	0	0	0	0	3	1	0	0	315	0	0	0	0	0	0	1	0	0	0	0	0	1	11	31	0	0	74	0	0	0	0	0	0	5	0	0	1	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	3	0	5	0	0	1	0	0	0	0	94	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	45	"AWI"	45	1082	1294	1189	0	13	0	0	0	0	0	2	0	3	0	371	0	1	0	0	0	0	0	0	0	0	0	0	0	13	39	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	6	0	4	0	0	0	0	5	0	1	0	0	0	0	0	1
24111	41909	"Charco da Candieira"	40.34167	-7.57639	47.5	"AWI"	47.5	1109	1332	1229	0	6	0	0	0	0	0	2	1	7	0	349	0	0	0	3	0	0	3	0	0	0	0	0	1	13	22	0	0	81	0	0	0	0	0	1	11	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	4	0	0	2	0	0	0	0	121	0	0	0	0	11	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	50	"AWI"	50	1131	1379	1268	0	5	2	0	0	0	0	4	0	2	0	308	0	1	0	3	0	0	1	0	0	0	0	0	1	10	30	0	0	0	0	0	0	0	1	1	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	98	0	0	0	0	16	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1
24111	41909	"Charco da Candieira"	40.34167	-7.57639	52.5	"AWI"	52.5	1154.5	1398	1290.5	0	11	0	0	0	0	1	1	0	2	0	321	0	1	0	0	0	0	3	0	0	2	0	0	1	12	89	0	0	90	0	0	0	0	3	0	6	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	5	1	0	2	0	0	0	0	92	0	0	0	0	8	0	2	1	0	0	0	4	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	55	"AWI"	55	1178	1411	1309	0	20	0	0	0	0	0	3	0	5	0	445	0	0	0	3	0	0	1	0	0	0	0	0	1	4	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	4	0	0	2	0	0	0	0	100	0	0	0	0	8	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	57.5	"AWI"	57.5	1200	1430	1328	0	3	0	0	0	1	0	5	0	0	0	388	0	0	0	2	0	0	0	0	0	0	0	0	4	8	31	0	0	75	0	0	0	0	2	1	4	0	0	1	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	7	0	0	2	0	0	0	0	97	0	0	0	0	10	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	60	"AWI"	60	1225	1448	1346	0	9	0	0	0	0	0	0	3	2	0	531	0	0	0	0	0	0	3	0	0	0	0	0	0	2	13	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	0	99	0	0	0	0	7	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	62.5	"AWI"	62.5	1250.5	1468	1363.5	0	6	1	0	0	0	0	3	0	1	0	351	0	1	0	0	0	0	1	0	0	0	0	0	1	3	43	0	0	108	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	2	0	7	0	0	1	0	0	0	0	129	0	0	0	0	12	0	4	0	0	0	0	1	0	0	0	1	0	0	0	1
24111	41909	"Charco da Candieira"	40.34167	-7.57639	65	"AWI"	65	1273	1492	1382	0	5	0	0	0	0	0	10	0	4	0	77	0	0	0	0	0	0	1	0	0	1	0	0	0	8	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	4	0	0	0	0	72	0	0	0	0	4	0	5	0	0	0	0	2	0	0	0	0	0	0	0	1
24111	41909	"Charco da Candieira"	40.34167	-7.57639	67.5	"AWI"	67.5	1288.5	1517.5	1400.5	0	6	1	0	0	0	0	3	0	3	0	176	0	1	0	0	0	0	2	0	0	0	0	0	1	10	5	0	0	123	0	0	0	0	0	0	33	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	9	0	0	4	0	0	0	0	62	0	0	0	0	12	0	4	0	0	0	0	1	0	0	0	1	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	70	"AWI"	70	1297	1547	1418	0	8	1	0	0	0	0	2	1	1	0	307	0	1	0	0	0	0	4	0	0	0	0	1	2	13	11	0	0	0	0	0	0	0	3	0	9	0	0	0	3	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	0	3	0	0	1	0	0	0	0	75	0	0	0	0	10	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	72.5	"AWI"	72.5	1311	1577.5	1435	0	5	0	0	0	0	0	1	1	6	0	450	0	3	0	5	0	0	1	0	0	0	0	0	3	11	25	0	0	98	0	0	0	0	0	2	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	0	113	0	0	0	0	30	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	75	"AWI"	75	1340	1590	1454	0	8	3	0	0	0	0	4	1	2	0	264	0	1	0	0	0	0	6	0	0	1	0	0	3	4	9	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	3	1	0	0	0	0	0	0	95	0	0	0	0	17	0	3	0	0	0	0	4	0	0	1	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	77.5	"AWI"	77.5	1368	1604.5	1471.5	0	12	0	0	0	0	0	8	0	3	0	377	0	2	0	5	0	0	0	0	0	0	0	0	1	6	22	0	0	128	0	0	0	0	1	1	9	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	119	0	0	0	0	22	0	8	0	0	1	0	1	0	0	0	1	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	80	"AWI"	80	1393	1619	1491	0	9	2	0	0	0	0	2	1	3	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	10	31	0	0	0	0	0	0	0	0	3	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	3	0	0	0	0	0	0	0	84	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
24111	41909	"Charco da Candieira"	40.34167	-7.57639	82.5	"AWI"	82.5	1408.5	1635	1508	0	7	0	0	0	0	0	2	0	0	0	93	0	1	0	0	0	0	1	0	0	0	0	0	1	4	7	0	0	104	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	1	0	0	0	0	51	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	85	"AWI"	85	1425	1651	1524	0	9	0	0	0	0	0	5	1	4	0	316	0	3	0	7	0	0	4	0	0	0	0	0	2	19	2	0	0	0	0	0	0	0	0	3	55	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	1	0	0	1	0	5	0	0	0	0	0	0	0	99	0	0	0	0	12	0	3	0	0	0	0	2	0	0	1	1	0	0	0	0
24111	41909	"Charco da Candieira"	40.34167	-7.57639	87.5	"AWI"	87.5	1437	1668	1540.5	0	13	0	0	0	0	0	4	1	8	0	254	0	3	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	137	0	0	0	0	1	0	35	0	0	2	3	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	4	0	13	0	0	5	0	0	0	0	75	0	0	0	0	21	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0
