"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3045	3972	"La Caudelais"	47.25444	-1.80028	365	"AWI"	365	5627	6355	6074	0	0	262	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	3	89	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	29	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	370	"AWI"	370	5642	6419	6120	0	0	217	1	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	1	57	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	17	0	0	0	0	0	0	3	0	0	0	0	0	1	2	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	375	"AWI"	375	5658	6483	6168	0	0	246	1	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	2	16	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	28	0	0	1	0	0	0	2	0	1	0	0	0	2	0	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	380	"AWI"	380	5677	6548	6217	0	0	108	4	2	0	1	0	3	0	0	0	0	0	0	0	0	0	0	2	21	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	36	0	0	0	0	0	0	2	0	0	1	0	0	2	0	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	385	"AWI"	385	5692	6613	6264	0	0	71	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	67	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	25	0	0	77	0	0	1	0	0	0	1	0	0	0	0	0	2	1	0	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	390	"AWI"	390	5713	6633	6287	0	0	9	8	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	6	61	0	0	0	3	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	3	0	0	0	0	0	99	0	0	0	0	0	0	1	0	1	3	0	0	2	2	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	395	"AWI"	395	5736	6644	6302	0	0	11	5	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	31	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	40	0	0	67	0	0	0	0	2	0	2	0	1	6	0	0	2	3	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	400	"AWI"	400	5755	6658	6318	0	0	13	5	1	1	2	0	4	0	0	0	0	0	0	0	0	0	0	9	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	103	0	0	2	0	1	0	3	0	0	0	0	0	1	2	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	405	"AWI"	405	5773	6672	6334	0	0	4	5	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	70	0	0	0	0	3	0	2	0	0	0	0	0	6	2	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	407	"AWI"	407	5782	6676	6340	0	0	4	2	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	72	0	0	0	0	1	0	2	0	0	0	0	0	0	4	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	412	"AWI"	412	5799	6692	6354	0	0	7	20	2	1	2	0	2	0	0	0	0	0	0	0	0	0	0	11	15	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	0	0	0	0	0	94	0	0	0	0	1	0	2	0	1	0	0	0	8	5	0	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	415	"AWI"	415	5808	6705	6363	1	0	7	46	4	1	3	0	2	0	0	0	0	0	0	0	0	0	0	4	41	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	41	0	0	0	0	0	97	0	0	0	0	0	0	0	1	0	0	0	0	15	2	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	420	"AWI"	420	5822	6725	6378	0	0	10	64	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	8	20	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	1	0	1	40	0	0	0	0	0	82	0	0	0	0	0	0	1	0	1	0	0	0	16	1	0	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	425	"AWI"	425	5839	6742	6393	0	0	7	50	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	38	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	2	54	0	0	0	0	0	113	0	0	0	0	0	0	1	0	0	0	0	0	11	2	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	430	"AWI"	430	5852	6764	6408	0	0	6	61	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	11	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	36	0	0	0	0	0	125	0	0	0	0	0	2	1	0	0	0	0	0	12	3	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	435	"AWI"	435	5865	6788	6423	2	0	10	46	4	0	1	0	2	0	0	0	0	0	0	0	0	0	0	7	38	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	35	0	0	18	0	0	120	0	0	0	0	0	0	1	0	0	0	0	0	10	1	0	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	440	"AWI"	440	5883	6815	6438	1	0	5	40	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	8	72	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	1	0	0	9	2	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	445	"AWI"	445	5897	6838	6452	0	0	5	52	1	1	1	0	5	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	44	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	12	4	0	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	450	"AWI"	450	5909	6868	6465	1	1	5	47	2	2	1	0	3	0	0	0	0	0	0	0	0	0	0	4	16	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	49	0	3	0	0	0	78	0	0	0	0	0	0	1	0	0	0	0	0	13	4	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	455	"AWI"	455	5920	6909	6480	1	1	11	43	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	7	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	27	0	0	0	0	0	101	0	0	0	0	0	0	1	1	0	0	0	0	14	3	0	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	462	"AWI"	462	5937	6961	6499	0	0	7	21	10	1	2	0	5	0	0	0	0	0	0	0	0	0	0	2	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	107	0	0	94	0	0	0	0	0	0	1	0	1	4	0	0	8	6	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	463	"AWI"	463	5940	6968	6502	0	0	5	10	4	0	2	0	1	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	465	"AWI"	465	5944	6980	6507	0	0	1	11	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	3	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	107	0	0	0	0	0	0	1	0	0	0	0	0	6	4	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	470	"AWI"	470	5958	7017	6520	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	475	"AWI"	475	5971	7051	6534	0	0	2	9	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	480	"AWI"	480	5981	7096	6550	0	0	0	10	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	92	0	0	0	0	1	0	0	0	0	0	0	0	6	3	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	483	"AWI"	483	5989	7117	6559	0	0	3	23	1	2	2	0	1	0	1	0	0	0	0	0	0	0	0	6	15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	485	"AWI"	485	5996	7120	6564	0	1	9	42	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	19	0	2	138	0	0	62	0	0	0	0	1	0	0	0	0	0	0	0	9	3	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	490	"AWI"	490	6010	7134	6579	1	0	9	60	2	1	2	0	2	1	0	0	0	0	0	0	0	0	0	5	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	35	0	0	83	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	13	3	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	500	"AWI"	500	6045	7154	6605	0	0	8	57	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	10	6	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	43	0	0	52	0	0	75	0	0	0	0	0	0	2	0	0	0	0	0	14	6	0	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	505	"AWI"	505	6060	7166	6619	1	0	7	69	0	2	2	0	4	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	32	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	520	"AWI"	520	6100	7213	6659	1	0	7	93	1	2	1	0	2	0	2	0	0	0	0	1	0	0	0	5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	44	0	6	0	0	0	95	0	0	0	0	1	0	2	0	0	0	0	0	10	2	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	530	"AWI"	530	6126	7239	6685	0	0	10	64	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	31	0	0	0	0	0	44	0	0	0	0	0	0	1	0	0	0	0	0	20	1	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	540	"AWI"	540	6149	7271	6712	1	0	9	127	1	0	3	0	2	0	0	0	0	0	0	1	0	0	0	11	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	24	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	20	1	0	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	550	"AWI"	550	6176	7310	6739	0	0	14	62	1	1	1	0	4	0	0	0	0	0	0	0	0	0	0	13	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	103	0	0	0	0	0	0	2	0	0	0	0	0	9	1	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	560	"AWI"	560	6195	7352	6766	1	2	13	84	1	2	1	0	2	0	0	0	0	0	0	0	0	0	0	22	10	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	21	0	0	0	0	0	94	3	0	0	0	0	0	2	0	0	1	0	0	29	5	0	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	570	"AWI"	570	6214	7400	6793	1	1	28	73	2	0	2	0	4	0	3	1	0	0	0	0	0	0	0	17	3	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	15	0	0	15	0	0	132	1	0	0	0	1	0	6	2	0	0	1	0	21	4	0	1	2
3045	3972	"La Caudelais"	47.25444	-1.80028	580	"AWI"	580	6232	7449	6821	0	0	11	150	1	1	2	0	2	0	0	0	0	0	0	1	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	12	3	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	590	"AWI"	590	6280	7474	6847	0	0	21	59	0	2	1	0	3	0	0	0	0	0	0	1	0	0	0	14	8	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	50	0	2	19	0	0	98	0	0	0	0	0	0	2	0	0	0	0	0	10	7	0	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	600	"AWI"	600	6317	7496	6874	2	1	11	91	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	51	0	4	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	13	5	0	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	610	"AWI"	610	6347	7519	6902	0	2	49	66	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	34	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	7	0	0	0	0	0	64	0	0	1	0	0	0	2	0	0	0	0	0	19	8	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	620	"AWI"	620	6376	7549	6930	3	0	31	47	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	43	0	0	0	0	0	112	1	0	0	0	0	0	4	0	0	0	0	0	15	3	0	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	630	"AWI"	630	6405	7580	6962	0	1	37	45	1	2	3	0	4	0	0	0	0	0	0	0	0	0	0	54	3	0	0	0	0	1	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	33	0	0	0	0	0	95	0	0	0	0	0	0	4	3	0	0	0	0	14	12	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	640	"AWI"	640	6434	7611	6989	4	0	33	71	1	1	2	0	3	0	0	0	0	0	0	0	0	0	0	20	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	39	0	0	0	0	0	65	0	0	0	0	0	0	1	0	0	0	0	0	18	7	0	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	650	"AWI"	650	6451	7665	7018	1	1	35	59	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	1	28	0	2	0	0	0	101	1	0	0	0	0	0	3	1	1	0	0	0	14	14	0	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	660	"AWI"	660	6474	7709	7045	1	0	41	58	1	0	7	0	2	0	0	0	0	0	0	0	0	0	0	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	31	0	2	13	0	0	100	2	0	0	0	0	0	1	0	0	0	0	0	10	8	0	1	1
3045	3972	"La Caudelais"	47.25444	-1.80028	670	"AWI"	670	6486	7742	7075	1	0	33	63	0	3	3	0	1	0	0	0	0	0	0	0	0	0	0	32	4	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	29	0	3	0	0	0	91	1	0	0	0	0	0	4	1	0	0	0	0	16	8	1	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	680	"AWI"	680	6513	7779	7102	3	0	18	53	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	23	5	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3	37	0	0	0	0	0	113	0	0	0	0	0	0	1	1	0	0	0	0	18	2	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	690	"AWI"	690	6561	7802	7128	1	0	37	62	0	1	1	0	4	0	0	0	1	0	0	0	0	0	0	44	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	19	0	0	11	0	0	96	2	0	0	0	1	0	4	1	0	0	0	0	17	4	1	0	2
3045	3972	"La Caudelais"	47.25444	-1.80028	700	"AWI"	700	6606	7819	7155	1	1	24	55	1	2	4	0	3	0	1	0	0	0	0	1	0	0	0	13	7	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	23	0	0	0	0	0	136	1	0	0	0	1	0	2	1	0	0	0	0	14	10	1	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	710	"AWI"	710	6640	7842	7184	0	0	0	13	0	1	2	0	5	0	0	0	0	0	0	0	0	0	0	19	11	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	130	3	0	0	0	0	0	1	0	0	0	1	0	7	7	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	715	"AWI"	715	6653	7858	7198	0	0	11	15	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	17	9	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	91	1	0	0	0	0	0	1	1	0	0	0	0	7	4	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	720	"AWI"	720	6672	7874	7211	0	0	4	14	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	7	12	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	1	0	10	6	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	730	"AWI"	730	6703	7896	7239	0	0	19	76	2	1	2	0	3	0	1	0	0	0	0	0	0	0	0	12	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	19	0	0	0	0	0	94	0	0	1	0	1	0	1	0	0	0	0	0	21	3	0	0	2
3045	3972	"La Caudelais"	47.25444	-1.80028	740	"AWI"	740	6733	7924	7266	0	1	8	55	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	15	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	40	0	2	0	0	0	117	0	0	0	0	0	0	2	1	0	0	0	0	9	6	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	750	"AWI"	750	6754	7958	7295	3	0	17	84	1	2	3	0	10	0	0	0	0	0	0	0	0	0	0	31	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	19	0	0	0	0	0	140	0	0	1	0	1	0	4	0	0	0	0	0	15	4	0	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	760	"AWI"	760	6776	7992	7322	0	0	25	43	2	1	3	0	4	0	0	0	0	0	0	0	0	0	0	24	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	15	0	0	0	0	0	84	0	0	0	0	0	0	1	0	1	0	0	0	18	7	0	0	2
3045	3972	"La Caudelais"	47.25444	-1.80028	770	"AWI"	770	6799	8031	7349	0	2	48	41	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	41	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	9	0	0	31	0	0	69	0	0	0	0	1	0	2	0	0	0	0	0	12	11	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	780	"AWI"	780	6848	8055	7374	0	0	26	54	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	44	8	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	29	0	0	0	0	0	83	0	0	0	0	0	0	2	0	0	0	0	0	19	3	0	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	790	"AWI"	790	6898	8079	7399	1	0	14	23	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	29	7	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	60	0	0	78	0	0	0	0	0	0	0	0	0	0	1	0	8	5	0	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	800	"AWI"	800	6951	8101	7425	1	0	29	33	1	2	2	0	3	0	0	0	0	0	0	0	0	0	0	34	9	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	26	0	0	0	0	0	102	1	0	0	0	0	0	1	1	0	0	0	0	8	9	0	1	0
3045	3972	"La Caudelais"	47.25444	-1.80028	810	"AWI"	810	6989	8124	7449	0	0	0	41	1	1	2	0	6	0	0	0	0	0	0	0	0	0	0	40	16	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	5	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	815	"AWI"	815	7002	8140	7462	0	0	9	21	1	1	1	0	6	0	0	1	0	0	0	1	0	0	0	30	12	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	5	0	0	0	0	0	137	2	0	0	0	1	2	2	0	0	1	0	0	7	9	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	822	"AWI"	822	7027	8166	7479	0	0	6	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	36	32	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4	0	0	0	0	0	117	0	0	0	0	0	2	0	0	0	0	0	0	9	3	0	1	0
3045	3972	"La Caudelais"	47.25444	-1.80028	825	"AWI"	825	7040	8176	7486	0	0	11	21	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	40	23	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	6	0	0	66	0	0	102	0	0	0	0	1	0	1	0	0	0	0	0	8	10	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	835	"AWI"	835	7079	8206	7510	0	0	9	17	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	57	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	11	3	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	845	"AWI"	845	7112	8240	7536	0	0	7	2	1	1	2	0	5	0	0	0	0	0	0	0	0	0	0	62	23	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4	0	0	0	0	0	111	1	0	0	0	0	0	1	1	0	1	1	0	11	11	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	855	"AWI"	855	7136	8277	7563	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	76	23	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	70	0	0	0	0	0	0	1	0	0	0	0	0	6	5	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	860	"AWI"	860	7146	8295	7577	0	0	14	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	28	13	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	5	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	1	0	0	4	7	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	870	"AWI"	870	7172	8342	7612	1	0	7	3	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	57	16	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	58	0	0	0	0	0	0	0	1	0	0	0	0	2	4	0	0	1
3045	3972	"La Caudelais"	47.25444	-1.80028	872	"AWI"	872	7180	8359	7625	0	0	10	9	0	1	1	0	5	0	0	0	0	0	0	0	0	0	0	65	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	875	"AWI"	875	7198	8378	7647	0	0	13	11	0	1	1	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	5	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	1	0	10	9	0	0	0
3045	3972	"La Caudelais"	47.25444	-1.80028	880	"AWI"	880	7214	8420	7680	1	0	10	61	2	2	2	0	8	0	0	0	0	0	0	0	0	0	0	23	44	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	16	0	0	45	0	0	103	0	0	0	0	0	2	2	0	0	0	0	0	16	4	0	1	1
3045	3972	"La Caudelais"	47.25444	-1.80028	890	"AWI"	890	7252	8531	7748	0	0	4	38	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	18	22	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	10	0	0	0	0	0	105	1	0	0	0	1	0	1	0	0	0	1	0	14	10	0	0	2
3045	3972	"La Caudelais"	47.25444	-1.80028	900	"AWI"	900	7294	8652	7812	0	0	2	56	0	1	2	0	1	0	0	0	1	0	0	0	0	0	0	10	35	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	6	0	0	0	0	0	76	0	0	0	0	0	0	1	0	0	0	1	0	3	2	0	0	1
