"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Ailanthus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Melanthiaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
23952	41631	"Lago del Greppo"	44.1199	10.67378	144	"AWI"	144	6878	7548	7427	377	14	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	45	0	114	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	1	0	0	0	0	0	3	1	29	12	0	1
23952	41631	"Lago del Greppo"	44.1199	10.67378	145	"AWI"	145	6905	7560	7436	412	5	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	45	0	117	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	58	2	0	0	0	0	0	0	0	0	0	2	5	0	30	15	0	1
23952	41631	"Lago del Greppo"	44.1199	10.67378	146	"AWI"	146	6937	7573	7444	399	4	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	44	0	92	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	35	3	0	0	0	0	0	0	0	0	0	0	7	0	38	16	0	1
23952	41631	"Lago del Greppo"	44.1199	10.67378	147	"AWI"	147	6972	7588	7454	377	6	0	0	0	0	0	0	0	3	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	39	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	52	4	0	0	1	0	1	0	0	0	0	0	2	0	31	21	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	148	"AWI"	148	6997	7614	7466	357	11	0	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	51	0	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	1	0	0	0	0	0	1	0	45	3	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	149	"AWI"	149	7015	7641	7479	398	7	0	0	1	0	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	0	23	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	16	0	0	0	0	0	0	0	0	0	40	1	0	0	0	0	1	0	0	0	0	0	0	1	26	15	0	1
23952	41631	"Lago del Greppo"	44.1199	10.67378	150	"AWI"	150	7047	7658	7492	331	16	0	0	4	0	0	1	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	42	0	40	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	44	1	0	0	0	0	0	0	0	0	0	0	2	0	32	13	0	2
23952	41631	"Lago del Greppo"	44.1199	10.67378	151	"AWI"	151	7096	7669	7507	416	6	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	24	0	82	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	41	3	0	0	0	0	1	0	1	0	0	0	2	0	26	12	0	1
23952	41631	"Lago del Greppo"	44.1199	10.67378	152	"AWI"	152	7132	7679	7520	408	9	0	0	0	0	0	0	0	1	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	38	1	60	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	1	0	1	0	0	0	2	1	27	13	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	156	"AWI"	156	7240	7739	7577	443	2	0	0	0	0	0	0	0	3	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	30	0	90	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	1	23	0	0	0	0	0	0	0	0	0	0	0	2	0	27	12	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	160	"AWI"	160	7318	7787	7637	443	4	0	0	0	0	0	0	0	14	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	28	0	16	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	17	0	0	0	0	0	0	0	0	1	30	0	0	0	0	0	1	0	0	0	0	1	0	0	26	6	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	164	"AWI"	164	7477	7832	7700	376	8	0	0	1	0	0	2	0	2	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	43	0	42	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	1	1	0	30	12	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	168	"AWI"	168	7613	7881	7761	409	9	0	0	1	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	26	0	33	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	1	0	1	0	0	0	0	0	26	16	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	172	"AWI"	172	7720	7920	7820	412	2	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	36	0	39	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	1	0	1	0	0	0	1	0	20	13	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	176	"AWI"	176	7758	7989	7869	452	13	0	0	1	0	0	0	0	1	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	36	0	38	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	2	0	0	0	4	0	47	18	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	180	"AWI"	180	7799	8055	7917	628	25	0	0	1	0	0	1	0	2	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	50	0	26	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	12	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	2	0	2	0	0	2	6	0	44	26	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	184	"AWI"	184	7837	8129	7964	603	20	0	0	0	0	0	0	0	1	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	66	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	13	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	3	0	3	0	0	0	7	1	44	32	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	188	"AWI"	188	7868	8192	8013	422	12	0	0	0	0	0	0	0	3	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	45	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	3	0	23	28	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	192	"AWI"	192	7910	8238	8066	393	11	0	0	0	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	48	0	19	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	0	0	0	5	0	32	29	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	196	"AWI"	196	7953	8285	8116	390	15	0	0	1	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	47	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	1	0	0	0	4	0	30	16	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	200	"AWI"	200	7993	8339	8167	369	11	0	0	0	0	0	1	0	4	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	40	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	5	1	38	26	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	204	"AWI"	204	8034	8383	8218	362	24	0	0	1	0	0	1	0	3	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	39	0	11	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	52	24	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	208	"AWI"	208	8091	8424	8268	398	14	0	0	0	0	0	0	0	2	0	0	3	0	4	0	2	0	0	0	0	0	0	0	0	45	0	18	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	2	0	1	0	0	0	1	0	39	20	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	212	"AWI"	212	8153	8465	8317	375	19	0	0	1	0	0	0	0	1	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	69	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	3	0	0	0	1	0	40	16	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	216	"AWI"	216	8201	8507	8363	357	22	0	0	1	0	0	0	0	2	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	69	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	0	1	0	42	16	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	220	"AWI"	220	8269	8541	8410	378	12	0	0	0	0	0	1	0	2	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	62	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	0	0	0	33	22	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	224	"AWI"	224	8359	8583	8460	304	15	0	0	2	0	0	1	0	2	0	0	9	0	6	0	0	0	0	0	0	0	0	0	0	67	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	14	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	1	0	48	26	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	228	"AWI"	228	8419	8645	8521	325	11	0	0	1	0	0	1	0	4	0	0	8	0	2	0	0	0	0	0	0	0	2	0	0	70	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	11	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	1	0	0	0	0	0	3	1	32	35	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	230	"AWI"	230	8436	8714	8553	379	7	0	0	0	0	0	0	0	4	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	51	0	12	0	0	0	0	0	1	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	2	0	0	0	0	0	0	3	22	34	0	6
23952	41631	"Lago del Greppo"	44.1199	10.67378	236	"AWI"	236	8520	8887	8656	379	6	0	0	1	0	0	0	0	2	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	48	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	1	0	2	0	0	0	3	0	30	23	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	240	"AWI"	240	8589	9000	8748	349	12	0	0	0	0	0	0	0	2	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0	63	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	6	0	45	19	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	244	"AWI"	244	8648	9195	8856	245	11	0	0	0	0	0	0	0	2	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	62	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	22	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	4	0	0	1	1	2	33	33	0	1
23952	41631	"Lago del Greppo"	44.1199	10.67378	248	"AWI"	248	8704	9343	8983	247	10	0	0	1	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	76	2	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	1	0	4	0	0	1	1	0	53	25	0	1
23952	41631	"Lago del Greppo"	44.1199	10.67378	252	"AWI"	252	8800	9478	9105	317	11	0	0	2	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	73	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	2	0	6	0	0	0	1	0	23	27	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	256	"AWI"	256	8889	9614	9227	277	17	0	0	1	0	0	2	0	1	0	0	5	0	19	0	0	0	0	0	0	0	0	0	0	67	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	3	0	2	0	0	0	2	1	25	37	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	260	"AWI"	260	8971	9743	9350	400	8	0	0	1	0	0	0	0	3	0	0	6	0	8	0	0	0	0	0	0	0	0	0	0	42	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	1	0	2	0	0	0	0	0	22	18	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	264	"AWI"	264	9097	9822	9473	305	14	0	0	0	0	0	0	0	1	0	0	17	0	11	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	2	0	0	1	2	2	34	24	0	2
23952	41631	"Lago del Greppo"	44.1199	10.67378	268	"AWI"	268	9209	9916	9593	300	12	0	0	0	0	0	1	0	1	0	0	16	0	13	0	0	0	0	0	0	0	0	0	0	79	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	2	0	1	1	5	1	29	26	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	272	"AWI"	272	9320	10002	9713	291	12	0	0	1	0	0	0	0	4	0	0	16	0	20	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	2	0	0	1	1	0	42	27	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	276	"AWI"	276	9460	10072	9829	251	5	0	0	0	0	0	0	0	2	0	0	8	0	9	0	0	0	0	0	0	0	0	0	0	73	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	101	0	0	0	0	0	1	0	3	0	0	1	3	0	32	23	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	280	"AWI"	280	9665	10130	9942	268	8	0	0	3	0	0	0	0	1	0	0	52	0	6	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	81	0	0	0	0	0	0	0	4	0	0	1	0	0	27	24	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	282	"AWI"	282	9732	10174	10004	246	9	0	0	1	0	0	0	0	4	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	49	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	84	0	0	0	0	0	5	0	2	0	0	2	2	0	47	21	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	284	"AWI"	284	9857	10222	10100	183	5	0	0	3	0	0	0	0	0	0	0	100	0	12	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	1	105	0	0	0	0	0	2	0	2	0	0	0	5	0	17	14	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	286	"AWI"	286	9928	10411	10182	39	3	0	0	2	0	0	0	0	7	0	0	349	0	1	0	0	0	0	0	0	1	0	0	0	21	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	2	0	5	0	0	2	10	0	11	12	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	288	"AWI"	288	9982	10621	10264	33	8	0	0	0	0	0	0	0	1	0	0	319	0	19	0	0	0	0	0	0	0	0	0	0	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	5	0	0	1	13	1	12	12	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	290	"AWI"	290	10108	10701	10404	15	5	0	0	3	0	0	0	0	12	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	26	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	55	0	0	1	0	0	3	0	14	0	0	0	14	0	10	14	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	291	"AWI"	291	10143	10762	10471	15	1	0	0	0	0	0	1	0	8	0	0	361	0	1	0	0	0	0	0	0	0	0	0	0	14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	2	0	9	0	0	0	9	1	15	13	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	292	"AWI"	292	10179	10853	10536	17	4	0	0	2	0	0	0	0	13	0	0	295	0	4	0	0	0	0	0	0	0	0	0	0	13	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	66	0	0	0	0	0	1	0	14	0	0	0	4	1	16	13	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	293	"AWI"	293	10204	10965	10596	7	1	0	0	2	0	0	1	0	12	0	0	338	0	1	0	0	0	0	0	0	0	0	0	0	16	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	56	0	0	0	0	0	4	0	17	0	0	0	7	1	15	8	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	294	"AWI"	294	10344	11014	10676	11	3	0	0	2	0	0	0	0	8	0	0	347	0	0	0	0	0	0	0	0	1	0	0	0	14	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	3	0	11	0	0	0	12	2	11	7	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	295	"AWI"	295	10481	11040	10762	12	4	0	0	1	0	0	0	0	13	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	11	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	3	0	12	0	0	4	12	1	22	17	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	296	"AWI"	296	10597	11085	10865	12	1	0	0	0	0	0	1	0	11	0	0	310	0	6	0	0	0	0	0	0	0	0	0	0	17	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	3	0	16	0	0	1	9	1	14	5	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	297	"AWI"	297	10680	11160	10971	14	2	0	0	0	0	0	0	0	10	0	0	326	0	0	0	0	0	0	0	0	0	0	0	0	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	20	0	0	3	13	0	11	8	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	298	"AWI"	298	10726	11303	11052	12	4	0	0	0	0	0	0	0	16	0	0	300	0	2	0	0	0	0	0	0	0	0	0	0	13	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	59	0	0	0	0	0	4	0	21	8	0	0	25	0	18	8	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	304	"AWI"	304	12288	12857	12615	9	2	0	0	11	0	0	0	0	69	0	0	22	0	5	0	0	0	0	0	0	0	0	0	0	39	0	22	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	3	0	9	0	1	0	0	3	26	12	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	305	"AWI"	305	12523	12990	12755	3	0	0	0	7	1	0	0	0	60	0	0	11	0	4	0	0	0	0	0	0	0	0	0	0	50	2	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	41	0	0	0	0	0	3	0	10	0	0	0	1	4	23	5	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	306	"AWI"	306	12725	13051	12834	4	2	0	0	3	0	0	0	0	74	0	0	21	0	2	0	0	0	0	0	0	0	0	0	0	26	0	21	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	6	0	11	0	0	0	1	4	31	4	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	307	"AWI"	307	12765	13162	12923	4	1	0	0	6	0	0	0	0	74	0	0	24	0	2	0	0	0	0	0	0	0	0	0	0	34	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	7	0	6	0	0	0	2	5	45	3	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	308	"AWI"	308	12789	13367	13006	4	3	0	0	6	0	0	0	0	77	0	0	14	0	2	0	0	0	0	0	0	1	1	0	0	27	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	7	0	0	0	1	1	38	3	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	309	"AWI"	309	12807	13600	13079	3	3	0	0	7	0	0	0	0	64	0	0	15	0	0	0	5	0	0	0	0	0	0	0	0	44	0	11	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0	8	0	1	0	0	1	38	7	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	310	"AWI"	310	12829	13827	13151	5	3	0	0	5	0	0	0	0	54	0	0	21	0	2	0	0	0	0	0	0	0	0	0	0	45	1	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	1	0	11	0	1	0	1	5	39	5	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	311	"AWI"	311	12880	13881	13220	4	0	0	0	8	0	0	1	0	58	0	0	21	0	3	0	0	0	0	0	0	0	1	0	0	50	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	9	0	0	0	1	4	37	3	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	312	"AWI"	312	12909	13936	13289	3	2	0	0	6	0	0	0	0	61	0	0	17	0	3	0	0	0	0	0	0	0	0	0	0	24	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	7	0	8	0	0	0	0	1	34	6	0	0
23952	41631	"Lago del Greppo"	44.1199	10.67378	313	"AWI"	313	12943	13991	13350	0	9	0	0	7	0	0	0	0	64	0	0	18	0	1	0	0	0	0	0	0	0	0	0	0	32	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	11	0	3	0	0	0	0	3	35	2	0	0
