"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lentibulariaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Vitaceae"
14603	22892	"Kumata"	42.59028	23.25167	55	"AWI"	55	454	667	574	1.72839506172839	0	5.92592592592593	0.987654320987654	1.23456790123457	0	3.45679012345679	0	2.96296296296296	0	1.97530864197531	0.740740740740741	0.246913580246914	0.493827160493827	0	0	0	0	7.16049382716049	5.92592592592593	0	0.493827160493827	0	0	0	9.62962962962963	0.246913580246914	0.246913580246914	0	0.987654320987654	0.246913580246914	1.23456790123457	0	0	0	0.246913580246914	0.246913580246914	0	6.17283950617284	17.2839506172839	14.5679012345679	0	0	0.740740740740741	0	12.3456790123457	0	0	0.246913580246914	0.493827160493827	0	0	0.246913580246914	0.246913580246914	0	0.987654320987654	0	0.246913580246914
14603	22892	"Kumata"	42.59028	23.25167	60	"AWI"	60	549	710	645	3.90243902439024	0	5.36585365853659	0	0.48780487804878	0	3.65853658536585	0	3.41463414634146	0	0.24390243902439	0.48780487804878	0	0	0	0	0	0	4.39024390243902	3.41463414634146	0	0.24390243902439	0	0	0	12.4390243902439	0	0	0.24390243902439	0.975609756097561	0.24390243902439	0.48780487804878	0	0	0	0.24390243902439	0	0	2.4390243902439	24.390243902439	18.780487804878	0	0	0	0	10.9756097560976	0	0	0.731707317073171	0.731707317073171	0.48780487804878	0	0	0.48780487804878	0.24390243902439	0	0.48780487804878	0
14603	22892	"Kumata"	42.59028	23.25167	65	"AWI"	65	666	799	717	2.08333333333333	0	4.42708333333333	1.04166666666667	1.04166666666667	0	5.98958333333333	0	1.82291666666667	0	0.260416666666667	0	0.260416666666667	0	0	0	0	0	3.64583333333333	9.375	0	0.260416666666667	0	0.260416666666667	0	13.8020833333333	0.520833333333333	1.04166666666667	0	0	0.260416666666667	2.86458333333333	0	0	0	0	0	0	4.94791666666667	15.1041666666667	14.0625	0	0	0.520833333333333	0	8.59375	0	0	0.520833333333333	1.04166666666667	0.260416666666667	0	1.82291666666667	3.38541666666667	0	0.260416666666667	0	0.520833333333333
14603	22892	"Kumata"	42.59028	23.25167	70	"AWI"	70	704	954	798	5.21739130434783	0	3.47826086956522	1.30434782608696	0.652173913043478	0	3.04347826086957	0	4.1304347826087	0	1.52173913043478	0	0	0	0	0	0	0	5.43478260869565	1.52173913043478	0	0	0	0	0	10.4347826086957	0	0.217391304347826	0	0.652173913043478	0	0	0	0	0	0	0	0	4.56521739130435	23.4782608695652	19.7826086956522	0	0	0	0	11.5217391304348	0	0	0.434782608695652	0	0	0	0.869565217391304	0.652173913043478	0.217391304347826	0.652173913043478	0	0.217391304347826
14603	22892	"Kumata"	42.59028	23.25167	75	"AWI"	75	756	1060	890	6.69856459330144	0	6.45933014354067	0.717703349282297	1.67464114832536	0	3.34928229665072	0	2.15311004784689	0	2.39234449760766	0	0	0	0	0	0	0	3.11004784688995	3.11004784688995	0	0	0	0	0	11.0047846889952	0	0.239234449760766	0	0	0	0.478468899521531	0.239234449760766	0.478468899521531	0	0.478468899521531	0	0	4.78468899521531	18.8995215311005	22.7272727272727	0	0	0	0.239234449760766	9.80861244019139	0	0	0.239234449760766	0	0	0	0.239234449760766	0.478468899521531	0	0	0	0
14603	22892	"Kumata"	42.59028	23.25167	80	"AWI"	80	825	1140	984	5.10204081632653	0	7.14285714285714	0	0.816326530612245	0	2.24489795918367	0	1.02040816326531	0	1.22448979591837	0	0	0	0	0	0	0	5.51020408163265	1.02040816326531	0	0.204081632653061	0	0	0	11.0204081632653	0	0.408163265306122	0	0	0	0.408163265306122	0	0	0	0.204081632653061	0	0.204081632653061	0	29.7959183673469	22.6530612244898	0	0	0	0	9.38775510204082	0	0	0.204081632653061	0	0.408163265306122	0	0	0	0	0.612244897959184	0.408163265306122	0
14603	22892	"Kumata"	42.59028	23.25167	85	"AWI"	85	915	1208	1078	1.92771084337349	0	5.78313253012048	0	1.68674698795181	0	2.40963855421687	0	0.240963855421687	0	1.44578313253012	0	0	0	0	0	0	0	2.89156626506024	2.89156626506024	0	0	0	0	0	12.7710843373494	0	0.481927710843374	0	0.481927710843374	0	0	0	0	0	0.72289156626506	0	0.240963855421687	7.46987951807229	15.1807228915663	28.1927710843373	0	0	0	0	12.0481927710843	0	0	0	0.481927710843374	1.20481927710843	0	0.240963855421687	0.72289156626506	0.240963855421687	0.240963855421687	0	0
14603	22892	"Kumata"	42.59028	23.25167	90	"AWI"	90	1027	1259	1165	1.82648401826484	0	8.44748858447489	0.228310502283105	2.51141552511416	0.228310502283105	1.59817351598174	0	2.73972602739726	0	0.228310502283105	0	0	0	0	0	0	0	5.02283105022831	1.82648401826484	0	0.228310502283105	0	0	0	6.84931506849315	0	0	0	0	0.228310502283105	0	0	0	0	0.45662100456621	0	0.228310502283105	7.53424657534247	22.1461187214612	29.9086757990868	0	0	0	0	5.47945205479452	0	0	0.228310502283105	0	0.684931506849315	0	0.228310502283105	0	0.228310502283105	0.91324200913242	0	0
14603	22892	"Kumata"	42.59028	23.25167	95	"AWI"	95	1120	1353	1250	4.38799076212471	0	7.39030023094688	0.46189376443418	1.61662817551963	0	1.61662817551963	0	1.38568129330254	0	2.07852193995381	0	1.15473441108545	0	0	0.23094688221709	0	0	3.92609699769053	1.15473441108545	0	0.23094688221709	0	0	0	3.00230946882217	0	0.23094688221709	0	0	0.46189376443418	0.23094688221709	0	0	0	0	0	0	5.77367205542725	34.8729792147806	18.7066974595843	0	0	0	0	8.08314087759815	0	0	0	0.23094688221709	1.38568129330254	0	0.46189376443418	0.46189376443418	0	0.23094688221709	0.23094688221709	0
14603	22892	"Kumata"	42.59028	23.25167	100	"AWI"	100	1169	1518	1324	3.85438972162741	0	1.49892933618844	0.642398286937901	0.428265524625268	0	1.07066381156317	0	1.07066381156317	0	0.214132762312634	0	0	0.642398286937901	0	0	0	0	2.14132762312634	1.71306209850107	0	0.214132762312634	0	0	0	4.28265524625268	0	0	0	0	0	0.428265524625268	0	0	0	0	0	0	2.35546038543897	48.8222698072805	22.9122055674518	0	0	0	0.214132762312634	6.42398286937901	0	0	0	0.214132762312634	0.214132762312634	0	0	0	0	0.642398286937901	0	0
