"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Berberidaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celtis"	"Ceratonia"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Ficus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Heliotropium"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Morus"	"Myrtus"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Thalictrum"	"Thymelaeaceae"	"Ulmus"	"Urticaceae"	"Violaceae"	"Vitaceae"
24034	41750	"Lago di Venere"	36.81689	11.98704	772	"AWI"	772	764	929	858	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	98	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	780	"AWI"	780	772	940	867	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	46	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	788	"AWI"	788	781	950	877	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	31	14	0	0	0	10	0	0	0	0	0	0	0	0	0	0	115	1	0	0	0	5	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	796	"AWI"	796	790	959	886	0	0	0	2	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	110	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	7	0	0	0	0	83	13	0	0	0	10	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	804	"AWI"	804	799	969	895	0	0	0	6	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	1	0	0	0	0	0	103	0	0	0	0	1	0	0	1	0	0	4	0	0	0	0	1	0	1	7	0	0	0	0	50	24	0	0	0	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	812	"AWI"	812	808	979	904	0	0	0	6	0	0	2	13	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	2	0	42	43	0	0	0	21	0	0	2	29	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	820	"AWI"	820	816	988	914	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	50	10	0	0	0	7	0	0	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
24034	41750	"Lago di Venere"	36.81689	11.98704	828	"AWI"	828	826	998	923	0	0	0	1	0	0	1	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	6	0	0	1	0	59	291	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	836	"AWI"	836	835	1009	932	0	0	0	7	0	0	3	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	15	0	0	1	0	64	25	0	0	0	18	0	0	3	47	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	844	"AWI"	844	844	1018	941	0	0	0	5	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	58	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	10	0	0	1	0	59	8	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	852	"AWI"	852	852	1029	950	0	0	0	2	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	108	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	860	"AWI"	860	861	1039	960	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	12	0	0	2	0	21	16	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	868	"AWI"	868	871	1049	969	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0	4	0	63	17	0	0	0	13	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	876	"AWI"	876	879	1059	978	0	0	0	6	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	45	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	33	0	0	5	0	46	53	0	0	0	31	0	0	2	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	880	"AWI"	880	883	1064	983	0	0	0	3	0	0	3	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	1	3	0	0	5	0	41	17	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	884	"AWI"	884	888	1068	988	0	0	0	3	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0	0	1	0	67	7	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	892	"AWI"	892	897	1079	997	0	0	0	4	0	0	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	4	0	84	40	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	900	"AWI"	900	905	1087	1007	0	0	0	5	0	0	1	22	0	0	0	3	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	77	0	0	20	0	33	103	0	0	0	36	0	0	6	87	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
24034	41750	"Lago di Venere"	36.81689	11.98704	908	"AWI"	908	915	1097	1016	0	0	0	1	0	0	2	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4	0	197	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	916	"AWI"	916	924	1107	1026	0	0	0	5	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	55	0	0	1	0	72	28	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
24034	41750	"Lago di Venere"	36.81689	11.98704	924	"AWI"	924	934	1117	1035	0	0	0	1	0	0	1	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	36	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	9	0	90	34	0	0	0	16	0	0	3	104	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	932	"AWI"	932	943	1126	1045	0	0	0	6	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	62	0	0	3	0	94	22	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	940	"AWI"	940	952	1136	1054	0	0	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	1	0	134	30	0	0	0	0	0	0	2	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	948	"AWI"	948	961	1144	1063	0	0	0	6	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	11	0	179	22	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	956	"AWI"	956	970	1155	1072	0	0	0	3	0	0	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	3	0	361	66	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	964	"AWI"	964	980	1166	1082	0	0	0	1	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	5	0	289	25	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	972	"AWI"	972	990	1176	1091	0	0	0	2	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	50	0	0	10	0	199	16	0	0	0	0	0	0	1	27	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	980	"AWI"	980	998	1187	1101	0	0	0	5	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	45	0	0	6	0	107	39	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	988	"AWI"	988	1007	1197	1110	1	0	0	4	0	0	0	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	92	4	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	64	0	0	9	0	115	58	0	0	0	0	0	0	1	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	996	"AWI"	996	1016	1207	1119	0	0	0	5	0	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	4	0	51	56	0	0	0	8	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	1004	"AWI"	1004	1025	1218	1129	0	0	0	1	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	66	0	0	5	0	164	42	0	0	0	0	0	0	1	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	1012	"AWI"	1012	1034	1229	1138	0	0	0	3	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	27	0	0	0	2	2	0	0	0	0	0	18	0	0	0	0	0	0	0	140	0	0	7	0	75	50	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	1020	"AWI"	1020	1042	1239	1148	0	0	0	2	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	2	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	118	0	0	8	0	47	57	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	1028	"AWI"	1028	1051	1249	1157	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	94	0	0	2	0	24	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
