"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celtis"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Ficus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Loranthaceae"	"Lythraceae"	"Myrtus"	"Nerium"	"Olea"	"Oleaceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	766	"AWI"	766	5890	6377	6194	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	20	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	776	"AWI"	776	6262	6498	6376	35	1	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	8	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	8	2	1	0	1	0	0	0	0	0	0	0	0	120	107	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	5
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	786	"AWI"	786	6349	6830	6535	96	4	0	0	0	0	6	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	6	0	0	75	0	0	41	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	5	1	0	3	0	0	0	0	0	1	0	1	351	227	0	0	0	0	0	3	0	0	0	0	1	0	0	2	6	0	0	0	0	6
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	793	"AWI"	793	6381	6932	6617	78	1	0	3	0	0	5	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	33	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	26	10	2	33	1	0	0	0	0	0	1	0	0	403	270	0	0	0	0	0	3	0	0	0	0	5	0	0	0	3	0	0	0	0	5
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	800	"AWI"	800	6399	7104	6697	61	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	107	0	0	49	0	56	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	38	5	2	0	3	0	0	0	0	0	3	0	2	394	171	0	0	0	0	0	5	0	0	4	0	5	0	0	0	7	0	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	811	"AWI"	811	6471	7304	6823	74	1	0	0	0	0	1	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	65	0	0	101	0	0	36	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	25	2	1	57	0	0	0	0	0	0	2	0	1	392	158	0	0	0	0	0	0	0	0	7	0	2	0	0	4	3	0	0	0	0	11
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	818	"AWI"	818	6510	7402	6910	35	0	0	0	0	0	0	4	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	41	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	1	0	0	141	65	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	824	"AWI"	824	6542	7505	6984	170	0	0	0	0	0	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	127	0	0	32	0	16	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	12	1	3	0	0	0	0	0	0	0	1	0	0	356	110	0	0	0	0	0	0	0	0	10	0	2	0	0	3	4	0	0	0	0	3
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	831	"AWI"	831	6638	7571	7071	276	0	0	2	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	28	0	0	69	0	0	29	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	1	2	52	0	0	0	0	0	0	1	0	1	246	93	0	0	0	0	0	0	0	0	8	0	0	0	0	4	3	1	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	836	"AWI"	836	6706	7616	7135	15	0	0	2	0	0	2	2	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	38	0	22	0	0	62	0	0	28	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	1	1	0	2	0	0	0	0	0	1	0	0	536	293	0	0	0	0	0	0	0	0	13	0	4	0	0	2	5	1	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	841	"AWI"	841	6752	7668	7205	50	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	61	0	0	14	0	12	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	3	0	0	0	17	4	1	33	3	0	0	0	0	0	0	0	1	568	240	0	0	0	0	0	1	0	0	0	0	1	0	0	4	7	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	847.5	"AWI"	847.5	6799.5	7765	7287	96	1	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	45	0	0	13	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	4	2	2	38	1	0	0	0	0	0	0	0	0	145	54	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	852.1	"AWI"	852.1	6892.9	7798.6	7342.1	94	1	0	0	0	0	1	6	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	121	0	0	23	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	3	2	39	3	0	0	0	0	0	1	0	0	406	156	0	0	0	0	0	0	0	0	1	0	3	0	0	1	5	1	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	859	"AWI"	859	6991	7846	7432	100	0	0	2	0	0	0	4	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	71	0	0	7	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	33	0	0	0	0	0	0	0	0	0	182	64	0	0	0	0	0	2	0	0	0	0	0	0	1	4	3	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	864.2	"AWI"	864.2	7027.6	7883.8	7500	151	2	0	6	0	0	1	5	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	23	0	0	120	0	0	15	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	13	0	3	0	1	0	0	0	0	0	1	0	0	325	125	0	0	0	0	0	2	0	0	9	0	6	0	0	8	1	3	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	869.4	"AWI"	869.4	7079.8	7952.6	7562.2	75	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	2	0	0	0	0	0	0	0	1	78	26	0	0	0	0	0	0	0	0	1	0	0	0	0	4	1	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	874.1	"AWI"	874.1	7176.8	7981.5	7617.2	40	1	0	3	0	0	0	2	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	34	0	0	20	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	1	0	0	0	0	0	2	0	1	486	298	0	0	0	0	0	0	0	0	18	0	2	0	0	3	8	0	0	0	0	2
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	886	"AWI"	886	7350	8065	7763	2	3	0	3	0	0	1	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	27	0	16	0	0	109	0	0	5	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	11	1	1	0	0	0	0	0	0	0	1	0	2	207	144	0	0	0	0	0	1	0	0	1	0	1	0	0	1	2	1	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	894	"AWI"	894	7495	8131	7872	17	2	0	3	0	0	1	2	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	34	0	0	201	0	0	6	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	3	0	0	0	0	0	1	0	0	288	246	0	0	0	0	0	1	0	0	2	0	1	0	0	6	4	3	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	896	"AWI"	896	7578	8136	7909	34	2	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	2	2	16	0	0	0	0	0	0	0	0	0	69	138	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	901	"AWI"	901	7784	8148	8000	45	1	0	2	0	0	4	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	12	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	1	128	305	0	0	0	0	0	1	0	0	0	0	1	0	0	7	9	1	0	0	0	2
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	904	"AWI"	904	7904	8156	8057	36	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	1	50	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	908	"AWI"	908	8009	8204	8130	36	0	0	1	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	13	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	1	13	0	0	0	0	0	0	1	0	2	190	663	0	0	0	0	0	0	0	0	0	0	1	0	0	5	7	0	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	912	"AWI"	912	8047	8320	8197	70	1	0	0	0	0	4	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	39	1	0	0	0	35	0	0	17	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	3	0	17	1	0	0	0	0	0	0	0	0	139	298	0	1	0	0	0	0	0	0	1	0	1	0	0	3	16	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	913	"AWI"	913	8053	8352	8215	112	2	0	1	0	0	6	2	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	33	0	0	24	0	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	10	2	0	0	0	0	0	0	0	3	0	0	168	590	0	0	0	0	0	1	0	0	0	0	0	0	0	8	12	0	0	0	0	2
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	914	"AWI"	914	8074	8371	8235	78	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	14	0	0	11	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	1	22	1	0	0	0	0	0	0	0	0	97	245	0	0	0	0	0	0	0	0	1	0	0	0	0	3	2	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	918	"AWI"	918	8177	8394	8322	116	1	0	0	0	0	8	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	33	0	0	27	0	36	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	5	10	3	48	0	0	0	0	0	0	1	0	2	231	484	0	0	0	0	0	0	0	0	0	0	2	1	0	8	11	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	922	"AWI"	922	8225	8478	8405	87	0	0	0	1	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	26	0	0	8	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	2	35	0	0	0	0	0	0	0	0	0	179	250	0	0	0	0	0	0	0	0	1	0	1	0	0	12	15	0	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	925	"AWI"	925	8243	8597	8459	115	4	0	5	0	0	5	2	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	52	0	3	0	0	54	0	0	43	0	26	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	19	6	57	0	0	0	0	0	0	2	0	2	402	426	0	0	0	0	0	1	0	0	0	0	0	0	0	25	22	1	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	928	"AWI"	928	8257	8722	8512	192	0	2	2	0	0	3	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	29	0	0	22	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	2	5	31	1	0	0	0	0	0	0	0	2	205	179	0	0	0	0	0	0	0	0	0	0	1	0	0	7	13	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	931	"AWI"	931	8272	8847	8565	224	4	0	2	0	0	3	4	2	1	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	30	0	0	46	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	17	5	0	3	0	0	0	0	0	4	0	2	330	412	0	0	0	0	0	1	0	0	0	0	5	0	0	23	12	0	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	934	"AWI"	934	8289	8976	8618	115	3	0	4	0	0	2	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	29	0	0	21	0	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	3	0	38	1	0	0	0	0	0	0	0	1	606	223	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	939	"AWI"	939	8338	9063	8689	203	3	0	1	0	0	5	2	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	19	0	0	21	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	17	0	0	0	0	0	0	1	0	0	482	309	0	1	0	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	946	"AWI"	946	8410	9165	8776	137	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	2	0	0	0	11	0	0	19	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	15	1	0	0	0	0	0	0	0	1	366	178	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	960.7	"AWI"	960.7	8518.7	9459.5	8936	18	6	0	0	0	0	2	4	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	79	0	0	13	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	10	1	0	2	0	0	0	0	0	0	0	3	477	243	0	0	0	0	0	1	0	0	0	0	4	0	0	29	29	0	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	964.9	"AWI"	964.9	8555.1	9504.4	8984.8	40	1	0	0	1	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	60	0	0	8	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	1	20	0	0	0	0	0	0	0	0	2	313	50	0	0	0	0	0	3	0	0	1	0	1	0	0	11	16	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	971	"AWI"	971	8590	9579	9060	21	6	0	3	0	0	6	9	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	4	0	0	95	0	0	17	0	34	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	13	1	0	1	0	0	0	0	0	0	0	2	519	118	0	0	0	0	0	0	0	0	2	0	0	0	0	15	29	1	0	0	0	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	981	"AWI"	981	8672	9760	9178	12	0	0	2	0	0	1	2	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	10	0	0	1	0	0	0	0	0	1	0	1	536	67	0	0	0	0	0	0	0	0	0	0	1	0	0	14	31	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	986	"AWI"	986	8733	9808	9238	31	1	0	2	1	0	2	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	44	0	0	1	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	34	2	0	0	0	0	0	0	0	0	471	47	0	1	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	991	"AWI"	991	8764	9859	9297	14	2	0	2	0	0	2	3	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	6	0	0	0	0	0	16	0	37	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	23	0	0	3	0	0	0	0	0	3	0	0	692	72	0	0	0	0	0	2	0	0	2	0	4	0	0	18	31	3	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	996	"AWI"	996	8778	9919	9363	15	3	0	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	333	32	0	0	0	0	0	0	0	0	1	0	0	0	0	13	10	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1001	"AWI"	1001	8796	9986	9424	9	2	0	0	0	0	3	3	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	68	0	0	10	0	40	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	37	0	0	2	0	0	0	0	0	0	0	1	577	48	0	0	0	0	0	0	0	0	0	0	1	0	0	17	26	1	0	0	1	1
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1006	"AWI"	1006	8877	10038	9491	36	1	0	2	0	0	0	4	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	5	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	6	10	18	0	0	0	0	0	0	0	1	0	3	496	51	0	0	0	0	0	1	0	0	0	0	0	0	0	18	29	2	0	0	0	5
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1011	"AWI"	1011	8932	10105	9559	29	3	0	2	0	0	4	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	25	0	0	0	0	0	10	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	54	0	0	1	0	0	0	0	0	0	0	0	599	50	0	1	0	0	0	2	0	0	0	0	1	1	0	11	42	0	0	0	0	4
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1016	"AWI"	1016	8985	10189	9621	70	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	42	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	3	76	0	0	0	0	0	0	0	0	0	418	61	0	0	0	0	0	0	0	0	1	0	0	0	0	10	11	1	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1021	"AWI"	1021	9017	10263	9679	33	4	0	1	0	0	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	5	0	0	0	0	0	11	0	9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	676	83	0	0	0	0	0	2	0	0	3	0	5	0	0	23	10	2	0	0	0	2
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1026	"AWI"	1026	9087	10312	9741	36	3	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	67	0	0	0	0	0	0	0	0	0	326	44	0	0	0	0	0	1	0	0	0	0	2	0	0	8	6	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1031	"AWI"	1031	9151	10358	9803	47	0	0	2	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	10	0	0	0	0	0	12	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	0	0	0	0	0	0	0	1	0	0	692	60	0	0	0	0	0	0	0	0	1	0	0	0	0	5	12	1	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1036	"AWI"	1036	9189	10410	9860	80	1	0	0	0	0	3	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	96	0	0	0	0	0	0	0	0	1	382	95	0	0	0	0	0	1	0	0	0	0	0	0	0	8	11	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1041	"AWI"	1041	9230	10492	9916	40	2	0	0	0	0	3	1	2	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	8	1	0	1	0	0	0	0	0	3	0	0	562	55	0	0	0	0	0	0	0	0	4	0	2	0	0	9	29	1	0	0	0	3
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1045	"AWI"	1045	9267	10545	9962	63	1	9	1	0	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	42	0	0	0	0	0	0	0	1	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	72	1	0	0	1	0	0	0	0	1	388	46	0	0	0	0	0	0	0	0	0	0	1	0	0	15	8	2	0	0	0	2
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1099	"AWI"	1099	9974	11053	10620	31	4	0	0	1	0	0	0	3	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	5	0	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	0	0	359	16	0	0	0	0	0	2	0	0	0	0	1	0	0	1	14	1	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1104	"AWI"	1104	10029	11092	10669	22	9	0	1	0	0	5	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	10	0	0	0	0	0	0	0	11	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	4	3	213	0	0	0	0	0	0	1	0	0	631	21	0	0	0	0	0	4	0	0	0	0	2	0	0	6	23	0	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1109	"AWI"	1109	10075	11141	10725	16	1	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	242	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2	7	2	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1114	"AWI"	1114	10175	11160	10784	24	1	0	1	0	0	1	0	2	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	53	0	13	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	5	0	1	0	0	0	0	0	1	0	0	555	6	0	0	0	0	0	1	0	0	0	0	0	1	0	1	9	1	0	0	0	0
14644	22976	"Lago dell'Accesa"	42.987498	10.892302	1124	"AWI"	1124	10332	11210	10910	17	4	0	4	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	13	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	1	393	7	0	0	0	0	0	3	0	0	0	0	0	0	0	1	9	1	0	0	0	0
