"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Viburnum"	"Vitaceae"
15813	24327	"Lailias"	41.27384	23.58353	100	"AWI"	100	415	886	644	1.00783874580067	0	1.00783874580067	0.671892497200448	0.111982082866741	0	1.3437849944009	0	0	0	0.223964165733483	0.111982082866741	0	3.02351623740202	0	0.111982082866741	1.00783874580067	5.26315789473684	0.111982082866741	1.9036954087346	3.35946248600224	0	0.335946248600224	0.111982082866741	0.895856662933931	0	0	0	0.895856662933931	20.0447928331467	0.335946248600224	43.6730123180291	0	0	8.62262038073908	1.23180291153415	0	0.895856662933931	1.56774916013438	0.559910414333707	0	0	0	1.00783874580067	0.111982082866741	0.335946248600224	0.111982082866741
15813	24327	"Lailias"	41.27384	23.58353	110	"AWI"	110	504	972	720	3.46420323325635	0.115473441108545	0.46189376443418	0.346420323325635	0	0.115473441108545	0.46189376443418	0	0.115473441108545	0	0	0	0	5.08083140877598	0	0	2.42494226327945	5.8891454965358	0	0.46189376443418	3.69515011547344	0	0.346420323325635	0	0.23094688221709	0	0	1.50115473441109	0.115473441108545	22.9792147806005	0.346420323325635	40.7621247113164	0	0.46189376443418	5.65819861431871	0.46189376443418	0	0.115473441108545	1.38568129330254	1.03926096997691	0	0	0	1.50115473441109	0.346420323325635	0	0.115473441108545
15813	24327	"Lailias"	41.27384	23.58353	120	"AWI"	120	579	1061	793	0.987091875474563	0.455580865603645	0.607441154138193	0.455580865603645	0	0	0.835231586940015	0	0	0	0.227790432801822	0	0.0759301442672741	7.06150341685649	0	0	0.607441154138193	6.07441154138193	0	1.89825360668185	3.34092634776006	0	0.227790432801822	0	0	0	0	1.89825360668185	0.0759301442672741	14.5785876993166	0.759301442672741	47.91192103265	0.0759301442672741	0	4.02429764616553	3.03720577069096	0	1.51860288534548	2.73348519362187	0.151860288534548	0	0	0.227790432801822	0	0.0759301442672741	0	0.0759301442672741
15813	24327	"Lailias"	41.27384	23.58353	130	"AWI"	130	725	1154	888	1.13378684807256	0	2.26757369614512	0.453514739229025	0	0	1.36054421768707	0	0	0.226757369614512	0.226757369614512	0	0	1.13378684807256	0	0	4.76190476190476	2.26757369614512	0	0.453514739229025	22.6757369614512	0.226757369614512	0.453514739229025	0.226757369614512	0.226757369614512	0	0.680272108843537	7.02947845804989	0.90702947845805	24.7165532879819	0.453514739229025	0	0	0	24.4897959183673	0	0	0.90702947845805	1.13378684807256	0.680272108843537	0	0	0.453514739229025	0.226757369614512	0	0	0.226757369614512
15813	24327	"Lailias"	41.27384	23.58353	140	"AWI"	140	821	1297	1014	0.563063063063063	0	0.675675675675676	0.112612612612613	0	0	1.68918918918919	0	0.788288288288288	0	0	0	0	1.46396396396396	0.112612612612613	0.112612612612613	1.91441441441441	9.00900900900901	0	2.7027027027027	8.78378378378378	0.225225225225225	1.12612612612613	0.225225225225225	0.112612612612613	0.225225225225225	0.225225225225225	2.02702702702703	0.337837837837838	20.1576576576577	0.788288288288288	32.6576576576577	0.112612612612613	0	9.7972972972973	0.225225225225225	0	0.225225225225225	1.68918918918919	1.57657657657658	0	0	0	0	0.112612612612613	0.112612612612613	0.112612612612613
15813	24327	"Lailias"	41.27384	23.58353	150	"AWI"	150	883	1577	1163	1.25253893026405	0.03385240352065	0.4739336492891	0.23696682464455	0.03385240352065	0	0.0677048070412999	13.0331753554502	0.0677048070412999	0	0.16926201760325	0.03385240352065	0	6.33039945836154	0	0.4062288422478	0.609343263371699	14.0825998645904	0.03385240352065	0.3385240352065	2.06499661475965	0.10155721056195	0.30467163168585	0.10155721056195	0	0	0.03385240352065	0.880162491536899	0.1354096140826	2.9790115098172	1.0832769126608	48.8151658767773	0	0	3.68991198375085	0.0677048070412999	0	0.643195666892349	0.914014895057549	0.609343263371699	0	0	0.03385240352065	0.30467163168585	0.03385240352065	0	0
15813	24327	"Lailias"	41.27384	23.58353	160	"AWI"	160	1020	1706	1332	17.3310225303293	0	0.346620450606586	0.346620450606586	0	0	0	0	0.519930675909879	0	0.173310225303293	0.173310225303293	0	2.07972270363951	0	2.07972270363951	2.07972270363951	2.25303292894281	0	0.173310225303293	7.97227036395147	0	1.03986135181976	0.173310225303293	0	0	0.173310225303293	2.25303292894281	0.346620450606586	22.8769497400347	0.693240901213172	24.6100519930676	0	0	6.41247833622184	0	0	0	0.519930675909879	0.866551126516464	0	0	0	4.33275563258232	0.173310225303293	0	0
15813	24327	"Lailias"	41.27384	23.58353	170	"AWI"	170	1171	1860	1490	14.1235813366961	0.252206809583859	1.26103404791929	0.126103404791929	0	0	0.378310214375788	0	0.126103404791929	0	0.252206809583859	0	0	1.89155107187894	0	1.00882723833544	5.54854981084489	2.64817150063052	0	0	2.77427490542245	0.126103404791929	0.630517023959647	0.504413619167718	0.126103404791929	0	0.126103404791929	1.26103404791929	0.252206809583859	12.7364438839849	0.882723833543506	37.7049180327869	0	0.252206809583859	7.94451450189155	0	0	0.378310214375788	0.378310214375788	1.13493064312736	0	0	2.26986128625473	2.77427490542245	0.126103404791929	0	0
15813	24327	"Lailias"	41.27384	23.58353	180	"AWI"	180	1298	2021	1651	21.4022140221402	0	1.1070110701107	0.18450184501845	0	0	0	0	0	0	0	0	0	0.18450184501845	0	0	1.8450184501845	1.8450184501845	0.18450184501845	0	10.7011070110701	0	0.738007380073801	0	0	0	0	1.8450184501845	0	18.6346863468635	0	32.2878228782288	0	0	7.56457564575646	0	0	0	0.18450184501845	0.18450184501845	0	0	0.18450184501845	0.738007380073801	0.18450184501845	0	0
15813	24327	"Lailias"	41.27384	23.58353	190	"AWI"	190	1496	2144	1814	3.75766871165644	0.306748466257669	0.920245398773006	0.690184049079755	0.0766871165644172	0	0.996932515337423	0	0	0	0.0766871165644172	0	0	8.66564417177914	0	1.15030674846626	2.83742331288344	8.51226993865031	0.230061349693252	0.460122699386503	3.1441717791411	0.306748466257669	0.460122699386503	0.153374233128834	0	0.996932515337423	0.0766871165644172	1.61042944785276	0.153374233128834	7.36196319018405	1.84049079754601	41.180981595092	0.0766871165644172	0	7.20858895705521	0.460122699386503	0	0.843558282208589	1.30368098159509	1.68711656441718	0.153374233128834	0.0766871165644172	0.690184049079755	0.690184049079755	0.843558282208589	0	0
15813	24327	"Lailias"	41.27384	23.58353	200	"AWI"	200	1626	2332	1968	54.3942992874109	0	0.475059382422803	0.237529691211401	0	0	0.237529691211401	0	0	0	0	0	0	0.475059382422803	0	0	6.17577197149644	0.475059382422803	0.237529691211401	0.237529691211401	0.475059382422803	0	0	0	0	0	0	2.37529691211401	0	19.2399049881235	0.237529691211401	5.22565320665083	0	0	4.51306413301663	0	0	0	0	0.237529691211401	0	0	0.475059382422803	4.03800475059382	0.237529691211401	0	0
15813	24327	"Lailias"	41.27384	23.58353	210	"AWI"	210	1716	2539	2117	45.1073985680191	0	2.62529832935561	0.238663484486874	0	0	0.238663484486874	0	0	0	0	0	0	0.477326968973747	0	0	10.7398568019093	1.19331742243437	0.238663484486874	0	1.43198090692124	0	0.477326968973747	0	0	0	0	2.86396181384248	0	21.7183770883055	0	0	0	0	4.29594272076372	0	0	0.238663484486874	0	0.238663484486874	0	0	0	7.15990453460621	0.715990453460621	0	0
15813	24327	"Lailias"	41.27384	23.58353	220	"AWI"	220	1867	2646	2273	4.00696864111498	0.174216027874564	2.09059233449477	0.174216027874564	0.348432055749129	0	0.174216027874564	0	1.56794425087108	0	0	0	0	0.871080139372822	0	0	30.3135888501742	2.09059233449477	0	0.174216027874564	1.39372822299652	0	1.74216027874564	0	0	0	0	4.70383275261324	0	10.1045296167247	0	0	0	0.696864111498258	4.8780487804878	0.174216027874564	0	0	0	0.696864111498258	0	0	0	32.9268292682927	0.696864111498258	0	0
15813	24327	"Lailias"	41.27384	23.58353	230	"AWI"	230	2038	2779	2426	7.86885245901639	0.163934426229508	2.13114754098361	0	0	0	0.327868852459016	0	0.163934426229508	0	0	0	0	0.655737704918033	0	0.163934426229508	30.4918032786885	1.14754098360656	0	0	1.9672131147541	0.327868852459016	1.14754098360656	0	0	0	0	4.59016393442623	0	7.37704918032787	0.163934426229508	7.54098360655738	0	0.983606557377049	5.57377049180328	0	0	0	0	0.983606557377049	0	0	0	24.5901639344262	1.63934426229508	0	0
15813	24327	"Lailias"	41.27384	23.58353	240	"AWI"	240	2165	2916	2583	2.20588235294118	0	0.367647058823529	0	0	0	0.183823529411765	0	0	0	0	0	0	0.367647058823529	0	0	39.1544117647059	0.367647058823529	0	0	0.367647058823529	0	0.367647058823529	0	0	0	0	1.10294117647059	0	3.125	0	0	0.183823529411765	0.551470588235294	2.94117647058824	0	0	0.183823529411765	0	0.919117647058824	0	0	0	46.5073529411765	1.10294117647059	0	0
15813	24327	"Lailias"	41.27384	23.58353	250	"AWI"	250	2430	2995	2728	1.8018018018018	0	1.05105105105105	0.600600600600601	0.3003003003003	0	0.15015015015015	0	0	0	0	0	0	1.65165165165165	0	0	26.1261261261261	1.05105105105105	0	0	0.15015015015015	0	1.2012012012012	0	0	0	0.15015015015015	0	0.15015015015015	3.75375375375375	0.15015015015015	15.015015015015	0	0	5.85585585585586	0	0	0.15015015015015	0.15015015015015	2.7027027027027	0	0	0.15015015015015	34.6846846846847	3.003003003003	0	0
15813	24327	"Lailias"	41.27384	23.58353	260	"AWI"	260	2593	3124	2872	9.77835723598435	0.782268578878748	1.17340286831812	0.260756192959583	0	0	0.260756192959583	0	0.651890482398957	0	0	0.130378096479791	0	5.08474576271187	0	0.130378096479791	10.9517601043025	0.130378096479791	0.130378096479791	0	2.34680573663625	0.130378096479791	1.82529335071708	0	0	0	0.130378096479791	2.73794002607562	0	4.5632333767927	0.521512385919166	33.8983050847458	0	0	4.43285528031291	0.130378096479791	0	0	0.260756192959583	1.69491525423729	0	0	0.391134289439374	17.0795306388527	0.391134289439374	0	0
