"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lentibulariaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
13385	20022	"Avrig"	45.71667	24.38333	340	"AWI"	340	8611	9224	8921	0	0	0	0	3	1	8	0	11	0	0	1	0	0	0	0	0	0	80	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	80	0	0	0	0	0	1	0	0	0	2	0	0	0	0	6	14	40	1	0	0
13385	20022	"Avrig"	45.71667	24.38333	345	"AWI"	345	8633	9349	9010	0	0	34	0	2	1	21	0	21	0	0	0	0	0	1	0	0	0	87	0	47	0	0	0	0	0	0	38	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	51	0	0	0	0	0	2	2	1	0	0	0	0	0	0	6	12	87	1	0	1
13385	20022	"Avrig"	45.71667	24.38333	350	"AWI"	350	8653	9488	9099	0	0	0	0	4	0	7	0	15	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	47	0	0	0	0	0	1	2	0	0	0	0	0	0	0	7	9	41	1	0	0
13385	20022	"Avrig"	45.71667	24.38333	355	"AWI"	355	8814	9562	9201	0	0	0	1	2	0	6	0	14	0	0	0	0	0	0	0	0	0	28	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	42	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	9	60	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	360	"AWI"	360	9033	9601	9310	0	0	23	1	3	0	19	0	14	0	0	0	0	0	0	0	0	0	21	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	80	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	19	90	2	0	1
13385	20022	"Avrig"	45.71667	24.38333	365	"AWI"	365	9219	9649	9419	0	0	0	1	6	1	14	7	12	0	0	1	1	0	0	0	0	0	22	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	66	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	18	63	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	370	"AWI"	370	9330	9749	9528	0	0	0	0	4	0	8	0	18	0	0	1	0	0	0	0	0	0	15	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	60	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	14	70	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	375	"AWI"	375	9411	9911	9638	0	0	0	1	4	0	6	0	13	0	0	0	1	0	0	0	0	0	5	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	45	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	12	78	1	0	0
13385	20022	"Avrig"	45.71667	24.38333	380	"AWI"	380	9487	10048	9739	0	0	0	0	8	0	11	0	23	0	0	1	0	0	0	0	0	0	11	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	55	0	0	1	0	0	0	0	2	0	0	0	0	0	0	5	14	104	1	0	0
13385	20022	"Avrig"	45.71667	24.38333	385	"AWI"	385	9570	10094	9817	0	0	0	0	2	0	11	0	4	0	0	1	1	0	0	0	0	0	4	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0	0	0	0	0	0	0	27	0	0	0	0	0	0	1	1	0	0	0	0	0	0	6	8	92	0	3	0
13385	20022	"Avrig"	45.71667	24.38333	390	"AWI"	390	9639	10145	9900	0	0	0	2	3	0	18	0	15	0	0	1	0	0	0	0	0	0	8	0	28	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	33	0	0	1	0	0	1	2	1	0	0	0	0	0	0	7	7	84	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	395	"AWI"	395	9691	10220	9982	0	0	0	1	4	0	15	0	11	0	0	0	2	0	0	0	0	0	4	0	31	0	0	0	0	0	0	29	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	5	0	0	0	0	0	0	3	5	130	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	400	"AWI"	400	9728	10312	10062	0	0	0	0	5	0	19	0	15	0	0	0	0	0	1	0	0	0	7	0	36	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	41	0	0	0	0	0	1	1	0	0	0	0	0	0	0	5	12	135	1	0	0
13385	20022	"Avrig"	45.71667	24.38333	405	"AWI"	405	9756	10434	10140	0	0	12	1	5	0	16	4	17	0	0	0	0	0	0	1	0	0	3	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	23	0	3	0	0	0	1	1	9	0	0	0	0	0	0	4	3	86	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	410	"AWI"	410	9924	10466	10206	0	0	0	1	0	0	12	0	27	0	0	0	0	0	0	0	0	0	4	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	22	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	5	90	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	415	"AWI"	415	10099	10497	10279	0	0	9	1	4	0	16	0	16	0	0	0	0	0	1	0	0	0	5	0	29	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	2	0	0	0	0	0	0	10	4	81	1	0	0
13385	20022	"Avrig"	45.71667	24.38333	420	"AWI"	420	10229	10557	10358	0	1	5	0	5	0	13	0	9	0	0	0	0	0	0	0	0	0	7	0	14	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	17	0	0	0	0	0	2	0	10	0	0	0	0	0	0	6	4	110	1	1	0
13385	20022	"Avrig"	45.71667	24.38333	425	"AWI"	425	10269	10665	10443	0	0	0	4	5	0	21	0	34	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	8	0	0	0	0	0	1	2	8	0	0	0	0	0	0	6	4	77	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	430	"AWI"	430	10294	10823	10519	0	0	7	0	8	0	12	0	33	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	7	0	0	0	0	0	3	3	2	0	0	0	0	0	0	5	5	80	2	0	0
13385	20022	"Avrig"	45.71667	24.38333	435	"AWI"	435	10347	10902	10580	0	0	0	5	9	0	33	0	38	0	0	2	0	0	1	0	0	0	1	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	4	0	0	0	0	0	7	3	9	0	0	0	0	0	0	7	3	95	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	440	"AWI"	440	10397	10931	10642	0	0	0	1	3	0	15	0	25	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	6	1	65	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	445	"AWI"	445	10438	10974	10704	0	0	6	2	8	0	10	3	41	0	0	1	2	0	1	0	0	0	1	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	71	0	0	0	0	0	0	2	0	6	0	0	0	1	0	1	0	0	0	0	0	0	6	2	56	1	0	0
13385	20022	"Avrig"	45.71667	24.38333	450	"AWI"	450	10462	11018	10765	0	0	0	2	4	1	6	0	20	0	0	0	0	0	1	0	0	0	1	0	16	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	1	0	0	5	2	4	0	0	0	0	0	1	3	1	53	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	455	"AWI"	455	10487	11084	10820	0	0	0	0	29	0	21	9	55	0	0	1	0	0	1	0	0	0	1	0	200	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	5	2	3	1	0	0	0	0	0	5	2	76	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	460	"AWI"	460	10574	11154	10889	0	1	0	2	3	1	21	0	35	0	0	0	0	0	0	0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	2	0	0	0	0	0	0	8	1	44	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	465	"AWI"	465	10716	11183	10999	0	0	3	2	1	0	15	0	69	0	0	0	0	0	0	0	0	0	2	0	89	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	86	0	0	0	0	0	0	1	0	0	0	0	0	0	1	4	0	0	0	2	1	0	14	3	49	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	470	"AWI"	470	10810	11239	11113	0	0	0	7	2	0	14	0	33	0	0	0	0	0	0	0	0	0	1	0	60	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	2	0	0	0	0	0	3	4	11	0	0	0	0	0	0	4	0	23	1	0	0
13385	20022	"Avrig"	45.71667	24.38333	475	"AWI"	475	10862	11437	11195	0	0	0	3	2	0	19	0	44	0	0	0	0	0	1	0	0	0	1	1	162	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	7	0	0	0	0	0	0	9	1	9	0	1	0
13385	20022	"Avrig"	45.71667	24.38333	480	"AWI"	480	10905	11655	11266	0	0	0	10	5	0	47	0	52	0	0	0	0	0	1	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	5	2	4	0	0	0	0	0	0	4	0	3	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	485	"AWI"	485	10942	11892	11344	0	0	0	20	3	0	79	0	50	0	0	2	0	0	2	0	1	0	0	0	318	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	2	1	0	0	2	0	0	2	0	1	1	0	0
13385	20022	"Avrig"	45.71667	24.38333	490	"AWI"	490	11154	11944	11496	0	0	0	11	1	0	34	0	20	0	0	1	0	0	1	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	2	0	0	0	0	0	0	3	0	1	1	0	0
13385	20022	"Avrig"	45.71667	24.38333	495	"AWI"	495	11347	12024	11652	0	0	0	7	4	0	50	0	36	0	0	0	0	0	2	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	1	0	0	4	0	5	0	0	0	0	0	0	6	0	1	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	500	"AWI"	500	11519	12149	11806	0	0	3	21	7	0	90	11	65	0	0	1	0	0	0	0	1	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	5	1	1	0	0	0	0	1	0	4	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	505	"AWI"	505	11662	12300	11947	0	0	0	11	4	0	38	0	26	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	3	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	510	"AWI"	510	11767	12466	12084	0	0	3	10	2	0	110	0	235	0	0	1	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	5	2	5	0	0	0	0	0	0	0	0	0	0	1	0
13385	20022	"Avrig"	45.71667	24.38333	515	"AWI"	515	11919	12686	12271	0	0	3	5	25	0	44	0	101	0	0	1	0	0	1	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	0	0	0	0	0	0	3	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	520	"AWI"	520	12028	12926	12490	0	0	10	12	13	0	47	0	210	0	0	1	0	0	0	0	0	0	0	1	36	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	2	0	0	0	0	0	7	0	4	0	0	0	0	0	0	2	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	525	"AWI"	525	12105	13205	12681	0	0	0	2	5	0	18	0	130	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	1	0	0	0	0	0	0	1	0	1	0	0	1
13385	20022	"Avrig"	45.71667	24.38333	530	"AWI"	530	12158	13516	12869	0	0	0	3	30	0	13	3	60	0	0	0	0	0	2	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	3	0	0	0	0	0	0	2	0	1	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	535	"AWI"	535	12189	13844	13059	0	0	2	5	2	0	16	0	40	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	540	"AWI"	540	12325	14098	13231	0	0	0	2	6	0	22	3	60	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	3	0	0	0	0	0	0	0	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	545	"AWI"	545	12632	14133	13391	0	0	0	3	5	0	9	4	23	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	23	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
13385	20022	"Avrig"	45.71667	24.38333	550	"AWI"	550	12922	14188	13551	0	0	0	0	9	0	12	0	34	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	555	"AWI"	555	13147	14252	13713	0	0	0	2	9	0	20	0	20	0	0	1	0	0	2	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	560	"AWI"	560	13336	14350	13886	0	0	0	0	1	0	15	0	27	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	565	"AWI"	565	13464	14509	14059	0	0	0	2	2	0	22	0	40	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	570	"AWI"	570	13668	14542	14121	0	0	0	1	1	0	27	0	20	0	0	0	0	0	1	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	575	"AWI"	575	13848	14599	14187	0	0	0	8	6	0	38	0	12	0	0	0	0	0	0	0	2	0	0	0	64	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	580	"AWI"	580	13935	14637	14257	0	0	0	3	0	0	27	8	18	0	0	1	0	0	1	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	1	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	585	"AWI"	585	14047	14720	14336	0	0	0	4	3	0	19	0	12	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	2	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	590	"AWI"	590	14114	14815	14413	0	0	0	7	1	0	70	0	35	0	0	1	0	0	1	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	0	0	0	0	0	1	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	595	"AWI"	595	14150	14884	14469	0	0	0	5	1	0	17	4	16	0	0	1	0	0	1	0	1	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	5	0	4	0	0	0	0	0	0	0	0	0	1	0	0
13385	20022	"Avrig"	45.71667	24.38333	600	"AWI"	600	14186	14933	14511	0	0	0	0	0	0	13	4	31	0	0	0	1	0	0	0	0	0	0	0	14	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	605	"AWI"	605	14214	14984	14555	0	0	0	1	1	0	12	0	24	0	0	0	0	0	1	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	610	"AWI"	610	14239	15033	14601	0	0	0	4	4	0	18	0	17	0	0	2	0	0	0	0	2	0	0	1	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	615	"AWI"	615	14264	15102	14640	0	0	0	2	4	0	5	0	8	0	0	1	0	0	1	0	1	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	1	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	620	"AWI"	620	14302	15148	14682	0	0	0	1	0	0	8	0	24	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	4	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	625	"AWI"	625	14350	15187	14727	0	0	0	1	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	630	"AWI"	630	14397	15222	14773	0	0	0	3	1	0	13	0	11	0	0	0	0	0	0	0	1	0	0	0	28	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	635	"AWI"	635	14433	15265	14814	0	0	0	2	2	0	22	0	13	0	0	0	0	0	0	0	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	640	"AWI"	640	14470	15334	14854	0	0	0	2	4	0	32	0	27	0	0	0	0	0	0	0	0	0	0	0	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	645	"AWI"	645	14502	15394	14897	0	0	0	4	4	0	39	0	11	0	0	0	0	0	1	0	1	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14	0	0	1	0	0	0	2	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	650	"AWI"	650	14583	15420	14937	0	0	0	1	1	0	19	0	34	0	0	0	0	0	0	0	0	0	0	0	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0
13385	20022	"Avrig"	45.71667	24.38333	655	"AWI"	655	14652	15454	14975	0	0	0	3	2	0	25	0	22	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	660	"AWI"	660	14709	15484	15012	0	0	0	6	1	0	29	0	21	0	0	0	0	0	0	0	0	0	0	0	48	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	1	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	665	"AWI"	665	14757	15513	15055	0	0	0	5	0	0	24	0	22	0	0	0	0	0	1	0	1	0	0	0	27	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	6	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	670	"AWI"	670	14802	15582	15096	0	0	0	1	0	0	24	0	30	0	0	0	0	0	0	0	1	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	1	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	675	"AWI"	675	14969	15672	15212	0	0	0	3	0	0	22	6	19	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	1	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	680	"AWI"	680	15086	15801	15383	0	0	0	8	2	0	29	0	23	0	2	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	0	0	0	0	0	0	2	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	685	"AWI"	685	15152	16004	15552	0	0	0	9	3	0	40	0	19	0	0	0	0	0	1	0	1	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	3	0	0	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	690	"AWI"	690	15200	16253	15713	0	0	0	2	2	0	53	0	30	0	0	0	0	0	0	0	1	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	4	0	0	0	0	0	0	1	0	0	0	0	0
