"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
16349	25386	"Etang Bouquin"	47.27361	4.01861	72	"AWI"	72	254	494	375	0.206185567010309	0	0	35.4639175257732	0	0	0	0	0	0	4.32989690721649	0	0.206185567010309	0	0	0	0	0.618556701030928	11.7525773195876	0	4.94845360824742	0	0.206185567010309	0	21.0309278350515	0	0	0	0	0	0	0.618556701030928	0.618556701030928	0	0	0	0	0.618556701030928	0	0	0.206185567010309	0	0	0	0	0	0	12.3711340206186	0	0	0.618556701030928	3.71134020618557	1.44329896907216	0.206185567010309	0	0	0	0	0	0	0.412371134020619	0	0.412371134020619	0
16349	25386	"Etang Bouquin"	47.27361	4.01861	76	"AWI"	76	284	519	400	0.303951367781155	0	0	32.9787234042553	0	0	0	0	0.151975683890578	0	3.3434650455927	0	0	0	0	0	0	0.455927051671732	10.6382978723404	0	7.4468085106383	0	0	0	18.2370820668693	0	0	0	0	0	0	0.151975683890578	0.759878419452888	0	0.151975683890578	0	0	0.151975683890578	0	0	0.303951367781155	0	12.3100303951368	0	0	0	0	7.75075987841945	0	0	0.303951367781155	2.88753799392097	0.911854103343465	0	0	0	0	0.151975683890578	0	0	0.455927051671732	0	0.151975683890578	0
16349	25386	"Etang Bouquin"	47.27361	4.01861	80	"AWI"	80	306	551	424	0.29673590504451	0	0	33.9762611275964	0	0.148367952522255	0	0	0	0	5.93471810089021	0	0.29673590504451	0	0	0	0	0	8.75370919881306	0	5.93471810089021	0	0.29673590504451	0	15.13353115727	0	0	0	0	0	0	0.29673590504451	0	0	0	0	0	0.593471810089021	0	0.148367952522255	0.29673590504451	0	13.7982195845697	0	0	0	0	10.3857566765579	0	0	0.148367952522255	1.78041543026706	0.741839762611276	0	0	0	0	0	0	0	0.445103857566766	0.148367952522255	0.445103857566766	0
16349	25386	"Etang Bouquin"	47.27361	4.01861	84	"AWI"	84	358	602	460	0.278551532033426	0	0	36.0724233983287	0.139275766016713	0.139275766016713	0	0	0	0	7.10306406685237	0	0	0	0	0	0	0.278551532033426	8.91364902506964	0	3.48189415041783	0	0	0	15.3203342618384	0.139275766016713	0	0	0	0	0	0.417827298050139	0.278551532033426	0	0	0	0	0.278551532033426	0	0	0.417827298050139	0	12.5348189415042	0	0	0	0	10.4456824512535	0	0	1.1142061281337	1.1142061281337	0.696378830083565	0	0	0	0	0.139275766016713	0	0	0.557103064066852	0	0.139275766016713	0
16349	25386	"Etang Bouquin"	47.27361	4.01861	88	"AWI"	88	389	650	499	0.152905198776758	0	0	32.8746177370031	0.305810397553517	0.305810397553517	0	0	0.152905198776758	0	5.96330275229358	0	0	0	0	0	0	0.152905198776758	12.3853211009174	0	4.12844036697248	0	0	0	17.8899082568807	0.305810397553517	0	0	0	0.152905198776758	0.152905198776758	0.152905198776758	0	0	0	0	0	0.152905198776758	0	0	0.152905198776758	0	14.9847094801223	0	0	0	0	6.72782874617737	0	0	0.611620795107034	0.458715596330275	0.764525993883792	0	0	0.152905198776758	0	0	0	0	0.611620795107034	0	0.305810397553517	0
16349	25386	"Etang Bouquin"	47.27361	4.01861	92	"AWI"	92	470	778	602	0.106496272630458	0	0	40.7880724174654	0	0.212992545260916	0	0	0.106496272630458	0	6.70926517571885	0	0	0	0	0	0	0.106496272630458	11.1821086261981	0	4.15335463258786	0	0	0	15.0159744408946	0.106496272630458	0	0	0	0.106496272630458	0	0.106496272630458	0	0	0	0	0	0.319488817891374	0	0	0.319488817891374	0	10.6496272630458	0	0	0	0	7.24174653887114	0	0	0.319488817891374	0.745473908413206	0.53248136315229	0	0	0.106496272630458	0	0.106496272630458	0	0	0.958466453674121	0	0	0
16349	25386	"Etang Bouquin"	47.27361	4.01861	96	"AWI"	96	524	1185	766	0.129198966408269	0	0	41.0852713178295	0.129198966408269	0	0	0	0	0	7.75193798449612	0	0	0	0	0	0	0	11.6279069767442	0	3.87596899224806	0	0	0	14.9870801033592	0	0	0	0	0	0	0.129198966408269	0.258397932816538	0	0	0	0	0	0	0	0.387596899224806	0	10.7235142118863	0	0	0	0.129198966408269	6.71834625322997	0	0	0.387596899224806	0.516795865633075	0.387596899224806	0	0	0	0	0.258397932816538	0	0	0.387596899224806	0.129198966408269	0	0
16349	25386	"Etang Bouquin"	47.27361	4.01861	98	"AWI"	98	539	1392	848	0.123609394313968	0	0	36.9592088998764	0	0.123609394313968	0	0	0	0	6.5512978986403	0	0	0.123609394313968	0	0	0	0.123609394313968	14.7095179233622	0	3.4610630407911	0	0	0	19.6538936959209	0.247218788627936	0	0	0	0	0	0	0	0	0	0	0	0.618046971569839	0	0	0.370828182941904	0	10.5067985166873	0	0	0	0	4.69715698393078	0	0	0.370828182941904	0.494437577255871	0.494437577255871	0	0	0	0	0	0	0	0.370828182941904	0	0	0
16349	25386	"Etang Bouquin"	47.27361	4.01861	102	"AWI"	102	658	1632	1028	0	0	0	38.8272583201268	0	0	0	0	0	0	8.71632329635499	0	0	0	0	0	0	0.316957210776545	6.3391442155309	0	4.27892234548336	0	0	0	16.0063391442155	0	0	0	0	0	0	0	0.316957210776545	0	0	0	0	0.316957210776545	0	0	0.158478605388273	0	11.7274167987322	0	0	0	0	9.50871632329635	0	0	0.158478605388273	1.42630744849445	1.26782884310618	0.158478605388273	0	0	0	0	0	0	0.158478605388273	0	0.316957210776545	0
16349	25386	"Etang Bouquin"	47.27361	4.01861	106	"AWI"	106	774	1712	1249	0.1001001001001	0	0	39.4394394394394	0.1001001001001	0	0	0	0.1001001001001	0	8.40840840840841	0	0.1001001001001	0	0	0	0	0	14.2142142142142	0	3.5035035035035	0	0	0	12.6126126126126	0.3003003003003	0	0	0	0.1001001001001	0	0	0.1001001001001	0	0	0	0	0.1001001001001	0	0	0.1001001001001	0	10.4104104104104	0	0	0	0	7.90790790790791	0	0	0.700700700700701	0.3003003003003	0.600600600600601	0	0	0.2002002002002	0.1001001001001	0	0	0	0.4004004004004	0	0.1001001001001	0
16349	25386	"Etang Bouquin"	47.27361	4.01861	110	"AWI"	110	845	1893	1466	0.113636363636364	0	0	45.3409090909091	0.113636363636364	0	0	0	0.113636363636364	0	5.56818181818182	0	0.227272727272727	0	0	0	0	0.113636363636364	11.8181818181818	0	3.18181818181818	0.227272727272727	0	0	12.9545454545455	0.113636363636364	0	0	0	0	0	0.113636363636364	0	0	0	0	0	0.340909090909091	0	0	0.113636363636364	0	9.88636363636364	0	0	0.227272727272727	0	7.27272727272727	0	0	0.113636363636364	0.568181818181818	0.568181818181818	0	0	0	0	0	0	0	0.909090909090909	0	0	0
16349	25386	"Etang Bouquin"	47.27361	4.01861	114	"AWI"	114	1247	1942	1636	0.397456279809221	0	0	41.0174880763116	0	0	0	0	0.0794912559618442	0	3.97456279809221	0	0.0794912559618442	0	0	0.715421303656598	0	0.0794912559618442	19.8728139904611	0	3.49761526232114	0	0	0	14.1494435612083	0	0	0	0	0.0794912559618442	0.0794912559618442	0	0	0	0	0	0	0.158982511923688	0	0	0.397456279809221	0	7.71065182829889	0	0	0	0	6.35930047694753	0	0	0.0794912559618442	0.238473767885533	0.317965023847377	0	0	0	0	0	0	0	0.715421303656598	0	0	0
16349	25386	"Etang Bouquin"	47.27361	4.01861	118	"AWI"	118	1608	2035	1804	0.278293135435993	0	0	53.5250463821892	0.0927643784786642	0	0	0	0.0927643784786642	0	0.742115027829314	0	0	0	0	0	0	0	14.7495361781076	0	2.87569573283859	0	0	0	19.9443413729128	0	0	0	0	0	0.0927643784786642	0	0	0	0.185528756957328	0	0	0.0927643784786642	0	0	0.0927643784786642	0	0	0	0	0	0	6.02968460111317	0	0	0.0927643784786642	0	0.185528756957328	0	0	0	0.0927643784786642	0	0	0	0.834879406307978	0	0	0
16349	25386	"Etang Bouquin"	47.27361	4.01861	122	"AWI"	122	1897	2224	2021	0.351699882766706	0.117233294255569	0	46.6588511137163	0	0	0	0	0.234466588511137	0	1.99296600234467	0	0	0	0	0	0	0	15.3575615474795	0	7.50293083235639	0	0	0	13.0128956623681	0.117233294255569	0	0	0	0	0	0.117233294255569	0	0	0	0	0	0.117233294255569	0	0	0.937866354044549	0	0	0	0	0	0	11.4888628370457	0	0	0	0.351699882766706	0.586166471277843	0	0	0	0	0.117233294255569	0	0	0.937866354044549	0	0	0
16349	25386	"Etang Bouquin"	47.27361	4.01861	126	"AWI"	126	2036	2470	2294	0.130378096479791	0	0	41.0691003911343	0	0	0	0	0.521512385919166	0	0.130378096479791	0	0.130378096479791	0	0	0	0	0	33.8983050847458	0	2.34680573663625	0	0	0	0.260756192959583	0	0	0	0	0	0	0	0	0	0.391134289439374	0	0	0	0	0	1.04302477183833	0	0	0	0	0	0	6.51890482398957	0	0	0	0.130378096479791	0.130378096479791	0	0.260756192959583	0.130378096479791	0	0	0.130378096479791	0	12.51629726206	0.260756192959583	0	0
16349	25386	"Etang Bouquin"	47.27361	4.01861	130	"AWI"	130	2105	2825	2561	0	0	0	40.7547169811321	0	0	0	0	1.13207547169811	0	0	0	0.188679245283019	0.188679245283019	0	0	0	0	29.4339622641509	0	8.49056603773585	0	0	0	0.566037735849057	0	0	0	0	0	0	0	0	0	0.566037735849057	0	0	0	0	0	0.943396226415094	0	0	0	0	0	0	7.35849056603774	0	0	0.377358490566038	0.377358490566038	0.188679245283019	0	0	0	0	0	0.188679245283019	0	9.24528301886792	0	0	0
16349	25386	"Etang Bouquin"	47.27361	4.01861	134	"AWI"	134	2536	2868	2722	0.101112234580384	0	0	35.793731041456	0.101112234580384	0.101112234580384	0	0.101112234580384	0.606673407482305	0	0	0	0.303336703741153	0	0	0	0	0	34.6814964610718	0	4.95449949443883	0	0	0	0.303336703741153	0	0	0	0	0	0	0	0	0	0.101112234580384	0	0	0	0	0	0.70778564206269	0	0	0	0	0	0	11.7290192113246	1.71890798786653	0	0	0	1.61779575328615	0	0.101112234580384	0	0	0	0	0	6.77451971688574	0.202224469160768	0	0
16349	25386	"Etang Bouquin"	47.27361	4.01861	138	"AWI"	138	2793	3044	2890	0.109051254089422	0	0	50.5997818974918	0	0.109051254089422	0	0	0.327153762268266	0	0.327153762268266	0	0.109051254089422	0	0	0.54525627044711	0	0	27.2628135223555	0	2.72628135223555	0	0	0	0.763358778625954	0	0	0	0	0	0	0	0	0	0.327153762268266	0	0	0	0	0	1.09051254089422	0	0	0	0	0	0	6.76117775354417	0	0	0.109051254089422	0.109051254089422	0.654307524536532	0	0	0	0	0	0	0	7.74263904034896	0.327153762268266	0	0
16349	25386	"Etang Bouquin"	47.27361	4.01861	139.5	"AWI"	139.5	2809.5	3186.5	2953	0.103950103950104	0.103950103950104	0	50.2079002079002	0.103950103950104	0	0	0	0.103950103950104	0	0	0	0.103950103950104	0	0	0	0	0	23.7006237006237	0	4.46985446985447	0	0	0	0.727650727650728	0	0	0	0	0	0	0	0.103950103950104	0	0.311850311850312	0	0	0	0	0	1.76715176715177	0	0	0	0	0	0	12.3700623700624	0	0	0	0	0.311850311850312	0	0	0	0	0	0	0	5.50935550935551	0	0	0
