"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3145	4092	"Hirvilampi"	60.62404	24.25122	237.5	"AWI"	237.5	8457	9141	8777	0	0	160	0	0	4	0	482	0	0	0	1	3	57	0	0	0	0	0	0	0	0	0	0	0	0	2	290	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	8	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	240	"AWI"	240	8526	9203	8839	0	0	74	0	0	3	0	478	0	0	0	1	1	71	2	0	0	0	0	0	0	0	1	0	0	0	0	354	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	20	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	242.5	"AWI"	242.5	8592.5	9268	8908	0	0	23	0	0	3	0	462	0	0	0	0	2	120	1	0	1	0	0	0	0	0	0	0	0	0	3	362	0	0	1	0	3	0	0	0	0	2	0	5	2	0	0	27	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	245	"AWI"	245	8637	9356	8972	0	0	14	0	0	3	0	540	0	0	0	0	2	75	2	2	0	0	0	0	0	0	0	0	0	0	1	340	0	0	2	0	2	0	0	0	0	0	0	5	0	0	0	26	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	247.5	"AWI"	247.5	8699	9431.5	9037.5	0	0	7	0	1	5	0	588	0	0	0	0	0	79	2	0	0	0	0	0	2	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	250	"AWI"	250	8754	9522	9104	0	0	6	0	0	8	0	645	0	0	0	0	1	64	0	0	0	0	0	0	0	1	0	0	0	0	0	249	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	50	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	252.5	"AWI"	252.5	8813.5	9595	9167.5	0	0	9	1	0	11	0	639	0	0	0	0	1	56	1	1	0	0	0	0	0	0	0	0	0	0	0	282	0	0	1	0	1	0	0	0	0	0	1	3	0	0	0	24	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	255	"AWI"	255	8865	9662	9234	0	0	5	0	0	5	0	579	0	0	0	0	1	28	6	1	0	0	0	0	0	0	0	0	0	0	0	373	0	0	1	0	4	0	0	0	0	1	2	1	0	0	0	11	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	257.5	"AWI"	257.5	8925.5	9739	9300	0	0	8	0	0	4	0	562	0	0	0	0	1	35	4	0	0	0	0	0	1	0	0	0	0	0	0	389	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	11	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	260	"AWI"	260	8996	9799	9366	0	0	6	0	0	8	0	596	0	0	0	0	1	29	1	0	0	0	1	0	1	0	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	262.5	"AWI"	262.5	9055.5	9871	9430	0	0	6	1	0	5	0	625	0	0	0	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0	1	343	0	0	0	0	1	0	1	0	0	0	0	4	0	0	0	12	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	265	"AWI"	265	9143	9926	9495	0	0	9	1	0	4	0	669	0	0	0	0	2	25	7	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	2	0	0	0	0	0	0	0	3	7	0	1	0	9	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	267.5	"AWI"	267.5	9204.5	9996.5	9558.5	0	0	11	2	1	9	0	774	0	0	0	0	7	26	11	0	0	0	0	0	2	0	0	0	0	0	0	274	0	0	4	0	2	0	0	0	1	4	2	6	0	0	0	10	1	0
3145	4092	"Hirvilampi"	60.62404	24.25122	270	"AWI"	270	9301	10043	9620	0	0	4	1	0	9	0	754	0	0	0	0	10	19	15	0	0	0	0	0	1	0	0	0	0	0	2	210	0	0	1	0	1	0	0	0	0	2	1	6	0	0	0	9	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	272.5	"AWI"	272.5	9380	10101.5	9685.5	0	0	6	1	0	9	0	777	0	0	0	0	3	18	2	0	0	0	0	0	2	0	0	0	0	0	0	191	0	0	3	0	1	0	0	0	0	0	4	4	0	0	0	5	1	0
3145	4092	"Hirvilampi"	60.62404	24.25122	275	"AWI"	275	9461	10167	9760	0	0	2	0	0	4	0	434	0	0	0	0	1	4	4	0	0	0	0	0	0	0	0	0	0	0	1	59	0	0	0	0	0	0	0	0	0	2	2	3	0	0	0	3	1	0
3145	4092	"Hirvilampi"	60.62404	24.25122	277.5	"AWI"	277.5	9516.5	10300	9845	0	0	1	3	0	5	0	416	0	0	0	0	1	4	4	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	2	0	0	0	0	0	0	1	3	2	0	0	0	5	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	280	"AWI"	280	9563	10447	9930	0	0	0	1	0	4	0	423	0	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	1	75	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	3	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	282.5	"AWI"	282.5	9617.5	10571.5	10017.5	0	0	6	1	0	2	0	415	0	0	0	0	1	2	6	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	1	0	0	0	0	0	0	0	2	3	0	0	0	1	1	0
3145	4092	"Hirvilampi"	60.62404	24.25122	285	"AWI"	285	9656	10747	10097	0	1	2	2	1	6	0	414	0	0	0	0	2	5	4	1	0	0	0	0	0	0	1	0	0	0	0	74	0	0	1	0	1	0	0	0	0	0	1	5	0	0	0	2	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	287.5	"AWI"	287.5	9724.5	10854	10190	0	0	1	1	0	10	0	439	0	0	0	0	5	2	2	0	0	0	0	0	1	0	3	0	0	0	1	51	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	5	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	290	"AWI"	290	9759	11013	10277	0	0	1	0	0	7	0	443	0	0	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	2	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	292.5	"AWI"	292.5	9824.5	11124	10364	0	0	1	0	0	10	0	438	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	6	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	295	"AWI"	295	9872	11260	10449	0	0	1	0	1	3	0	457	0	0	0	0	5	1	0	0	0	0	0	0	0	0	1	0	0	0	1	38	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	4	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	297.5	"AWI"	297.5	9939.5	11381.5	10535	0	0	5	2	0	5	0	436	0	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	3	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	300	"AWI"	300	10004	11478	10618	0	0	1	1	0	5	0	459	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	35	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	2	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	302.5	"AWI"	302.5	10062.5	11600.5	10703	0	0	1	1	0	8	0	450	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	305	"AWI"	305	10124	11736	10793	0	0	0	2	1	4	0	449	0	0	0	0	6	3	2	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	1	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	307.5	"AWI"	307.5	10175	11873	10883	0	0	0	2	0	2	0	462	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	310	"AWI"	310	10257	11971	10973	0	0	4	0	0	3	0	468	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	25	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	312.5	"AWI"	312.5	10311	12107.5	11061	0	0	0	0	1	3	0	461	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	2	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	315	"AWI"	315	10378	12213	11153	0	0	1	1	0	2	0	464	0	0	0	0	7	2	2	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	2	0	0	0	0	0	0	0	2	0	0	1	0	4	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	317.5	"AWI"	317.5	10435.5	12320.5	11235.5	0	0	0	1	0	1	0	452	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	320	"AWI"	320	10511	12426	11324	0	0	0	1	1	8	0	454	0	0	0	0	2	0	1	2	0	0	0	0	1	0	0	0	0	0	0	43	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	322.5	"AWI"	322.5	10574	12518.5	11412.5	0	0	0	3	0	8	0	460	0	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	325	"AWI"	325	10633	12627	11501	0	0	0	1	0	6	0	454	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	327.5	"AWI"	327.5	10692	12735.5	11583	0	0	0	1	0	5	0	476	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	330	"AWI"	330	10755	12851	11672	0	0	0	0	0	6	0	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	332.5	"AWI"	332.5	10825.5	12950.5	11763.5	0	0	2	1	1	5	0	459	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	335	"AWI"	335	10890	13083	11848	0	0	0	3	0	4	0	443	1	0	0	0	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	2	0	0
