"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acanthaceae"	"Acer"	"Aizoaceae"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Colchicaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cotinus"	"Cyperaceae"	"Datiscaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Heliotropium"	"Hypericaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Morus"	"Olea"	"Oleaceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Paliurus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Solanaceae"	"Tamarix"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Vitaceae"
3139	4083	"Halos I"	39.160154	22.837282	300	"AWI"	300	3952	5393	4732	9	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	1	0	17	0	0	0	0	0	0	0	0	71	23	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	1	1	0	0	0	0
3139	4083	"Halos I"	39.160154	22.837282	320	"AWI"	320	4309	5666	5119	4	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	2	0	0	1	0	0	8	1	43	0	0	7	0	0	2	6	0	0	0	1	0	0	0	0	1	0	0	0	0	12	0	0	0	31	0	0	0	37	2	0	1	0	0	0	0	0	230	54	0	0	0	0	7	0	5	0	0	0	0	20	2	0	0	3	4	0	0	0	11
3139	4083	"Halos I"	39.160154	22.837282	340	"AWI"	340	4680	5868	5478	6	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	6	0	0	0	0	9	0	27	0	0	5	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	8	0	0	0	0	0	0	0	25	2	0	0	4	31	0	0	0	149	23	0	0	0	0	0	0	3	0	0	0	0	10	0	1	0	1	1	0	0	0	3
3139	4083	"Halos I"	39.160154	22.837282	360	"AWI"	360	5002	6074	5769	3	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	6	0	198	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	10	0	0	0	24	0	0	0	0	0	0	0	0	133	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	2
3139	4083	"Halos I"	39.160154	22.837282	380	"AWI"	380	5153	6230	5886	21	0	0	0	1	0	0	0	1	0	0	0	9	0	1	0	0	0	0	0	0	1	0	1	0	0	1	11	0	28	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	31	0	1	0	50	2	0	0	0	0	0	0	0	117	32	0	0	0	0	0	0	3	0	3	0	0	9	1	1	0	1	3	0	0	0	3
3139	4083	"Halos I"	39.160154	22.837282	400	"AWI"	400	5306	6372	6002	16	0	0	0	5	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	1	1	1	0	0	0	6	1	35	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	8	1	0	1	50	0	3	0	91	2	0	0	0	0	0	0	0	257	34	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	2	2	1	0	0	5
3139	4083	"Halos I"	39.160154	22.837282	420	"AWI"	420	5478	6511	6120	4	0	0	0	7	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	4	3	0	0	0	0	12	0	18	0	0	9	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	36	0	2	0	35	2	0	0	0	0	0	0	0	221	36	0	0	0	0	0	2	2	0	0	0	0	1	1	0	0	3	5	0	0	0	8
3139	4083	"Halos I"	39.160154	22.837282	440	"AWI"	440	5644	6657	6241	4	0	1	0	3	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	2	0	0	0	0	0	6	0	19	0	0	5	0	0	5	0	0	0	0	0	0	0	1	0	1	0	0	0	0	13	0	0	1	30	0	2	0	23	1	0	0	0	0	0	0	1	138	38	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	4	0	0	0	1
3139	4083	"Halos I"	39.160154	22.837282	460	"AWI"	460	5792	6784	6363	7	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	3	2	0	0	0	6	1	34	0	0	4	0	0	1	0	0	0	0	0	1	0	1	0	4	0	0	0	0	4	0	0	0	34	0	0	1	45	1	0	0	0	0	0	0	0	180	39	0	0	0	0	0	0	3	1	0	0	0	2	0	0	0	0	0	0	0	0	6
3139	4083	"Halos I"	39.160154	22.837282	480	"AWI"	480	5935	6912	6486	7	0	0	0	9	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	5	12	0	0	0	0	7	0	24	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	7	0	0	1	37	0	1	0	31	0	0	0	0	0	0	0	0	181	44	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	3	5	0	1	0	7
3139	4083	"Halos I"	39.160154	22.837282	500	"AWI"	500	6096	7024	6609	17	0	1	0	2	0	0	0	1	0	0	0	5	0	1	0	0	0	0	0	0	1	10	0	0	0	0	4	0	22	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	24	0	0	0	76	1	0	0	0	0	0	0	0	163	38	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	2	0	0	0	1
3139	4083	"Halos I"	39.160154	22.837282	520	"AWI"	520	6242	7137	6737	21	0	1	0	1	0	0	0	0	0	0	2	3	0	0	0	0	0	0	1	0	1	0	1	0	0	0	9	0	24	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	92	1	0	0	0	0	0	0	0	134	24	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	3	0	0	0	3
3139	4083	"Halos I"	39.160154	22.837282	540	"AWI"	540	6397	7235	6862	10	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	9	0	37	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	25	0	1	0	98	0	0	0	0	0	0	0	0	135	12	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	5	0	0	0	0
3139	4083	"Halos I"	39.160154	22.837282	560	"AWI"	560	6554	7330	6991	5	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	1	0	15	0	0	0	0	0	0	0	0	33	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
3139	4083	"Halos I"	39.160154	22.837282	580	"AWI"	580	6711	7435	7115	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	6	0	6	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	5	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	98	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
3139	4083	"Halos I"	39.160154	22.837282	605	"AWI"	605	6931	7547	7268	13	0	1	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	1	0	0	0	13	0	30	0	0	7	0	0	3	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	24	0	0	0	66	1	0	0	0	0	0	0	0	187	15	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0	0	0	2
3139	4083	"Halos I"	39.160154	22.837282	620	"AWI"	620	7086	7609	7357	5	0	2	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	12	0	5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	1	0	34	1	0	0	0	0	0	0	0	119	15	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	3	0	0	0	3
3139	4083	"Halos I"	39.160154	22.837282	641	"AWI"	641	7223	7793	7502	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	14	0	14	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	6	1	0	0	0	0	0	0	0	140	23	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	7	0	0	0	1
3139	4083	"Halos I"	39.160154	22.837282	660	"AWI"	660	7316	8054	7639	17	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	26	0	58	0	0	0	0	0	2	7	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	16	0	0	1	97	1	0	0	0	0	0	0	0	181	28	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	2	7	0	0	0	3
3139	4083	"Halos I"	39.160154	22.837282	680	"AWI"	680	7413	8351	7787	3	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	16	0	0	0	0	61	0	18	0	0	0	0	0	1	14	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	5	0	14	14	0	0	0	0	0	0	0	97	22	0	0	0	1	0	0	9	0	0	0	0	0	1	0	0	8	8	0	0	0	4
3139	4083	"Halos I"	39.160154	22.837282	700	"AWI"	700	7505	8613	7942	13	0	0	0	5	0	0	16	0	0	0	0	1	0	0	0	0	0	0	2	0	3	1	0	0	0	0	43	0	94	0	0	1	0	0	0	5	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	18	0	6	0	84	14	0	1	0	0	0	0	0	143	11	0	0	0	0	8	0	2	1	0	0	0	1	0	0	0	4	4	1	0	1	3
3139	4083	"Halos I"	39.160154	22.837282	720	"AWI"	720	7603	8857	8101	6	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	11	0	36	0	0	0	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	3	0	28	1	0	0	0	0	0	0	0	78	7	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	4	0	0	0	2
