"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Geraniaceae"	"Ilex"	"Juglans"	"Liliaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Tilia"	"Ulmus"	"Urticaceae"
15880	24441	"Les Laubies"	44.46667	3.65	50	"AWI"	50	2362	3521	2927	5.32407407407407	0.231481481481481	4.16666666666667	0	0	0.231481481481481	0	23.1481481481481	0	0.462962962962963	0	0	0	0	0	0	5.78703703703704	0	1.38888888888889	0	0	33.1018518518519	0.231481481481481	0	0	0	3.24074074074074	0	0	3.7037037037037	0	5.55555555555556	0	0.462962962962963	0	0.694444444444444	8.56481481481481	1.62037037037037	0	0	0.231481481481481	0	1.38888888888889	0	0.462962962962963	0
15880	24441	"Les Laubies"	44.46667	3.65	55	"AWI"	55	2680	3822	3244	5.26315789473684	0	4.01002506265664	0	0	0.50125313283208	0	26.3157894736842	0	0	0	0.25062656641604	1.2531328320802	0.25062656641604	0	0	5.26315789473684	0	1.2531328320802	0	0	20.0501253132832	0	0	0	0	2.00501253132832	0	0	1.00250626566416	0	9.02255639097744	0	0.25062656641604	8.52130325814536	0.25062656641604	10.0250626566416	1.75438596491228	0.75187969924812	0	0	0	1.00250626566416	0.25062656641604	0.25062656641604	0.50125313283208
15880	24441	"Les Laubies"	44.46667	3.65	60	"AWI"	60	3025	4117	3557	2.94117647058824	0	1.96078431372549	0	0.65359477124183	0.65359477124183	0	11.7647058823529	0	0.326797385620915	0	0.326797385620915	0.980392156862745	0.980392156862745	0	0	4.2483660130719	0	11.1111111111111	0	0	33.6601307189542	0.980392156862745	0	0.326797385620915	0	0.326797385620915	0	0	0	0	7.84313725490196	0	0	0	0	10.7843137254902	5.55555555555556	0	2.94117647058824	0	0	0.65359477124183	0.326797385620915	0.65359477124183	0
15880	24441	"Les Laubies"	44.46667	3.65	65	"AWI"	65	3407	4405	3870	3.64583333333333	0	4.16666666666667	0.260416666666667	2.60416666666667	0.520833333333333	0	29.9479166666667	0	0	0	0	1.30208333333333	0	0	0	4.6875	0	1.30208333333333	0	0	26.5625	0.78125	0	0	0	0.260416666666667	0	0	3.64583333333333	0	5.98958333333333	0	0.260416666666667	0	0	7.8125	2.08333333333333	0	2.86458333333333	0	0	0	0.260416666666667	0.260416666666667	0.78125
15880	24441	"Les Laubies"	44.46667	3.65	70	"AWI"	70	3754	4806	4219	0.683371298405467	0	0.455580865603645	0	0.683371298405467	0.455580865603645	0	23.9179954441913	0	0	0	0	0.911161731207289	0.227790432801822	0	0	6.83371298405467	0	1.13895216400911	0	0	23.9179954441913	0.911161731207289	0	0	0	0	0	0	3.87243735763098	0	7.51708428246014	0	0.911161731207289	14.123006833713	0	7.06150341685649	1.59453302961276	0.455580865603645	2.27790432801822	0	0	0.683371298405467	0	1.36674259681093	0
15880	24441	"Les Laubies"	44.46667	3.65	75	"AWI"	75	4053	5301	4607	0	0	0.508905852417303	0.254452926208651	2.79898218829517	0.508905852417303	0	16.030534351145	0.254452926208651	0	0	0.254452926208651	0	0.254452926208651	0	0	13.9949109414758	0	10.6870229007634	0	0	0.763358778625954	0.508905852417303	0	0	0	0.763358778625954	0	0	3.05343511450382	0	9.66921119592875	0	0	0	0.254452926208651	19.0839694656489	3.30788804071247	0	9.9236641221374	0	0	0.254452926208651	3.81679389312977	2.79898218829517	0.254452926208651
15880	24441	"Les Laubies"	44.46667	3.65	80	"AWI"	80	4355	5780	5002	0	0	0.367647058823529	0	3.30882352941176	0.367647058823529	0	15.8088235294118	0.367647058823529	0	0	0	1.83823529411765	0	0	0	18.75	0	7.72058823529412	0	0	1.10294117647059	0	0	0	0	1.83823529411765	0	0	0	0	15.0735294117647	0	0	0	0	20.9558823529412	2.94117647058824	0	0	0	0	1.83823529411765	2.57352941176471	5.14705882352941	0
15880	24441	"Les Laubies"	44.46667	3.65	85	"AWI"	85	4670	6239	5397	0.28735632183908	0	0	0	0.862068965517241	0	0	6.89655172413793	0.28735632183908	0	0.28735632183908	0	0	0.28735632183908	0	0	17.2413793103448	0	6.03448275862069	0	0	0	0.574712643678161	0	0	0	4.59770114942529	0	0	0	0	24.4252873563218	0	0	0	0	22.1264367816092	2.01149425287356	0	0	0	0	0.574712643678161	7.18390804597701	6.32183908045977	0
15880	24441	"Les Laubies"	44.46667	3.65	90	"AWI"	90	5012	6668	5795	0	0.377358490566038	0	0	0.754716981132076	1.13207547169811	0	20	0	0	0	0	0	0.377358490566038	0	0	23.3962264150943	0	3.77358490566038	0	0	0.377358490566038	0.377358490566038	0	0	0	0.754716981132076	0	0	0	0	20.7547169811321	0	0	0	0	17.3584905660377	1.88679245283019	0	0	0	0	1.13207547169811	3.77358490566038	3.77358490566038	0
15880	24441	"Les Laubies"	44.46667	3.65	95	"AWI"	95	5372	7068	6195	0	0	0	0	0	0	0	19.1570881226054	0	0	0	0	0.766283524904214	0	0	0	20.6896551724138	0	5.3639846743295	0	0	0	0.383141762452107	0	0	0	2.29885057471264	0	0	0	0	18.7739463601533	0	0	0	0	16.4750957854406	2.68199233716475	0	0	0	0.383141762452107	3.83141762452107	3.83141762452107	5.3639846743295	0
15880	24441	"Les Laubies"	44.46667	3.65	100	"AWI"	100	5749	7475	6592	0	0.970873786407767	0.970873786407767	0	0	0.970873786407767	0	20.873786407767	0	0	0	0	0	0	0	0	20.873786407767	0	1.94174757281553	0	0	0	0	0	0	0	0.485436893203883	0	0	0	0	25.2427184466019	0	0	0	0	12.621359223301	0.485436893203883	0	2.9126213592233	0	0	1.45631067961165	4.36893203883495	5.8252427184466	0
15880	24441	"Les Laubies"	44.46667	3.65	105	"AWI"	105	6116	7854	6990	0	0	0	0	0.4149377593361	0.4149377593361	0	7.46887966804979	0	0.4149377593361	0	0	0	0	0	0	27.8008298755187	0	6.22406639004149	0	0	0	0.4149377593361	0	0	0	0.4149377593361	0	0	0	0	32.7800829875519	0	0	0	0	13.6929460580913	1.2448132780083	0	0	0	0	0.4149377593361	3.7344398340249	4.5643153526971	0
15880	24441	"Les Laubies"	44.46667	3.65	110	"AWI"	110	6524	8249	7387	0.275482093663912	0.275482093663912	0.275482093663912	0.275482093663912	0.550964187327824	0	0	12.396694214876	0	0	3.30578512396694	0	1.37741046831956	0	0	0	21.2121212121212	0	7.43801652892562	0	0	0	0	0	0	0	2.75482093663912	0	0	0	0	19.2837465564738	0	0	0	0	17.3553719008264	0.275482093663912	0	5.23415977961433	0.275482093663912	0	1.10192837465565	2.47933884297521	3.85674931129477	0
15880	24441	"Les Laubies"	44.46667	3.65	115	"AWI"	115	6934	8629	7778	0	0	0	0	0	0	0	14.8936170212766	0.531914893617021	0.531914893617021	0.531914893617021	0	0	0	0	0	23.936170212766	0	5.85106382978723	0	0	0	0	0	0	0	2.65957446808511	0	0	0	0	21.2765957446809	0	0	0	0	16.4893617021277	2.12765957446809	0	4.25531914893617	0	0	2.12765957446809	1.06382978723404	3.72340425531915	0
15880	24441	"Les Laubies"	44.46667	3.65	120	"AWI"	120	7363	8970	8182	0	0	0.311526479750779	0	0.311526479750779	0.311526479750779	0	13.0841121495327	0	0	0	0	0.623052959501558	0	0	0	32.0872274143302	0	6.23052959501558	0	0	0	0	0	0	0	2.80373831775701	0	0	0	0	22.1183800623053	0	0	0	0	14.9532710280374	0.934579439252336	0	0	0	0.311526479750779	2.80373831775701	0.934579439252336	2.18068535825545	0
15880	24441	"Les Laubies"	44.46667	3.65	125	"AWI"	125	7782	9322	8580	0	0	0.294117647058824	0	0.588235294117647	0.588235294117647	0	8.23529411764706	0	0.294117647058824	0	0	0	0	0	0	38.2352941176471	0	5.29411764705882	0	0	0	0	0	0	0	0.294117647058824	0	0	0	0	26.4705882352941	0	0	0	0	11.7647058823529	1.47058823529412	0	0	0	0.882352941176471	1.76470588235294	0	3.82352941176471	0
15880	24441	"Les Laubies"	44.46667	3.65	130	"AWI"	130	8247	9662	8971	0	0	0	0	0.37037037037037	0.740740740740741	0	7.77777777777778	0	0	0	0	0	0.37037037037037	0	0	27.4074074074074	0	9.62962962962963	0	0	0	0	0	0	0	2.59259259259259	0	0	0	0	37.037037037037	0.37037037037037	0.37037037037037	0	0	5.55555555555556	0	0	0	1.11111111111111	0.37037037037037	3.33333333333333	0	2.96296296296296	0
15880	24441	"Les Laubies"	44.46667	3.65	135	"AWI"	135	8670	10009	9348	0	0	0	0.709219858156028	0	1.77304964539007	0	3.54609929078014	0	0	0	0.354609929078014	0	0.354609929078014	0	0	4.60992907801418	0	9.21985815602837	0	0	0	0.354609929078014	0	0	0	0	0	0	0	0	53.1914893617021	0	0.709219858156028	0	0	3.19148936170213	0	0	13.4751773049645	0	0	8.51063829787234	0	0	0
