"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
26039	45137	"Iaz"	47.10833	22.66111	440	"AWI"	440	4327	4770	4541	0	1	204	1	2	1	3	0	1	0	1	0	0	0	0	0	0	24	18	0	0	0	24	0	0	0	0	0	1	0	0	136	3	2	0	0	0	1	17	4	2	2	0	2	0	0	0	1	28	31	0	5
26039	45137	"Iaz"	47.10833	22.66111	445	"AWI"	445	4477	4885	4663	1	1	150	0	1	2	2	0	3	0	0	0	0	0	0	1	0	62	6	0	0	0	23	0	0	0	0	0	0	0	0	125	6	6	0	0	0	1	59	1	0	0	0	1	0	11	0	1	35	13	1	0
26039	45137	"Iaz"	47.10833	22.66111	450	"AWI"	450	4530	5176	4794	0	1	157	0	4	2	2	0	9	0	2	0	1	0	1	0	0	84	8	0	0	0	1	0	0	0	0	1	2	0	0	169	4	5	0	0	0	0	20	5	3	0	0	0	0	9	0	2	18	22	1	0
26039	45137	"Iaz"	47.10833	22.66111	455	"AWI"	455	4627	5350	4947	0	3	325	0	2	0	3	0	10	3	0	0	2	0	0	0	0	51	15	0	0	0	3	0	1	0	0	3	0	0	0	243	4	6	0	0	0	0	14	6	5	0	0	1	0	0	0	0	23	54	2	0
26039	45137	"Iaz"	47.10833	22.66111	460	"AWI"	460	4676	5609	5095	0	1	347	0	0	1	5	0	8	0	0	0	1	0	2	0	0	54	3	0	0	0	3	0	0	0	0	1	0	0	0	174	5	2	0	0	0	0	39	0	4	1	0	0	0	0	0	2	21	36	0	0
26039	45137	"Iaz"	47.10833	22.66111	465	"AWI"	465	4717	5942	5238	0	0	346	2	0	1	3	0	0	0	0	0	0	0	1	0	0	39	7	0	0	0	5	0	0	0	0	0	3	0	0	113	5	3	0	17	4	0	11	3	0	0	2	1	0	0	0	0	36	39	0	0
26039	45137	"Iaz"	47.10833	22.66111	470	"AWI"	470	4816	6194	5382	0	2	273	1	1	2	8	0	6	0	0	1	4	0	1	0	1	66	21	0	0	0	4	15	0	1	0	0	2	0	0	115	6	5	0	0	0	0	15	6	0	0	0	5	0	5	0	1	32	32	3	0
26039	45137	"Iaz"	47.10833	22.66111	475	"AWI"	475	4946	6289	5552	0	0	462	0	1	1	6	0	1	0	0	0	0	0	0	1	0	135	10	0	0	0	4	0	0	0	0	2	0	0	0	71	5	6	0	0	2	0	26	0	0	1	0	0	0	0	0	1	39	17	0	0
26039	45137	"Iaz"	47.10833	22.66111	480	"AWI"	480	5014	6424	5724	0	2	248	1	3	2	3	0	1	0	0	0	0	0	0	0	0	152	5	0	0	0	3	0	0	1	0	1	0	0	0	27	4	4	0	0	0	0	32	3	0	0	0	3	0	7	0	2	46	29	0	2
26039	45137	"Iaz"	47.10833	22.66111	485	"AWI"	485	5080	6629	5882	1	1	210	1	1	2	4	0	1	0	0	0	0	0	1	0	0	194	5	1	0	0	1	0	0	0	0	0	0	0	0	10	2	2	0	0	0	0	37	0	0	0	0	2	0	0	0	0	31	16	0	0
26039	45137	"Iaz"	47.10833	22.66111	490	"AWI"	490	5279	6704	6028	0	2	136	0	1	2	4	0	0	0	0	0	2	0	0	1	0	213	10	0	0	0	1	0	0	0	0	2	1	0	0	1	5	3	0	21	0	0	48	1	0	0	1	4	0	0	0	3	75	35	0	0
26039	45137	"Iaz"	47.10833	22.66111	495	"AWI"	495	5420	6783	6184	0	4	100	1	2	2	18	0	6	0	2	0	3	0	2	4	0	112	32	0	0	0	1	0	3	13	0	3	3	0	8	6	3	6	0	0	0	2	23	16	4	1	0	37	0	12	0	6	63	40	4	0
26039	45137	"Iaz"	47.10833	22.66111	500	"AWI"	500	5527	6888	6354	0	0	30	1	2	1	14	0	0	0	0	0	0	0	2	0	0	123	5	0	0	0	1	0	0	0	0	1	1	0	2	4	4	2	0	0	0	1	28	2	0	0	0	20	0	0	0	3	63	53	0	0
26039	45137	"Iaz"	47.10833	22.66111	505	"AWI"	505	5742	6988	6503	0	0	12	0	2	3	8	0	0	0	0	0	0	0	0	0	0	162	6	0	0	0	0	0	0	1	0	1	2	0	0	0	4	4	0	0	0	2	48	0	0	0	0	5	0	11	0	3	59	26	0	0
26039	45137	"Iaz"	47.10833	22.66111	510	"AWI"	510	6064	7024	6633	0	0	21	2	1	1	7	0	0	0	0	0	0	0	0	0	0	138	5	0	0	0	0	0	1	1	0	1	2	0	0	1	2	2	0	0	0	0	25	4	0	0	0	17	0	0	0	3	68	51	0	0
26039	45137	"Iaz"	47.10833	22.66111	515	"AWI"	515	6323	7080	6777	0	1	22	1	0	1	2	0	0	0	0	1	2	0	0	0	0	94	51	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	27	3	0	2	0	0	0	0	0	0	23	7	2	0
26039	45137	"Iaz"	47.10833	22.66111	520	"AWI"	520	6486	7191	6931	0	0	12	3	1	1	5	0	0	0	0	0	0	0	0	0	0	154	5	0	0	0	0	0	0	1	0	1	3	0	0	0	1	3	0	0	0	2	23	6	0	0	0	14	0	0	0	4	73	49	0	0
