"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Eucalyptus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Melanthiaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
14638	22960	"Sägistalsee"	46.6798	7.97638	44	"AWI"	44	9	598	227	4	0	0	20	1	0	0	0	1	0	0	7	0	2	0	0	0	0	0	0	0	9	0	10	0	0	0	0	0	0	5	1	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	4	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	50.9	"AWI"	50.9	44.4	647.3	272.3	1	0	0	18	1	0	0	0	2	0	0	1	0	1	0	0	0	0	5	0	0	9	0	6	0	0	0	0	0	0	8	1	0	0	1	0	0	1	2	0	0	0	0	0	1	0	0	0	40	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	60.9	"AWI"	60.9	73.8	742.8	337.4	5	0	0	31	1	0	0	0	2	0	0	2	0	1	0	0	0	0	5	0	0	13	0	5	0	0	0	0	0	0	8	1	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	1	0	0	0	0	3	0	0	0	3	0	1	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	70.9	"AWI"	70.9	111.4	833.5	400.3	3	1	0	25	0	0	0	0	2	0	0	6	0	1	0	0	0	0	2	0	0	13	0	12	0	0	0	0	0	0	7	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	37	0	65	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	1	5	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	81.9	"AWI"	81.9	163.6	918.9	472.4	7	0	0	29	1	0	0	0	2	0	0	3	0	2	0	0	0	0	1	0	1	14	1	17	1	0	0	0	0	0	9	2	0	0	3	0	0	2	3	0	1	0	0	0	0	0	0	1	45	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	90.9	"AWI"	90.9	198	1008.7	530.4	6	0	0	30	1	0	0	0	1	0	0	2	0	1	0	0	0	0	5	0	0	11	0	10	0	0	0	0	0	0	12	0	0	0	1	0	0	2	2	0	0	0	0	0	1	1	0	0	68	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	100.9	"AWI"	100.9	262.6	1064.2	603.3	8	2	0	28	1	0	0	0	0	0	0	5	0	0	0	0	0	0	6	0	0	16	0	7	0	0	0	0	0	0	24	0	0	0	3	0	0	4	6	0	1	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	6	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	111.6	"AWI"	111.6	304.8	1157.6	680.2	3	1	0	29	1	0	0	0	1	0	0	8	0	1	0	15	0	0	2	0	0	24	0	11	0	0	0	0	0	0	4	1	0	0	1	0	1	4	3	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	121.6	"AWI"	121.6	367.8	1212.2	744	7	0	0	62	0	0	0	0	3	0	0	9	0	0	3	0	0	0	2	0	0	27	0	9	0	0	0	0	0	0	21	1	0	0	0	0	0	2	8	0	1	0	0	0	0	0	0	1	45	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	9	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	131.6	"AWI"	131.6	407.2	1289.2	810.6	7	0	0	32	1	0	0	0	2	0	0	8	0	1	5	0	0	0	2	0	0	23	0	7	0	0	0	0	0	0	24	0	0	0	1	0	0	5	6	0	1	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	141.6	"AWI"	141.6	465.2	1348	878.2	5	0	0	31	1	0	0	0	3	0	0	5	0	0	0	0	0	0	1	0	0	20	0	14	0	0	0	0	0	0	10	0	0	0	1	0	0	4	3	0	0	0	0	0	0	0	0	1	30	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	2	7	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	151.6	"AWI"	151.6	514	1405.8	943.2	4	0	0	30	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	15	0	10	0	0	0	0	0	0	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	2	10	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	161.2	"AWI"	161.2	564.8	1472.2	1004.2	5	0	0	26	2	0	0	0	5	0	0	6	0	1	0	0	0	0	2	0	2	14	1	10	0	0	0	0	0	0	6	1	0	0	2	0	1	3	11	0	0	0	0	0	1	0	0	1	36	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	9	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	171.2	"AWI"	171.2	630	1527.2	1071.2	10	0	0	14	1	0	0	0	0	0	0	3	0	2	0	0	0	0	1	0	2	7	0	6	0	0	0	0	0	0	8	0	0	0	1	0	0	3	2	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0
14638	22960	"Sägistalsee"	46.6798	7.97638	181.2	"AWI"	181.2	680.4	1598	1133.2	17	1	0	26	0	0	0	0	5	0	0	2	0	0	5	11	0	0	0	0	0	9	0	7	0	0	0	0	0	0	12	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	1	69	0	0	0	0	0	0	0	0	0	0	14	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	5	0	0	1
14638	22960	"Sägistalsee"	46.6798	7.97638	191.2	"AWI"	191.2	748.2	1652	1197.4	10	0	0	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	2	0	0	0	0	0	0	8	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	3	65	8	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	2	3	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	201.2	"AWI"	201.2	803.8	1716.6	1262.2	11	0	0	32	0	0	0	0	3	0	0	1	0	2	4	0	0	0	2	0	1	11	0	17	0	0	0	0	0	0	9	1	1	3	1	0	0	1	4	0	0	0	0	0	0	0	0	1	64	0	0	0	0	0	0	0	2	0	0	7	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	2	11	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	211.1	"AWI"	211.1	879.8	1765.3	1326.6	12	0	0	29	0	0	0	0	4	0	0	5	0	0	0	8	0	0	1	0	0	16	0	8	0	0	0	0	0	0	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	59	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	221.1	"AWI"	221.1	942.6	1818.7	1389.7	24	0	0	34	0	0	0	0	3	0	0	1	0	2	0	0	0	0	2	0	0	15	0	4	0	0	0	0	0	0	7	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	231.1	"AWI"	231.1	1019.8	1869.4	1453.7	21	0	0	37	1	0	0	0	0	0	0	1	0	0	6	5	0	0	0	0	0	11	0	3	0	0	0	0	0	0	21	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	3	105	15	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	2	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	241.1	"AWI"	241.1	1086.6	1932.6	1520.9	23	1	0	55	0	0	0	0	3	0	0	2	0	1	0	3	0	0	1	0	1	14	0	14	0	0	0	0	0	0	8	1	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0	2	44	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	4	7	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	254	"AWI"	254	1189	1998	1603	31	0	0	55	2	0	0	0	2	0	0	1	0	0	0	3	0	0	0	0	0	12	0	11	0	0	0	0	0	0	17	0	0	0	1	0	0	0	12	0	0	0	0	0	0	0	0	1	94	0	0	0	0	0	0	0	0	0	0	1	23	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	264	"AWI"	264	1258	2052	1665	37	1	0	91	0	0	0	0	2	0	0	3	0	1	0	0	0	0	0	0	0	15	0	7	0	0	0	0	0	0	27	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	125	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	274	"AWI"	274	1349	2109	1731	28	0	0	77	0	0	0	0	2	0	0	3	0	0	0	0	0	0	3	0	0	18	0	9	0	0	0	0	0	0	32	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	4	85	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	5	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	281	"AWI"	281	1428	2140	1778	44	0	0	63	2	0	0	0	3	0	0	9	0	0	0	0	0	0	1	0	0	26	0	14	0	0	0	0	0	0	78	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	11	102	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	11	6	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	284	"AWI"	284	1450	2158	1798	25	0	0	96	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	1	24	0	11	0	0	0	0	0	0	36	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	7	93	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	2	0	0	0	0	0	2	0	0	1	0	5	4	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	294	"AWI"	294	1527	2214	1864	25	0	0	92	0	0	0	0	1	0	0	10	0	1	0	0	0	0	2	0	0	25	0	11	0	0	0	0	0	0	42	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	84	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	301	"AWI"	301	1622	2233	1900	34	1	0	77	1	0	0	0	1	0	0	10	0	1	0	2	0	0	1	0	0	20	0	8	0	0	0	0	0	0	19	4	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	1	84	23	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	304	"AWI"	304	1655	2243	1916	35	0	0	96	1	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	35	0	8	0	0	0	0	0	0	28	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	108	18	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	312	"AWI"	312	1719	2274	1964	21	1	0	78	0	0	0	0	1	0	0	7	0	0	0	0	0	0	1	0	0	13	0	11	0	0	0	0	0	0	33	0	0	0	1	0	0	1	5	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	2	0	0	0	0	0	0	0	1	1	0	2	7	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	321.7	"AWI"	321.7	1806.9	2345	2047	25	0	0	105	1	0	0	0	2	0	0	9	0	0	0	3	0	0	0	0	3	15	0	4	0	0	0	0	0	0	26	2	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	1	76	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	1	0	0	0	0	0	0	0	1	0	0	4	4	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	330.7	"AWI"	330.7	1859.1	2481.9	2129.6	21	1	0	48	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	11	0	7	0	0	0	0	0	0	30	1	0	0	3	0	0	1	3	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	5	2	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	341.8	"AWI"	341.8	1924	2651	2229	13	2	0	26	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	9	0	4	0	0	0	0	0	0	13	0	0	0	2	0	0	1	2	0	1	0	0	0	0	0	0	1	42	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	351.8	"AWI"	351.8	1982	2762.4	2332.8	28	0	0	47	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	1	6	0	0	0	0	0	0	32	0	0	5	1	0	0	0	2	0	1	0	0	0	0	0	0	0	75	16	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	1	0	0	0	0	0	1	0	0	1	0	2	5	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	361.8	"AWI"	361.8	2046	2906.8	2423.2	42	1	0	77	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	11	0	2	0	0	0	0	0	0	19	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	3	9	0	0	1
14638	22960	"Sägistalsee"	46.6798	7.97638	371.8	"AWI"	371.8	2130.6	2985.2	2517.2	32	0	0	47	0	0	0	1	1	0	0	0	0	1	5	0	0	0	0	0	0	11	0	3	0	0	0	0	0	0	25	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	381.8	"AWI"	381.8	2181.8	3128.6	2609.2	25	0	0	68	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	13	0	6	0	0	0	0	0	0	13	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	2	70	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	391.8	"AWI"	391.8	2268.2	3194.8	2708.8	32	2	0	68	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	20	0	6	0	0	0	0	0	0	35	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	93	12	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	1	5	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	400.8	"AWI"	400.8	2329.2	3284.6	2798	31	0	0	88	0	1	0	0	1	0	0	11	0	0	0	0	0	0	0	0	0	15	0	15	0	0	0	0	0	0	24	5	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	7	9	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	411.6	"AWI"	411.6	2425.2	3364.6	2899	34	0	0	39	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	19	0	8	0	0	0	0	0	0	24	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	4	1	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	421.6	"AWI"	421.6	2496	3451.2	2993.4	51	2	0	58	1	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	19	0	5	0	0	0	0	0	0	32	2	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	431.6	"AWI"	431.6	2607	3531	3083.4	50	0	0	81	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	30	0	5	0	0	0	0	0	0	37	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	156	29	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	441.6	"AWI"	441.6	2702.6	3592.2	3179	65	0	0	94	0	0	0	0	3	0	0	8	0	0	0	0	0	0	0	0	1	22	0	11	0	0	0	0	0	0	25	2	0	0	0	0	1	0	3	0	1	0	1	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	2	0	0	0	0	0	1	0	1	1	0	5	8	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	451.1	"AWI"	451.1	2778.6	3664.5	3270.9	52	1	0	72	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	17	0	4	0	0	0	0	0	0	31	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	461.1	"AWI"	461.1	2914.7	3711.8	3364.3	25	0	0	75	0	2	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	24	0	5	0	0	0	0	0	0	27	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	471.1	"AWI"	471.1	2998.6	3780.7	3460.9	46	0	0	85	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	27	0	5	0	0	0	0	0	0	37	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	0	2	3	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	481.1	"AWI"	481.1	3241.4	3825.6	3542.8	55	1	0	142	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0	0	31	0	2	0	0	0	0	0	0	41	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	6	5	0	0	1
14638	22960	"Sägistalsee"	46.6798	7.97638	491.1	"AWI"	491.1	3403	3897	3632.9	43	0	0	183	2	1	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	19	0	5	0	0	0	0	0	0	10	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	501.1	"AWI"	501.1	3515.8	4004.9	3740.2	27	0	0	54	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	15	0	3	0	0	0	0	0	0	16	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	84	20	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	512.8	"AWI"	512.8	3577	4256	3863.2	13	0	0	56	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	0	0	33	0	4	0	0	0	0	0	0	8	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	523.8	"AWI"	523.8	3651.6	4405.8	3956.4	39	1	0	72	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	27	0	10	0	0	0	0	0	0	18	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	84	21	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	532.8	"AWI"	532.8	3698.4	4475.2	4030.6	28	1	0	66	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	33	0	3	0	0	0	0	0	0	26	1	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	5	0	1	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	6	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	541.6	"AWI"	541.6	3748	4560.2	4098.8	15	1	0	52	0	1	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	22	0	3	0	0	0	0	0	0	15	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	2	5	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	551.6	"AWI"	551.6	3815.4	4617.2	4184.8	21	1	0	92	1	0	0	0	2	0	0	11	0	0	0	0	0	0	0	0	0	42	0	4	0	0	0	0	0	0	28	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	73	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	561.6	"AWI"	561.6	3863.6	4720.2	4264.2	55	1	0	102	1	0	0	0	6	0	0	12	0	1	0	0	0	0	0	0	0	25	1	7	0	0	0	0	0	0	30	1	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	100	44	0	0	0	0	0	0	1	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	13	7	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	571.6	"AWI"	571.6	3962.6	4778.6	4336.2	39	1	0	84	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	26	0	6	0	0	0	0	0	0	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	3	0	0	0	0	0	0	0	2	0	0	4	3	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	581.6	"AWI"	581.6	4027	4841.6	4416.2	44	0	0	88	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	40	0	2	0	0	0	0	0	0	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	9	1	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	591.6	"AWI"	591.6	4127.4	4911.2	4494.8	23	0	0	83	0	1	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	24	0	2	0	0	0	0	0	0	36	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	2	1	0	7	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	601.6	"AWI"	601.6	4197.2	5000	4577.4	43	1	0	49	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	20	0	5	0	0	0	0	0	0	20	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	2	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	610.7	"AWI"	610.7	4292.7	5066.5	4645.9	38	1	0	51	0	1	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	15	0	8	0	0	0	0	0	0	22	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	620.7	"AWI"	620.7	4408.1	5124.2	4722.6	53	2	0	57	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	16	0	4	0	0	0	0	0	0	24	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	10	0	0	0	0
