"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Ficus"	"Frangula"	"Fraxinus"	"Genista"	"Geraniaceae"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Myrtus"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Tamarix"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	542.5	"AWI"	542.5	7156	7739	7425.5	14	1	14	0	0	1	0	1	0	0	0	4	0	1	0	0	0	0	0	0	0	1	39	0	0	0	0	0	5	0	0	20	0	0	0	23	0	0	1	0	0	0	0	0	0	1	0	9	2	0	14	0	0	0	0	205	130	0	0	0	2	0	3	0	0	0	0	0	0	0	0	2	9	0	1	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	543.5	"AWI"	543.5	7169	7755	7440.5	10	1	6	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	32	0	0	35	0	0	8	0	0	15	0	0	0	14	0	0	3	0	0	0	0	0	0	0	0	3	1	0	10	1	0	0	0	184	126	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	4	0	0	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	544.5	"AWI"	544.5	7182	7772.5	7456	5	0	9	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	7	0	0	15	0	0	0	22	0	0	2	0	0	0	0	0	0	0	0	3	0	0	9	4	0	0	0	177	115	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	5	0	0	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	545.5	"AWI"	545.5	7199	7789	7471	7	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	9	0	0	24	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	4	0	0	7	1	0	0	0	170	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	546.5	"AWI"	546.5	7218	7800.5	7484.5	7	1	8	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	30	0	1	0	0	0	7	0	0	25	0	0	0	24	0	0	6	0	0	0	0	0	0	0	0	8	2	0	10	1	0	0	0	172	145	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	547.5	"AWI"	547.5	7232.5	7812	7498.5	10	1	11	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	24	0	0	0	0	0	9	0	0	20	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	4	2	0	4	1	0	0	0	129	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	3
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	548.5	"AWI"	548.5	7246.5	7825	7512.5	18	0	9	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	28	0	0	0	0	0	16	0	0	36	0	0	0	18	0	0	1	0	0	0	0	0	0	1	0	8	1	0	9	0	0	0	0	0	140	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	12	0	1	2
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	549.5	"AWI"	549.5	7259.5	7841.5	7526.5	25	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	16	0	1	32	0	0	0	20	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	153	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	9	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	550.5	"AWI"	550.5	7275	7857	7541.5	14	1	5	0	0	3	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	37	0	0	52	0	0	14	0	0	29	0	0	0	23	0	0	3	0	0	0	0	0	0	0	0	6	6	0	12	3	0	0	0	163	161	0	0	0	1	0	0	0	0	0	3	0	0	1	0	2	14	0	2	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	551.5	"AWI"	551.5	7295	7870.5	7556.5	23	0	9	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	43	0	1	0	0	0	6	0	0	28	0	0	0	21	0	0	0	0	0	0	1	0	0	2	0	8	1	0	14	2	0	0	0	111	142	0	0	0	2	0	2	0	0	0	0	0	0	1	0	0	8	0	0	2
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	552.5	"AWI"	552.5	7312.5	7885	7571.5	12	2	11	0	0	4	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	40	0	0	46	0	0	18	2	0	22	0	0	0	15	0	0	2	0	0	0	0	0	0	0	1	7	3	0	17	1	0	0	0	0	115	0	0	0	1	0	1	0	0	0	0	0	0	1	0	2	13	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	553.5	"AWI"	553.5	7325.5	7900.5	7586.5	13	1	11	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	11	0	0	23	0	0	1	15	0	0	2	0	0	1	1	0	0	0	0	5	3	0	11	1	0	0	0	108	128	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	9	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	554.5	"AWI"	554.5	7337	7918.5	7601.5	12	1	8	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	37	0	0	44	0	0	9	0	0	22	0	0	0	16	0	0	1	0	0	0	0	0	0	0	0	7	0	0	8	0	0	0	0	128	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	0	0	2
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	555.5	"AWI"	555.5	7351.5	7933.5	7616.5	16	1	7	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	1	0	29	0	0	0	23	0	0	1	0	0	0	0	1	0	0	0	4	2	0	7	1	0	0	0	83	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	556.5	"AWI"	556.5	7368.5	7945.5	7630	26	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	29	0	0	0	0	0	24	0	0	24	0	0	0	19	0	0	1	0	0	0	0	0	0	0	0	0	1	0	6	1	0	0	0	125	154	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	16	0	0	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	557.5	"AWI"	557.5	7385.5	7960	7643.5	26	0	6	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	40	0	0	0	0	0	11	0	1	35	0	0	0	21	0	0	1	0	0	0	0	0	0	0	0	8	3	0	12	2	0	0	0	113	128	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	16	0	1	2
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	558.5	"AWI"	558.5	7400	7975	7659	33	1	8	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	27	12	1	0	0	0	10	0	0	27	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	8	1	0	0	0	123	146	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	11	0	1	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	559.5	"AWI"	559.5	7411.5	7993	7675	15	1	9	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	17	0	0	21	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	7	2	0	9	0	0	0	0	112	136	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	560.5	"AWI"	560.5	7427	8008.5	7689.5	19	0	8	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	34	0	0	20	0	0	31	0	0	0	15	0	0	1	0	0	0	0	0	0	0	0	10	0	0	15	1	0	0	0	125	155	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	10	0	1	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	561.5	"AWI"	561.5	7446.5	8019	7703	19	2	11	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	50	0	0	19	0	0	24	0	0	19	0	0	0	6	0	0	1	0	0	0	1	0	0	0	0	0	2	0	7	1	0	0	0	118	152	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	7	0	0	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	562.5	"AWI"	562.5	7463.5	8031.5	7717.5	21	0	14	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	37	0	0	22	0	0	7	0	0	22	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7	1	0	0	0	94	238	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	563.5	"AWI"	563.5	7477	8045.5	7732	19	0	7	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	13	0	0	19	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6	3	0	6	0	0	0	0	118	220	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	9	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	564.5	"AWI"	564.5	7489.5	8063.5	7746.5	24	0	9	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	25	0	0	12	0	0	14	0	0	24	0	0	0	14	0	0	1	0	0	0	0	0	0	0	0	0	3	0	8	1	0	0	0	114	233	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	11	0	1	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	565.5	"AWI"	565.5	7509.5	8081	7760.5	15	0	12	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	11	0	0	18	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	6	1	0	6	0	0	0	0	105	238	0	0	0	0	0	4	0	0	0	1	0	0	0	0	2	7	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	566.5	"AWI"	566.5	7531.5	8094.5	7774	21	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	6	0	0	28	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	7	0	4	1	0	0	0	109	313	0	0	0	0	0	1	0	0	0	2	0	0	0	0	4	10	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	567.5	"AWI"	567.5	7549.5	8109	7788	11	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	33	0	0	0	0	0	8	0	1	26	0	0	0	4	0	0	1	0	0	0	0	1	0	0	0	3	0	0	5	0	0	0	0	106	251	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	10	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	568.5	"AWI"	568.5	7565.5	8125	7802	21	0	9	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	14	0	0	24	0	0	0	11	0	0	3	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	103	243	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	11	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	569.5	"AWI"	569.5	7578	8144	7816.5	23	1	17	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	1	0	0	0	24	0	0	0	0	0	15	0	0	37	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	4	1	0	3	2	0	0	0	94	234	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1	10	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	570.5	"AWI"	570.5	7596.5	8163	7829.5	24	2	13	0	0	1	1	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	32	0	0	0	0	0	8	0	0	25	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	95	251	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	1	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	571.5	"AWI"	571.5	7620.5	8177.5	7841.5	15	1	12	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	10	0	0	17	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	7	1	0	2	0	0	0	0	111	234	0	0	0	0	0	1	0	0	0	2	0	0	1	0	1	7	0	1	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	572.5	"AWI"	572.5	7641	8191	7854.5	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	12	0	0	9	0	0	25	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	2	0	0	0	74	263	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	6	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	573.5	"AWI"	573.5	7658.5	8204.5	7868	18	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	10	0	0	20	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	5	1	0	3	1	0	0	0	86	287	0	0	0	0	0	2	0	0	0	1	0	0	0	0	2	4	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	574.5	"AWI"	574.5	7674	8219	7882	23	1	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	4	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	4	0	9	0	0	0	0	92	306	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	575.5	"AWI"	575.5	7694	8234.5	7895	9	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	2	0	0	22	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	1	0	0	0	55	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	1	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	576.5	"AWI"	576.5	7718	8248	7907.5	10	0	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	1	0	0	0	1	0	0	24	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	56	330	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	577.5	"AWI"	577.5	7739	8263.5	7921	8	2	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	23	0	0	0	0	0	8	0	0	23	0	0	0	12	0	0	0	0	0	0	1	0	0	0	0	4	1	0	2	2	0	0	0	72	332	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	12	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	578.5	"AWI"	578.5	7757	8281.5	7935.5	13	1	3	0	0	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	23	0	1	0	0	0	9	0	1	20	0	0	0	15	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	88	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	579.5	"AWI"	579.5	7771.5	8298.5	7950.5	12	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	14	0	0	0	0	0	7	0	0	42	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	580.5	"AWI"	580.5	7791	8319	7972	6	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	8	0	0	0	5	1	0	26	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	1	0	0	0	85	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	581.5	"AWI"	581.5	7813	8340.5	8000	4	0	3	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	0	0	14	0	0	2	0	0	24	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	97	298	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3	13	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	582.5	"AWI"	582.5	7829	8363.5	8027	16	0	5	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	25	0	1	0	0	0	4	0	0	20	0	0	0	9	0	0	3	0	0	0	0	0	0	0	0	3	13	0	7	1	0	0	0	128	302	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	3	0	1	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	583.5	"AWI"	583.5	7843.5	8393.5	8053	8	0	11	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	5	1	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	584.5	"AWI"	584.5	7856	8430	8079	12	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	26	0	0	0	0	0	1	0	0	29	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	3	1	0	6	1	0	0	0	81	308	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	6	0	3	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	585.5	"AWI"	585.5	7873	8461	8105	9	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	6	0	0	30	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	4	2	0	2	1	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	586.5	"AWI"	586.5	7894.5	8483	8132	8	2	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	6	0	0	32	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0	86	282	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	9	0	1	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	587.5	"AWI"	587.5	7913	8507.5	8159.5	8	1	3	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	5	0	0	20	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	62	332	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	3	0	1	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	588.5	"AWI"	588.5	7929	8538.5	8185.5	9	0	4	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	31	0	0	0	0	0	1	0	0	27	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	60	328	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	6	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	589.5	"AWI"	589.5	7941.5	8572	8211	6	0	5	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	31	0	1	0	0	0	2	0	0	20	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	91	299	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	8	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	590.5	"AWI"	590.5	7960	8599	8237.5	9	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	5	0	0	25	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	1	0	0	0	118	286	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	4	0	0	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	591.5	"AWI"	591.5	7984	8621	8265	7	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	33	0	0	0	0	0	5	0	0	21	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	2	1	6	0	0	0	0	67	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	592.5	"AWI"	592.5	8005.5	8648.5	8293	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	31	0	1	0	0	0	1	0	0	29	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	3	9	2	2	0	0	0	0	89	313	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	14	0	1	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	593.5	"AWI"	593.5	8022.5	8683.5	8320.5	23	1	6	0	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	30	0	0	0	0	0	11	0	0	19	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	5	7	0	3	3	0	0	0	108	271	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	10	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	594.5	"AWI"	594.5	8036	8721	8346.5	9	0	2	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	26	0	0	0	0	0	5	0	0	22	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	10	0	3	1	0	0	0	116	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	595.5	"AWI"	595.5	8056.5	8748.5	8372	10	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	37	0	8	0	0	0	5	0	0	17	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	155	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	596.5	"AWI"	596.5	8085	8769	8399	10	2	5	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	40	0	0	0	0	0	4	0	0	17	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	1	0	2	0	0	0	0	152	131	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	6	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	597.5	"AWI"	597.5	8109	8794	8427.5	13	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	4	0	0	12	0	0	0	14	0	0	2	0	0	0	0	0	0	0	0	0	0	0	11	2	0	0	0	192	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	598.5	"AWI"	598.5	8128	8822	8456	16	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	26	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	1	0	0	0	127	153	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	599.5	"AWI"	599.5	8145	8853.5	8484.5	8	3	5	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	45	0	0	0	0	0	1	0	0	21	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	2	0	3	1	0	0	0	174	102	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	7	0	1	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	600.5	"AWI"	600.5	8170	8878	8512	4	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	44	0	0	0	0	0	3	0	0	17	0	0	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	67	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	12	0	0	2
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	601.5	"AWI"	601.5	8200.5	8894.5	8538	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	5	0	0	37	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	203	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	12	0	0	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	602.5	"AWI"	602.5	8223.5	8916	8564	6	1	7	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	42	0	1	0	0	0	2	0	0	26	0	0	1	8	0	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	248	33	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	603.5	"AWI"	603.5	8244.5	8942	8589.5	3	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	3	0	0	34	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	234	23	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	12	0	0	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	604.5	"AWI"	604.5	8264	8972	8615.5	5	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	4	0	0	0	4	0	0	30	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	232	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	2	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	605.5	"AWI"	605.5	8290	8996	8642	5	0	5	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	50	0	0	16	0	0	8	0	0	23	0	0	0	10	0	0	2	0	0	0	0	0	0	1	0	0	18	0	7	0	0	0	0	258	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	17	0	1	1
