"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
13385	20024	"Avrig"	45.71667	24.38333	860	"AWI"	860	3220	3941	3627	7	0	41	0	1	0	4	0	31	0	0	1	0	0	0	0	11	5	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	1	0	50	0	1	4	0	0	0	0	0	2	0	0	1	0	5	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	870	"AWI"	870	3277	3981	3681	7	0	15	2	2	0	3	0	14	0	0	0	0	0	0	0	9	2	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	880	"AWI"	880	3354	4017	3734	8	1	31	0	1	0	4	0	26	0	0	0	0	0	0	0	15	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	20	2	0	0	0	1	0	45	0	1	0	1	2	0	0	0	0	0	0	0	0	5	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	890	"AWI"	890	3419	4055	3790	12	0	26	0	2	0	2	0	23	0	0	0	0	0	0	0	22	5	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	51	0	2	0	0	0	0	0	1	0	0	0	0	1	13	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	900	"AWI"	900	3489	4089	3839	14	0	27	0	0	0	9	0	21	0	0	0	0	0	0	0	5	3	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	1	0	33	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	910	"AWI"	910	3541	4124	3889	0	0	47	1	0	0	1	0	24	0	0	0	0	0	0	0	12	3	0	0	0	1	72	0	0	0	0	0	1	0	0	0	0	0	0	12	0	0	0	0	1	1	43	0	0	0	0	0	0	0	1	0	0	1	0	2	7	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	920	"AWI"	920	3625	4152	3940	0	0	36	3	0	0	3	0	17	0	0	0	0	0	0	0	19	2	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	101	0	17	0	0	0	0	0	0	56	0	2	0	0	1	0	0	0	0	0	1	0	1	2	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	930	"AWI"	930	3694	4185	3993	1	1	40	1	0	0	8	0	17	0	0	0	0	1	0	0	15	2	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	76	0	0	0	2	0	0	0	0	0	0	0	0	3	7	1	0	0
13385	20024	"Avrig"	45.71667	24.38333	940	"AWI"	940	3801	4216	4044	1	1	53	2	1	0	3	0	31	0	0	0	0	0	0	0	35	5	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	146	0	15	5	0	0	0	0	0	70	0	0	2	0	1	0	0	0	0	0	0	2	2	10	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	950	"AWI"	950	3881	4253	4097	1	0	32	0	1	0	4	0	30	0	0	0	0	0	0	0	11	2	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	2	0	28	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	960	"AWI"	960	3955	4284	4141	1	0	46	0	0	0	4	0	28	0	0	0	0	0	0	0	15	1	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	16	0	0	0	0	1	0	47	1	0	2	0	0	1	0	0	0	0	0	1	1	8	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	970	"AWI"	970	4009	4324	4183	0	1	38	0	0	0	1	0	40	0	0	0	0	0	0	0	24	7	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	2	2	13	1	0	0
13385	20024	"Avrig"	45.71667	24.38333	980	"AWI"	980	4046	4360	4216	1	1	39	1	1	0	7	0	51	0	0	0	0	0	0	0	30	1	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	38	0	0	0	0	0	1	1	0	0	0	1	0	1	4	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	990	"AWI"	990	4069	4402	4246	1	2	28	1	2	1	1	0	20	0	0	0	0	0	0	0	53	5	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	96	0	41	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	1	0	14	17	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	1000	"AWI"	1000	4115	4430	4278	3	0	43	0	0	0	3	0	39	0	0	0	1	0	0	0	16	2	0	0	0	1	10	0	0	0	0	0	1	0	0	0	0	76	0	21	0	0	0	0	0	0	38	0	0	0	0	0	1	0	0	2	0	1	0	1	7	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	1010	"AWI"	1010	4146	4464	4310	6	0	38	0	0	0	4	0	39	0	0	0	0	0	0	0	19	2	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	32	0	0	0	0	0	0	0	1	0	0	0	0	3	6	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	1020	"AWI"	1020	4187	4494	4341	7	0	17	0	0	0	0	0	4	0	0	0	0	0	0	0	35	0	0	0	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	26	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	6	18	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	1030	"AWI"	1030	4216	4527	4372	7	1	26	0	2	0	5	0	18	0	0	0	0	0	0	0	14	0	0	0	0	0	42	0	0	0	0	0	0	2	0	0	0	0	0	21	0	0	0	0	1	0	43	0	1	2	0	4	1	0	0	0	0	0	0	2	2	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	1040	"AWI"	1040	4261	4554	4402	5	1	21	1	2	0	3	0	9	0	0	0	0	0	0	0	23	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	3	1	20	0	0	0	0	1	0	0	0	0	1	0	1	4	12	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	1050	"AWI"	1050	4294	4587	4432	0	1	26	0	0	0	5	0	7	0	0	0	0	0	0	0	34	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	1	0	0	19	13	0	1	0
13385	20024	"Avrig"	45.71667	24.38333	1060	"AWI"	1060	4356	4612	4463	1	0	33	1	0	0	2	0	8	0	0	0	0	0	0	0	48	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	31	0	0	0	0	1	0	22	0	0	0	0	0	0	0	0	0	0	2	0	5	10	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	1070	"AWI"	1070	4402	4650	4498	1	0	45	0	0	0	1	0	18	0	0	0	0	0	0	0	10	2	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	36	0	0	0	0	0	0	30	0	0	0	0	0	1	0	0	0	0	0	1	2	10	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	1080	"AWI"	1080	4437	4680	4530	0	1	70	1	0	0	2	0	34	0	1	0	0	0	0	0	50	4	0	0	0	0	2	0	0	0	0	0	2	3	0	0	0	0	0	20	0	0	0	0	0	0	70	0	0	0	0	0	1	0	0	0	0	1	0	5	11	0	1	0
13385	20024	"Avrig"	45.71667	24.38333	1090	"AWI"	1090	4451	4729	4560	0	1	34	0	0	0	1	0	21	0	0	0	0	0	0	0	13	5	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	13	0	0	0	0	0	0	43	0	1	0	0	2	0	0	0	0	0	0	0	2	5	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	1100	"AWI"	1100	4475	4765	4592	0	1	49	1	1	0	3	0	19	0	0	0	0	0	0	0	27	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	21	0	0	0	0	0	0	38	0	1	0	0	0	0	0	0	0	1	1	1	4	7	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	1110	"AWI"	1110	4490	4814	4622	0	0	36	0	2	0	3	0	23	0	0	0	0	0	0	0	29	6	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	28	0	0	0	0	0	0	44	0	0	3	0	0	0	0	0	0	0	1	0	6	11	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	1120	"AWI"	1120	4517	4844	4653	0	1	42	0	0	0	1	0	28	0	0	0	0	0	0	0	25	3	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0	0	0	1	0	43	0	0	2	0	0	0	0	0	0	0	0	0	1	12	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	1130	"AWI"	1130	4535	4885	4685	0	0	35	0	1	0	2	0	32	0	0	1	0	0	0	0	15	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	63	0	2	0	1	0	2	0	0	0	0	1	0	4	8	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	1140	"AWI"	1140	4567	4917	4717	0	1	80	0	0	0	6	0	30	0	0	0	0	0	0	0	18	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	1	0	31	0	0	0	0	0	1	0	0	0	0	0	0	7	9	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	1150	"AWI"	1150	4589	4965	4749	0	0	25	0	1	1	0	0	3	0	0	0	0	0	0	0	33	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	146	0	10	0	0	0	0	0	0	29	1	2	2	0	0	0	0	0	0	0	0	1	1	1	1	0	0
13385	20024	"Avrig"	45.71667	24.38333	1160	"AWI"	1160	4622	4994	4780	0	0	17	0	1	0	2	0	18	0	0	0	0	0	0	0	44	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	23	2	0	0	0	0	0	0	1	0	0	3	2	3	8	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	1170	"AWI"	1170	4644	5034	4815	0	0	150	0	2	0	2	0	7	0	0	0	1	0	0	0	17	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	43	0	0	0	0	1	0	0	0	0	0	1	0	11	25	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	1180	"AWI"	1180	4681	5066	4845	0	1	20	0	0	0	0	0	11	0	0	0	0	0	0	0	39	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	45	0	1	0	0	1	0	0	0	0	0	1	0	9	14	1	0	0
13385	20024	"Avrig"	45.71667	24.38333	1190	"AWI"	1190	4706	5106	4876	0	0	40	0	3	0	5	0	13	0	0	0	0	0	0	0	41	7	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	0	20	1	1	0	0	1	1	0	0	0	0	3	3	2	36	0	0	0
