"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"
14554	22817	"Tegeler See"	52.58583	13.25694	471	"AWI"	471	4195	5370	4756	0	0	0	0	0	0	0	8	0	0	0	113	0	0	0	1	0	0	0	0	0	0	0	112	0	5	0	0	0	0	0	0	11	0	18	0	0	0	0	0	0	0	0	0	0	0	17	737	0	0	0	3	0	157	0	0	0	0	0	1	0	0	0	0	0	2	0	15	0	9	1	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	478	"AWI"	478	4245	5414	4805	0	0	0	1	0	0	0	3	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	103	0	6	0	0	0	0	0	0	5	0	12	0	0	0	0	0	0	0	0	0	2	0	20	760	0	0	0	1	0	100	0	0	0	0	0	1	0	0	0	0	0	0	0	17	0	6	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	485	"AWI"	485	4286	5475	4854	1	2	0	1	0	0	0	7	0	0	0	71	0	0	0	1	0	0	0	0	0	0	0	102	0	3	0	0	0	0	0	0	7	0	14	0	0	0	0	0	0	0	0	0	1	0	24	816	0	0	0	2	0	89	0	0	0	1	0	1	0	0	0	0	0	2	0	14	0	2	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	492	"AWI"	492	4342	5520	4905	0	0	0	0	0	0	0	1	0	0	0	101	0	0	0	1	0	0	0	0	0	0	0	106	0	5	0	0	0	0	0	0	11	0	15	0	0	0	0	0	0	0	0	0	2	0	18	847	0	0	0	1	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	499	"AWI"	499	4386	5569	4954	1	1	0	1	0	0	0	6	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	168	0	7	0	0	0	0	0	0	8	0	22	0	0	0	0	0	0	0	0	0	3	0	15	881	0	0	0	3	0	128	0	1	0	0	0	1	0	0	1	0	0	0	0	11	0	2	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	506	"AWI"	506	4425	5620	4999	1	3	0	0	0	0	0	10	0	0	0	45	0	0	0	2	0	0	0	0	0	0	0	136	0	5	0	0	0	0	0	0	5	0	15	0	0	0	0	0	0	0	0	0	0	0	29	844	0	0	0	2	0	124	0	0	0	0	0	0	0	0	1	0	0	7	0	21	0	2	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	513	"AWI"	513	4470	5666	5047	0	1	0	0	0	0	0	12	0	0	0	38	0	0	0	1	0	0	0	0	0	0	0	141	0	6	0	0	0	0	0	0	8	0	20	0	0	0	0	0	0	0	0	0	1	0	16	884	0	0	0	4	0	103	0	0	0	0	0	2	0	0	0	0	2	2	0	24	0	15	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	520	"AWI"	520	4518	5713	5094	0	1	0	0	0	0	0	12	1	0	0	45	0	0	0	1	0	0	0	0	0	0	0	139	0	3	0	0	0	0	0	0	8	0	13	0	0	0	0	2	0	0	0	0	3	0	14	866	0	0	0	2	0	110	0	0	0	0	0	0	0	0	0	0	1	4	0	12	0	20	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	523	"AWI"	523	4536	5738	5112	0	0	0	3	0	1	0	9	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	158	0	5	0	0	0	0	0	0	6	1	34	0	0	0	0	0	0	0	0	0	1	0	12	679	0	0	0	3	0	204	0	3	0	3	0	3	0	0	0	0	0	5	1	20	0	30	1	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	527	"AWI"	527	4562	5764	5141	1	1	0	0	0	1	0	4	0	0	0	115	0	1	0	0	0	0	0	0	0	0	0	106	0	8	0	0	0	0	0	0	9	0	26	0	0	0	0	0	0	0	0	0	0	0	13	622	0	0	0	2	0	162	0	1	0	2	0	4	0	0	0	0	0	3	0	6	0	22	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	531	"AWI"	531	4586	5795	5170	2	0	0	0	0	0	0	3	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	69	0	12	0	0	0	0	0	0	5	1	30	0	0	0	0	0	0	0	0	0	3	0	11	713	0	0	0	6	0	147	0	0	0	0	0	1	0	0	0	0	0	0	1	21	0	29	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	538	"AWI"	538	4632	5844	5219	0	0	0	1	0	0	0	2	1	0	0	92	0	0	0	0	0	0	0	0	0	0	0	70	0	6	0	0	0	0	0	0	7	0	23	0	0	0	0	0	0	0	0	0	0	0	12	734	0	0	0	2	0	140	0	0	0	0	0	2	0	0	0	0	0	2	0	17	0	18	0	0	1
14554	22817	"Tegeler See"	52.58583	13.25694	545	"AWI"	545	4680	5895	5262	0	0	0	0	0	0	0	2	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	85	0	9	0	0	0	0	0	0	6	0	23	0	0	0	0	1	0	0	0	0	0	0	13	765	0	0	0	3	0	127	0	0	0	1	0	3	0	1	0	0	0	2	0	14	0	22	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	552	"AWI"	552	4725	5943	5312	0	2	0	0	0	2	0	3	0	0	0	80	0	1	0	0	0	0	0	0	0	0	1	81	0	7	0	0	0	0	0	0	4	0	20	0	0	0	0	0	0	0	0	0	0	0	16	732	0	0	0	4	0	132	0	1	0	0	0	0	0	0	2	0	1	1	0	21	0	12	1	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	559	"AWI"	559	4765	6001	5359	0	0	0	0	0	1	0	4	0	0	0	89	0	1	0	1	0	0	0	0	0	0	0	93	0	11	0	0	0	0	0	0	7	0	28	0	0	0	0	1	0	0	0	0	0	0	14	713	0	0	0	2	0	157	0	0	0	1	0	1	0	1	2	0	0	3	1	12	0	23	1	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	566	"AWI"	566	4810	6048	5409	1	2	0	0	0	0	0	6	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	80	0	11	0	0	0	0	0	0	8	0	28	0	0	0	0	1	0	0	0	0	1	0	20	779	0	0	0	3	0	104	0	0	0	0	0	0	0	0	0	0	0	3	0	16	0	19	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	573	"AWI"	573	4848	6102	5457	1	2	0	1	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	85	0	8	0	0	0	0	0	0	4	1	32	0	0	0	0	0	0	1	0	0	0	0	34	698	0	0	0	1	0	124	0	1	0	0	0	1	0	0	1	0	0	1	0	19	0	23	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	580	"AWI"	580	4896	6147	5504	1	3	0	0	0	0	0	2	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	73	0	8	0	0	0	0	0	0	3	0	13	0	0	0	0	0	0	0	0	0	0	0	15	875	0	0	0	0	0	120	0	0	0	0	0	1	0	0	0	0	0	0	1	18	0	21	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	587	"AWI"	587	4935	6198	5555	0	0	0	0	0	1	0	4	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	89	0	6	0	0	0	0	0	0	4	0	20	0	0	0	0	0	0	0	0	0	0	0	9	776	0	0	0	2	0	116	0	1	0	1	0	1	0	1	0	0	0	0	1	13	0	24	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	594	"AWI"	594	4993	6253	5604	0	1	0	0	0	0	0	5	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	92	0	18	0	0	0	0	0	0	6	0	12	0	0	0	0	0	0	0	0	0	0	0	20	719	0	0	0	2	1	116	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0	19	0	0	1
14554	22817	"Tegeler See"	52.58583	13.25694	601	"AWI"	601	5040	6304	5653	1	1	0	0	0	0	0	7	1	0	0	109	0	0	0	0	0	0	0	0	0	0	0	123	0	11	0	0	0	0	0	0	6	0	16	0	0	0	0	0	0	1	0	0	1	0	16	757	0	0	0	1	0	143	0	0	0	0	0	3	0	0	0	0	0	0	0	21	0	19	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	608	"AWI"	608	5079	6345	5700	0	1	0	0	0	0	0	1	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	159	0	9	0	0	0	0	0	0	1	1	18	0	0	0	0	0	0	0	0	0	0	0	6	795	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	11	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	615	"AWI"	615	5127	6396	5750	0	1	0	0	0	0	0	4	0	0	0	59	0	0	0	1	0	0	0	0	0	0	0	149	0	12	0	0	0	0	0	0	3	0	11	0	0	0	0	0	0	0	0	0	0	0	15	780	0	0	0	0	0	124	0	1	0	0	0	1	0	0	0	0	4	0	0	26	0	13	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	622	"AWI"	622	5172	6457	5800	1	1	0	0	0	0	0	3	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	165	0	3	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	7	799	0	0	0	1	0	104	0	1	0	0	0	1	0	0	0	0	0	0	1	20	0	12	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	632	"AWI"	632	5232	6523	5866	0	1	0	0	0	0	0	6	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	119	0	6	0	0	0	0	0	0	3	0	22	0	0	0	0	0	0	0	0	0	0	0	18	753	0	0	0	1	0	128	0	0	0	0	0	2	0	0	0	0	0	0	1	16	0	16	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	639	"AWI"	639	5274	6574	5913	0	1	0	1	0	0	0	9	0	0	0	115	0	1	0	0	0	0	0	0	0	0	0	133	0	5	0	0	0	0	0	0	5	0	21	0	0	0	0	1	0	0	0	0	0	0	11	623	0	0	0	3	0	174	0	1	0	1	0	0	0	0	0	0	0	1	0	15	0	14	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	646	"AWI"	646	5318	6618	5961	0	2	0	0	0	0	0	3	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	122	0	5	0	0	0	0	0	0	1	0	20	0	0	0	0	0	0	0	0	0	0	0	8	733	0	0	0	4	0	132	0	0	0	1	2	1	0	0	0	0	0	0	0	22	0	24	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	653	"AWI"	653	5366	6668	6009	0	1	0	1	0	0	0	3	0	0	0	115	0	1	0	1	0	0	0	0	0	0	0	216	0	9	0	0	0	0	0	0	1	0	28	0	0	0	0	0	0	0	0	0	0	0	9	755	0	0	0	3	0	128	0	1	0	1	0	1	0	1	0	0	0	0	0	25	0	7	0	0	1
14554	22817	"Tegeler See"	52.58583	13.25694	660	"AWI"	660	5418	6719	6060	0	0	0	1	0	0	0	7	0	0	0	74	0	0	0	1	0	0	0	0	0	0	0	168	0	4	0	0	0	0	0	0	1	1	24	0	0	0	0	0	0	0	0	0	0	0	10	766	0	0	0	5	0	113	0	0	0	0	0	1	0	0	0	0	0	0	0	23	0	18	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	667	"AWI"	667	5469	6763	6105	0	0	0	0	0	0	0	6	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	168	0	2	0	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	0	0	0	0	15	932	0	0	0	1	0	90	0	1	0	1	0	0	0	0	1	0	0	0	1	21	0	14	0	0	1
14554	22817	"Tegeler See"	52.58583	13.25694	674	"AWI"	674	5523	6814	6154	0	1	0	0	0	0	0	4	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	133	0	3	1	0	0	0	0	0	2	0	27	0	0	0	0	0	0	0	0	0	0	0	9	808	0	0	0	5	0	95	0	0	0	0	0	3	0	0	0	0	0	0	0	12	0	7	0	0	1
14554	22817	"Tegeler See"	52.58583	13.25694	681	"AWI"	681	5570	6856	6201	0	0	0	0	0	0	0	1	0	0	0	102	0	0	0	2	0	0	0	0	0	0	0	180	0	5	0	0	0	0	0	0	3	1	28	0	0	0	0	0	0	0	0	0	0	0	16	718	0	0	0	1	0	153	0	0	0	0	0	3	0	0	1	0	0	0	1	18	0	15	0	0	1
14554	22817	"Tegeler See"	52.58583	13.25694	688	"AWI"	688	5612	6909	6253	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	132	0	13	0	0	0	0	0	0	1	1	22	0	0	0	0	0	0	0	0	0	0	0	10	821	0	0	0	5	0	162	0	1	0	0	4	1	0	0	0	0	0	0	1	18	0	15	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	695	"AWI"	695	5655	6950	6299	0	0	0	1	0	1	0	2	0	0	0	128	0	1	0	0	0	0	0	0	0	0	0	153	0	12	0	0	0	0	0	0	1	0	18	0	0	0	0	0	0	0	0	0	0	0	17	640	0	0	0	4	0	173	0	1	0	0	0	4	0	1	0	0	0	0	0	20	0	38	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	702	"AWI"	702	5702	7002	6346	0	0	0	1	0	1	0	3	0	0	0	117	0	0	0	2	0	0	0	0	0	0	0	119	0	15	0	0	0	0	0	0	0	1	30	0	0	0	0	0	0	0	0	0	0	0	19	714	0	0	0	5	0	154	0	0	0	0	0	2	0	0	0	0	0	0	0	21	0	40	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	709	"AWI"	709	5750	7052	6395	0	0	0	0	0	0	0	4	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	143	0	5	0	0	0	0	0	0	1	0	31	0	0	0	0	0	0	0	0	0	0	0	8	671	0	0	0	1	0	145	0	0	0	1	0	0	0	0	0	0	0	0	0	16	0	29	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	716	"AWI"	716	5794	7104	6441	0	0	0	0	0	1	0	5	0	0	0	101	0	0	0	1	0	0	0	0	0	0	0	123	0	4	0	0	0	0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	0	0	16	835	0	0	0	2	0	109	0	0	0	0	0	1	0	0	0	0	0	0	1	17	0	26	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	723	"AWI"	723	5839	7146	6490	0	0	0	0	0	1	0	0	3	0	0	102	0	0	0	0	0	0	0	0	0	0	0	117	0	8	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	12	698	0	0	0	1	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	18	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	730	"AWI"	730	5890	7192	6539	0	0	0	0	0	0	0	3	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	120	0	4	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	6	668	0	0	0	6	0	136	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	42	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	736.5	"AWI"	736.5	5930	7233.5	6584.5	0	0	0	0	0	1	0	1	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	130	0	3	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	2	0	10	714	0	0	0	1	0	118	0	0	0	1	0	1	0	0	0	0	0	0	1	16	0	26	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	743	"AWI"	743	5974	7279	6630	0	1	0	0	0	1	0	4	0	0	0	101	0	0	0	1	0	0	0	0	0	0	0	108	0	10	0	0	0	0	0	0	2	0	27	0	0	0	0	0	0	0	0	0	0	0	8	799	0	0	0	2	0	117	0	0	0	0	0	1	0	0	0	0	0	0	0	17	0	49	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	749.5	"AWI"	749.5	6009	7319	6675	0	0	0	0	0	0	0	1	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	90	0	6	0	0	0	0	0	0	1	0	22	0	0	0	0	0	0	0	0	0	0	0	8	811	0	0	0	1	0	93	0	0	0	0	0	6	0	1	0	0	0	0	0	26	0	26	0	0	2
14554	22817	"Tegeler See"	52.58583	13.25694	756	"AWI"	756	6053	7367	6721	0	0	0	0	0	0	0	2	0	0	0	110	0	0	0	1	0	0	0	0	0	0	0	89	0	3	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	13	821	0	0	0	0	0	83	0	0	0	0	0	2	0	0	0	0	0	0	0	16	0	26	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	762.5	"AWI"	762.5	6100.5	7408.5	6763.5	0	2	0	0	0	0	0	1	0	0	0	79	0	0	0	1	0	0	0	0	0	0	0	116	0	2	0	0	0	0	0	0	0	1	31	0	0	0	0	0	0	0	0	0	0	0	11	731	0	0	0	3	0	122	0	0	0	0	0	2	0	1	0	0	0	0	1	19	0	28	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	769	"AWI"	769	6146	7451	6810	0	0	0	0	0	0	0	2	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	77	0	5	0	0	0	0	0	0	1	0	18	0	0	0	0	0	0	0	0	0	0	0	8	940	0	0	0	3	0	91	0	0	0	0	0	2	0	0	0	0	0	0	1	12	0	36	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	775.5	"AWI"	775.5	6190.5	7501	6858.5	0	0	0	0	0	0	0	4	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	86	0	6	0	0	0	0	0	0	1	0	16	0	0	0	0	0	0	0	0	0	0	0	4	837	0	0	0	4	0	95	0	1	0	0	0	1	0	0	0	0	0	0	0	13	0	27	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	782	"AWI"	782	6237	7544	6903	0	0	0	1	0	0	0	4	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	92	0	6	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	11	805	0	0	0	2	0	136	0	1	0	1	0	2	0	0	0	0	0	0	0	26	0	34	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	788.5	"AWI"	788.5	6274.5	7594	6945	0	0	0	0	0	0	0	4	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	130	0	6	0	0	0	0	0	0	1	0	22	0	0	0	0	0	0	0	0	0	0	0	11	843	0	0	0	1	0	129	0	0	0	1	0	2	0	1	1	0	0	0	0	12	0	38	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	795	"AWI"	795	6325	7633	6990	0	1	0	1	0	0	0	1	0	0	0	67	0	0	0	1	0	0	0	0	0	0	0	93	0	7	0	0	0	0	0	0	2	0	27	0	0	0	0	0	0	0	0	0	0	0	5	949	0	0	0	5	0	99	0	0	0	1	0	2	0	1	0	0	0	0	0	21	0	36	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	801.5	"AWI"	801.5	6365	7681.5	7036.5	0	1	0	0	0	1	0	1	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	118	0	3	0	0	0	0	0	0	2	0	22	0	0	0	0	0	0	0	0	0	0	0	10	902	0	0	0	3	0	101	0	0	0	0	0	2	0	0	1	0	0	0	2	22	0	23	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	808	"AWI"	808	6409	7721	7080	0	0	0	0	0	1	0	1	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	115	0	4	0	0	0	0	0	0	3	0	22	0	0	0	0	0	0	0	0	0	0	0	13	868	0	0	0	2	0	153	0	1	0	0	0	0	0	0	0	0	0	0	0	11	0	25	0	0	1
14554	22817	"Tegeler See"	52.58583	13.25694	814.5	"AWI"	814.5	6457.5	7762	7124	0	0	0	2	0	0	0	4	0	0	0	121	0	1	0	0	0	0	0	0	0	0	0	127	0	4	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	8	682	0	0	0	2	0	168	0	1	0	0	0	3	0	0	0	0	0	0	0	19	0	50	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	821	"AWI"	821	6500	7808	7171	0	0	0	0	0	0	0	8	0	0	0	125	0	0	0	1	0	0	0	0	0	0	0	123	0	9	0	0	0	0	0	0	1	0	21	0	0	0	0	0	0	0	0	0	0	0	13	879	0	0	0	3	0	147	0	0	0	0	0	2	0	0	0	0	0	0	0	17	0	43	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	827.5	"AWI"	827.5	6532.5	7856.5	7217.5	0	0	0	0	0	0	0	2	0	0	0	82	0	0	0	2	0	0	0	0	0	0	0	95	0	8	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	2	0	0	6	835	0	0	0	3	0	122	0	0	0	0	0	2	0	0	0	0	0	0	0	16	0	45	1	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	836	"AWI"	836	6603	7910	7275	0	0	0	1	0	2	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	58	0	10	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	7	916	0	0	0	3	0	111	0	0	0	1	0	0	0	0	0	0	0	0	0	18	0	35	0	0	1
14554	22817	"Tegeler See"	52.58583	13.25694	843	"AWI"	843	6658	7958	7324	0	0	0	0	0	2	0	4	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	75	0	11	0	0	0	0	0	0	1	0	27	0	0	0	0	0	0	0	0	0	0	0	4	873	0	0	0	2	0	87	0	0	0	0	0	1	0	0	0	0	0	0	0	14	0	26	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	850	"AWI"	850	6711	8007	7372	0	0	0	1	0	2	0	4	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	78	0	5	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	8	1016	0	0	0	2	0	84	0	0	0	1	5	0	0	0	0	0	0	0	0	16	0	23	1	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	857	"AWI"	857	6761	8057	7417	0	0	0	1	0	0	0	10	0	0	0	94	0	0	0	1	0	0	0	0	0	0	0	86	0	4	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	7	957	0	0	0	3	0	68	0	0	0	0	0	3	0	1	0	0	0	0	1	21	0	24	1	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	864	"AWI"	864	6808	8112	7464	0	0	0	1	0	0	0	2	0	0	0	73	0	1	0	1	0	0	0	0	0	0	1	99	0	9	0	0	0	0	0	0	1	0	18	0	0	0	0	0	0	0	0	0	0	0	5	947	0	0	0	1	0	74	0	0	0	0	0	3	0	0	0	0	0	0	0	10	0	42	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	871	"AWI"	871	6861	8153	7510	0	0	0	0	0	0	0	4	0	0	0	80	0	1	0	1	0	0	0	0	0	0	0	103	0	8	0	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	6	900	0	0	0	3	0	93	0	0	0	2	0	0	0	0	0	0	0	0	1	22	0	33	1	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	878	"AWI"	878	6907	8200	7556	0	0	0	0	0	0	0	3	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	108	0	5	1	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	4	786	0	0	0	2	0	137	0	0	0	0	0	2	0	0	0	0	0	0	0	24	0	28	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	885	"AWI"	885	6961	8233	7606	0	0	0	0	0	2	0	6	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	66	0	4	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	10	939	0	0	0	4	0	112	0	0	0	0	0	2	0	0	0	0	0	0	2	8	0	34	0	0	1
14554	22817	"Tegeler See"	52.58583	13.25694	892	"AWI"	892	7007	8284	7655	0	0	0	0	0	0	0	4	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	91	0	10	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	4	998	0	0	0	3	0	105	0	0	0	1	0	0	0	0	0	0	0	0	2	21	0	29	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	899	"AWI"	899	7060	8328	7702	0	0	0	0	0	1	0	5	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	81	0	4	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	4	835	0	0	0	6	0	79	0	1	0	1	0	2	0	0	0	0	0	0	0	8	0	23	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	906	"AWI"	906	7106	8381	7750	0	0	0	0	0	2	0	5	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	123	0	8	0	0	0	0	0	0	1	0	26	0	0	0	0	0	0	0	0	0	0	0	6	888	0	0	0	2	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	30	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	916	"AWI"	916	7177	8447	7816	0	0	0	0	0	0	0	1	0	0	0	85	0	0	0	1	0	0	0	0	0	0	0	124	0	7	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	7	999	0	0	0	4	0	98	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	38	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	923	"AWI"	923	7232	8491	7864	0	0	0	0	0	0	0	6	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	119	0	8	0	0	0	0	0	0	0	1	24	0	0	0	0	0	0	0	0	0	0	0	0	867	0	0	0	1	0	94	0	0	0	0	0	0	0	3	0	0	0	0	0	14	0	32	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	930	"AWI"	930	7273	8545	7909	0	0	0	0	0	1	0	3	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	103	0	3	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	2	1018	0	0	0	3	0	100	0	1	0	0	0	2	0	1	1	0	0	0	0	10	0	45	0	0	0
14554	22817	"Tegeler See"	52.58583	13.25694	937	"AWI"	937	7322	8587	7955	0	0	0	1	0	0	0	2	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	89	0	3	0	0	0	0	0	0	1	0	18	0	0	0	0	0	0	0	0	0	0	0	8	949	0	0	0	2	0	90	0	0	0	1	0	1	0	1	0	0	0	0	0	13	0	29	0	0	0
