"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Malvaceae"	"Oleaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
24268	42716	"Großer Krebssee"	52.845046	14.09915	274	"AWI"	274	1870	2260	2011	0	1	163	0	0	0	12	0	130	0	0	2	0	0	0	0	27	3	0	0	0	0	39	0	5	0	0	2	0	1	0	0	0	0	0	36	0	0	84	0	0	0	0	0	0	92	0	0	0	2	1	0	0	0	0	0	0	0	0	0	3	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	318	"AWI"	318	2301	2642	2480	1	0	163	4	0	0	13	0	95	0	0	3	0	0	0	0	43	6	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	32	0	2	61	0	0	0	0	0	0	97	0	0	0	3	0	0	0	0	1	0	0	0	0	0	5	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	618	"AWI"	618	4835	5603	5186	2	0	150	2	0	0	12	0	60	0	0	0	0	0	0	0	122	14	0	0	0	0	15	1	16	0	0	3	0	0	0	0	0	1	0	2	0	3	124	0	0	0	0	0	0	113	0	0	0	6	2	0	0	0	1	0	0	0	0	0	8	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	310	"AWI"	310	2201	2583	2398	0	0	175	2	0	0	17	0	136	0	0	2	0	0	0	0	28	11	0	0	0	0	41	0	4	0	0	3	0	0	0	0	1	0	0	27	0	2	65	0	0	0	0	0	0	105	0	0	0	13	2	0	0	0	0	0	0	0	0	0	4	1	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	622	"AWI"	622	4864	5647	5223	0	0	128	2	0	0	4	0	47	0	0	0	0	0	0	0	89	10	0	0	0	0	12	0	3	0	0	2	0	1	0	0	0	0	0	7	0	1	156	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	272	"AWI"	272	1855	2242	1991	2	0	143	1	0	0	14	0	60	0	0	0	0	0	0	0	20	6	0	0	0	0	59	0	0	0	0	3	0	0	0	0	0	0	0	61	0	2	130	0	0	0	0	0	0	104	0	0	0	4	1	0	0	0	0	0	0	0	0	0	4	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	610	"AWI"	610	4770	5525	5114	4	0	118	3	0	0	4	0	40	0	0	0	0	0	0	0	130	17	0	0	0	0	12	0	5	0	0	5	0	1	0	0	1	0	0	7	0	2	195	10	0	0	0	0	0	97	0	0	0	4	2	0	0	0	0	0	0	0	0	0	15	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	498	"AWI"	498	3955	4344	4140	3	0	89	0	0	0	6	0	37	0	0	0	0	0	0	0	86	8	0	0	0	0	16	0	1	0	0	0	0	0	0	0	0	0	0	17	0	2	496	0	0	0	0	0	0	127	0	0	0	1	1	0	0	0	0	0	0	0	0	0	14	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	326	"AWI"	326	2391	2701	2562	2	0	150	1	0	0	11	0	59	0	0	1	0	0	0	0	36	13	0	0	0	0	41	0	0	0	0	0	0	1	0	0	0	0	0	33	0	0	124	0	0	0	0	0	0	85	0	0	0	2	3	0	0	0	0	0	0	0	0	0	6	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	406	"AWI"	406	3225	3572	3433	0	0	165	2	0	0	16	0	82	0	0	1	0	0	0	0	37	19	0	0	0	0	21	0	3	0	0	4	0	0	0	0	1	0	0	21	0	4	207	0	0	0	0	0	0	87	0	0	0	15	1	0	1	0	0	0	0	0	0	0	10	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	236	"AWI"	236	1593	1928	1739	1	0	160	0	1	0	5	0	154	1	0	0	0	0	0	0	22	5	0	0	0	0	37	0	4	0	0	1	0	0	0	0	1	0	0	33	0	0	152	0	0	0	0	0	0	90	0	0	0	2	2	0	0	0	1	0	1	0	0	0	3	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	482	"AWI"	482	3820	4220	4016	2	0	153	4	0	0	7	0	45	0	0	0	0	0	0	0	129	5	0	0	0	0	18	0	3	0	0	0	0	0	0	0	1	0	0	18	0	0	219	0	0	0	0	0	0	108	0	0	0	2	1	1	0	0	0	0	0	0	0	0	12	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	290	"AWI"	290	2003	2405	2189	3	0	169	4	0	0	20	0	95	0	0	0	0	0	0	0	29	18	0	0	0	0	44	0	3	0	0	1	0	0	0	0	0	0	0	30	0	1	118	0	0	0	0	0	0	118	0	0	0	13	1	0	0	0	1	0	0	0	0	0	4	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	362	"AWI"	362	2757	3150	2960	2	0	168	1	0	0	2	0	131	0	0	1	0	0	0	0	26	15	0	0	0	0	26	0	2	0	0	4	0	0	1	0	0	0	0	35	0	0	142	0	0	0	0	0	0	95	0	0	0	4	8	0	0	0	0	0	0	0	0	0	6	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	282	"AWI"	282	1939	2324	2101	3	1	182	0	0	0	11	0	65	0	0	3	0	0	0	0	38	5	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	37	0	1	138	0	0	0	0	0	0	144	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	192	"AWI"	192	1338	1529	1412	4	0	80	0	0	0	4	0	14	1	0	1	0	0	0	0	17	4	0	0	0	0	101	0	1	0	0	1	0	0	0	0	1	0	0	73	0	3	304	0	0	0	0	0	0	99	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	148	"AWI"	148	902	1247	1085	2	0	114	2	0	0	18	0	131	0	0	0	0	0	0	0	35	7	0	0	0	0	57	0	1	0	0	1	0	1	0	0	0	0	0	29	0	1	159	0	0	0	0	0	0	144	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	490	"AWI"	490	3882	4285	4078	4	0	111	0	0	0	5	0	58	1	0	0	0	0	0	0	78	5	0	5	0	0	15	0	6	0	0	3	0	0	0	0	1	0	0	17	0	1	330	0	0	0	0	0	0	98	0	0	0	2	4	2	0	0	0	0	0	0	0	0	4	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	342	"AWI"	342	2557	2913	2737	1	0	182	2	0	0	2	0	120	3	0	2	0	0	0	0	30	6	0	0	0	0	29	0	1	0	0	0	0	0	0	0	1	0	0	23	0	1	60	0	0	0	0	0	0	87	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	430	"AWI"	430	3401	3800	3612	1	0	143	1	0	0	13	0	80	1	0	0	0	0	0	0	43	8	0	0	0	0	23	0	4	0	0	1	0	1	0	0	0	0	0	21	0	0	267	0	0	0	0	0	0	78	0	0	0	8	3	1	0	0	1	0	0	0	0	0	9	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	144	"AWI"	144	866	1221	1055	0	0	108	2	1	0	14	0	137	0	0	1	0	0	0	0	26	14	0	0	0	0	31	0	0	0	0	1	0	0	0	0	0	0	0	31	0	4	117	0	0	2	0	0	0	108	0	0	0	7	2	0	0	0	0	0	0	0	0	0	8	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	338	"AWI"	338	2520	2854	2694	0	1	170	0	0	0	6	0	93	1	0	1	0	0	0	0	36	11	0	0	0	0	45	0	2	0	0	1	0	0	1	0	0	0	0	32	0	1	105	0	0	0	0	0	0	116	0	0	0	3	1	0	0	0	0	0	0	0	1	0	2	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	398	"AWI"	398	3164	3478	3380	1	0	135	4	3	0	12	0	143	0	0	1	0	0	0	0	31	11	0	0	0	0	12	0	1	0	0	5	0	0	0	0	0	0	0	17	0	0	149	0	0	0	0	0	0	104	0	0	0	8	10	0	0	0	0	0	0	0	0	0	5	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	314	"AWI"	314	2249	2612	2439	1	0	184	2	0	0	12	0	96	2	0	0	0	0	0	0	32	5	0	0	0	0	33	0	5	0	0	1	0	0	0	0	0	0	0	32	0	1	60	0	0	0	0	0	0	108	0	0	0	4	2	0	0	0	1	0	0	0	0	0	5	1	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	306	"AWI"	306	2164	2544	2355	2	0	158	5	0	1	19	0	80	1	0	0	0	0	0	0	40	11	0	0	0	0	61	0	1	0	0	3	0	0	0	0	0	0	0	41	0	0	105	0	0	0	0	0	0	110	0	0	0	4	2	1	0	0	0	0	0	0	0	0	4	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	180	"AWI"	180	1202	1458	1329	3	0	158	2	0	0	10	0	71	1	0	0	0	0	0	0	24	5	0	0	0	0	67	0	3	0	0	1	0	0	0	0	0	0	0	36	0	1	153	0	0	0	0	0	0	129	0	0	0	5	4	0	0	0	0	0	0	0	0	0	4	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	426	"AWI"	426	3373	3766	3580	2	0	189	3	0	1	10	0	101	0	0	3	0	0	0	0	56	7	0	0	0	0	19	0	5	0	0	2	0	0	0	0	0	0	0	21	0	1	264	0	0	0	0	0	0	90	0	0	0	10	4	0	0	0	0	0	0	0	0	0	7	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	474	"AWI"	474	3750	4161	3952	6	0	107	5	0	0	7	0	32	1	0	0	0	0	0	0	90	14	0	0	0	0	31	0	0	0	0	0	0	1	0	0	0	0	0	11	0	3	542	0	0	0	0	0	0	90	0	0	0	5	1	0	0	0	1	0	0	0	0	0	15	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	330	"AWI"	330	2439	2728	2605	2	0	183	4	0	0	14	0	97	0	0	1	0	0	0	0	26	18	0	0	0	0	44	0	3	0	0	0	0	0	0	0	0	0	0	31	0	0	114	0	0	0	0	0	0	101	0	0	0	10	2	0	0	0	0	0	0	0	0	0	9	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	462	"AWI"	462	3659	4061	3858	1	1	112	1	0	0	10	0	46	0	0	0	0	0	0	0	82	18	0	0	0	0	27	0	1	0	0	0	0	0	0	0	0	0	0	19	0	3	239	0	64	0	0	0	0	79	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	570	"AWI"	570	4477	5114	4764	1	1	136	1	0	0	6	0	84	0	0	0	0	0	0	0	61	7	0	0	0	0	6	0	8	0	0	1	0	0	1	0	1	0	0	17	0	2	228	0	0	0	0	0	0	65	0	0	2	2	1	0	0	0	0	0	0	0	0	0	15	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	466	"AWI"	466	3689	4096	3889	2	0	89	6	0	0	13	0	16	0	0	0	0	0	0	0	91	16	0	0	0	0	22	0	4	0	0	2	0	0	0	0	0	0	0	33	0	9	371	0	0	0	0	0	0	114	0	0	0	7	1	0	0	0	0	0	0	0	0	0	11	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	446	"AWI"	446	3531	3932	3734	2	1	187	0	0	0	17	0	74	0	0	0	0	0	0	0	52	5	0	0	0	0	12	0	3	0	0	1	0	0	1	0	1	0	0	29	0	2	130	0	0	0	0	0	0	67	0	0	0	4	1	0	0	0	0	0	0	0	0	0	5	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	286	"AWI"	286	1972	2363	2144	1	0	147	1	0	0	8	0	61	1	0	2	0	0	0	0	37	14	0	0	0	0	61	0	3	0	0	1	0	0	0	0	1	0	0	42	0	3	98	0	0	0	0	0	0	104	0	0	0	2	2	0	0	0	0	0	0	0	0	0	7	1	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	140	"AWI"	140	832	1195	1023	0	0	80	2	1	0	10	0	150	0	0	2	0	0	0	0	25	17	0	0	0	0	49	0	3	0	0	2	0	0	0	0	1	0	0	40	1	0	162	0	0	0	0	0	0	174	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	1
24268	42716	"Großer Krebssee"	52.845046	14.09915	442	"AWI"	442	3499	3897	3703	3	1	151	3	0	0	12	0	36	0	0	0	0	0	0	0	96	15	0	0	0	0	32	0	4	0	0	1	0	0	0	0	0	0	0	35	0	2	362	5	0	0	0	0	0	118	0	0	0	4	1	1	0	0	0	0	0	1	0	0	18	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	188	"AWI"	188	1306	1499	1382	2	0	183	2	0	0	14	0	83	0	0	0	0	0	0	0	18	6	0	0	0	0	48	0	2	0	0	2	0	1	0	1	0	0	0	43	0	2	124	0	0	0	0	0	0	114	0	0	0	6	3	0	0	0	0	0	0	0	0	0	3	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	358	"AWI"	358	2713	3106	2915	2	0	124	2	1	0	3	0	79	1	0	1	0	0	0	0	26	14	1	0	0	0	34	0	0	0	0	1	0	0	0	0	0	0	0	31	0	2	159	0	0	0	0	0	0	110	0	0	1	4	4	0	0	0	0	0	0	0	0	0	3	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	294	"AWI"	294	2041	2438	2231	1	0	177	2	0	0	8	0	79	1	0	0	0	0	0	0	40	13	0	0	0	0	47	0	0	0	0	3	0	0	0	0	1	0	0	18	0	3	118	0	0	0	0	0	1	99	0	0	1	7	6	0	0	0	0	0	0	0	0	0	2	2	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	196	"AWI"	196	1363	1575	1443	5	2	123	1	0	0	3	0	57	0	0	1	0	0	0	0	22	6	0	0	0	0	71	1	2	0	0	0	0	2	0	0	0	0	0	84	0	4	191	5	0	0	0	0	0	115	0	0	0	3	3	0	0	0	0	0	0	0	0	0	7	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	346	"AWI"	346	2593	2965	2782	6	0	160	2	0	0	5	0	68	7	0	0	0	0	0	0	22	13	1	0	0	0	45	0	2	0	0	0	0	0	1	0	5	0	0	31	0	0	141	0	0	0	0	0	0	99	0	0	0	5	2	0	0	0	0	1	0	0	0	0	7	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	350	"AWI"	350	2633	3019	2826	3	0	130	0	0	0	4	0	60	0	0	1	0	0	1	0	33	21	0	0	0	0	48	0	1	0	0	1	0	1	0	0	2	0	0	39	0	0	210	0	0	0	0	0	0	115	0	0	0	5	0	0	0	0	1	0	0	0	0	0	3	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	298	"AWI"	298	2083	2471	2272	1	0	153	1	3	0	24	0	130	3	0	8	0	0	0	0	36	8	0	0	0	0	36	1	1	0	0	2	0	0	0	0	0	0	0	21	0	1	111	0	0	0	0	0	0	107	0	0	2	14	9	1	0	1	0	0	0	0	0	0	3	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	438	"AWI"	438	3464	3864	3673	1	1	177	3	1	0	29	0	82	0	0	0	0	0	0	0	60	6	0	0	0	0	21	0	2	0	0	2	0	0	1	0	0	0	0	25	0	1	142	0	0	0	0	0	0	69	0	0	1	19	3	0	0	0	0	0	0	0	0	0	12	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	120	"AWI"	120	668	1055	869	1	0	87	4	0	0	9	0	57	3	0	48	0	0	0	0	17	13	0	0	0	0	36	0	1	0	0	1	0	0	0	1	0	0	0	12	0	2	360	0	0	0	0	0	0	107	0	0	0	23	6	0	0	0	1	0	0	0	0	0	7	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	128	"AWI"	128	735	1111	931	0	0	78	11	1	0	10	0	77	5	0	41	0	0	0	0	17	24	0	20	0	0	27	0	0	0	0	0	0	2	0	0	0	0	0	20	0	2	453	0	0	0	0	0	0	165	0	0	1	8	4	0	0	0	1	0	0	0	0	0	8	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	104	"AWI"	104	542	940	745	0	0	23	10	0	0	9	0	16	1	0	6	0	0	0	0	7	28	0	0	0	0	14	0	0	0	0	0	0	3	0	0	0	0	0	12	0	1	378	0	313	0	0	0	1	42	0	0	0	16	2	0	0	0	0	0	0	0	0	0	6	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	112	"AWI"	112	604	1000	805	1	0	14	2	0	0	2	0	10	1	0	11	0	0	0	0	7	11	0	0	0	0	21	0	0	0	0	1	0	0	0	0	1	0	0	9	0	2	456	5	140	1	0	0	0	48	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	100	"AWI"	100	510	913	712	0	0	72	12	5	3	18	0	76	2	0	17	0	0	0	1	8	26	0	0	0	0	15	1	0	0	0	2	0	3	0	0	0	0	0	1	0	2	252	0	0	0	0	0	0	44	0	0	0	55	17	0	0	0	0	1	0	0	0	0	7	2	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	116	"AWI"	116	636	1028	837	1	0	104	9	3	0	11	0	90	1	0	50	0	0	0	1	7	14	0	0	0	0	29	0	2	0	0	6	0	3	3	0	1	0	0	5	0	1	295	0	0	0	0	0	0	114	0	0	0	25	34	1	0	0	0	0	0	0	0	0	0	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	108	"AWI"	108	571	968	775	0	0	66	10	0	0	16	0	50	5	0	22	0	0	0	0	16	22	0	0	0	0	23	1	1	0	0	2	0	1	1	0	0	0	0	14	0	1	227	0	305	0	0	0	0	68	0	0	0	19	9	1	0	0	1	0	0	0	0	0	4	1	0
