x,y,species cloglog values
38409.0,38409.0,0.028973566
38410.0,38410.0,0.5630688
38411.0,38411.0,0.72696066
38412.0,38412.0,0.8399681
38413.0,38413.0,0.03571396
38414.0,38414.0,0.067275174
38415.0,38415.0,0.85860485
38416.0,38416.0,0.058299493
38417.0,38417.0,0.7862674
38418.0,38418.0,0.036034763
38419.0,38419.0,0.035097696
38420.0,38420.0,0.12922223
38421.0,38421.0,0.086345315
38422.0,38422.0,0.3749914
38423.0,38423.0,0.8260946
38424.0,38424.0,0.13822408
38425.0,38425.0,9.910142E-4
38426.0,38426.0,0.19590451
38427.0,38427.0,0.0014177548
38428.0,38428.0,7.567097E-4
38429.0,38429.0,0.7194658
38430.0,38430.0,0.012173532
38431.0,38431.0,0.36296982
38432.0,38432.0,0.0977016
38433.0,38433.0,0.107193336
38434.0,38434.0,0.009393512
38435.0,38435.0,0.69034255
38436.0,38436.0,0.4106259
38437.0,38437.0,0.0014702779
38438.0,38438.0,0.8649085
38439.0,38439.0,0.32435128
38440.0,38440.0,0.44656184
38441.0,38441.0,0.0018017907
38442.0,38442.0,0.82672805
38443.0,38443.0,0.76224375
38444.0,38444.0,0.41554657
38445.0,38445.0,0.7243349
38446.0,38446.0,0.3233307
38447.0,38447.0,0.0014986409
38448.0,38448.0,0.13236901
38449.0,38449.0,0.42374966
38450.0,38450.0,0.63408244
38451.0,38451.0,0.56215185
38452.0,38452.0,0.81865376
38453.0,38453.0,0.0043507027
38454.0,38454.0,0.047539297
38455.0,38455.0,0.39515933
38456.0,38456.0,0.8641375
38457.0,38457.0,0.46994063
38458.0,38458.0,0.71031505
38459.0,38459.0,0.23229739
38460.0,38460.0,0.7035573
38461.0,38461.0,0.0016584279
38462.0,38462.0,0.009827421
38463.0,38463.0,0.0032514408
38464.0,38464.0,0.70744795
38465.0,38465.0,0.105430804
38466.0,38466.0,0.0031634134
38467.0,38467.0,0.77911687
38468.0,38468.0,0.05358751
38469.0,38469.0,0.8537588
38470.0,38470.0,0.0687613
38471.0,38471.0,0.0075239055
38472.0,38472.0,0.053067382
38473.0,38473.0,0.0043710927
38474.0,38474.0,0.031639293
38475.0,38475.0,0.014166773
38476.0,38476.0,0.03924578
38477.0,38477.0,0.11768512
38478.0,38478.0,0.08831053
38479.0,38479.0,0.01848037
38480.0,38480.0,0.26098487
38481.0,38481.0,0.02053185
38482.0,38482.0,0.8171151
38483.0,38483.0,0.012496644
38484.0,38484.0,0.61424214
38485.0,38485.0,0.047940217
38486.0,38486.0,0.12369459
38487.0,38487.0,0.12314246
38488.0,38488.0,0.007873709
38489.0,38489.0,0.64388186
38490.0,38490.0,0.12083296
38491.0,38491.0,0.56753427
38492.0,38492.0,0.19722556
38493.0,38493.0,0.033714227
38494.0,38494.0,0.15187646
38495.0,38495.0,0.04192117
38496.0,38496.0,0.5877007
38497.0,38497.0,0.10213518
38498.0,38498.0,0.26493245
38499.0,38499.0,0.78636646
38500.0,38500.0,0.16901991
38501.0,38501.0,0.14259556
38502.0,38502.0,9.957546E-4
38503.0,38503.0,0.84595025
38504.0,38504.0,0.27698728
38505.0,38505.0,0.38863465
38506.0,38506.0,0.0136561785
38507.0,38507.0,0.008941147
38508.0,38508.0,0.05026361
38509.0,38509.0,6.196161E-4
38510.0,38510.0,0.8613031
38511.0,38511.0,0.30915242
38512.0,38512.0,0.77822953
38513.0,38513.0,0.24852791
38514.0,38514.0,0.8442503
38515.0,38515.0,0.52125925
38516.0,38516.0,0.10004206
38517.0,38517.0,0.052951645
38518.0,38518.0,0.015961831
38519.0,38519.0,0.8367709
38520.0,38520.0,0.002582554
38521.0,38521.0,0.071322106
38522.0,38522.0,0.002806219
38523.0,38523.0,0.0047259876
38524.0,38524.0,0.586227
38525.0,38525.0,0.8257452
38526.0,38526.0,0.2790521
38527.0,38527.0,0.017813182
38528.0,38528.0,0.26002616
38529.0,38529.0,0.30707836
38530.0,38530.0,0.48708087
38531.0,38531.0,0.04203631
38532.0,38532.0,6.482114E-4
38533.0,38533.0,0.22190496
38534.0,38534.0,0.18398538
38535.0,38535.0,0.46069312
38536.0,38536.0,0.0041048527
38537.0,38537.0,5.8418507E-4
38538.0,38538.0,0.61882406
38539.0,38539.0,0.010173363
38540.0,38540.0,0.8665292
38541.0,38541.0,0.0036841468
38542.0,38542.0,0.2188419
38543.0,38543.0,0.7244826
38544.0,38544.0,0.0015060729
38545.0,38545.0,0.096881144
38546.0,38546.0,0.30482346
38547.0,38547.0,0.121778324
38548.0,38548.0,0.113535576
38549.0,38549.0,0.8199121
38550.0,38550.0,0.057567894
38551.0,38551.0,0.03602302
38552.0,38552.0,0.0019072003
38553.0,38553.0,0.26936373
38554.0,38554.0,0.4462764
38555.0,38555.0,0.8207039
38556.0,38556.0,0.005599594
38557.0,38557.0,0.8067759
38558.0,38558.0,0.8412628
38559.0,38559.0,0.10933285
38560.0,38560.0,0.2620112
38561.0,38561.0,0.005521912
38562.0,38562.0,0.05904918
38563.0,38563.0,0.37276042
38564.0,38564.0,0.071128815
38565.0,38565.0,0.71019465
38566.0,38566.0,0.815808
38567.0,38567.0,0.5807894
38568.0,38568.0,0.087556325
38569.0,38569.0,0.0032267554
38570.0,38570.0,0.7873003
38571.0,38571.0,0.03937312
38572.0,38572.0,0.7312865
38573.0,38573.0,0.07780986
38574.0,38574.0,4.7849157E-4
38575.0,38575.0,0.1081146
38576.0,38576.0,0.48694927
38577.0,38577.0,0.5960103
38578.0,38578.0,0.103099324
38579.0,38579.0,0.6747477
38580.0,38580.0,0.40696988
38581.0,38581.0,0.72777766
38582.0,38582.0,0.7824984
38583.0,38583.0,9.4275473E-4
38584.0,38584.0,0.5797026
38585.0,38585.0,0.31496555
38586.0,38586.0,0.43034235
38587.0,38587.0,0.15118247
38588.0,38588.0,0.34190387
38589.0,38589.0,0.012152997
38590.0,38590.0,0.6504204
38591.0,38591.0,0.5430979
38592.0,38592.0,0.7451261
38593.0,38593.0,0.0010397173
38594.0,38594.0,0.33016765
38595.0,38595.0,0.22854003
38596.0,38596.0,0.0010162246
38597.0,38597.0,0.010875211
38598.0,38598.0,0.73662007
38599.0,38599.0,0.49598345
38600.0,38600.0,0.14153408
38601.0,38601.0,0.73266184
38602.0,38602.0,0.006270612
38603.0,38603.0,0.766917
38604.0,38604.0,0.006222873
38605.0,38605.0,4.1004122E-4
38606.0,38606.0,0.3606756
38607.0,38607.0,0.025453256
38608.0,38608.0,0.44309583
38609.0,38609.0,0.066656426
38610.0,38610.0,0.83172053
38611.0,38611.0,0.10882146
38612.0,38612.0,0.023844382
38613.0,38613.0,0.07236542
38614.0,38614.0,0.22853029
38615.0,38615.0,0.0030652154
38616.0,38616.0,0.048640937
38617.0,38617.0,0.81326693
38618.0,38618.0,0.0046824976
38619.0,38619.0,0.80858445
38620.0,38620.0,0.7491314
38621.0,38621.0,0.0046436484
38622.0,38622.0,0.21010935
38623.0,38623.0,0.095014594
38624.0,38624.0,0.006211227
38625.0,38625.0,0.58266747
38626.0,38626.0,0.4574659
38627.0,38627.0,0.6527673
38628.0,38628.0,0.1851249
38629.0,38629.0,0.023316868
38630.0,38630.0,0.4822057
38631.0,38631.0,0.0030273874
38632.0,38632.0,8.93915E-4
38633.0,38633.0,0.09112031
38634.0,38634.0,0.3138439
38635.0,38635.0,0.56771725
38636.0,38636.0,0.043479618
38637.0,38637.0,0.722821
38638.0,38638.0,0.053365573
38639.0,38639.0,0.058435727
38640.0,38640.0,0.16004793
38641.0,38641.0,0.08100212
38642.0,38642.0,0.82902634
38643.0,38643.0,0.009903964
38644.0,38644.0,0.07929168
38645.0,38645.0,0.6217286
38646.0,38646.0,0.4961163
38647.0,38647.0,0.1781196
38648.0,38648.0,0.64846164
38649.0,38649.0,0.77100444
38650.0,38650.0,0.27564493
38651.0,38651.0,0.014265152
38652.0,38652.0,0.37849832
38653.0,38653.0,0.011371094
38654.0,38654.0,0.041466236
38655.0,38655.0,0.7434445
38656.0,38656.0,0.38150728
38657.0,38657.0,0.23540345
38658.0,38658.0,0.65003204
38659.0,38659.0,0.71689826
38660.0,38660.0,0.041126188
38661.0,38661.0,0.162925
38662.0,38662.0,0.068670616
38663.0,38663.0,0.011669376
38664.0,38664.0,0.13278858
38665.0,38665.0,0.6496082
38666.0,38666.0,0.07378023
38667.0,38667.0,0.68058133
38668.0,38668.0,0.021842895
38669.0,38669.0,0.03721974
38670.0,38670.0,0.1704231
38671.0,38671.0,0.7580597
38672.0,38672.0,0.08640829
38673.0,38673.0,0.012167914
38674.0,38674.0,0.1312938
38675.0,38675.0,0.23663186
38676.0,38676.0,0.012180113
38677.0,38677.0,0.32733485
38678.0,38678.0,0.5700184
38679.0,38679.0,0.034897167
38680.0,38680.0,0.35049382
38681.0,38681.0,0.8127415
38682.0,38682.0,0.843063
38683.0,38683.0,0.7053891
38684.0,38684.0,0.78246415
38685.0,38685.0,0.17547418
38686.0,38686.0,0.08928694
38687.0,38687.0,0.5071583
38688.0,38688.0,0.003827233
38689.0,38689.0,0.8008444
38690.0,38690.0,0.7096801
38691.0,38691.0,0.03354282
38692.0,38692.0,0.028665107
38693.0,38693.0,0.04177691
38694.0,38694.0,0.0031920895
38695.0,38695.0,0.012519046
38696.0,38696.0,0.012111958
38697.0,38697.0,0.8039082
38698.0,38698.0,0.7425138
38699.0,38699.0,0.010991855
38700.0,38700.0,0.16862859
38701.0,38701.0,0.22231914
38702.0,38702.0,0.11559556
38703.0,38703.0,0.5339661
38704.0,38704.0,0.77257615
38705.0,38705.0,0.3781183
38706.0,38706.0,0.5099361
38707.0,38707.0,0.8749496
38708.0,38708.0,0.2436405
38709.0,38709.0,0.010774952
38710.0,38710.0,0.4872079
38711.0,38711.0,0.5485633
38712.0,38712.0,0.45603326
38713.0,38713.0,0.011076942
38714.0,38714.0,0.87247705
38715.0,38715.0,0.7715423
38716.0,38716.0,0.7746366
38717.0,38717.0,0.15994318
38718.0,38718.0,0.025903963
38719.0,38719.0,0.015110303
38720.0,38720.0,0.09117585
38721.0,38721.0,0.07058262
38722.0,38722.0,0.81313497
38723.0,38723.0,0.08552031
38724.0,38724.0,0.7452191
38725.0,38725.0,0.009787095
38726.0,38726.0,0.0019163084
38727.0,38727.0,0.024675425
38728.0,38728.0,0.5330776
38729.0,38729.0,0.21688716
38730.0,38730.0,0.2304971
38731.0,38731.0,0.016825225
38732.0,38732.0,0.057638753
38733.0,38733.0,0.0074729873
38734.0,38734.0,0.37716502
38735.0,38735.0,0.05833284
38736.0,38736.0,0.11678125
38737.0,38737.0,0.008670421
38738.0,38738.0,0.35661384
38739.0,38739.0,0.06963032
38740.0,38740.0,0.7316883
38741.0,38741.0,0.35371855
38742.0,38742.0,0.062745854
38743.0,38743.0,0.047346674
38744.0,38744.0,0.77853346
38745.0,38745.0,0.043566834
38746.0,38746.0,0.2551752
38747.0,38747.0,0.016814506
38748.0,38748.0,0.64444476
38749.0,38749.0,0.7492188
38750.0,38750.0,0.2193004
38751.0,38751.0,0.8303427
38752.0,38752.0,0.10587804
38753.0,38753.0,0.19708785
38754.0,38754.0,0.63217986
38755.0,38755.0,0.9103627
38756.0,38756.0,0.55155927
38757.0,38757.0,0.06332162
38758.0,38758.0,0.6840569
38759.0,38759.0,0.016453173
38760.0,38760.0,0.051870592
38761.0,38761.0,0.45317343
38762.0,38762.0,0.021756094
38763.0,38763.0,0.6857724
38764.0,38764.0,0.8445612
38765.0,38765.0,0.8707439
38766.0,38766.0,0.44188923
38767.0,38767.0,0.8163484
38768.0,38768.0,0.04897951
38769.0,38769.0,0.0075223446
38770.0,38770.0,0.012600516
38771.0,38771.0,0.7108208
38772.0,38772.0,0.734696
38773.0,38773.0,0.66068006
38774.0,38774.0,0.6591202
38775.0,38775.0,0.67536384
38776.0,38776.0,0.04129508
38777.0,38777.0,0.32964182
38778.0,38778.0,0.012063412
38779.0,38779.0,0.4863155
38780.0,38780.0,0.7398032
38781.0,38781.0,0.8045117
38782.0,38782.0,0.82786494
38783.0,38783.0,0.46999043
38784.0,38784.0,0.29533356
38785.0,38785.0,0.059413336
38786.0,38786.0,0.76318306
38787.0,38787.0,0.018183233
38788.0,38788.0,0.0052550132
38789.0,38789.0,0.5363228
38790.0,38790.0,0.053889215
38791.0,38791.0,0.6577704
38792.0,38792.0,0.19585955
38793.0,38793.0,0.71925193
38794.0,38794.0,0.0054140175
38795.0,38795.0,0.2031225
38796.0,38796.0,0.7320364
38797.0,38797.0,0.020802598
38798.0,38798.0,0.7721745
38799.0,38799.0,0.25323623
38800.0,38800.0,0.0018291061
38801.0,38801.0,0.13523246
38802.0,38802.0,0.42271066
38803.0,38803.0,0.5248739
38804.0,38804.0,0.15248498
38805.0,38805.0,0.63433987
38806.0,38806.0,0.63568366
38807.0,38807.0,0.56112134
38808.0,38808.0,0.5222808
38809.0,38809.0,0.22537921
38810.0,38810.0,0.31598815
38811.0,38811.0,0.06314977
38812.0,38812.0,0.6066462
38813.0,38813.0,0.72542197
38814.0,38814.0,0.0068921316
38815.0,38815.0,0.35681373
38816.0,38816.0,0.0029025855
38817.0,38817.0,0.11987697
38818.0,38818.0,0.82473564
38819.0,38819.0,0.0052213278
38820.0,38820.0,0.3747849
38821.0,38821.0,0.50631464
38822.0,38822.0,0.010706242
38823.0,38823.0,0.8879047
38824.0,38824.0,0.8376405
38825.0,38825.0,0.030293798
38826.0,38826.0,0.6968769
38827.0,38827.0,0.0960216
38828.0,38828.0,0.15229423
38829.0,38829.0,0.018962594
38830.0,38830.0,0.5806842
38831.0,38831.0,0.3996675
38832.0,38832.0,0.685261
38833.0,38833.0,0.70912534
38834.0,38834.0,0.47139952
38835.0,38835.0,0.016132673
38836.0,38836.0,0.7992452
38837.0,38837.0,0.52769315
38838.0,38838.0,0.05514788
38839.0,38839.0,0.81198364
38840.0,38840.0,0.02914538
38841.0,38841.0,0.55460817
38842.0,38842.0,0.13574119
38843.0,38843.0,0.00977863
38844.0,38844.0,0.4270772
38845.0,38845.0,0.004587182
38846.0,38846.0,0.59535414
38847.0,38847.0,0.76744986
38848.0,38848.0,0.7610462
38849.0,38849.0,0.0127300145
38850.0,38850.0,0.28125095
38851.0,38851.0,0.33590525
38852.0,38852.0,0.0050649177
38853.0,38853.0,0.8432586
38854.0,38854.0,0.053954534
38855.0,38855.0,0.5120204
38856.0,38856.0,0.2288547
38857.0,38857.0,0.004633847
38858.0,38858.0,0.014562561
38859.0,38859.0,0.022280946
38860.0,38860.0,0.28342137
38861.0,38861.0,0.44209656
38862.0,38862.0,0.011708563
38863.0,38863.0,0.002357181
38864.0,38864.0,7.673198E-4
38865.0,38865.0,6.492151E-4
38866.0,38866.0,0.55766827
38867.0,38867.0,0.9145924
38868.0,38868.0,0.22687669
38869.0,38869.0,0.7935183
38870.0,38870.0,0.08393232
38871.0,38871.0,0.20967224
38872.0,38872.0,0.7444411
38873.0,38873.0,0.7641459
38874.0,38874.0,0.20996931
38875.0,38875.0,0.10823125
38876.0,38876.0,0.5120078
38877.0,38877.0,0.81370294
38878.0,38878.0,0.20325083
38879.0,38879.0,0.66688406
38880.0,38880.0,0.8213587
38881.0,38881.0,0.048504952
38882.0,38882.0,0.0045940843
38883.0,38883.0,0.865764
38884.0,38884.0,0.8027114
38885.0,38885.0,0.017603664
38886.0,38886.0,0.3747441
38887.0,38887.0,0.0052433023
38888.0,38888.0,0.6784077
38889.0,38889.0,0.57064956
38890.0,38890.0,0.5320029
38891.0,38891.0,0.10475725
38892.0,38892.0,0.02100983
38893.0,38893.0,0.033584103
38894.0,38894.0,0.12524337
38895.0,38895.0,0.0027914483
38896.0,38896.0,0.016365033
38897.0,38897.0,0.44955853
38898.0,38898.0,0.06400871
38899.0,38899.0,0.0019995878
38900.0,38900.0,0.40388042
38901.0,38901.0,0.47152314
38902.0,38902.0,0.028462628
38903.0,38903.0,0.018890075
38904.0,38904.0,0.53230774
38905.0,38905.0,0.825924
38906.0,38906.0,0.078650124
38907.0,38907.0,0.0037054755
38908.0,38908.0,0.024839459
38909.0,38909.0,0.010431165
38910.0,38910.0,5.1220856E-4
38911.0,38911.0,0.0450456
38912.0,38912.0,0.022724582
38913.0,38913.0,0.7953623
38914.0,38914.0,0.002108367
38915.0,38915.0,0.63058114
38916.0,38916.0,0.058448214
38917.0,38917.0,0.11498134
38918.0,38918.0,0.3905549
38919.0,38919.0,0.08161048
38920.0,38920.0,0.8211433
38921.0,38921.0,0.22166415
38922.0,38922.0,0.013974697
38923.0,38923.0,0.6699021
38924.0,38924.0,0.5127863
38925.0,38925.0,0.78839964
38926.0,38926.0,0.115062
38927.0,38927.0,0.8767143
38928.0,38928.0,0.11768593
38929.0,38929.0,0.70155203
38930.0,38930.0,0.005289097
38931.0,38931.0,0.046274353
38932.0,38932.0,0.10339446
38933.0,38933.0,0.0054706354
38934.0,38934.0,0.84285736
38935.0,38935.0,0.56541777
38936.0,38936.0,0.020024002
38937.0,38937.0,0.15363662
38938.0,38938.0,0.1305052
38939.0,38939.0,0.021671606
38940.0,38940.0,0.11012579
38941.0,38941.0,0.050331175
38942.0,38942.0,0.13703096
38943.0,38943.0,0.011418369
38944.0,38944.0,0.2338512
38945.0,38945.0,0.8314664
38946.0,38946.0,0.70572394
38947.0,38947.0,0.012401445
38948.0,38948.0,0.034749232
38949.0,38949.0,0.79902685
38950.0,38950.0,0.27865487
38951.0,38951.0,0.26359436
38952.0,38952.0,0.651062
38953.0,38953.0,0.26501805
38954.0,38954.0,0.8169085
38955.0,38955.0,0.24754114
38956.0,38956.0,0.016926914
38957.0,38957.0,0.019116843
38958.0,38958.0,0.33535257
38959.0,38959.0,0.53399384
38960.0,38960.0,0.7657386
38961.0,38961.0,0.0053097853
38962.0,38962.0,0.88803035
38963.0,38963.0,0.015670223
38964.0,38964.0,0.77323586
38965.0,38965.0,0.0027803313
38966.0,38966.0,0.3176376
38967.0,38967.0,0.05332869
38968.0,38968.0,0.49938765
38969.0,38969.0,5.99846E-4
38970.0,38970.0,0.103778884
38971.0,38971.0,0.04055671
38972.0,38972.0,9.292306E-4
38973.0,38973.0,0.8215153
38974.0,38974.0,0.02903985
38975.0,38975.0,0.21578984
38976.0,38976.0,0.07232036
38977.0,38977.0,0.14546227
38978.0,38978.0,0.37167835
38979.0,38979.0,0.83111656
38980.0,38980.0,0.1388859
38981.0,38981.0,0.0014262311
38982.0,38982.0,0.13895564
38983.0,38983.0,0.048763026
38984.0,38984.0,0.6909396
38985.0,38985.0,0.6431717
38986.0,38986.0,0.7016737
38987.0,38987.0,0.8104535
38988.0,38988.0,0.46634784
38989.0,38989.0,0.08873869
38990.0,38990.0,0.12476867
38991.0,38991.0,0.06316607
38992.0,38992.0,0.7676873
38993.0,38993.0,0.0010862175
38994.0,38994.0,0.78501046
38995.0,38995.0,0.4888531
38996.0,38996.0,0.024891796
38997.0,38997.0,0.39126077
38998.0,38998.0,0.06702019
38999.0,38999.0,9.999507E-4
39000.0,39000.0,0.18258072
39001.0,39001.0,0.41285315
39002.0,39002.0,0.001370588
39003.0,39003.0,0.08067662
39004.0,39004.0,0.0038912585
39005.0,39005.0,0.366733
39006.0,39006.0,0.14939183
39007.0,39007.0,0.013915216
39008.0,39008.0,0.05612484
39009.0,39009.0,0.4287092
39010.0,39010.0,0.71183515
39011.0,39011.0,0.54037815
39012.0,39012.0,0.74042827
39013.0,39013.0,0.007308554
39014.0,39014.0,0.64598966
39015.0,39015.0,0.5939271
39016.0,39016.0,0.37674445
39017.0,39017.0,0.32121974
39018.0,39018.0,0.006825433
39019.0,39019.0,0.039830737
39020.0,39020.0,0.7333872
39021.0,39021.0,0.009451217
39022.0,39022.0,0.14140818
39023.0,39023.0,0.6945123
39024.0,39024.0,0.035978757
39025.0,39025.0,0.054697126
39026.0,39026.0,0.5368593
39027.0,39027.0,0.083455585
39028.0,39028.0,0.0024431862
39029.0,39029.0,0.012239767
39030.0,39030.0,0.062162224
39031.0,39031.0,0.08364633
39032.0,39032.0,0.06700215
39033.0,39033.0,0.55830723
39034.0,39034.0,7.7751995E-4
39035.0,39035.0,0.058377218
39036.0,39036.0,0.0037845387
39037.0,39037.0,0.0013742188
39038.0,39038.0,0.6506371
39039.0,39039.0,0.013416314
39040.0,39040.0,0.5164912
39041.0,39041.0,0.4087456
39042.0,39042.0,0.4453605
39043.0,39043.0,0.66651195
39044.0,39044.0,0.0061198864
39045.0,39045.0,0.8286278
39046.0,39046.0,0.45816526
39047.0,39047.0,0.016247526
39048.0,39048.0,0.52018535
39049.0,39049.0,0.30857483
39050.0,39050.0,0.043912873
39051.0,39051.0,0.0037245152
39052.0,39052.0,0.8204462
39053.0,39053.0,0.0017364742
39054.0,39054.0,0.009827284
39055.0,39055.0,0.22150424
39056.0,39056.0,0.0042510903
39057.0,39057.0,3.9260343E-4
39058.0,39058.0,0.42254564
39059.0,39059.0,0.23720731
39060.0,39060.0,0.016104573
39061.0,39061.0,0.016339365
39062.0,39062.0,0.15454891
39063.0,39063.0,0.6475735
39064.0,39064.0,0.7526681
39065.0,39065.0,0.0031100716
39066.0,39066.0,0.82108
39067.0,39067.0,0.25778747
39068.0,39068.0,0.6676537
39069.0,39069.0,0.6638353
39070.0,39070.0,0.2940517
39071.0,39071.0,0.23426284
39072.0,39072.0,0.042456508
39073.0,39073.0,0.52033865
39074.0,39074.0,0.013838961
39075.0,39075.0,0.004918139
39076.0,39076.0,0.79517615
39077.0,39077.0,0.21568084
39078.0,39078.0,0.1290175
39079.0,39079.0,0.0061228774
39080.0,39080.0,0.044386376
39081.0,39081.0,0.45669112
39082.0,39082.0,0.23316966
39083.0,39083.0,0.2767496
39084.0,39084.0,0.0051512015
39085.0,39085.0,0.6658908
39086.0,39086.0,0.0027211055
39087.0,39087.0,0.23072693
39088.0,39088.0,0.0652005
39089.0,39089.0,0.20427284
39090.0,39090.0,0.4884519
39091.0,39091.0,0.25877067
39092.0,39092.0,0.060918033
39093.0,39093.0,0.074939094
39094.0,39094.0,0.047704842
39095.0,39095.0,0.49972865
39096.0,39096.0,0.31068322
39097.0,39097.0,0.0088536125
39098.0,39098.0,0.14011928
39099.0,39099.0,0.18912661
39100.0,39100.0,0.01681031
39101.0,39101.0,0.8011416
39102.0,39102.0,0.051464394
39103.0,39103.0,0.0023937607
39104.0,39104.0,0.027493339
39105.0,39105.0,0.016009534
39106.0,39106.0,0.88787544
39107.0,39107.0,0.047052804
39108.0,39108.0,0.0071168197
39109.0,39109.0,0.04308924
39110.0,39110.0,0.002561341
39111.0,39111.0,0.058200274
39112.0,39112.0,0.0109718
39113.0,39113.0,0.46981236
39114.0,39114.0,0.009970886
39115.0,39115.0,0.09686954
39116.0,39116.0,0.006477879
39117.0,39117.0,0.45996788
39118.0,39118.0,0.39089817
39119.0,39119.0,0.59557325
39120.0,39120.0,7.142809E-4
39121.0,39121.0,0.5619821
39122.0,39122.0,0.07815457
39123.0,39123.0,0.04518608
39124.0,39124.0,0.4558814
39125.0,39125.0,0.016094161
39126.0,39126.0,0.54465264
39127.0,39127.0,0.072869845
39128.0,39128.0,0.81728405
39129.0,39129.0,0.21256053
39130.0,39130.0,0.50458246
39131.0,39131.0,0.8557012
39132.0,39132.0,0.054511033
39133.0,39133.0,0.692179
39134.0,39134.0,0.6113932
39135.0,39135.0,0.0019084272
39136.0,39136.0,0.37999624
39137.0,39137.0,0.7270952
39138.0,39138.0,0.018274166
39139.0,39139.0,0.7984574
39140.0,39140.0,0.33222112
39141.0,39141.0,0.10317745
39142.0,39142.0,0.50776255
39143.0,39143.0,0.682831
39144.0,39144.0,0.0033633793
39145.0,39145.0,0.0065427474
39146.0,39146.0,0.14445013
39147.0,39147.0,0.07439781
39148.0,39148.0,0.025579829
39149.0,39149.0,0.026727263
39150.0,39150.0,0.008277903
39151.0,39151.0,0.08370768
39152.0,39152.0,0.68174946
39153.0,39153.0,0.0081361
39154.0,39154.0,0.04534327
39155.0,39155.0,0.0022042445
39156.0,39156.0,0.39126846
39157.0,39157.0,0.5694103
39158.0,39158.0,0.0019678585
39159.0,39159.0,0.21096312
39160.0,39160.0,0.25215867
39161.0,39161.0,0.08462979
39162.0,39162.0,0.29094687
39163.0,39163.0,0.8143598
39164.0,39164.0,0.47533885
39165.0,39165.0,0.15446435
39166.0,39166.0,0.4440932
39167.0,39167.0,0.0012504791
39168.0,39168.0,0.5078953
39169.0,39169.0,0.4215822
39170.0,39170.0,5.1444175E-4
39171.0,39171.0,0.16747561
39172.0,39172.0,0.10521205
39173.0,39173.0,0.54688656
39174.0,39174.0,0.62020665
39175.0,39175.0,0.06007651
39176.0,39176.0,0.0662132
39177.0,39177.0,0.0045022764
39178.0,39178.0,0.07742405
39179.0,39179.0,0.010447161
39180.0,39180.0,0.08171268
39181.0,39181.0,0.071788564
39182.0,39182.0,0.0048973463
39183.0,39183.0,0.32675573
39184.0,39184.0,0.35382187
39185.0,39185.0,0.8209401
39186.0,39186.0,0.009447872
39187.0,39187.0,0.80743486
39188.0,39188.0,3.257719E-4
39189.0,39189.0,0.08386931
39190.0,39190.0,0.253981
39191.0,39191.0,0.6530417
39192.0,39192.0,0.52286255
39193.0,39193.0,0.024354707
39194.0,39194.0,0.31810465
39195.0,39195.0,0.7705318
39196.0,39196.0,0.58603793
39197.0,39197.0,0.70355386
39198.0,39198.0,0.63889515
39199.0,39199.0,0.7134722
39200.0,39200.0,0.20612721
39201.0,39201.0,0.03332561
39202.0,39202.0,0.28330177
39203.0,39203.0,0.52391183
39204.0,39204.0,0.25464433
39205.0,39205.0,8.7265734E-4
39206.0,39206.0,0.023429235
39207.0,39207.0,0.049715824
39208.0,39208.0,0.29160228
39209.0,39209.0,0.0011058273
39210.0,39210.0,0.7790093
39211.0,39211.0,0.40608567
39212.0,39212.0,0.3780945
39213.0,39213.0,0.6951911
39214.0,39214.0,0.005297068
39215.0,39215.0,0.0016612513
39216.0,39216.0,0.0073297992
39217.0,39217.0,0.16154306
39218.0,39218.0,0.42773375
39219.0,39219.0,0.5427201
39220.0,39220.0,0.0031853241
39221.0,39221.0,0.12139685
39222.0,39222.0,0.049802642
39223.0,39223.0,0.1063906
39224.0,39224.0,0.12647916
39225.0,39225.0,0.02781037
39226.0,39226.0,0.004119295
39227.0,39227.0,0.04397239
39228.0,39228.0,0.059849523
39229.0,39229.0,0.8459032
39230.0,39230.0,6.06559E-4
39231.0,39231.0,0.03828096
39232.0,39232.0,0.0052191406
39233.0,39233.0,0.03356992
39234.0,39234.0,0.009220394
39235.0,39235.0,0.48809567
39236.0,39236.0,0.8162145
39237.0,39237.0,0.77199167
39238.0,39238.0,0.3257538
39239.0,39239.0,0.020983702
39240.0,39240.0,0.10070455
39241.0,39241.0,0.80423063
39242.0,39242.0,0.23755343
39243.0,39243.0,0.023970181
39244.0,39244.0,0.41397268
39245.0,39245.0,0.05565622
39246.0,39246.0,7.907171E-4
39247.0,39247.0,0.8118246
39248.0,39248.0,0.013796269
39249.0,39249.0,0.0013061828
39250.0,39250.0,0.44338328
39251.0,39251.0,0.59696895
39252.0,39252.0,0.009487541
39253.0,39253.0,0.5214417
39254.0,39254.0,0.21418065
39255.0,39255.0,0.8826946
39256.0,39256.0,0.27362537
39257.0,39257.0,0.44427204
39258.0,39258.0,0.12854502
39259.0,39259.0,0.064401396
39260.0,39260.0,0.1625342
39261.0,39261.0,0.6158542
39262.0,39262.0,0.28987703
39263.0,39263.0,0.45351425
39264.0,39264.0,0.24182169
39265.0,39265.0,0.2204066
39266.0,39266.0,0.82715875
39267.0,39267.0,0.08018474
39268.0,39268.0,0.5875547
39269.0,39269.0,0.06305507
39270.0,39270.0,0.042334303
39271.0,39271.0,0.79532623
39272.0,39272.0,0.51632404
39273.0,39273.0,0.08329039
39274.0,39274.0,0.15456782
39275.0,39275.0,0.1740373
