"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Larix"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Vitaceae"
829	856	"Furnival Lake"	48.21	-84.93	300	"AWI"	300	4982	6303	5754	3.36700336700337	0	6.06060606060606	0.336700336700337	0	0.673400673400673	0	53.1986531986532	0.336700336700337	0	0	0	0	0	0	0	0	0	1.01010101010101	0.336700336700337	0	0	9.76430976430976	21.5488215488215	0	0.673400673400673	0	2.35690235690236	0	0	0	0	0	0	0	0	0.336700336700337	0
829	856	"Furnival Lake"	48.21	-84.93	320	"AWI"	320	5475	6554	6134	2.0066889632107	0	9.36454849498328	0.334448160535117	0	0.668896321070234	0	42.809364548495	0	0.334448160535117	3.01003344481605	0.334448160535117	0	0	0.334448160535117	0	0.334448160535117	0	1.33779264214047	0	0	0	8.69565217391304	25.0836120401338	0	0	0	4.0133779264214	0	0	0	0.668896321070234	0	0	0	0	0.668896321070234	0
829	856	"Furnival Lake"	48.21	-84.93	340	"AWI"	340	6007	6786	6519	5.38720538720539	0	8.08080808080808	0.673400673400673	0	1.68350168350168	0	32.996632996633	0	0.336700336700337	0.336700336700337	0.336700336700337	0	0	0	0	0	0	1.01010101010101	0	0	0.673400673400673	14.4781144781145	27.6094276094276	0.336700336700337	0.673400673400673	0	4.04040404040404	0	0	0	0.336700336700337	0	0	0	0	1.01010101010101	0
829	856	"Furnival Lake"	48.21	-84.93	360	"AWI"	360	6469	7034	6780	3.02013422818792	0	5.03355704697987	1.00671140939597	0	0.335570469798658	0	28.8590604026846	0	0.335570469798658	2.68456375838926	0.671140939597315	0	0	0	1.67785234899329	0	0	0	0	0	1.67785234899329	7.38255033557047	40.6040268456376	0.335570469798658	0.335570469798658	0.335570469798658	3.69127516778524	0	0	0	0	0	0	0	0.335570469798658	1.67785234899329	0
829	856	"Furnival Lake"	48.21	-84.93	380	"AWI"	380	6632	7288	6964	1.34680134680135	0	5.38720538720539	0.336700336700337	0	0.336700336700337	0	35.3535353535354	0	0	2.69360269360269	0.336700336700337	0	0	0	0	0.336700336700337	0	1.01010101010101	0	0	0.336700336700337	5.05050505050505	42.4242424242424	0	0	0	4.04040404040404	0	0	0	0	0	0	0	0	1.01010101010101	0
829	856	"Furnival Lake"	48.21	-84.93	400	"AWI"	400	6806	7504	7156	0.335570469798658	0	7.71812080536913	0.671140939597315	0	1.34228187919463	0	28.5234899328859	0.335570469798658	0	2.3489932885906	0.335570469798658	0	0.335570469798658	0	0	0.671140939597315	0	0.335570469798658	0.671140939597315	0	0.671140939597315	2.68456375838926	49.6644295302013	0	0	0	2.3489932885906	0	0	0	0	0	0.335570469798658	0	0	0.671140939597315	0
829	856	"Furnival Lake"	48.21	-84.93	420	"AWI"	420	6988	7712	7353	2.36486486486486	0	6.41891891891892	0	0	0	0	33.445945945946	0	0.337837837837838	1.68918918918919	0	0	0	0	0.675675675675676	0.337837837837838	0	0.337837837837838	0	0	0	5.06756756756757	42.5675675675676	0	0.337837837837838	0	5.06756756756757	0	0	0	0	0	0	0	1.01351351351351	0.337837837837838	0
829	856	"Furnival Lake"	48.21	-84.93	440	"AWI"	440	7170	7904	7550	0.341296928327645	0	3.7542662116041	0.68259385665529	0	1.02389078498294	0	14.6757679180887	0	0	4.77815699658703	0	0	0	0	0	0.341296928327645	0	0.341296928327645	0	0	1.36518771331058	2.38907849829352	64.5051194539249	0.341296928327645	0	0	4.09556313993174	0	0	0	0	0.341296928327645	0	0	0.341296928327645	0.68259385665529	0
829	856	"Furnival Lake"	48.21	-84.93	460	"AWI"	460	7368	8088	7746	0.673400673400673	0	3.7037037037037	0	0	2.02020202020202	0	15.4882154882155	0	0.336700336700337	1.34680134680135	0.336700336700337	0	0	0	0	0.673400673400673	0	0.336700336700337	0.336700336700337	0	0.673400673400673	3.03030303030303	67.3400673400673	0	0.673400673400673	0	1.68350168350168	0	0	0	0	0	0	0	0	1.34680134680135	0
829	856	"Furnival Lake"	48.21	-84.93	480	"AWI"	480	7571	8244	7938	0.673400673400673	0	2.02020202020202	0.336700336700337	0	0.673400673400673	0	13.4680134680135	0	0.336700336700337	0.673400673400673	0.673400673400673	0	0	0	0	1.01010101010101	0	0.673400673400673	0.336700336700337	0	2.02020202020202	2.69360269360269	71.3804713804714	0	0	0	2.02020202020202	0	0	0	0	0	0	0	0	1.01010101010101	0
829	856	"Furnival Lake"	48.21	-84.93	500	"AWI"	500	7799	8393	8130	0.335570469798658	0	0.671140939597315	0	0	1.67785234899329	0	17.4496644295302	0	0.335570469798658	0.335570469798658	0.335570469798658	0	0	0	0	0.335570469798658	0	1.00671140939597	0	0	0	2.68456375838926	70.8053691275168	0	0.671140939597315	0	2.68456375838926	0	0	0	0	0	0	0	0	0.671140939597315	0
829	856	"Furnival Lake"	48.21	-84.93	520	"AWI"	520	8032	8531	8323	2.10526315789474	0	0.701754385964912	2.10526315789474	0	1.75438596491228	0	34.0350877192982	0	0.350877192982456	0.350877192982456	0	0	0	0	0	0	0	0.350877192982456	0.701754385964912	0	1.05263157894737	3.85964912280702	45.2631578947368	0.350877192982456	1.05263157894737	0.350877192982456	5.26315789473684	0	0	0	0	0	0	0	0	0	0.350877192982456
829	856	"Furnival Lake"	48.21	-84.93	560	"AWI"	560	8364	9031	8670	1.3986013986014	0	2.0979020979021	2.0979020979021	0	4.1958041958042	0	24.1258741258741	0	0	0.34965034965035	0.34965034965035	0	0	0	0	1.74825174825175	0	1.3986013986014	0	0	0.34965034965035	28.3216783216783	27.2727272727273	0	0.34965034965035	0.34965034965035	4.1958041958042	0	0	0	0.699300699300699	0	0	0	0	0.699300699300699	0
829	856	"Furnival Lake"	48.21	-84.93	580	"AWI"	580	8505	9297	8847	1.04166666666667	0	0	1.38888888888889	0	1.73611111111111	0	5.20833333333333	0.347222222222222	0	0	1.73611111111111	0	0	0	0	0.347222222222222	0	5.20833333333333	0.347222222222222	0.347222222222222	0	33.6805555555556	42.7083333333333	0	0.694444444444444	0	3.125	0	0	0	0	0	0	0	0	2.08333333333333	0
829	856	"Furnival Lake"	48.21	-84.93	600	"AWI"	600	8648	9530	9031	0.340136054421769	0	3.06122448979592	2.04081632653061	0	6.80272108843537	0	8.16326530612245	1.02040816326531	0	0.340136054421769	1.70068027210884	0	0	0	0	1.70068027210884	0	0.680272108843537	0	0	1.02040816326531	29.2517006802721	34.3537414965986	0	0.340136054421769	0.340136054421769	6.12244897959184	0	0	0	1.36054421768707	0.680272108843537	0	0	0	0.680272108843537	0
829	856	"Furnival Lake"	48.21	-84.93	620	"AWI"	620	8783	9759	9211	0	0	0.335570469798658	0.335570469798658	0	1.00671140939597	0	5.03355704697987	0.671140939597315	0	0.335570469798658	3.35570469798658	0	0	0	0	1.00671140939597	0	0	0	0	0.335570469798658	47.3154362416107	33.5570469798658	0	0.335570469798658	0	5.70469798657718	0	0	0	0	0	0	0	0	0.671140939597315	0
829	856	"Furnival Lake"	48.21	-84.93	630	"AWI"	630	8854	9873	9301	0.343642611683849	0	0	0.687285223367698	0	0.343642611683849	0	3.78006872852234	0.687285223367698	0	0	5.84192439862543	0	0	0	0	1.03092783505155	0	0.687285223367698	0	0	0.343642611683849	40.893470790378	34.020618556701	0	1.03092783505155	0.343642611683849	6.52920962199313	0.343642611683849	0	0	0	0	0	0.343642611683849	0	2.74914089347079	0
829	856	"Furnival Lake"	48.21	-84.93	640	"AWI"	640	8923	9982	9391	0	0	0.341296928327645	0.68259385665529	0	5.46075085324232	0	6.48464163822526	0	0	0.341296928327645	10.2389078498294	0	0	0	0	2.04778156996587	0	0	0.68259385665529	0	0.68259385665529	27.3037542662116	33.7883959044369	0	0.68259385665529	1.36518771331058	7.16723549488055	0	0	0	1.02389078498294	0	0	0	0	1.70648464163823	0
829	856	"Furnival Lake"	48.21	-84.93	650	"AWI"	650	8996	10096	9484	2.66666666666667	0	1.33333333333333	2.66666666666667	0	1.33333333333333	0	9.33333333333333	0	0	0	9.33333333333333	0	0	0	0	1.33333333333333	0	0	0	0	0	36	0	0	2.66666666666667	0	22.6666666666667	0	0	0	0	0	0	0	0	10.6666666666667	0
829	856	"Furnival Lake"	48.21	-84.93	660	"AWI"	660	9065	10212	9573	0	0	0.33003300330033	2.64026402640264	0.33003300330033	4.62046204620462	0	7.26072607260726	0	0	0.66006600660066	3.63036303630363	0	0	0	0.99009900990099	4.95049504950495	0	0	0	0	0.33003300330033	5.94059405940594	38.6138613861386	0	3.3003300330033	0	17.4917491749175	0	0	0	0.33003300330033	0.33003300330033	0	0	0	8.25082508250825	0
