"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Berberidaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Ceanothus"	"Celtis"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Malvaceae"	"Montiaceae"	"Nyctaginaceae"	"Onagraceae"	"Orobanchaceae"	"Phrymaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Pseudotsuga"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Sarcobataceae"	"Saxifragaceae"	"Solanaceae"	"Thalictrum"	"Urticaceae"
246	250	"Beef Pasture"	37.472418	-108.162002	102.5	"AWI"	102.5	1006	1490.5	1243.5	0.483870967741935	0	0.161290322580645	3.38709677419355	0.32258064516129	8.54838709677419	0	0	0	0	0.32258064516129	0	0	0	0	0	0	39.5161290322581	0	0	0	0	0	0	0	0	0	0	0	1.12903225806452	0	0	0	0	0	0	0.161290322580645	0	17.9032258064516	20.1612903225806	0	3.54838709677419	0	0	0	0	0.483870967741935	1.93548387096774	0	0	0.161290322580645	0	0.806451612903226	0	0	0.645161290322581	0	0	0.32258064516129	0
246	250	"Beef Pasture"	37.472418	-108.162002	105	"AWI"	105	1041	1513	1270	0.175438596491228	0	0.175438596491228	6.8421052631579	0.526315789473684	12.9824561403509	0	0	0	0	0	0	0	0	0	0	0	41.9298245614035	0.175438596491228	0.350877192982456	0	0.175438596491228	0	0	0	0	0	0.175438596491228	0	0.350877192982456	0	0	0	0	0	0	0	0	11.0526315789474	18.7719298245614	0	2.45614035087719	0	0	0	0	0	1.2280701754386	0	0	0	0	0	0	0	1.05263157894737	0	0	1.57894736842105	0
246	250	"Beef Pasture"	37.472418	-108.162002	107.5	"AWI"	107.5	1068.5	1543.5	1298	0	0	0.17921146953405	7.52688172043011	0.716845878136201	10.752688172043	0	0	0	0	0	0	0	0	0	0	0	25.9856630824373	0	0	0	0	0	0	0	0	0	0.17921146953405	0	0.17921146953405	0	0	0	0	0	0	0.17921146953405	0	14.336917562724	26.3440860215054	0	9.13978494623656	0	0	0	0	0.3584229390681	1.0752688172043	0	0	0.17921146953405	0	0.716845878136201	0	0	1.25448028673835	0	0	0.896057347670251	0
246	250	"Beef Pasture"	37.472418	-108.162002	110	"AWI"	110	1087	1574	1325	0.75187969924812	0	0	3.7593984962406	0	10.2756892230576	0	0	0	0	0	0	0	0	0	0	0.25062656641604	31.077694235589	0	0	0	0	0	0	0	0	0	0.25062656641604	0	1.00250626566416	0	0	0	0	0	0	0	0	19.047619047619	21.3032581453634	0	6.76691729323308	0	0	0	0	0.25062656641604	2.25563909774436	0	0	0	0	0.75187969924812	0.25062656641604	0.25062656641604	1.2531328320802	0	0	0.50125313283208	0
246	250	"Beef Pasture"	37.472418	-108.162002	112.5	"AWI"	112.5	1148.5	1594.5	1349.5	0.393700787401575	0	0.984251968503937	4.13385826771654	0.393700787401575	8.26771653543307	0	0	0	0	0	0	0	0	0.196850393700787	0	0	27.1653543307087	0	0	0	0	0	0	0	0	0	0.196850393700787	0	1.5748031496063	0	0	0	0	0	0	0	0	18.1102362204724	27.755905511811	0	6.49606299212598	0	0	0	0	0	1.37795275590551	0	0	0.196850393700787	0	0.590551181102362	0	0.196850393700787	0.78740157480315	0	0	1.18110236220472	0
246	250	"Beef Pasture"	37.472418	-108.162002	115	"AWI"	115	1198	1618	1377	0.433839479392625	0	0.216919739696312	3.79609544468547	0.108459869848156	8.89370932754881	0	0	0.108459869848156	0	0	0	0	0	0	0	0	55.4229934924078	0	0	0	0	0	0	0	0	0	0.108459869848156	0	0.433839479392625	0	0	0	0	0	0	0	0	4.22993492407809	17.6789587852495	0	5.31453362255965	0	0	0	0	0	1.40997830802603	0	0	0.108459869848156	0	0.433839479392625	0	0	0.433839479392625	0	0.108459869848156	0.759219088937093	0
246	250	"Beef Pasture"	37.472418	-108.162002	117.5	"AWI"	117.5	1233.5	1641.5	1407	0.8	0	0	5.2	0.4	7.2	0	0	0	0.2	0.6	0	0	0	0.2	0	0	34.4	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	0	0	13.8	25.4	0	7	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0.4	0	0	1.6	0
246	250	"Beef Pasture"	37.472418	-108.162002	120	"AWI"	120	1264	1669	1435	0.447427293064877	0	0.223713646532438	5.59284116331096	0.671140939597315	9.61968680089485	0	0	0	0	0	0	0	0	0	0	0	20.3579418344519	0	0	0	0	0	0	0	0	0	0	0	0.894854586129754	0	0	0	0	0	0	0.223713646532438	0	24.6085011185682	30.4250559284116	0	2.9082774049217	0	0	0	0	0.223713646532438	1.34228187919463	0	0	0.223713646532438	0	0	0	0	0.671140939597315	0	0	1.56599552572707	0
246	250	"Beef Pasture"	37.472418	-108.162002	125	"AWI"	125	1341	1739	1508	1.53321976149915	0	0.170357751277683	8.34752981260647	0	7.32538330494037	0	0	0	0	0	0	0	0	0	0	0	44.1226575809199	0	0	0	0	0	0	0	0	0	0.170357751277683	0	0.511073253833049	0.170357751277683	0	0	0	0	0	0	0	13.2879045996593	18.3986371379898	0	2.72572402044293	0	0	0	0	0.170357751277683	1.0221465076661	0	0	0	0	0.170357751277683	0	0	1.19250425894378	0	0	0.681431005110733	0
246	250	"Beef Pasture"	37.472418	-108.162002	130	"AWI"	130	1375	1872	1573	1.5748031496063	0	0	5.51181102362205	0.78740157480315	9.9737532808399	0	0	0	0	0.26246719160105	0	0	0	0.26246719160105	0	0	16.7979002624672	0	0	0	0	0	0	0	0	0	0.26246719160105	0	1.5748031496063	0	0	0	0	0	0	0.26246719160105	0	28.6089238845144	27.2965879265092	0	4.1994750656168	0	0	0	0	0.26246719160105	1.83727034120735	0	0	0	0	0.5249343832021	0	0	0	0	0	0	0
246	250	"Beef Pasture"	37.472418	-108.162002	135	"AWI"	135	1433	1957	1652	0.936768149882904	0	0	6.55737704918033	0.234192037470726	11.2412177985948	0	0	0	0	0	0	0	0	0	0	0	30.2107728337237	0	0	0	0	0	0	0.234192037470726	0	0	0.468384074941452	0	0	0	0	0	0	0	0	0	0	18.0327868852459	27.6346604215457	0	1.63934426229508	0	0	0	0	0	1.63934426229508	0	0	0	0	0.234192037470726	0	0	0.468384074941452	0	0	0.468384074941452	0
246	250	"Beef Pasture"	37.472418	-108.162002	140	"AWI"	140	1469	2099	1728	1.91082802547771	0	0	7.32484076433121	0	15.2866242038217	0	0	0	0	0	0	0	0	0	0	0	7.32484076433121	0	0	0	0	0	0	0	0	0	0	0	0.955414012738854	0	0	0	0	0	0	0.636942675159236	0	31.8471337579618	28.343949044586	0	2.86624203821656	0	0	0	0	0.636942675159236	0.955414012738854	0	0	0	0	0.636942675159236	0	0	0.318471337579618	0	0	0.955414012738854	0
246	250	"Beef Pasture"	37.472418	-108.162002	145	"AWI"	145	1530	2168	1808	0.783289817232376	0	0	4.96083550913838	0.261096605744125	13.5770234986945	0	0	0	0	0	0	0	0	0	0	0	28.1984334203655	0	0	0	0.261096605744125	0	0	0	0	0	0.522193211488251	0	1.0443864229765	0.261096605744125	0	0	0	0	0	0	0	20.3655352480418	24.5430809399478	0	2.34986945169713	0	0	0	0	0	0.783289817232376	0	0	0	0	0	0	0	1.0443864229765	0	0.261096605744125	0.783289817232376	0
246	250	"Beef Pasture"	37.472418	-108.162002	150	"AWI"	150	1571	2281	1885	1.05820105820106	0	0	5.02645502645503	1.85185185185185	11.1111111111111	0	0	0.264550264550265	0	0	0	0	0	0	0	0	26.1904761904762	0	0	0	0	0	0	0	0	0	0	0	0.264550264550265	0	0	0	0	0	0	0	0	21.4285714285714	25.1322751322751	0	3.96825396825397	0	0	0	0	0.264550264550265	1.58730158730159	0	0	0	0	0.793650793650794	0	0	0	0	0	1.05820105820106	0
246	250	"Beef Pasture"	37.472418	-108.162002	155	"AWI"	155	1641	2340	1964	0.460122699386503	0	0.460122699386503	5.06134969325153	0.613496932515337	10.1226993865031	0	0	0	0	0	0	0	0	0	0	0	46.4723926380368	0	0.306748466257669	0	0	0	0	0.153374233128834	0	0	0.306748466257669	0	0.460122699386503	0	0	0	0	0	0	0	0	6.59509202453988	23.0061349693252	0	2.76073619631902	0	0	0	0	0.306748466257669	0.920245398773006	0	0	0	0	1.38036809815951	0	0	0	0	0	0.613496932515337	0
246	250	"Beef Pasture"	37.472418	-108.162002	160	"AWI"	160	1685	2432	2047	1.17647058823529	0	0.196078431372549	6.27450980392157	1.17647058823529	11.5686274509804	0	0	0	0	0	0	0	0	0	0	0	20.9803921568627	0	0	0	0	0	0	0	0	0	0.588235294117647	0	1.96078431372549	0	0.196078431372549	0	0	0	0	0	0	14.9019607843137	32.9411764705882	0	3.72549019607843	0	0	0	0	0.392156862745098	1.17647058823529	0	0	0	0	0.588235294117647	0	0	0.980392156862745	0	0	1.17647058823529	0
246	250	"Beef Pasture"	37.472418	-108.162002	165	"AWI"	165	1766	2486	2125	1.4018691588785	0	0.700934579439252	6.30841121495327	0.467289719626168	14.018691588785	0	0	0	0	0	0	0	0	0	0	0	24.0654205607477	0	0	0	0	0	0	0	0	0	0.467289719626168	0	0.233644859813084	0	0	0	0	0	0	0	0	20.5607476635514	26.4018691588785	0	1.63551401869159	0	0	0	0	0.233644859813084	2.10280373831776	0	0	0	0	0.700934579439252	0	0	0	0	0	0.700934579439252	0
246	250	"Beef Pasture"	37.472418	-108.162002	175	"AWI"	175	1914	2618	2286	0.669642857142857	0	0.223214285714286	5.13392857142857	0	11.1607142857143	0	0	0	0	0	0	0	0	0.446428571428571	0	0	33.2589285714286	0	0.669642857142857	0	0	0	0	0	0	0	0.223214285714286	0	0	0.223214285714286	0	0	0	0	0	0	0	9.59821428571429	33.7053571428571	0	1.11607142857143	0	0	0	0	0.223214285714286	0.892857142857143	0	0	0	0	1.11607142857143	0	0	0.223214285714286	0	0	1.11607142857143	0
246	250	"Beef Pasture"	37.472418	-108.162002	185	"AWI"	185	2091	2728	2447	0.198807157057654	0	0.198807157057654	11.1332007952286	0.795228628230616	11.9284294234592	0	0	0	0	0	0	0	0	0	0	0	34.9900596421471	0	0.795228628230616	0	0	0	0	0	0	0	0.795228628230616	0	1.59045725646123	0	0	0	0	0	0	0	0	10.5367793240557	20.0795228628231	0	3.97614314115308	0	0	0	0	0	1.59045725646123	0	0	0	0	0.198807157057654	0	0	0.596421471172962	0	0	0.596421471172962	0
246	250	"Beef Pasture"	37.472418	-108.162002	195	"AWI"	195	2291	2830	2618	0.476190476190476	0	0.238095238095238	8.80952380952381	0	8.09523809523809	0	0	0	0	0	0	0	0	0	0	0	29.2857142857143	0	0.714285714285714	0	0	0	0	0	0	0	0.476190476190476	0	0	0	0	0	0	0	0	0	0	9.52380952380952	35.7142857142857	0	3.33333333333333	0	0	0	0	0	1.66666666666667	0	0	0	0	1.19047619047619	0	0	0	0	0	0.476190476190476	0
246	250	"Beef Pasture"	37.472418	-108.162002	205	"AWI"	205	2436	2940	2764	0.930232558139535	0	0.697674418604651	7.90697674418605	0.697674418604651	12.7906976744186	0	0	0	0	0	0	0	0	0.232558139534884	0	0	28.1395348837209	0	1.3953488372093	0	0	0	0	0	0	0	0.465116279069767	0	2.55813953488372	0	0	0	0	0	0	0	0	14.6511627906977	20	0	1.86046511627907	0	0	0	0	0	4.65116279069767	0	0	0	0	0.930232558139535	0	0	0.930232558139535	0	0	1.16279069767442	0
246	250	"Beef Pasture"	37.472418	-108.162002	215	"AWI"	215	2561	3068	2852	0.451467268623025	0	0.225733634311512	4.51467268623025	0.677200902934537	9.0293453724605	0	0	0	0	0	0	0	0	0.225733634311512	0	0	25.0564334085779	0	1.35440180586907	0	0	0	0	0	0	0	0.677200902934537	0	0.225733634311512	0	0	0	0	0	0	0	0	14.6726862302483	37.020316027088	0	0.90293453724605	0	0	0	0	0.225733634311512	1.58013544018059	0	0	0.225733634311512	0	1.8058690744921	0	0	1.12866817155756	0	0	0	0
246	250	"Beef Pasture"	37.472418	-108.162002	225	"AWI"	225	2690	3184	2945	1.25	0	0.178571428571429	7.67857142857143	0	11.0714285714286	0	0	0	0	0	0	0	0	0	0	0	41.7857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178571428571429	0	0	0	0	0	0	7.14285714285714	27.3214285714286	0	0.357142857142857	0	0	0	0	0	0.535714285714286	0	0	0	0	1.42857142857143	0	0	0.357142857142857	0	0	0.714285714285714	0
246	250	"Beef Pasture"	37.472418	-108.162002	230	"AWI"	230	2736	3250	2993	3.19410319410319	0	0.245700245700246	4.66830466830467	0	3.93120393120393	0	0	0	0	0	0	0	0	0	0	0	25.3071253071253	0	0	0	0	0	0	0	0	0	1.96560196560197	0	0.245700245700246	0	0	0	0	0	0	0	0	25.5528255528256	29.97542997543	0	1.71990171990172	0	0	0	0	0	0.982800982800983	0	0	0	0	1.22850122850123	0	0	0.491400491400491	0	0	0.491400491400491	0
246	250	"Beef Pasture"	37.472418	-108.162002	235	"AWI"	235	2831	3301	3049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66037735849057	0	0	0	0	0	0	0	0	0	94.3396226415094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
246	250	"Beef Pasture"	37.472418	-108.162002	245	"AWI"	245	2965	3491	3216	2.79187817258883	0	0	6.09137055837564	0.253807106598985	6.5989847715736	0	0	0	0	0	0	0	0	0	0	0	15.4822335025381	0	0	0	0	0	0	0	0	0	0.253807106598985	0	0	0	0	0	0	0	0	0	0	37.5634517766497	25.3807106598985	0	1.01522842639594	0	0	0	0	0	2.03045685279188	0	0	0	0	1.52284263959391	0	0	0.253807106598985	0	0	0.761421319796954	0
246	250	"Beef Pasture"	37.472418	-108.162002	260	"AWI"	260	3185	3914	3555	0.27027027027027	0	0	4.59459459459459	0	3.78378378378378	0	0	0	0	0.27027027027027	0	0	0	0	0	0	7.2972972972973	0	0	0	0	0	0	0	0	0	1.62162162162162	0	0.27027027027027	0	0	0	0	0	0	0	0	31.3513513513514	45.1351351351351	0	0	0	0	0	0	0	0.810810810810811	0	0	0	0	4.05405405405405	0	0	0.27027027027027	0	0	0.27027027027027	0
246	250	"Beef Pasture"	37.472418	-108.162002	267	"AWI"	267	3387	4010	3719	1.23152709359606	0	0	8.86699507389163	0	4.1871921182266	0	0.246305418719212	0	0	0	0	0	0	0	0	0	6.40394088669951	0	0	0	0	0.246305418719212	0	0	0	0	0	0	0.985221674876847	0	0	0	0	0	0	0	0	26.1083743842365	44.5812807881773	0	0.738916256157635	0	0	0	0	0.246305418719212	0.492610837438424	0	0	0	0	5.41871921182266	0	0	0	0	0	0.246305418719212	0
246	250	"Beef Pasture"	37.472418	-108.162002	275	"AWI"	275	3638	4156	3900	0.323624595469256	0	0	13.915857605178	0	11.6504854368932	0	0	0	0	0	0	0	0.323624595469256	0	0	0	2.9126213592233	0	0	0	0	0	0	0	0	0	2.26537216828479	0.323624595469256	4.85436893203883	0	0	0	0	0	0	0	0	23.3009708737864	19.7411003236246	0	1.29449838187702	0	0	0	0	0	0.647249190938511	0	0	0	0	17.7993527508091	0	0	0.647249190938511	0	0	0	0
246	250	"Beef Pasture"	37.472418	-108.162002	285	"AWI"	285	3842	4392	4132	0.617283950617284	0	0	5.24691358024691	0	4.01234567901235	0	0	0	0	0.308641975308642	0	0	0	0	0	0	9.25925925925926	0	0	0	0	0	0	0	0	0	1.54320987654321	0	1.54320987654321	0	0	0	0	0	0	0	0	34.8765432098765	24.6913580246914	0	1.54320987654321	0	0	0	0	0	1.54320987654321	0	0	0	0	14.8148148148148	0	0	0	0	0	0	0
246	250	"Beef Pasture"	37.472418	-108.162002	295	"AWI"	295	4039	4635	4352	0.961538461538462	0	0	12.1794871794872	0	7.05128205128205	0	0	0	0	0.32051282051282	0	0	0.641025641025641	0.32051282051282	0	0	1.6025641025641	0	0.641025641025641	0	0	0	0	0	0	0	1.6025641025641	0	1.92307692307692	0	0	0	0	0	0	0	0	31.4102564102564	20.5128205128205	0	0.961538461538462	0	0	0	0	0	0.32051282051282	0	0	0.32051282051282	0	17.9487179487179	0	0.32051282051282	0.961538461538462	0	0	0	0
246	250	"Beef Pasture"	37.472418	-108.162002	305	"AWI"	305	4180	4832	4519	0.934579439252336	0	0	4.98442367601246	0	4.67289719626168	0	0	0	0	0	0	0	0	0	0	0	5.29595015576324	0	1.24610591900312	0	0	0	0	0	0	0	0.934579439252336	0	1.86915887850467	0	0	0	0	0	0	0	0	42.3676012461059	29.595015576324	0	0	0	0	0	0	0	0	0	0	0	0	8.09968847352025	0	0	0	0	0	0	0
246	250	"Beef Pasture"	37.472418	-108.162002	315	"AWI"	315	4298	5005	4628	1.93050193050193	0	0	3.47490347490348	0.193050193050193	5.01930501930502	0	0	0	0	0	0	0	0	0	0	0	26.2548262548263	0	0	0	0	0	0	0.386100386100386	0	0	0.386100386100386	0	2.50965250965251	0	0.193050193050193	0	0	0	0	0	0	30.3088803088803	23.7451737451737	0	0.772200772200772	0	0	0	0	0.193050193050193	1.93050193050193	0	0	0	0	1.73745173745174	0	0.193050193050193	0.193050193050193	0	0	0.579150579150579	0
246	250	"Beef Pasture"	37.472418	-108.162002	325	"AWI"	325	4412	5160	4726	0.369685767097967	0	0	2.2181146025878	0.369685767097967	7.39371534195933	0	0	0	0	3.3271719038817	0	0	0	0	0	0	35.3049907578558	0	0	0	0	0	0	0	0	0	0.184842883548983	0	2.40295748613678	0	1.1090573012939	0	0.184842883548983	0	0	0	0.184842883548983	13.1238447319778	16.8207024029575	0	1.66358595194085	0	0	0	0	0.184842883548983	3.14232902033272	0	0	0	0.184842883548983	10.90573012939	0	0	0.55452865064695	0	0	0.369685767097967	0
246	250	"Beef Pasture"	37.472418	-108.162002	335	"AWI"	335	4602	5278	4844	0.423728813559322	0	0	5.50847457627119	0.847457627118644	2.96610169491525	0	0	0	0	7.6271186440678	0	0	0.423728813559322	0	0	0	30.7203389830508	0	0	0	0	0.211864406779661	0	0	0	0	1.27118644067797	0	2.54237288135593	0	0	0	0	0	0	0	0.211864406779661	5.50847457627119	29.4491525423729	0	2.96610169491525	0	0	0	0	0.635593220338983	2.96610169491525	0	0	0	0.423728813559322	3.38983050847458	0.847457627118644	0.211864406779661	0	0	0	0.847457627118644	0
246	250	"Beef Pasture"	37.472418	-108.162002	338	"AWI"	338	4651	5334	4911	0	0	0	5.61497326203209	0.802139037433155	6.14973262032086	0	0	0	0	7.2192513368984	0	0	0	0	0	0	26.7379679144385	0	0	0	0	0	0	0.267379679144385	0	0	0.53475935828877	0	1.33689839572193	0	0	0	0	0	0	0	0.267379679144385	7.2192513368984	33.6898395721925	0	1.60427807486631	0	0	0	0	0.267379679144385	1.8716577540107	0	0	0	0.267379679144385	5.3475935828877	0	0	0.802139037433155	0	0	0	0
246	250	"Beef Pasture"	37.472418	-108.162002	345	"AWI"	345	4868	5464	5116	4.79573712255773	0	0.177619893428064	3.37477797513321	0.177619893428064	3.73001776198934	0	0	0	0	0	0	0	0	0	0	0	23.9786856127886	0	0	0	0	0	0	0.177619893428064	0	0	0	0	0.355239786856128	0	0	0	0	0	0	0	0	24.1563055062167	25.5772646536412	0	1.06571936056838	0	0	0	0	0	2.30905861456483	0	0	0	0	9.41385435168739	0	0	0	0	0.177619893428064	0.532859680284192	0
246	250	"Beef Pasture"	37.472418	-108.162002	348	"AWI"	348	4916	5544	5222	3.82848392036753	0	0.153139356814701	5.51301684532925	0.459418070444104	4.13476263399694	0	0	0	0	0	0	0	0	0	0	0	25.114854517611	0	0.459418070444104	0	0	0	0	0	0	0	0.153139356814701	0	0.765696784073507	0	0.153139356814701	0	0	0	0.153139356814701	0	0	13.323124042879	22.8177641653905	0	2.29709035222052	0	0	0	0	0	1.37825421133231	0	0	0	0	18.3767228177642	0	0	0.459418070444104	0.306278713629403	0	0.153139356814701	0
246	250	"Beef Pasture"	37.472418	-108.162002	358	"AWI"	358	5101	5749	5462	0.836820083682008	0	0.418410041841004	2.23152022315202	0	4.04463040446304	0	0	0	0	0	0	0	0	0	0	0	36.4016736401674	0	0	0	0.139470013947001	0	0	0	0	0	0	0	0.697350069735007	0	0.139470013947001	0	0	0	0	0.139470013947001	0	31.2412831241283	17.1548117154812	0	0.836820083682008	0	0	0	0	0.139470013947001	1.11576011157601	0	0	0	0	3.62622036262204	0	0	0.418410041841004	0	0	0.418410041841004	0
246	250	"Beef Pasture"	37.472418	-108.162002	368	"AWI"	368	5322	5906	5647	0	0	10.3448275862069	9.28381962864722	0.795755968169761	2.91777188328912	0	0	0	0	0	0	0	0	0	0	0	16.9761273209549	0	0.795755968169761	0	0	0	0	0	0	0	4.24403183023873	0	0.530503978779841	0	0	0	0	0	0	0	0	21.7506631299735	29.1777188328912	0	1.85676392572944	0	0	0	0	0	1.06100795755968	0	0	0	0	0	0	0	0.26525198938992	0	0	0	0
246	250	"Beef Pasture"	37.472418	-108.162002	378	"AWI"	378	5455	6176	5806	1.24610591900312	0	13.0841121495327	5.9190031152648	0.934579439252336	2.49221183800623	0	0	0	0	0	0	0	0	0	0	0	2.18068535825545	0	0	0	0	0	0	0	0	0	0	0	1.24610591900312	0	0.311526479750779	0	0	0	0	0	0	38.006230529595	28.6604361370716	0	1.86915887850467	0	0	0	0.311526479750779	0.311526479750779	1.86915887850467	0	0	0	0	0.311526479750779	0	0	0.934579439252336	0	0	0.311526479750779	0
246	250	"Beef Pasture"	37.472418	-108.162002	382	"AWI"	382	5499	6291	5864	0.216919739696312	0	2.81995661605206	6.29067245119306	0.216919739696312	2.81995661605206	0	0	0	0	0.216919739696312	0	0	0	0	0	0	9.76138828633406	0	0	0	0.216919739696312	0	0	0	0	0	1.30151843817787	0	0.433839479392625	0	0	0	0	0	0	0	0	45.3362255965293	26.6811279826464	0	1.30151843817787	0	0	0	0	0.433839479392625	1.08459869848156	0	0	0	0	0.216919739696312	0	0	0	0.216919739696312	0	0.433839479392625	0
246	250	"Beef Pasture"	37.472418	-108.162002	387	"AWI"	387	5548	6416	5938	0.72992700729927	0	3.28467153284672	4.56204379562044	0	2.18978102189781	0	0	0	0	0	0	0	0	0	0	0	36.4963503649635	0	0	0	0	0.182481751824818	0	0	0.182481751824818	0	1.09489051094891	0	0.364963503649635	0	0	0	0	0	0	0	0	17.7007299270073	26.8248175182482	0	2.00729927007299	0	0	0	0	0	1.64233576642336	0	0	0	0	2.00729927007299	0	0.182481751824818	0.364963503649635	0	0	0.182481751824818	0
246	250	"Beef Pasture"	37.472418	-108.162002	392	"AWI"	392	5600	6552	6013	0.613496932515337	0	10.1226993865031	20.2453987730061	0.613496932515337	4.29447852760736	0	0	0.306748466257669	0	0	0	0	0	0	0	0	8.28220858895705	0	0.920245398773006	0	0.306748466257669	0	0	0	0	0	5.8282208588957	0	0.306748466257669	0	0	0	0	0	0	0	0	10.1226993865031	32.5153374233129	0	2.76073619631902	0	0	0	0	0	0.613496932515337	0	0	0	0	1.53374233128834	0	0	0.306748466257669	0	0	0.306748466257669	0
