"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Agathis"	"Arecaceae"	"Casuarinaceae"	"Cunoniaceae"	"Dacrydium"	"Elaeocarpaceae"	"Eucalyptus"	"Myrtaceae"	"Phyllocladus"	"Poaceae"	"Podocarpus"	"Rutaceae"	"Urticaceae"
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4800	"AWI"	4800	139587	162197	151049	29	1	38	0	1	3	5	5	0	31	12	3	6
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4825	"AWI"	4825	140191	162956	151786	26	3	33	0	5	2	10	12	0	37	13	2	3
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4850	"AWI"	4850	141239	163556	152555	20	4	37	1	0.5	1	4	13	0	47	10	0	8
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4875	"AWI"	4875	142170	163985	153317	18	3	39	0	3	1	3	11	0	39	7	2	7
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4900	"AWI"	4900	142969	164591	154123	15	4	39	2	2	2	5	11	0	28	13	1	6
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4925	"AWI"	4925	143561	165283	154898	12	2	37	2	3	1	9	11	0	37	12	1	20
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4950	"AWI"	4950	144456	165913	155646	4	2	29	0	4	3	5	15	0	21	7	2	8
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4975	"AWI"	4975	145535	166440	156355	6	0	26	0	0	3	9	11	0	35	7	3	14
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5000	"AWI"	5000	146408	167077	157118	9	1	22	0	3	1	7	16	0	41	3	2	11
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5025	"AWI"	5025	147022	167702	157862	5	0	23	1	2	4	9	18	0	38	5	2	7
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5050	"AWI"	5050	147949	168278	158564	8	0	32	0	3	2	11	16	0	24	8	3	7
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5075	"AWI"	5075	149198	168796	159360	10	0	14	1	4	1	9	13	0	57	9	2	29
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5100	"AWI"	5100	150129	169335	160111	3	4	36	0	3	1	10	14	0	31	4	1	16
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5125	"AWI"	5125	151009	170005	160909	3	0	11	1	4	12	10	14	0	32	4	2	27
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5150	"AWI"	5150	151907	170749	161696	4	0	7	2	0	12	10	8	0	23	8	3.5	30
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5175	"AWI"	5175	153259	171289	162430	4	0	14	1	0	5	10	13	0	34	12	1	29
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5200	"AWI"	5200	154264	171897	163203	8	0	51	0	5	0	4	12	0	38	8	3	11
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5225	"AWI"	5225	155140	172581	164009	7	0	45	1	4	2	7	9	0	29	15	3.5	11
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5250	"AWI"	5250	155896	173311	164721	7	0	58	2	3	0	2	10.5	0	23	13	2	4
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5275	"AWI"	5275	156929	173908	165479	8	0	54	4	1	2	6	14	0	20	7	0	5
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5300	"AWI"	5300	157758	174495	166297	9	0	57	0	1	1	4	10	0	15	16	2	2
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5325	"AWI"	5325	158428	175214	167081	1	0	7	17	2	6	5	13.5	0	4	21	6	2
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5350	"AWI"	5350	159048	176333	167865	0	2	9	15	1	10	3	12	0	9	28	1	1
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5375	"AWI"	5375	159943	176945	168616	0	15	2	10	0	16	3	9	0	2	1	1.5	4
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5400	"AWI"	5400	160762	177558	169436	4	7	5	10	2	6	3	10	0	8	19	4.5	8
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5425	"AWI"	5425	161570	178265	170168	6	1	13	11	1	8	2	4	0	4	18	1.5	3
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5450	"AWI"	5450	162077	179286	170920	2	1	16	6	0	7	3	10	0	3	24	3	5
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5475	"AWI"	5475	163002	180090	171670	0	1	12	6	3	0	3	11	0	1	18	10	4
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5500	"AWI"	5500	163806	180735	172445	3	2	10	5	0	4	5	6	0	7	15	3	9
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5525	"AWI"	5525	164600	181502	173275	2	0	11	6	2	6	4	14	0	6	22	2	6
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5550	"AWI"	5550	165320	182356	174040	1	0	4	8	0.5	8	2	9	0	2	20	2	15
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5575	"AWI"	5575	166094	183153	174777	2	1.5	5	18	1	9	4	22	0	9	20	3	8
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5600	"AWI"	5600	167166	183725	175538	2	0	7	3	0	13	1	6	0	6	13	8	8
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5625	"AWI"	5625	168101	184390	176355	1	0	8	23	0	5	5	17	0	5	26	0	4
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5650	"AWI"	5650	168738	185289	177172	5	2	6	9	1	6	2	19	0	6	21	1	2
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5675	"AWI"	5675	169432	186169	177938	2	2	1	30	0	17	1	5	0	3	13	7	2
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5725	"AWI"	5725	171719	187260	179482	0.5	1	6	12	2	3	3	17	0	6	33	4	4
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5750	"AWI"	5750	172509	188127	180276	1	1	5	14	0.5	6	1	11	0	3	20	1	6
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5775	"AWI"	5775	172945	189199	181120	2	3	5	23	0	7	4	9	0	3	18	1	2
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5800	"AWI"	5800	173964	189790	181903	0	3	1	43	0	7	7	8	0	0	2	4	3
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5850	"AWI"	5850	175466	191697	183519	0	1	4	31	0	11	5	7	0	5	9	3	5
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5875	"AWI"	5875	176041	192954	184294	2	3	4	29	0	11	5	9	0	3	6	2	3
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5900	"AWI"	5900	177034	193813	185103	1	13	1	43	0	18	4	8	0	2	4	1	4
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5925	"AWI"	5925	178025	194642	185911	1	10.5	3	45	0	11	7	7	0	3	9	3	1
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5950	"AWI"	5950	178727	195516	186807	0	15	1	46	0	11	3	8	0	1	3	2	3
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5975	"AWI"	5975	179347	196652	187643	1	33	3	23	0	12	1	5	0	2	1	5	5
1628	1683	"Lynch's Crater"	-17.3667	145.6881	6000	"AWI"	6000	180363	197650	188413	3	20	2	38	0	8	2	8	0	1	3	5	1
1628	1683	"Lynch's Crater"	-17.3667	145.6881	6025	"AWI"	6025	181320	198318	189255	1	10	2	45	0	11	2	8	0	1	5	4	3
1628	1683	"Lynch's Crater"	-17.3667	145.6881	6050	"AWI"	6050	182206	198929	190083	2	24	5	32	0	13	4	3	0	5	3	1	5
1628	1683	"Lynch's Crater"	-17.3667	145.6881	6075	"AWI"	6075	182805	199712	190894	2	21	2	16	0	13	0	17	0	6	0	3	9
1628	1683	"Lynch's Crater"	-17.3667	145.6881	6100	"AWI"	6100	183620	200832	191805	1	20	7	21	0	10	2	12	0	2	1	4	2
1628	1683	"Lynch's Crater"	-17.3667	145.6881	6125	"AWI"	6125	184490	202070	192780	3	3	3	4	0	13	3	7	0	2	2	12	8
