"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Celtis"	"Cephalanthus"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Heliotropium"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Larix"	"Liquidambar"	"Magnolia"	"Myrica"	"Nyssa"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rumex"	"Salix"	"Taxodium"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Verbenaceae"	"Vitaceae"
480	492	"Clear Pond"	33.798804	-78.95349	548	"AWI"	548	12709	14276	13753	0	0	14	2	1	1	0	0	4	0	0	0	24	0	2	0	0	0	0	0	1	13	0	0	0	0	0	0	0	21	8	427.2	1	0	8	0	1	2	0	15	0	0	0	1	24	0	0	1	147	1	4	0	0	0	0	0	0	0	0	7	0	0
480	492	"Clear Pond"	33.798804	-78.95349	552	"AWI"	552	12794	14347	13819	0	0	11	0	2	1	0	0	3	0	0	0	11	0	2	0	0	1	0	0	5	3	1	0	0	0	0	0	0	8	41	209.3	1	0	7	0	0	1	0	11	0.5	0	0	0	20	0	0	1	137	0	0	0	0	0	0	0	0	0	0	5	0	0
480	492	"Clear Pond"	33.798804	-78.95349	556	"AWI"	556	12890	14439	13882	0	0	16	1	4	0	0	0	7	2	0	0	12	2	0	0	0	0	0	2	5	7	0	0	0	0	0	0	0	20	28	579.9	0	0	9	0	0	2	0	21	0	0	0	7	32	0	0	2	192	0	3	1	0	0	0	0	0	0	0	8	0	0
480	492	"Clear Pond"	33.798804	-78.95349	560	"AWI"	560	12978	14519	13949	0	0	16	1	3	1	0	0	5	0	0	0	12	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	8	9	13026	0	0	2	0	0	9	0	20	0	0	0	0	21	0	0	0	181	1	2	0	0	0	2	0	0	0	0	8	0	0
480	492	"Clear Pond"	33.798804	-78.95349	564	"AWI"	564	13094	14600	14013	0	0	8	0	0	0	0	0	6	0	0	0	8	1	2	0	0	0	0	0	2	6	0	0	0	0	0	0	0	16	10	567.6	1	0	4	1	0	5	0	22	1	0	0	1	34	0	0	0	171	1	0	0	0	0	2	0	0	0	0	6	0	0
480	492	"Clear Pond"	33.798804	-78.95349	568	"AWI"	568	13183	14690	14078	0	0	9	0	4	3	0	0	7	0	0	0	16	2	1	0	0	0	1	0	5	3	1	0	0	0	0	0	0	13	18	892.9	0	0	4	0	0	1	0	26	0.5	0	0	1	29	0	0	0	145	2	0	0	0	0	0	0	0	0	0	3	0	0
480	492	"Clear Pond"	33.798804	-78.95349	576	"AWI"	576	13409	14825	14205	0	0	6	2	3	0	0	0	4	0	0	0	5	1	3	0	0	0	0	0	8	6	0	0	0	0	0	0	0	17	13	319.1	0	0	4	0	0	2	0	17	0.5	0	0	1	24	0	0	0	151	1	0	0	0	0	0	0	0	0	1	6	0	0
480	492	"Clear Pond"	33.798804	-78.95349	580	"AWI"	580	13479	14888	14274	0	0	11	0	2	1	0	0	5	0	0	0	12	0	2	0	0	0	0	0	5	9	0	0	0	0	0	0	0	16	22	116.6	0	0	2	0	0	1	0	25	0	0	0	8	38	0	0	0	132	2	0	0	0	0	0	0	0	0	0	8	0	0
480	492	"Clear Pond"	33.798804	-78.95349	584	"AWI"	584	13558	14954	14338	0	0	9	2	2	1	0	0	5	0	0	0	14	1	1	0	0	1	0	1	3	2	1	0	0	0	0	0	0	22	14	1973.7	1	0	1	0	0	7	0	24	0	0	0	2	32	0	0	2	144	1	0	1	0	0	0	0	0	0	1	7	0	3
480	492	"Clear Pond"	33.798804	-78.95349	588	"AWI"	588	13632	15035	14407	0	0	13	0	2	1	0	0	3	2	0	0	10	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	16	14	630	0	0	0	0	0	0	0	27	0.5	0	0	2	12	0	0	0	149	2	0	0	0	0	1	0	1	0	0	11	0	2
480	492	"Clear Pond"	33.798804	-78.95349	592	"AWI"	592	13743	15094	14476	0	0	22	0	2	0	0	0	4	3	0	0	11	2	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	9	20	1272	1	0	1	0	0	3	0	30	1	0	0	1	30	0	0	0	186	2	0	2	0	0	1	0	1	0	1	5	0	0
480	492	"Clear Pond"	33.798804	-78.95349	596	"AWI"	596	13820	15177	14542	1.5	0	35	3	13	2	0	0	7	0	0	0	18	2	9	0	1	4	0	3	26	10	1	0	0	0	0	2	0	32	37	860	1	0	4	0	2	4.2	0	38	1	0	0	1	187	0	0	10	310	0	2	0	0	0	2	0	2	3	1	10	0	3
480	492	"Clear Pond"	33.798804	-78.95349	600	"AWI"	600	13895	15238	14610	0	0	6	0	3	0	0	0	4	1	0	0	10	3	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	15	19	1683.3	1	0	1	1	0	0	0	38	5	0	0	3	27	0	0	0	145	2	0	0	0	0	3	0	0	0	0	3	0	0
480	492	"Clear Pond"	33.798804	-78.95349	612	"AWI"	612	14149	15425	14809	0.5	0	10	1	3	5	0	0	12	0	0	0	9	1	1	0	0	0	0	0	3	3	0	0	0	0	0	0	0	22	30	1448.7	1	0	0	0	1	1	0	35	0	0	0	0	38	0	0	1	234	3	0	0	0	0	1	0	0	0	1	4	0	0
480	492	"Clear Pond"	33.798804	-78.95349	616	"AWI"	616	14244	15506	14879	0.5	0	14	1	5	5	0	0	7	0	3	0	5	2	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	6	23	471	0	0	0	0	0	0	0	24	3.5	0	0	0	99	0	0	5	164	0	0	0	0	0	2	0	0	0	0	1	0	0
480	492	"Clear Pond"	33.798804	-78.95349	620	"AWI"	620	14348	15571	14941	0	0	8	0	1	2	0	0	2	0	0	0	14	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	13	15	1412.9	0	0	0	0	0	3	0	29	3.5	0	0	6	28	0	0	0	146	3	0	0	0	0	1	0	0	0	1	4	0	0
480	492	"Clear Pond"	33.798804	-78.95349	624	"AWI"	624	14415	15646	15008	0	0	14	0	1	4	0	0	9	1	1	0	7	2	5	0	0	1	0	0	3	2	1	0	0	0	0	0	0	17	16	1995	1	0	0	0	1	0	0	25	0	0	0	7	38	0	0	0	172	3	0	2	0	0	2	0	0	0	0	4	0	3
480	492	"Clear Pond"	33.798804	-78.95349	628	"AWI"	628	14502	15720	15073	0	0	9	1	0	0	0	0	2	0	0	0	8	0	0	0	0	1	0	0	3	16	0	0	0	0	0	0	0	14	12	2100	0	0	0	0	0	1	0	24	1.5	0	0	2	34	0	0	0	135	2	1	0	0	0	2	0	0	0	1	9	0	0
480	492	"Clear Pond"	33.798804	-78.95349	632	"AWI"	632	14596	15781	15138	0	0	6	0	0	6	0	0	2	0	1	0	11	3	1	0	0	0	0	0	7	4	2	0	0	0	0	0	0	6	24	2821.5	0	0	0	0	0	4	0	30	0	0	0	0	23	0	0	0	177	1	0	0	0	0	1	0	1	0	0	6	0	0
480	492	"Clear Pond"	33.798804	-78.95349	636	"AWI"	636	14654	15857	15207	0	0	22	1	3	1	0	0	8	2	0	0	21	2	0	0	0	0	0	0	4	8	2	0	0	0	0	0	0	2	24	8475	0	0	1	0	0	3	0	43	2.5	0	0	6	40	0	0	1	211	8	1	0	0	0	2	0	2	0	0	5	0	0
480	492	"Clear Pond"	33.798804	-78.95349	640	"AWI"	640	14761	15915	15272	0	0	18	0	1	6	0	0	11	0	0	0	16	3	0	0	0	0	0	0	7	12	1	0	0	0	0	0	0	4	13	2183.6	0	0	0	0	0	1	0	36	3	0	0	6	34	0	0	0	173	6	0	0	0	0	1	0	1	0	1	9	0	0
480	492	"Clear Pond"	33.798804	-78.95349	641	"AWI"	641	14782	15929	15289	0	0	25	2	5	9	0	0	14	0	2	0	12	5	4	1	0	1	0	1	6	3	4	0	0	0	0	0	0	10	21	9995	1	0	4	0	1	4	0	51	0.5	0	0	0	50	0	0	1	295	0	0	0	0	0	2	0	3	0	2	10	0	0
480	492	"Clear Pond"	33.798804	-78.95349	642	"AWI"	642	14806	15946	15303	0	0	12	1	1	1	0	0	10	0	0	0	17	1	0	0	0	1	0	0	5	12	1	0	0	0	0	0	0	0	12	2850	0	0	0	0	0	2	0	28	1.5	0	0	5	41	0	0	0	171	1	0	0	0	0	2	0	0	0	1	9	0	0
480	492	"Clear Pond"	33.798804	-78.95349	644	"AWI"	644	14852	15984	15335	0	0	16	2	1	2	0	0	14	1	0	0	17	4	0	1	0	0	0	1	9	15	1	0	0	0	0	0	0	5	34	3030	1	0	1	0	0	2	0	27	3.5	0	0	3	50	0	0	0	185	6	0	0	0	0	1	0	1	0	3	8	0	0
480	492	"Clear Pond"	33.798804	-78.95349	648	"AWI"	648	14930	16047	15401	0	0	19	0	5	6	0	0	5	0	0	0	20	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	7	10	3452.5	0	0	0	0	1	0	0	15	0.5	0	0	4	28	0	0	0	192	2	0	0	0	0	0	0	1	0	1	11	0	0
480	492	"Clear Pond"	33.798804	-78.95349	652	"AWI"	652	15057	16128	15472	0	0	20	0	0	12	0	0	10	0	0	0	13	5	0	0	0	0	0	0	0	26	2	0	0	0	0	0	0	0	30	2121	4	0	1	0	0	1	0	9	3	0	0	1	89	0	0	0	171	3	0	0	0	0	2	0	0	0	0	7	0	0
480	492	"Clear Pond"	33.798804	-78.95349	654	"AWI"	654	15114	16169	15510	0	0	14	2	1	4	0	0	7	0	0	0	12	8	1	0	0	1	0	0	2	11	1	0	0	0	0	0	0	1	22	2760.7	0	0	0	0	0	1	0	9	0.5	0	0	4	49	0	0	1	131	5	0	0	0	0	0	0	1	0	0	5	0	0
480	492	"Clear Pond"	33.798804	-78.95349	655	"AWI"	655	15134	16193	15530	2	0	26	0	1	8	0	0	3	0	0	0	22	2	1	0	0	0	0	3	0	9	0	0	0	0	0	0	0	1	17	10933.3	2	0	0	0	1	1	0	10	4.5	0	0	1	39	0	0	1	124	5	0	0	0	0	2	0	4	0	0	2	0	0
480	492	"Clear Pond"	33.798804	-78.95349	656	"AWI"	656	15148	16215	15548	0	0	14	1	0	10	0	0	5	0	0	0	6	3	0	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0	6	7571	0	0	0	0	0	0	0	5	4.5	0	0	4	40	0	0	0	110	4	0	0	0	0	2	0	1	0	0	11	0	0
480	492	"Clear Pond"	33.798804	-78.95349	660	"AWI"	660	15249	16333	15676	0	0	23	1	1	9	0	0	10	0	0	0	22	1	0	0	0	0	0	0	0	16	2	0	0	0	0	0	0	0	9	3277	0	0	2	0	0	0	0	6	4	0	0	2	43	0	0	0	140	3	0	0	0	0	0	0	3	0	1	4	0	0
480	492	"Clear Pond"	33.798804	-78.95349	664	"AWI"	664	15334	16488	15816	1	0	17	0	2	16	0	0	9	0	0	0	13	2	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	18	5391.6	0	0	0	0	1	2	0	13	0	0	0	4	42	0	0	0	163	7	0	0	0	0	1	0	2	0	0	9	0	0
480	492	"Clear Pond"	33.798804	-78.95349	668	"AWI"	668	15420	16702	15950	0	0	15	0	2	17	0	0	10	0	0	0	12	2	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	1	8	17052	0	0	1	0	0	1	1	12	4.5	0	0	5	42	0	0	0	123	7	0	0	0	0	0	0	1	0	0	6	0	0
480	492	"Clear Pond"	33.798804	-78.95349	672	"AWI"	672	15529	16842	16100	0	0	14	1	0	5	0	0	12	0	0	0	24	6	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0	1	3	2316.9	1	0	0	0	0	0	0	7	6	0	0	4	35	0	0	0	100	4	0	0	0	0	0	0	1	0	0	4	0	0
480	492	"Clear Pond"	33.798804	-78.95349	676	"AWI"	676	15605	17036	16244	7	0	29	2	3	22	0	0	11	0	1	0	24	15	0	0	0	0	0	0	1	13	1	0	0	0	0	0	0	0	32	13005	1	0	0	0	0	1	0	30	3	0	0	2	61	0	0	0	185	0	0	0	0	0	0	0	2	0	1	3	0	0
480	492	"Clear Pond"	33.798804	-78.95349	680	"AWI"	680	15736	17171	16387	0	0	8	0	1	5	0	0	11	0	0	0	8	6	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	1	11	6426	0	0	0	0	0	0	0	4	2	0	0	2	62	0	0	1	112	1	0	0	0	0	0	0	1	0	0	6	0	0
480	492	"Clear Pond"	33.798804	-78.95349	684	"AWI"	684	15849	17295	16534	0	0	16	0	0	14	0	1	4	0	0	0	11	3	0	0	0	0	0	1	1	5	0	0	0	0	0	0	0	2	26	10523.8	0	0	0	0	0	0	0	11	4.5	0	0	0	38	0	0	3	115	11	0	0	0	0	1	0	0	0	0	9	0	0
480	492	"Clear Pond"	33.798804	-78.95349	688	"AWI"	688	15962	17454	16683	0.5	0	14	0	1	6	0	0	7	0	0	0	9	2	0	0	0	0	0	0	2	24	0	0	0	0	0	0	0	0	6	35164	0	0	0	0	1	0	0	6	2.5	0	0	5	39	0	0	0	128	6	0	0	3	0	2	0	0	0	2	6	0	0
480	492	"Clear Pond"	33.798804	-78.95349	692	"AWI"	692	16112	17536	16812	0	0	11	0	1	3	0	0	10	0	0	0	11	1	0	0	0	0	0	0	2	7	2	0	0	0	0	0	0	1	6	27846	0	0	0	0	0	0	0	6	4.5	0	0	2	39	0	0	0	109	3	0	0	0	0	0	0	1	0	0	6	0	0
480	492	"Clear Pond"	33.798804	-78.95349	696	"AWI"	696	16210	17652	16957	0	0	21	2	1	12	0	0	3	0	1	0	9	4	1	0	0	0	0	1	4	13	3	0	0	0	0	0	0	2	10	15357	1	0	0	0	2	0	0	13	2	0	4	0	115	0	0	1	142	0	0	0	0	0	2	0	0	0	1	1	0	0
480	492	"Clear Pond"	33.798804	-78.95349	700	"AWI"	700	16391	17746	17095	0	0	18	0	1	8	0	0	5	0	0	0	12	8	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	11	19602	0	0	0	0	0	0	0	3	6.5	0	0	0	44	0	0	1	70	0	0	0	0	0	1	0	0	0	1	8	0	0
480	492	"Clear Pond"	33.798804	-78.95349	710	"AWI"	710	16820	17974	17437	0	0	5	0	2	13	0	0	2	0	1	0	5	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	3	13356	0	0	0	0	0	0	0	4	0.5	0	0	3	66	0	0	1	47	0	0	0	0	0	0	0	1	0	0	2	0	0
480	492	"Clear Pond"	33.798804	-78.95349	714	"AWI"	714	17013	18040	17577	3	0	15	1	1	10	0	0	2	0	1	0	0	3	2	0	0	0	0	1	0	6	1	0	0	0	0	0	0	1	34	8881.3	0	0	2	0	0	1	0	5	4	0	0	0	112	0	0	0	75	0	0	0	0	1	4	0	0	0	1	1	0	0
480	492	"Clear Pond"	33.798804	-78.95349	718	"AWI"	718	17140	18140	17704	0	0	5	0	1	3	0	0	4	0	0	0	2	3	0	0	0	0	0	0	2	19	0	0	0	0	0	0	0	1	2	15870	0	0	0	0	0	0	0	2	3	0	0	0	43	0	0	0	20	0	0	0	0	0	0	0	0	0	0	1	0	0
480	492	"Clear Pond"	33.798804	-78.95349	722	"AWI"	722	17229	18208	17790	0	0	9	2	2	8	0	0	11	0	0	0	4	4	0	0	0	0	0	0	0	21	3	0	0	0	0	0	0	1	13	26429	1	0	0	0	0	1	0	10	6.5	0	0	0	111	0	0	1	75	1	0	0	5	0	2	0	1	0	0	2	0	0
480	492	"Clear Pond"	33.798804	-78.95349	726	"AWI"	726	17306	18332	17873	0	0	4	1	1	5	0	0	1	0	0	0	4	7	3	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	6	99600	1	0	0	0	0	0	0	1	5	0	0	0	56	0	0	0	23	0	0	0	0	0	1	0	1	0	0	0	0	0
480	492	"Clear Pond"	33.798804	-78.95349	730	"AWI"	730	17393	18418	17949	0	0	17	1	8	10	0	0	5	0	0	0	3	5	5	0	0	0	0	2	1	12	2	0	0	0	0	0	0	0	18	49994	0	0	0	0	0	1	0	4	6	0	0	0	86	0	0	8	64	0	0	0	5	0	2	0	6	0	0	1	0	0
480	492	"Clear Pond"	33.798804	-78.95349	734	"AWI"	734	17454	18508	18023	0	0	10	0	1	11	0	0	3	0	0	0	5	1	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	2	21	33150	0	0	0	0	0	0	0	0	3.5	0	0	0	55	0	0	1	44	0	0	0	0	0	1	0	1	0	0	1	0	0
480	492	"Clear Pond"	33.798804	-78.95349	738	"AWI"	738	17518	18617	18098	0	0	13	0	2	13	0	0	2	0	1	0	5	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	8	11251.8	0	0	0	0	0	0	0	4	4.5	0	0	0	58	0	0	0	40	1	0	0	0	0	3	0	0	0	0	1	0	0
480	492	"Clear Pond"	33.798804	-78.95349	742	"AWI"	742	17589	18685	18171	0	0	5	0	2	6	0	0	2	0	0	0	1	4	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	9	11020	0	0	0	0	0	0	0	0	5	0	0	0	43	0	0	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0
480	492	"Clear Pond"	33.798804	-78.95349	746	"AWI"	746	17648	18776	18241	0	0	12	1	2	10	0	0	3	0	0	0	1	3	1	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	6	11855.6	0	0	0	0	0	0	0	5	2.5	0	0	0	63	0	0	0	18	2	0	0	0	0	1	0	0	0	0	2	0	0
480	492	"Clear Pond"	33.798804	-78.95349	754	"AWI"	754	17800	18917	18392	0	0	12	1	1	4	0	0	2	0	0	0	5	6	1	0	0	0	0	0	3	13	0	0	0	0	0	0	0	0	9	13219.2	0	0	0	0	0	0	0	4	0.5	0	0	0	47	0	0	0	33	5	0	0	0	0	2	0	0	0	0	0	0	0
480	492	"Clear Pond"	33.798804	-78.95349	758	"AWI"	758	17865	19009	18460	0	0	4	1	0	2	0	0	3	0	0	0	2	5	1	0	0	0	0	0	0	25	1	0	0	0	0	0	0	1	12	16995	0	0	0	0	0	1	1	2	4.5	0	0	0	53	0	0	0	29	5	0	1	0	0	0	0	1	0	0	0	0	0
480	492	"Clear Pond"	33.798804	-78.95349	762	"AWI"	762	17950	19069	18537	2	0	15	1	1	18	0	0	8	0	1	0	7	16	7	0	0	1	0	1	2	9	5	0	0	0	0	0	0	0	11	13514	0	0	1	0	0	1	0	2	5.5	0	0	1	98	0	0	2	77	0	0	0	6	0	0	0	5	0	0	2	0	0
480	492	"Clear Pond"	33.798804	-78.95349	766	"AWI"	766	18014	19160	18613	0	0	11	0	3	5	0	0	0	0	0	0	1	4	3	0	0	0	0	0	1	11	2	0	0	0	0	0	0	0	9	16728	0	0	0	0	0	1	0	1	4	0	0	1	57	0	0	0	53	0	0	0	5	0	2	0	1	0	0	1	0	0
480	492	"Clear Pond"	33.798804	-78.95349	770	"AWI"	770	18095	19211	18685	0	0	7	1	2	6	0	0	5	0	0	0	2	9	0	0	0	0	0	0	1	12	2	0	0	0	0	0	0	0	5	6908.4	0	0	0	0	2	0	0	2	2	0	0	0	49	0	0	0	32	2	0	0	0	0	0	0	0	0	1	2	0	0
480	492	"Clear Pond"	33.798804	-78.95349	774	"AWI"	774	18164	19287	18758	0	0	6	2	2	9	0	0	10	0	3	0	4	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	7385.9	0	0	0	0	0	0	0	2	2	0	0	0	56	0	0	0	37	4	0	0	4	0	2	0	2	0	0	3	0	0
480	492	"Clear Pond"	33.798804	-78.95349	778	"AWI"	778	18233	19364	18830	0.5	0	2	0	0	6	0	0	3	0	0	0	1	5	3	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	11	8820.7	0	0	0	0	0	0	0	0	5.5	0	0	0	38	0	0	0	23	0	0	0	0	0	0	0	1	0	1	2	0	0
480	492	"Clear Pond"	33.798804	-78.95349	782	"AWI"	782	18316	19411	18899	0	0	10	0	3	7	0	0	1	0	0	0	5	9	1	0	0	0	0	1	1	13	0	0	0	0	0	0	0	0	2	6083.3	0	0	0	0	1	0	1	3	3	0	0	0	74	0	0	0	32	2	0	0	0	0	0	0	1	0	2	0	0	0
480	492	"Clear Pond"	33.798804	-78.95349	786	"AWI"	786	18382	19475	18971	0	0	6	2	5	8	0	0	5	0	0	0	2	8	2	0	0	0	2	0	0	10	0	0	0	0	0	0	0	0	19	5464.8	0	0	0	0	0	0	0	5	4.5	0	0	1	59	0	0	0	40	1	0	0	3	0	0	0	1	0	1	0	0	0
480	492	"Clear Pond"	33.798804	-78.95349	790	"AWI"	790	18485	19529	19043	0	0	5	0	2	12	0	0	8	0	0	0	6	3	1	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	4	8400	0	0	0	0	1	0	0	3	3	0	0	0	51	0	0	0	19	0	0	0	0	0	2	0	1	0	0	6	0	0
480	492	"Clear Pond"	33.798804	-78.95349	794	"AWI"	794	18576	19582	19118	0	0	6	0	2	5	0	0	5	0	0	0	1	10	0	0	1	0	0	1	3	25	2	0	0	0	0	0	0	1	17	20451	0	0	1	0	0	0	0	4	6	0	0	1	61	0	0	1	38	3	0	0	0	0	1	0	0	0	0	1	0	0
480	492	"Clear Pond"	33.798804	-78.95349	798	"AWI"	798	18661	19650	19188	1	0	18	0	6	10	0	0	2	0	0	0	1	10	3	0	0	0	0	3	1	13	3	0	0	0	0	0	0	2	27	7353	0	0	0	0	5	0	0	5	3.5	0	0	0	193	0	0	1	46	0	0	0	0	0	2	0	1	0	1	1	0	0
480	492	"Clear Pond"	33.798804	-78.95349	802	"AWI"	802	18772	19692	19262	0	0	9	1	0	12	0	0	9	0	0	0	5	13	1	0	0	0	0	0	0	16	3	0	0	0	0	0	0	0	12	16872	0	0	0	0	0	0	0	0	11	0	0	0	56	0	0	0	42	0	0	0	0	0	0	0	1	0	0	4	0	0
480	492	"Clear Pond"	33.798804	-78.95349	810	"AWI"	810	18952	19817	19404	0	0	5	1	0	10	0	0	3	0	0	0	4	2	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	16	4875	0	0	0	0	0	3	0	3	5.5	0	0	0	54	0	0	0	32	2	0	0	2	0	1	0	2	0	0	2	0	0
480	492	"Clear Pond"	33.798804	-78.95349	818	"AWI"	818	19133	19939	19542	0	0	8	0	3	7	0	0	4	0	0	0	2	2	1	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	9	6177.6	0	0	0	0	0	0	0	0	8.5	0	0	0	50	0	0	0	31	0	0	0	2	0	3	0	2	0	0	3	0	0
480	492	"Clear Pond"	33.798804	-78.95349	822	"AWI"	822	19267	19996	19617	0	0	4	0	6	6	0	0	6	0	0	0	1	11	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	14700	0	0	0	0	0	0	0	2	7.5	0	0	0	40	0	0	0	22	2	0	0	0	0	0	0	0	0	1	0	0	0
480	492	"Clear Pond"	33.798804	-78.95349	826	"AWI"	826	19353	20067	19697	0.5	0	4	1	0	5	0	0	6	0	0	0	1	6	1	0	0	0	0	1	0	9	2	0	0	0	0	0	0	0	21	11499.5	0	0	0	0	1	0	0	4	2.5	0	0	0	45	1	0	0	28	0	0	0	4	0	2	0	0	0	4	1	0	0
480	492	"Clear Pond"	33.798804	-78.95349	830	"AWI"	830	19427	20159	19789	1	0	18	1	1	9	0	0	2	0	1	0	1	6	1	0	0	0	0	3	2	3	3	0	0	0	0	0	0	1	11	3842.9	0	0	0	0	0	1	0	4	0.5	0	0	0	43	0	0	0	23	0	0	0	2	0	3	0	1	0	1	1	0	0
480	492	"Clear Pond"	33.798804	-78.95349	834	"AWI"	834	19484	20310	19876	0	0	1	0	0	0	0	0	0	0	0	0	2	5	1	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	12	5548.8	0	0	0	0	0	0	0	1	3	0	0	0	27	0	0	0	8	0	0	0	5	0	0	0	0	0	0	0	0	0
480	492	"Clear Pond"	33.798804	-78.95349	838	"AWI"	838	19553	20490	19960	0	0	14	2	5	8	0	0	12	0	1	0	4	5	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	9	8622.5	0	0	1	0	0	0	0	3	4	0	0	0	59	0	0	0	40	2	0	0	0	0	0	0	2	0	0	1	0	0
480	492	"Clear Pond"	33.798804	-78.95349	842	"AWI"	842	19629	20577	20056	0	0	13	0	1	10	0	0	10	0	0	0	2	8	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	4	5886.5	0	0	0	0	0	0	0	1	1.5	0	0	0	55	0	0	0	27	1	0	0	0	0	2	0	1	0	1	0	0	0
480	492	"Clear Pond"	33.798804	-78.95349	846	"AWI"	846	19670	20713	20147	0	0	11	0	1	8	0	0	10	0	0	0	7	3	1	0	0	0	0	0	1	11	3	0	0	0	0	0	0	0	9	3960.3	0	0	0	0	1	1	0	6	4	0	0	1	64	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0
480	492	"Clear Pond"	33.798804	-78.95349	854	"AWI"	854	19833	20902	20340	0.5	0	3	0	1	7	0	0	8	0	0	0	1	6	2	0	0	0	0	0	1	14	1	0	0	0	0	0	0	0	6	5689.2	0	0	0	0	0	0	0	1	2	0	3	1	49	0	0	0	28	1	0	0	0	0	1	0	0	0	2	1	0	0
480	492	"Clear Pond"	33.798804	-78.95349	858	"AWI"	858	19893	21026	20431	0	0	5	0	1	4	0	0	3	0	0	0	1	3	1	0	0	0	0	0	0	9	1	0	0	0	1	0	0	1	7	3493.2	0	0	0	0	0	0	0	1	5	0	0	0	49	0	0	0	24	0	0	0	0	0	6	0	3	0	0	2	0	0
480	492	"Clear Pond"	33.798804	-78.95349	862	"AWI"	862	19980	21102	20528	0	0	15	0	0	8	0	0	5	0	0	0	1	4	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	11	5392	0	0	0	0	0	0	0	0	1.5	0	0	0	61	0	0	0	29	2	0	0	0	0	0	0	1	0	0	5	0	0
480	492	"Clear Pond"	33.798804	-78.95349	866	"AWI"	866	20032	21213	20619	0	0	9	2	3	11	0	0	7	0	0	0	1	5	1	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	6	8203.8	0	0	0	0	0	0	0	1	0	0	0	0	50	0	0	0	30	3	0	0	0	0	1	0	0	0	0	1	0	0
480	492	"Clear Pond"	33.798804	-78.95349	870	"AWI"	870	20130	21306	20717	0	0	5	2	0	7	0	0	2	0	0	0	1	9	0	0	0	0	0	0	1	10	1	0	0	0	0	0	0	0	11	5194	0	0	0	0	0	0	0	4	4.5	0	0	0	62	0	0	0	42	2	0	0	0	0	1	0	0	0	2	0	0	0
480	492	"Clear Pond"	33.798804	-78.95349	874	"AWI"	874	20220	21405	20816	0	0	8	0	8	7	0	0	4	0	1	0	2	6	2	0	0	0	0	1	0	15	1	0	0	0	0	0	0	1	6	5525.6	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	38	2	0	0	0	0	3	0	0	0	0	7	0	0
