"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Gentianaceae"	"Geraniaceae"	"Lamiaceae"	"Larix"	"Liliaceae"	"Montiaceae"	"Onagraceae"	"Orobanchaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Primulaceae"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Violaceae"
31	31	"Alut Lake"	60.13667	152.31278	930	"AWI"	930	29348	31413	30157	36.2134688691233	0.508259212198221	0	5.08259212198221	0.381194409148666	8.89453621346887	0	0	1.65184243964422	8.13214739517154	3.55781448538755	0	0	0	0	0	0	0	0	0.127064803049555	4.57433290978399	0	13.3418043202033	0	9.52986022871664	0	0	0	1.90597204574333	0	0	0	0	4.19313850063532	0.381194409148666	0.635324015247776	0.889453621346887	0
31	31	"Alut Lake"	60.13667	152.31278	910	"AWI"	910	29078	30843	29791	17.5213675213675	0.213675213675214	0.854700854700855	4.27350427350427	2.13675213675214	7.05128205128205	0	0	0.854700854700855	10.8974358974359	2.13675213675214	0	0	0	0	0	0	0	0	0	12.6068376068376	0	11.3247863247863	0	18.8034188034188	0	0	0.213675213675214	1.92307692307692	0	0	0.213675213675214	0	5.98290598290598	1.4957264957265	0	1.4957264957265	0
31	31	"Alut Lake"	60.13667	152.31278	807	"AWI"	807	27324	28726	27991	6.31424375917768	0.293685756240822	0	15.1248164464024	0.293685756240822	1.76211453744493	0	0	3.23054331864905	31.5712187958884	0.146842878120411	0.146842878120411	0	0	0	0	0	0	0.146842878120411	0.146842878120411	0.881057268722467	0	1.46842878120411	0	30.1027900146843	0	0	1.46842878120411	0.440528634361234	0	0	0	0.146842878120411	1.61527165932452	0.293685756240822	0.293685756240822	4.11160058737151	0
31	31	"Alut Lake"	60.13667	152.31278	714	"AWI"	714	25856	27319	26686	6.26304801670146	0	0.104384133611691	4.07098121085595	0.626304801670146	32.2546972860125	0	0	0.730688935281837	30.6889352818372	1.67014613778706	0	0	0	0	0	0.104384133611691	0	0	0	1.04384133611691	0	1.46137787056367	0	18.0584551148225	0	0	0	0.208768267223382	0	0	0	0	1.98329853862213	0.104384133611691	0	0.626304801670146	0
31	31	"Alut Lake"	60.13667	152.31278	1105	"AWI"	1105	32167	36058	33824	43.0538172715895	0.125156445556946	0.250312891113892	5.75719649561952	0	11.514392991239	1.6270337922403	0	1.50187734668335	12.2653316645807	4.63078848560701	0	0	0	0	0	0	0	0	0	0.625782227784731	0	1.87734668335419	0	11.8898623279099	0	0	0.625782227784731	1.12640801001252	0	0	0	0	2.62828535669587	0	0.375469336670839	0.125156445556946	0
31	31	"Alut Lake"	60.13667	152.31278	1070	"AWI"	1070	31550	34911	32973	11.8367346938776	0.136054421768707	1.08843537414966	9.25170068027211	1.49659863945578	4.21768707482993	0	0	4.89795918367347	27.6190476190476	3.80952380952381	0	0	0	0	0	0.272108843537415	0	0	0	2.04081632653061	0	0.272108843537415	0	26.530612244898	0	0	0.272108843537415	0.952380952380952	0	0	0	0	3.53741496598639	0	0.408163265306122	1.36054421768707	0
31	31	"Alut Lake"	60.13667	152.31278	1050	"AWI"	1050	31172	34314	32457	15.3488372093023	0	0	8.13953488372093	1.86046511627907	9.53488372093023	0	0	2.55813953488372	23.2558139534884	0.930232558139535	0	0	0	0	0	0	0	0	0.232558139534884	1.62790697674419	0	1.3953488372093	0	28.6046511627907	0	0	0.465116279069767	1.3953488372093	0	0	0	0	1.16279069767442	0	0.232558139534884	3.25581395348837	0
31	31	"Alut Lake"	60.13667	152.31278	1010	"AWI"	1010	30463	33054	31628	33.0802603036876	0.325379609544469	0.216919739696312	1.19305856832972	0	6.50759219088937	0	0	0.433839479392625	6.07375271149675	1.40997830802603	0	0	0	0	0	0	0	0.216919739696312	0	0.108459869848156	0	46.529284164859	0	2.38611713665944	0.108459869848156	0.325379609544469	0	0.542299349240781	0.108459869848156	0	0	0	0.325379609544469	0	0	0.108459869848156	0
31	31	"Alut Lake"	60.13667	152.31278	774	"AWI"	774	26838	28058	27406	14.2148760330579	0.165289256198347	0.330578512396694	5.12396694214876	0.826446280991736	13.3884297520661	0	0	1.15702479338843	28.099173553719	1.98347107438017	0.165289256198347	0	0	0	0	0.165289256198347	0	0	0.165289256198347	2.64462809917355	0	1.48760330578512	0	18.3471074380165	0	0	0.330578512396694	0.661157024793388	0	0	0	0	5.9504132231405	1.15702479338843	0.330578512396694	3.30578512396694	0
31	31	"Alut Lake"	60.13667	152.31278	794	"AWI"	794	27125	28458	27755	3.71959942775393	0	0.143061516452074	23.032904148784	1.43061516452074	1.43061516452074	0	0	1.00143061516452	26.7525035765379	0.572246065808298	0	0	0	0.143061516452074	0	0.143061516452074	0	0.143061516452074	0.286123032904149	2.86123032904149	0	0.572246065808298	0	29.4706723891273	0	0	0.429184549356223	0.286123032904149	0	0	0	0	2.86123032904149	1.00143061516452	0	3.71959942775393	0
31	31	"Alut Lake"	60.13667	152.31278	804	"AWI"	804	27271	28663	27940	8.15217391304348	0	0.36231884057971	11.231884057971	0.543478260869565	2.89855072463768	0	0	1.44927536231884	39.8550724637681	0.181159420289855	0.181159420289855	0	0	0	0	0	0	0	0.181159420289855	1.6304347826087	0	1.81159420289855	0	21.9202898550725	0	0	0.36231884057971	1.26811594202899	0	0	0	0	1.6304347826087	0.72463768115942	0.36231884057971	5.2536231884058	0
31	31	"Alut Lake"	60.13667	152.31278	1115	"AWI"	1115	32371	36307	34050	44.7844228094576	0.139082058414465	0.278164116828929	2.78164116828929	0.695410292072323	15.9944367176634	0	0	0.556328233657858	18.6369958275382	6.11961057023644	0	0	0	0	0	0	0	0	0	0.139082058414465	0	3.05980528511822	0	4.86787204450626	0	0	0.278164116828929	0.417246175243394	0.139082058414465	0	0	0	0.695410292072323	0	0	0.417246175243394	0
31	31	"Alut Lake"	60.13667	152.31278	940	"AWI"	940	29464	31672	30333	34.8659003831418	0.127713920817369	0.127713920817369	3.7037037037037	1.14942528735632	4.34227330779055	4.46998722860792	0	3.57598978288633	11.2388250319285	1.6602809706258	0	0	0	0	0	0	0	0	0	3.57598978288633	0	10.9833971902937	0	14.6871008939974	0	0	0.127713920817369	0.893997445721584	0	0	0	0	2.29885057471264	0.383141762452107	0.255427841634738	1.53256704980843	0
31	31	"Alut Lake"	60.13667	152.31278	1060	"AWI"	1060	31364	34606	32714	15.3846153846154	0	0.981996726677578	2.94599018003273	1.14566284779051	19.8036006546645	0	0	2.12765957446809	34.2062193126023	2.29132569558101	0.16366612111293	0	0	0	0	0.16366612111293	0	0	0.16366612111293	1.47299509001637	0	2.29132569558101	0	11.620294599018	0	0	0.327332242225859	0.818330605564648	0	0	0	0	1.14566284779051	0.327332242225859	0.327332242225859	2.29132569558101	0
31	31	"Alut Lake"	60.13667	152.31278	744	"AWI"	744	26398	27587	26965	3.125	0.15625	0.15625	3.4375	0.78125	24.375	0	0	3.125	37.96875	1.5625	0	0	0	0	0	0	0	0	0	1.09375	0	1.25	0	16.875	0	0	0.625	0.3125	0	0	0	0	2.03125	0.9375	0.15625	2.03125	0
31	31	"Alut Lake"	60.13667	152.31278	664	"AWI"	664	25083	26805	26179	4.25055928411633	0.111856823266219	0.447427293064877	7.38255033557047	0.335570469798658	16.4429530201342	0	0	2.23713646532438	37.6957494407159	0.447427293064877	0.111856823266219	0	0	0	0	0	0	0	0	1.11856823266219	0	0.782997762863535	0	24.0492170022371	0	0	0.335570469798658	0.447427293064877	0	0	0.111856823266219	0	1.78970917225951	0.335570469798658	0.223713646532438	1.34228187919463	0
31	31	"Alut Lake"	60.13667	152.31278	970	"AWI"	970	29888	32295	30864	39.5569620253165	0	0.105485232067511	2.21518987341772	0.527426160337553	8.86075949367089	2.10970464135021	0	1.05485232067511	8.22784810126582	2.32067510548523	0.105485232067511	0	0	0	0	0	0	0	0	0.632911392405063	0	25.8438818565401	0	5.16877637130802	0	0	0.105485232067511	1.16033755274262	0	0	0	0	1.05485232067511	0.421940928270042	0.527426160337553	0	0
31	31	"Alut Lake"	60.13667	152.31278	1040	"AWI"	1040	31035	33907	32196	24.6632996632997	0.0841750841750842	0.336700336700337	3.36700336700337	0.589225589225589	31.7340067340067	0	0	1.09427609427609	23.4848484848485	1.17845117845118	0.252525252525253	0	0	0	0	0.0841750841750842	0	0	0	0.925925925925926	0	0.420875420875421	0	7.07070707070707	0	0	0.168350168350168	0.252525252525253	0	0	0	0	2.18855218855219	0.168350168350168	0.0841750841750842	1.85185185185185	0
31	31	"Alut Lake"	60.13667	152.31278	754	"AWI"	754	26568	27683	27092	8.32196452933151	0	0.136425648021828	4.3656207366985	0.545702592087312	21.8281036834925	1.22783083219645	0	0.272851296043656	31.1050477489768	2.18281036834925	0	0	0	0	0	0.136425648021828	0	0	0.136425648021828	0.818553888130969	0	2.59208731241473	0	20.4638472032742	0.136425648021828	0	0.272851296043656	0.409276944065484	0	0	0	0	2.04638472032742	0.272851296043656	0.136425648021828	2.59208731241473	0
31	31	"Alut Lake"	60.13667	152.31278	734	"AWI"	734	26230	27499	26879	4.4711014176663	0.109051254089422	0.54525627044711	3.81679389312977	0.872410032715376	10.2508178844057	3.59869138495093	0	2.61723009814613	37.6226826608506	2.72628135223555	0	0	0	0	0	0.218102508178844	0	0	0	1.41766630316249	0	2.50817884405671	0	20.0654307524537	0	0	0.436205016357688	0.218102508178844	0	0	0	0.109051254089422	4.36205016357688	0.763358778625954	0.218102508178844	3.05343511450382	0
31	31	"Alut Lake"	60.13667	152.31278	704	"AWI"	704	25701	27202	26586	4.57380457380457	0	0.831600831600832	5.3014553014553	0.51975051975052	30.5613305613306	0	0	0.935550935550936	29.002079002079	3.22245322245322	0.207900207900208	0	0	0	0	0	0	0	0	1.45530145530146	0	1.87110187110187	0	16.6320166320166	0.103950103950104	0	0.623700623700624	0.51975051975052	0	0	0	0	1.55925155925156	0.415800415800416	0.51975051975052	1.14345114345114	0
31	31	"Alut Lake"	60.13667	152.31278	694	"AWI"	694	25535	27121	26492	4.43896424167694	0.123304562268804	0.863131935881628	6.4118372379778	1.10974106041924	13.810110974106	1.10974106041924	0	2.21948212083847	36.498150431566	1.60295930949445	0.493218249075216	0	0	0	0	0.123304562268804	0	0	0.123304562268804	1.60295930949445	0	2.21948212083847	0	20.3452527743527	0	0	0.123304562268804	1.23304562268804	0	0	0	0	2.83600493218249	0.369913686806412	0.246609124537608	2.09617755856967	0
31	31	"Alut Lake"	60.13667	152.31278	674	"AWI"	674	25229	26926	26287	4.5016077170418	0	0.321543408360129	1.60771704180064	2.57234726688103	5.78778135048232	4.66237942122186	0	1.92926045016077	40.3536977491961	1.28617363344051	0.482315112540193	0	0	0	0	0	0	0	0.160771704180064	1.12540192926045	0	1.92926045016077	0	23.3118971061093	0	0	0.482315112540193	2.57234726688103	0	0	0	0	2.73311897106109	0.803858520900322	0.964630225080386	2.41157556270096	0
31	31	"Alut Lake"	60.13667	152.31278	0	"AWI"	0	-152	25	-67	33.8461538461538	0.102564102564103	0	1.23076923076923	0	12.9230769230769	0	0	0.102564102564103	0.923076923076923	2.25641025641026	0	0	0	0	1.12820512820513	0.102564102564103	0	0	0	0.307692307692308	0	43.3846153846154	0	0.82051282051282	0	0	1.53846153846154	0.307692307692308	0	0	0	0	0.923076923076923	0	0	0.102564102564103	0
31	31	"Alut Lake"	60.13667	152.31278	10	"AWI"	10	-47	800	214	24.3983402489627	0	0	0.580912863070539	0	18.0912863070539	0	0	0.0829875518672199	0.4149377593361	0.912863070539419	0	0	0	0	2.4896265560166	0	0	0	0.33195020746888	0.0829875518672199	0	49.045643153527	0	1.6597510373444	0	0	1.41078838174274	0.16597510373444	0.0829875518672199	0	0	0	0.0829875518672199	0	0.0829875518672199	0.0829875518672199	0
31	31	"Alut Lake"	60.13667	152.31278	20	"AWI"	20	38	1546	504	26.9000853970965	0	0	0.85397096498719	0	17.0794192997438	0	0	0	0.170794192997438	0.85397096498719	0	0	0	0	2.13492741246798	0	0	0.085397096498719	0.256191289496157	0	0	49.2741246797609	0	0.597779675491033	0	0	1.3663535439795	0.170794192997438	0.085397096498719	0	0	0	0.085397096498719	0	0	0.085397096498719	0
31	31	"Alut Lake"	60.13667	152.31278	30	"AWI"	30	247	1839	950	35.4044548651817	0	0.234466588511137	0.351699882766706	0	13.3645955451348	0	0	0.117233294255569	0.586166471277843	0.703399765533412	0	0	0	0	2.46189917936694	0	0	0	0	0.234466588511137	0	43.4935521688159	0	0.937866354044549	0	0	1.05509964830012	0.468933177022274	0.351699882766706	0	0	0	0.117233294255569	0	0	0.117233294255569	0
31	31	"Alut Lake"	60.13667	152.31278	40	"AWI"	40	481	2317	1289	35.4368932038835	0	0	0.121359223300971	0	11.2864077669903	0	0	0.121359223300971	0.849514563106796	0.485436893203883	0	0	0	0	2.30582524271845	0	0	0	0	0	0	46.4805825242718	0	1.09223300970874	0	0	0.121359223300971	0.485436893203883	0.485436893203883	0	0	0	0.485436893203883	0	0	0.242718446601942	0
31	31	"Alut Lake"	60.13667	152.31278	50	"AWI"	50	845	2452	1670	23.3029381965552	0	0.101317122593718	0.60790273556231	0	15.5015197568389	0	0	0	0.202634245187437	1.1144883485309	0	0	0	0	2.83687943262411	0	0	0.101317122593718	0.101317122593718	0.101317122593718	0.101317122593718	52.7862208713273	0	1.01317122593718	0.303951367781155	0	1.41843971631206	0.202634245187437	0	0	0	0	0.101317122593718	0	0	0.101317122593718	0
31	31	"Alut Lake"	60.13667	152.31278	60	"AWI"	60	1327	2650	2070	33.4185848252344	0	0	0.51150895140665	0	15.0042625745951	0	0	0.0852514919011083	0.341005967604433	1.19352088661552	0.0852514919011083	0	0	0	2.0460358056266	0	0	0.0852514919011083	0	0.0852514919011083	0.170502983802217	44.1602728047741	0	0.596760443307758	0	0	1.53452685421995	0.170502983802217	0.170502983802217	0	0	0	0.255754475703325	0	0	0.0852514919011083	0
31	31	"Alut Lake"	60.13667	152.31278	70	"AWI"	70	2107	2813	2439	40	0	0	0.175438596491228	0	14.4736842105263	0	0	0	0.350877192982456	0.350877192982456	0	0	0	0	0.43859649122807	0	0	0.087719298245614	0	0	0.087719298245614	42.5438596491228	0	0.43859649122807	0	0	0.614035087719298	0.087719298245614	0.087719298245614	0	0	0	0.175438596491228	0	0	0.087719298245614	0
31	31	"Alut Lake"	60.13667	152.31278	80	"AWI"	80	2533	3185	2830	25.4035683942226	0	0	0.679694137638063	0	13.5938827527613	0	0	0	0.679694137638063	0.594732370433305	0	0	0.0849617672047579	0	0.934579439252336	0	0	0.169923534409516	0	0.0849617672047579	0.0849617672047579	56.499575191164	0	0.254885301614274	0	0	0.764655904842821	0	0.0849617672047579	0	0	0	0.0849617672047579	0	0	0	0
31	31	"Alut Lake"	60.13667	152.31278	90	"AWI"	90	2780	3724	3204	31.9104268719384	0	0.0699790062981106	0.209937018894332	0	15.5353393981805	0	0	0	0.489853044086774	0.419874037788663	0	0	0	0	0.629811056682995	0	0	0.0699790062981106	0.0699790062981106	0.0699790062981106	0.0699790062981106	46.3960811756473	0	1.18964310706788	0	0	2.23932820153954	0.139958012596221	0.0699790062981106	0	0	0	0.139958012596221	0	0.139958012596221	0.139958012596221	0
