"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Indeterminable"	"Isoëtes"	"Juniperus"	"Montiaceae"	"Onagraceae"	"Picea"	"Pinus"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"
1503	1541	"Kollioksak"	66.96667	-156.45	200	"AWI"	200	4987	6665	5913	64.3564356435644	0	0	0.742574257425743	0	19.8019801980198	0	0.247524752475248	0	1.73267326732673	0.742574257425743	0	0.495049504950495	0	0	0	0	8.41584158415842	0	2.72277227722772	0	0	0	0	0	0	0	0.742574257425743	0	0
1503	1541	"Kollioksak"	66.96667	-156.45	210	"AWI"	210	5189	6832	6118	66.3346613545817	0	0	0.99601593625498	0	19.3227091633466	0	0	0	1.99203187250996	1.19521912350598	0	0.199203187250996	0	0	0	0	5.57768924302789	0	4.18326693227092	0	0	0	0	0	0	0	0.199203187250996	0	0
1503	1541	"Kollioksak"	66.96667	-156.45	220	"AWI"	220	5457	6971	6316	62.3456790123457	0	0	1.23456790123457	0	24.0740740740741	0	0	0	1.85185185185185	1.23456790123457	0	0.925925925925926	0	0	0	0	4.62962962962963	0	1.85185185185185	0	0	0.925925925925926	0	0	0	0	0.925925925925926	0	0
1503	1541	"Kollioksak"	66.96667	-156.45	230	"AWI"	230	5688	7128	6519	61.5384615384615	0	0	0.334448160535117	0	20.4013377926421	0	0.668896321070234	0	3.67892976588629	1.33779264214047	0	0.334448160535117	0	0	0	0	9.36454849498328	0	2.0066889632107	0	0	0	0	0	0	0	0.334448160535117	0	0
1503	1541	"Kollioksak"	66.96667	-156.45	240	"AWI"	240	5919	7266	6727	55.8673469387755	0	0	0.76530612244898	0	30.6122448979592	0	0	0	1.27551020408163	0.76530612244898	0	0	0	0	0	0	7.14285714285714	0	3.06122448979592	0	0	0	0	0	0	0	0.510204081632653	0	0
1503	1541	"Kollioksak"	66.96667	-156.45	250	"AWI"	250	6236	7371	6926	56.712962962963	0	0	0.462962962962963	0	27.3148148148148	0	0	0	2.5462962962963	1.38888888888889	0	0.925925925925926	0	0	0	0	6.94444444444444	0	2.31481481481481	0	0	0	0	0	0	0	1.38888888888889	0	0
1503	1541	"Kollioksak"	66.96667	-156.45	260	"AWI"	260	6529	7503	7123	75.6232686980609	0	0	0.831024930747922	0	18.2825484764543	0	0.277008310249307	0	0	0.277008310249307	0	0.277008310249307	0	0	0	0	2.49307479224377	0	1.93905817174515	0	0	0	0	0	0	0	0	0	0
1503	1541	"Kollioksak"	66.96667	-156.45	270	"AWI"	270	6855	7609	7314	69.9404761904762	0	0	0.297619047619048	0	22.3214285714286	0	0	0	2.67857142857143	0	0	0	0	0	0	0	4.46428571428571	0	0.297619047619048	0	0	0	0	0	0	0	0	0	0
1503	1541	"Kollioksak"	66.96667	-156.45	280	"AWI"	280	7282	7781	7510	66.8354430379747	0	0	1.0126582278481	0	22.5316455696203	0	0	0	1.51898734177215	0.506329113924051	0	0.253164556962025	0	0	0	0	4.30379746835443	0	2.0253164556962	0	0	0	0	0	0	0	1.0126582278481	0	0
1503	1541	"Kollioksak"	66.96667	-156.45	290	"AWI"	290	7442	8154	7735	70.7042253521127	0	0	0	0	23.3802816901408	0	0	0	0.845070422535211	0.28169014084507	0	0	0	0	0	0	1.69014084507042	0	2.53521126760563	0	0	0	0	0	0	0	0.563380281690141	0	0
1503	1541	"Kollioksak"	66.96667	-156.45	300	"AWI"	300	7541	8723	7975	67.2289156626506	0	0	2.40963855421687	0	19.0361445783133	0	0	0	2.89156626506024	0.240963855421687	0	0.481927710843374	0	0	0	0	2.40963855421687	0	4.09638554216868	0	0	0	0	0	0	0	1.20481927710843	0	0
1503	1541	"Kollioksak"	66.96667	-156.45	310	"AWI"	310	7698	9073	8233	61.3259668508287	0.276243093922652	0	0.552486187845304	0	25.1381215469613	0	0	0	3.86740331491713	0.552486187845304	0	0.552486187845304	0	0	0	0.276243093922652	0.276243093922652	0	5.80110497237569	0	0	0	0	0	0	0	1.10497237569061	0	0.276243093922652
1503	1541	"Kollioksak"	66.96667	-156.45	320	"AWI"	320	7853	9416	8488	70.7589285714286	0	0	2.67857142857143	0	20.0892857142857	0	0.223214285714286	0	1.11607142857143	0.669642857142857	0	0.223214285714286	0	0	0	0	0.892857142857143	0	2.67857142857143	0	0	0	0	0	0	0.223214285714286	0.446428571428571	0	0
1503	1541	"Kollioksak"	66.96667	-156.45	330	"AWI"	330	8020	9710	8767	75.9124087591241	0	0	0.72992700729927	0	15.3284671532847	0	0	0	1.70316301703163	0.24330900243309	0	0.97323600973236	0	0	0	0	1.45985401459854	0	2.67639902676399	0	0	0	0	0	0	0	0.97323600973236	0	0
1503	1541	"Kollioksak"	66.96667	-156.45	340	"AWI"	340	8266	9950	9028	65.8862876254181	0	0	0.668896321070234	0	24.0802675585284	0	0	0	1.33779264214047	1.00334448160535	0	0.334448160535117	0	0	0	0	1.33779264214047	0	4.34782608695652	0	0	0	0	0	0	0	1.00334448160535	0	0
1503	1541	"Kollioksak"	66.96667	-156.45	350	"AWI"	350	8471	10193	9288	68.3962264150943	0	0	2.59433962264151	0	22.4056603773585	0	0	0	1.41509433962264	0.471698113207547	0	0	0	0.235849056603774	0	0	0.943396226415094	0	2.12264150943396	0	0	0	0	0	0	0	1.41509433962264	0	0
1503	1541	"Kollioksak"	66.96667	-156.45	360	"AWI"	360	8681	10404	9549	64.0804597701149	0	0	2.01149425287356	0	25	0	0	0	1.4367816091954	0	0	0	0	0	0	0	2.58620689655172	0	4.31034482758621	0	0	0	0	0	0	0	0.574712643678161	0	0
1503	1541	"Kollioksak"	66.96667	-156.45	370	"AWI"	370	9007	10610	9823	76.7015706806283	0	0	0	0	16.7539267015707	0	0	0	1.83246073298429	0.261780104712042	0	0	0	0	0	0	1.04712041884817	0	2.87958115183246	0	0	0	0	0	0	0	0.523560209424084	0	0
1503	1541	"Kollioksak"	66.96667	-156.45	380	"AWI"	380	9271	10846	10083	65.9824046920821	0	0	1.17302052785924	0	22.2873900293255	0	0	0	2.63929618768328	1.46627565982405	0	0	0	0	0	0	0.586510263929619	0	4.39882697947214	0	0	0	0	0	0	0	1.46627565982405	0	0
1503	1541	"Kollioksak"	66.96667	-156.45	390	"AWI"	390	9580	10989	10329	49.9013806706114	0	0	1.38067061143984	0	32.741617357002	0	0.19723865877712	0	3.15581854043393	1.38067061143984	0	0.591715976331361	0	0.394477317554241	0	0	1.38067061143984	0	6.90335305719921	0	0	0	0	0	0	0	1.9723865877712	0	0
1503	1541	"Kollioksak"	66.96667	-156.45	400	"AWI"	400	10148	11150	10570	21.6617210682493	0	0	3.26409495548961	0	45.9940652818991	0	0.29673590504451	0	8.6053412462908	0.890207715133531	0	1.48367952522255	0	0.593471810089021	0	0.29673590504451	0.890207715133531	0	14.2433234421365	0	0	0	0	0	0	0	1.78041543026706	0	0
1503	1541	"Kollioksak"	66.96667	-156.45	405	"AWI"	405	10353	11304	10692	0.264550264550265	0	0	1.58730158730159	0	55.5555555555556	0	0	0	16.9312169312169	1.58730158730159	0	0.793650793650794	0	1.05820105820106	0	0	0.264550264550265	0	9.52380952380952	0	0	4.4973544973545	0	0	0	0	7.67195767195767	0	0.264550264550265
1503	1541	"Kollioksak"	66.96667	-156.45	410	"AWI"	410	10648	11925	11187	2.7027027027027	0	0	0.982800982800983	0	70.2702702702703	0	0	0	9.58230958230958	0.737100737100737	0	0	0.491400491400491	3.68550368550369	0	0	1.22850122850123	0	7.37100737100737	0	0	0	0	0	0	0	2.7027027027027	0	0.245700245700246
1503	1541	"Kollioksak"	66.96667	-156.45	420	"AWI"	420	10964	15146	12781	0.543478260869565	0	0	0.815217391304348	0	78.804347826087	0	0	0	7.06521739130435	1.08695652173913	0	0	0	1.6304347826087	0	0	2.98913043478261	0	4.07608695652174	0	0	1.08695652173913	0	0	0	0	1.90217391304348	0	0
1503	1541	"Kollioksak"	66.96667	-156.45	430	"AWI"	430	12428	16597	14436	0.244498777506112	0	0.244498777506112	1.22249388753056	0	77.0171149144254	0	0	0	6.60146699266504	0	0.244498777506112	0.244498777506112	0	1.22249388753056	0	0	0.97799511002445	0	7.8239608801956	0	0	0	0	0	0	0.244498777506112	3.66748166259169	0	0.244498777506112
1503	1541	"Kollioksak"	66.96667	-156.45	440	"AWI"	440	13567	17688	16023	0.259067357512953	0	0	0.77720207253886	0	76.6839378238342	0	0	0	5.44041450777202	1.29533678756477	0	1.29533678756477	0	0.518134715025907	0	0	0.77720207253886	0	6.99481865284974	0	0	1.81347150259067	0	0	0	0	4.14507772020725	0	0
1503	1541	"Kollioksak"	66.96667	-156.45	445	"AWI"	445	14078	18073	16591	14.6835443037975	0	0	1.77215189873418	0	53.4177215189873	0	0	0	10.6329113924051	0.759493670886076	0	2.78481012658228	0	0.253164556962025	0	0.253164556962025	2.53164556962025	0	8.60759493670886	0	0	0	0	0	0.253164556962025	0	4.05063291139241	0	0
1503	1541	"Kollioksak"	66.96667	-156.45	450	"AWI"	450	14444	18993	17097	0.854700854700855	0	0	4.55840455840456	0	53.5612535612536	0	0	0	17.0940170940171	0.854700854700855	0	0.284900284900285	0	1.13960113960114	0	0	0	0	8.54700854700855	0	0.284900284900285	1.70940170940171	0	0	0	0	10.5413105413105	0	0.56980056980057
1503	1541	"Kollioksak"	66.96667	-156.45	453	"AWI"	453	14601	19809	17362	13.5869565217391	0	0	3.53260869565217	0	50.5434782608696	0	0	0	10.5978260869565	2.98913043478261	0	0.543478260869565	0.271739130434783	0.271739130434783	0	0	1.35869565217391	0	11.1413043478261	0	0	1.08695652173913	0	0	0	0	4.07608695652174	0	0
