"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Larix"	"Myrica"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Rosaceae"	"Rumex"	"Salix"	"Santalaceae"	"Sarcobataceae"	"Thalictrum"	"Tsuga"	"Ulmus"
1106	1139	"Hynes Brook Salt Marsh"	48.61861	-58.965	130	"AWI"	130	830	2350	1697	5.44554455445545	0	4.95049504950495	0	0	0	0	22.2772277227723	0	3.46534653465347	0.495049504950495	0	0	0	3.96039603960396	0	0	28.2178217821782	12.3762376237624	11.8811881188119	6.93069306930693	0	0	0	0	0	0	0	0	0
1106	1139	"Hynes Brook Salt Marsh"	48.61861	-58.965	140	"AWI"	140	948	2466	1811	7.03517587939699	0	2.51256281407035	0	0	0	0	39.1959798994975	0	1.00502512562814	0	0	0	0	2.51256281407035	0	0	26.1306532663317	5.52763819095477	7.03517587939699	7.53768844221105	0.50251256281407	0	0	0.50251256281407	0	0	0	0.50251256281407	0
1106	1139	"Hynes Brook Salt Marsh"	48.61861	-58.965	150	"AWI"	150	1140	2510	1899	4.24528301886792	0	4.24528301886792	0.943396226415094	0	0	11.3207547169811	35.377358490566	0	2.83018867924528	0.471698113207547	0	0	0	3.77358490566038	0	0	14.622641509434	10.377358490566	3.30188679245283	7.07547169811321	0.943396226415094	0	0	0	0	0	0	0.471698113207547	0
1106	1139	"Hynes Brook Salt Marsh"	48.61861	-58.965	160	"AWI"	160	1306	2552	1985	18.5365853658537	0	4.8780487804878	0.48780487804878	0	0	0.975609756097561	22.4390243902439	0	0	0.975609756097561	0	0	0	2.92682926829268	0	0	37.0731707317073	6.34146341463415	1.95121951219512	2.92682926829268	0.48780487804878	0	0	0	0	0	0	0	0
1106	1139	"Hynes Brook Salt Marsh"	48.61861	-58.965	170	"AWI"	170	1450	2599	2079	6.59340659340659	0	5.49450549450549	1.0989010989011	0	0	0	47.8021978021978	0	0	0.549450549450549	0	0	0	0.549450549450549	0	0	29.1208791208791	6.59340659340659	0.549450549450549	1.0989010989011	0.549450549450549	0	0	0	0	0	0	0	0
1106	1139	"Hynes Brook Salt Marsh"	48.61861	-58.965	180	"AWI"	180	1565	2668	2173	4.92610837438424	0	2.95566502463054	0.492610837438424	0	0.492610837438424	0	49.2610837438424	0	4.43349753694581	0	0	0	0	2.46305418719212	0	0	20.6896551724138	4.43349753694581	4.92610837438424	3.44827586206897	0.985221674876847	0	0	0	0	0	0.492610837438424	0	0
1106	1139	"Hynes Brook Salt Marsh"	48.61861	-58.965	190	"AWI"	190	1645	2759	2266	3.51758793969849	0	7.03517587939699	0	0	0	0	59.7989949748744	0	0	0	0	0	0	1.50753768844221	0	0	14.572864321608	4.52261306532663	3.51758793969849	1.50753768844221	3.01507537688442	0	0	0	0.50251256281407	0	0	0.50251256281407	0
1106	1139	"Hynes Brook Salt Marsh"	48.61861	-58.965	200	"AWI"	200	1709	2902	2357	11.1111111111111	0	4.54545454545455	0	0	0	0	21.7171717171717	0	1.01010101010101	0	0	0	0	1.01010101010101	0.505050505050505	0	38.3838383838384	18.1818181818182	0.505050505050505	3.03030303030303	0	0	0	0	0	0	0	0	0
1106	1139	"Hynes Brook Salt Marsh"	48.61861	-58.965	210	"AWI"	210	1780	2990	2422	13.6363636363636	0	5.55555555555556	0	0.505050505050505	0	0	42.9292929292929	0	1.01010101010101	0	0	0	0	0	0	0	27.7777777777778	3.03030303030303	0	5.55555555555556	0	0	0	0	0	0	0	0	0
1106	1139	"Hynes Brook Salt Marsh"	48.61861	-58.965	220	"AWI"	220	1850	3030	2475	15.9203980099502	0	3.98009950248756	0	0	0.497512437810945	0	28.3582089552239	0	3.48258706467662	0	0	0	0	2.48756218905473	0.995024875621891	0	30.8457711442786	5.4726368159204	0	7.46268656716418	0.497512437810945	0	0	0	0	0	0	0	0
1106	1139	"Hynes Brook Salt Marsh"	48.61861	-58.965	230	"AWI"	230	1907	3078	2529	11.219512195122	0	6.34146341463415	0	0	0	0.975609756097561	26.8292682926829	0	0.975609756097561	0	0	0	0	2.4390243902439	0	0	40.4878048780488	5.36585365853659	0.48780487804878	3.90243902439024	0.975609756097561	0	0	0	0	0	0	0	0
1106	1139	"Hynes Brook Salt Marsh"	48.61861	-58.965	240	"AWI"	240	1961	3130	2581	10	0	3.5	0	0	0	0	25	0	1.5	0	0	0	0	1.5	0	0	37.5	9	0	10	1	0	0	0	0	0	0	1	0
1106	1139	"Hynes Brook Salt Marsh"	48.61861	-58.965	250	"AWI"	250	2003	3190	2631	7.36842105263158	0	6.8421052631579	0	0	0	0	26.8421052631579	0	2.10526315789474	0	0	0	0	0.526315789473684	0	0	41.0526315789474	6.8421052631579	0	6.8421052631579	0.526315789473684	0	0	0	0	0.526315789473684	0	0	0.526315789473684
1106	1139	"Hynes Brook Salt Marsh"	48.61861	-58.965	260	"AWI"	260	2040	3267	2682	22.5	0	5.5	0	0	0	0	10.5	0	7	0	0	0	0	2	0.5	0	40.5	6	0	5.5	0	0	0	0	0	0	0	0	0
1106	1139	"Hynes Brook Salt Marsh"	48.61861	-58.965	270	"AWI"	270	2080	3349	2732	19.7115384615385	0	5.28846153846154	0	0	0	2.40384615384615	24.0384615384615	0	0.961538461538462	0	0	0	0	3.84615384615385	0	0	35.5769230769231	7.21153846153846	0	0.961538461538462	0	0	0	0	0	0	0	0	0
1106	1139	"Hynes Brook Salt Marsh"	48.61861	-58.965	280	"AWI"	280	2122	3407	2782	28.4263959390863	0	9.13705583756345	0	0	0	0	21.8274111675127	0	2.03045685279188	0	0	0	0	0	0.50761421319797	0	25.8883248730964	11.1675126903553	0	0.50761421319797	0	0	0	0	0	0	0.50761421319797	0	0
1106	1139	"Hynes Brook Salt Marsh"	48.61861	-58.965	290	"AWI"	290	2162	3463	2832	19	0	5	0	0	0	0	25	0	2	0	0	0	0	2.5	0	0	34	4	0	1	0	0	0	0	0	0	7.5	0	0
1106	1139	"Hynes Brook Salt Marsh"	48.61861	-58.965	300	"AWI"	300	2194	3522	2878	31.6582914572864	0	6.03015075376884	0	0	0	0	10.5527638190955	0	0.50251256281407	0	0	0	0	1.00502512562814	0.50251256281407	0	34.1708542713568	13.0653266331658	0	0	0.50251256281407	0	0	0	0	0	2.01005025125628	0	0
1106	1139	"Hynes Brook Salt Marsh"	48.61861	-58.965	310	"AWI"	310	2231	3612	2924	34.8039215686275	0	5.88235294117647	0	0	0	0	11.2745098039216	0	0.980392156862745	0	0	0	0	1.96078431372549	0.490196078431373	0	37.2549019607843	6.37254901960784	0	0.980392156862745	0	0	0	0	0	0	0	0	0
1106	1139	"Hynes Brook Salt Marsh"	48.61861	-58.965	320	"AWI"	320	2258	3701	2970	45.2261306532663	0	3.01507537688442	0	0	0	0	10.5527638190955	0	0.50251256281407	0.50251256281407	0	0	0	1.50753768844221	0	0	30.6532663316583	6.53266331658291	0	0.50251256281407	0	0	0	0	1.00502512562814	0	0	0	0
1106	1139	"Hynes Brook Salt Marsh"	48.61861	-58.965	330	"AWI"	330	2281	3806	3013	25.7425742574257	0	9.40594059405941	0	0	0	0	20.2970297029703	0	0.495049504950495	0	0	0	0	1.48514851485149	0	0	33.1683168316832	7.92079207920792	0	0	0.495049504950495	0	0	0	0	0	0	0.99009900990099	0
1106	1139	"Hynes Brook Salt Marsh"	48.61861	-58.965	340	"AWI"	340	2304	3924	3056	31	0	6.5	0	0	0	1.5	22	0	0	0	0	0	0	0	0	0	26	11.5	0	0	0.5	0	0	0	0.5	0	0	0.5	0
