"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Diapensiaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Juglans"	"Juniperus"	"Larix"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Salix"	"Sambucus"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"
1400	1437	"Kanaaupscow"	54.02778	-76.64389	162	"AWI"	162	3594	6370	5140	0	0	49.7967479674797	0.203252032520325	0	0	34.5528455284553	0	0	0	0	0	1.6260162601626	0	0	0.813008130081301	0	0.203252032520325	0.609756097560976	0	4.26829268292683	0	0.609756097560976	0.813008130081301	0.813008130081301	0	0	0	4.47154471544715	0.609756097560976	0	0	0.203252032520325	0	0	0	0	0	0	0	0	0	0	0.40650406504065	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	175	"AWI"	175	4018	6617	5526	0	0	0	0	1.0840108401084	0	39.5663956639566	0	0	0	0.2710027100271	0	0.2710027100271	0	0	0.2710027100271	0	0	0	0	3.5230352303523	0	1.3550135501355	1.6260162601626	1.0840108401084	0	0	44.7154471544715	4.6070460704607	0.5420054200542	0	0	0.5420054200542	0	0	0	0	0	0	0	0.2710027100271	0	0	0.2710027100271	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	187	"AWI"	187	4604	6837	5910	0	0	0	0	1.91082802547771	0	74.5222929936306	0	0	0	0	0	7.64331210191083	0.636942675159236	0	0	0	0	0	0	7.64331210191083	0	1.91082802547771	0	0.636942675159236	1.27388535031847	0	0	0	2.54777070063694	0	0	0.636942675159236	0	0	0	0.636942675159236	0	0	0	0	0	0	0	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	200	"AWI"	200	5111	7133	6355	0	0	56.9272976680384	0	0.411522633744856	0.274348422496571	17.0096021947874	0	0	0	0.411522633744856	0	0.960219478737997	0	0	0.137174211248285	0	0	0	0.137174211248285	1.64609053497942	0	0	0.137174211248285	1.09739368998628	0	0	17.8326474622771	2.05761316872428	0.411522633744856	0	0	0.548696844993141	0	0	0	0	0	0	0	0	0	0	0	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	207	"AWI"	207	5602	7207	6558	0	0	43.1411530815109	0.397614314115308	1.59045725646123	0	13.3200795228628	0	0	0	0.397614314115308	0	0.99403578528827	0	0	0.99403578528827	0	0	0	0	0.596421471172962	0	1.78926441351889	0.795228628230616	7.3558648111332	0	0.596421471172962	18.8866799204771	1.98807157057654	1.19284294234592	0	5.56660039761431	0	0	0	0	0	0	0.198807157057654	0	0	0	0	0.198807157057654	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	217	"AWI"	217	6043	7372	6870	0	0	0	0	2.9940119760479	2.39520958083832	30.5389221556886	0	0	0	0	0	5.98802395209581	0	1.79640718562874	1.19760479041916	0	0	0	0	3.59281437125748	0.598802395209581	0	2.9940119760479	45.5089820359281	0	0	0	0	1.79640718562874	0	0	0.598802395209581	0	0	0	0	0	0	0	0	0	0	0	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	225	"AWI"	225	6395	7449	7024	0	0	22.0956719817768	0	0.911161731207289	0.911161731207289	13.8952164009112	0	0	0	0	0	7.74487471526196	0	2.27790432801822	1.13895216400911	0	0	0	0	1.36674259681093	0	0	0.911161731207289	21.8678815489749	0	0	0	5.92255125284738	1.82232346241458	0	18.4510250569476	0.455580865603645	0.227790432801822	0	0	0	0	0	0	0	0	0	0	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	227	"AWI"	227	6461	7468	7063	0	0	18.1818181818182	0.649350649350649	1.62337662337662	0.974025974025974	19.8051948051948	0	0	0	0.649350649350649	0	6.49350649350649	0	0.974025974025974	0.649350649350649	0	0	0	0.324675324675325	0.324675324675325	0	0	1.2987012987013	7.79220779220779	0	0	24.3506493506494	9.09090909090909	0.324675324675325	0	5.51948051948052	0.324675324675325	0.649350649350649	0	0	0	0	0	0	0	0	0	0	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	232	"AWI"	232	6616	7539	7164	0	0	34.9264705882353	1.83823529411765	4.04411764705882	2.20588235294118	11.7647058823529	0	0.367647058823529	0	0	0	12.8676470588235	0	2.94117647058824	0.735294117647059	0	0	0	0	0	0	0	0.367647058823529	1.47058823529412	0	0	0	20.5882352941176	2.94117647058824	0	0	1.10294117647059	1.83823529411765	0	0	0	0	0	0	0	0	0	0	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	237	"AWI"	237	6712	7641	7270	0	0	25.7270693512304	0.671140939597315	2.68456375838926	2.68456375838926	13.8702460850112	0	0.223713646532438	0	0	0	10.738255033557	0	1.56599552572707	1.34228187919463	0	0	0	0	0.447427293064877	0	0	0.223713646532438	1.78970917225951	0	0.447427293064877	0	19.2393736017897	0.894854586129754	0	3.57941834451902	0.894854586129754	10.2908277404922	0	0	0	2.01342281879195	0	0	0	0	0	0.447427293064877	0	0.223713646532438
1400	1437	"Kanaaupscow"	54.02778	-76.64389	242	"AWI"	242	6815	7691	7332	0	0	20.1626016260163	1.78861788617886	3.2520325203252	2.76422764227642	13.1707317073171	0	0	0	0	0	8.13008130081301	0	2.4390243902439	1.13821138211382	0	0.16260162601626	0.650406504065041	0	0	0	0.32520325203252	0	0.813008130081301	0	0	18.6991869918699	10.5691056910569	0.975609756097561	0	0	0.813008130081301	13.9837398373984	0	0	0	0	0	0	0	0	0	0.16260162601626	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	246	"AWI"	246	6893	7723	7385	0	0	26.4822134387352	2.37154150197628	4.34782608695652	0	16.99604743083	0	0	0	0	0	15.4150197628458	0	0.395256916996047	0	0	0	0	0.395256916996047	0	0	1.97628458498024	0.790513833992095	0.790513833992095	0	0	0	19.3675889328063	4.74308300395257	0.395256916996047	0	1.97628458498024	2.37154150197628	0	0	0	0	0	0.395256916996047	0.395256916996047	0	0	0.395256916996047	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	250	"AWI"	250	6960	7760	7440	0	0	0	2.15311004784689	5.26315789473684	3.82775119617225	13.8755980861244	0	0	0	0.478468899521531	0	11.0047846889952	0	0	1.43540669856459	0	0	0	0.478468899521531	0	0	1.67464114832536	0.239234449760766	0	0	0	13.6363636363636	27.2727272727273	9.09090909090909	0.478468899521531	2.63157894736842	0.956937799043062	3.58851674641148	0.239234449760766	0	0	0	0	0	0	0	0	1.67464114832536	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	255	"AWI"	255	7017	7822	7509	0	0	0	2.8673835125448	7.52688172043011	4.6594982078853	11.8279569892473	0	0.3584229390681	0	0	0	15.0537634408602	0	0	0.3584229390681	0	0.3584229390681	0	0	0	0	0	0.3584229390681	0.716845878136201	0	0	0	49.8207885304659	2.8673835125448	0	1.0752688172043	0.3584229390681	0.3584229390681	0	0	0	0	0	0	0	0	0	1.4336917562724	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	262	"AWI"	262	7171	7876	7595	0	0	0	2.08333333333333	2.38095238095238	3.86904761904762	13.6904761904762	0.297619047619048	0.297619047619048	0	0	0	4.46428571428571	0	0	0.892857142857143	0	0	0	0	0.297619047619048	0	0	0.297619047619048	0.297619047619048	0	0	18.75	49.702380952381	1.78571428571429	0	0	0.595238095238095	0	0	0	0	0	0	0	0	0	0	0.297619047619048	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	275	"AWI"	275	7442	7963	7755	0	0	14.5833333333333	2.77777777777778	8.56481481481481	5.09259259259259	14.1203703703704	0	0	0	0	0	3.47222222222222	0	0	0	0	0	0	0	0.231481481481481	0	0	0	0.231481481481481	0	0	18.5185185185185	28.2407407407407	2.08333333333333	0	0.462962962962963	0.925925925925926	0	0	0	0	0	0	0	0	0	0	0.694444444444444	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	287	"AWI"	287	7688	8089	7887	0	0	13.4185303514377	2.23642172523962	5.75079872204473	5.11182108626198	15.3354632587859	0	0	0	0.319488817891374	0	2.23642172523962	0	0	0	0	0	0	0.958466453674121	0	0	1.2779552715655	0	0.638977635782748	0	0.319488817891374	16.6134185303514	32.2683706070287	3.19488817891374	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319488817891374	0	0
