"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Carya"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Ilex"	"Juglans"	"Juniperus"	"Larix"	"Liliaceae"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Rosaceae"	"Rumex"	"Salix"	"Sambucus"	"Tilia"	"Tsuga"	"Ulmus"	"Viburnum"
1219	1254	"Saint-Jean Ile d'Orléans"	46.93278	-70.93278	60	"AWI"	60	549	1068	855	3.63636363636364	0	1.51515151515152	0	0	0	0	42.4242424242424	0	0	0	0	2.12121212121212	0	3.63636363636364	5.75757575757576	0	0	0	0	0	0	0.303030303030303	0.909090909090909	13.6363636363636	6.06060606060606	0	0	0.303030303030303	0	2.42424242424242	0	0.909090909090909	0.303030303030303	0	0.303030303030303	14.5454545454545	1.21212121212121	0
1219	1254	"Saint-Jean Ile d'Orléans"	46.93278	-70.93278	80	"AWI"	80	1038	1260	1142	4.50819672131148	0	2.04918032786885	0	0	0.409836065573771	0	28.6885245901639	0	0	0.409836065573771	0	0.819672131147541	0	9.83606557377049	4.0983606557377	0	0	0	0	0	0	0.409836065573771	0	20.0819672131148	6.14754098360656	0	0	0	0	2.04918032786885	0	0	0	0	0.409836065573771	20.0819672131148	0	0
1219	1254	"Saint-Jean Ile d'Orléans"	46.93278	-70.93278	100	"AWI"	100	1188	1980	1456	4.23162583518931	0	1.33630289532294	0	0	0	0	53.0066815144766	0	0	0.44543429844098	0.22271714922049	0.66815144766147	0.22271714922049	6.23608017817372	3.11804008908686	0	0	0	0	0	0	0.44543429844098	0	10.913140311804	3.34075723830735	0	0	0	0	2.00445434298441	0	0	0	0	0	13.1403118040089	0.66815144766147	0
1219	1254	"Saint-Jean Ile d'Orléans"	46.93278	-70.93278	120	"AWI"	120	1375	2474	1810	5.35714285714286	0	2.67857142857143	0	0	0.297619047619048	0	53.5714285714286	0	0	0	0	1.48809523809524	0	7.14285714285714	5.35714285714286	0	0	0	0	0	0	2.38095238095238	1.19047619047619	0	5.35714285714286	0	0	0	0	2.38095238095238	0	0	0	0	0.595238095238095	11.9047619047619	0.297619047619048	0
1219	1254	"Saint-Jean Ile d'Orléans"	46.93278	-70.93278	140	"AWI"	140	1594	2983	2162	3.88548057259714	0	1.84049079754601	0	0	0	0	44.1717791411043	0	0	0	0	0	0.81799591002045	12.2699386503067	7.15746421267894	0	0	0.204498977505113	0	0	0	1.02249488752556	0.81799591002045	13.7014314928425	5.11247443762781	0	0	0	0	0.81799591002045	0	0.204498977505113	0	0	0.408997955010225	6.5439672801636	1.02249488752556	0
1219	1254	"Saint-Jean Ile d'Orléans"	46.93278	-70.93278	160	"AWI"	160	1861	3347	2508	2.63157894736842	0	3.19548872180451	0.18796992481203	0	0.18796992481203	0	65.2255639097744	0	0	0.18796992481203	0	0.56390977443609	0	5.6390977443609	6.20300751879699	0	0	0.18796992481203	0	0	0	1.31578947368421	0.56390977443609	0	2.44360902255639	0	0	0	0	3.19548872180451	0	0	0	0	0.37593984962406	6.95488721804511	0.93984962406015	0
1219	1254	"Saint-Jean Ile d'Orléans"	46.93278	-70.93278	180	"AWI"	180	2149	3748	2859	4.6070460704607	0	1.8970189701897	0	0	0.2710027100271	0	52.8455284552846	0	0	0	0	1.0840108401084	0	5.96205962059621	4.3360433604336	0	0	0	0	0.2710027100271	0	0	0.5420054200542	13.0081300813008	3.2520325203252	0	0	0	0.2710027100271	2.4390243902439	0	0	0	0.2710027100271	0.2710027100271	7.85907859078591	0.5420054200542	0.2710027100271
1219	1254	"Saint-Jean Ile d'Orléans"	46.93278	-70.93278	200	"AWI"	200	2464	4124	3210	3.37268128161889	0	2.52951096121417	0	0	0	0	61.2141652613828	0	0	0.168634064080944	0	0.168634064080944	0.168634064080944	6.91399662731872	5.22765598650927	1.18043844856661	0	0.168634064080944	0.168634064080944	0	0	0.168634064080944	0.505902192242833	6.23946037099494	3.37268128161889	0	0	0.168634064080944	0	1.68634064080944	0	0	0	0	0.168634064080944	5.90219224283305	0.505902192242833	0
1219	1254	"Saint-Jean Ile d'Orléans"	46.93278	-70.93278	220	"AWI"	220	2800	4464	3546	2.01207243460765	0	1.20724346076459	0.201207243460765	0	0.402414486921529	0	39.8390342052314	0	0	0	0	0	0	8.85311871227364	5.43259557344064	0	0	0.201207243460765	0	0	0	0.402414486921529	0.402414486921529	5.83501006036217	2.41448692152917	22.9376257545272	0	0	0	1.60965794768612	0	0	0	0.201207243460765	0.201207243460765	6.03621730382294	1.81086519114688	0
1219	1254	"Saint-Jean Ile d'Orléans"	46.93278	-70.93278	240	"AWI"	240	3155	4833	3896	1.26182965299685	0	0.946372239747634	0	0	0	0	66.5615141955836	0	0	0	0	3.78548895899054	0	5.04731861198738	5.04731861198738	0	0	0	0	0	0	0.630914826498423	0	0	6.30914826498423	0	0	0.315457413249211	0.315457413249211	1.57728706624606	0	0	0	0	0.315457413249211	7.57097791798107	0.315457413249211	0
1219	1254	"Saint-Jean Ile d'Orléans"	46.93278	-70.93278	260	"AWI"	260	3596	5160	4229	1.95121951219512	0	3.41463414634146	0	0	0	0	58.0487804878049	0	0	0	0	1.46341463414634	0	2.92682926829268	11.219512195122	0	0.48780487804878	0	0	0.48780487804878	0	0	0.48780487804878	0	4.39024390243902	0	0	0.48780487804878	0	3.41463414634146	0	0	0	0	0	9.26829268292683	1.95121951219512	0
1219	1254	"Saint-Jean Ile d'Orléans"	46.93278	-70.93278	280	"AWI"	280	4056	5555	4587	6.57894736842105	0	1.31578947368421	0	0	0.219298245614035	0	74.780701754386	0	0	0.219298245614035	0	0.219298245614035	0.219298245614035	3.28947368421053	1.75438596491228	0	0	0.43859649122807	0	0	0	0.657894736842105	0.43859649122807	0	2.63157894736842	0	0	0	0	3.07017543859649	0	0	0.43859649122807	0	0.219298245614035	2.85087719298246	0.657894736842105	0
1219	1254	"Saint-Jean Ile d'Orléans"	46.93278	-70.93278	300	"AWI"	300	4753	6436	5556	1.085776330076	0	3.47448425624321	0.1085776330076	0	0.325732899022801	0	71.4440825190011	0	0	0.1085776330076	0	4.23452768729642	0.1085776330076	0.977198697068404	0.760043431053203	0	0	0.217155266015201	0	0	0	0.977198697068404	0	0	7.05754614549403	0	0	0	0	1.95439739413681	0.217155266015201	0	0	0	0.542888165038002	5.64603691639522	0.760043431053203	0
1219	1254	"Saint-Jean Ile d'Orléans"	46.93278	-70.93278	320	"AWI"	320	5837	7103	6556	0.90702947845805	0	2.49433106575964	0.226757369614512	0	0	0	67.3469387755102	0.226757369614512	0	0	0	1.36054421768707	0.90702947845805	0.90702947845805	0.226757369614512	0	0	0.453514739229025	0	0	0	0	0.680272108843537	0	9.0702947845805	0	0	0	0	4.98866213151927	0	0	0	0.226757369614512	0.226757369614512	6.80272108843537	2.94784580498866	0
