"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Gentianaceae"	"Grossulariaceae"	"Lamiaceae"	"Larix"	"Liliaceae"	"Montiaceae"	"Onagraceae"	"Orobanchaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plumbaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Primulaceae"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Violaceae"
769	788	"Elikchan 4 Lake"	60.75	151.88333	860	"AWI"	860	53696	62362	57406	110	9	0	4	55	0	142	0	0	0	45	191	5	0	1	0	0	0	0	0	4	7	0	0	0	0	152	0	0	3	26	0	0	0	0	25	8	10	12	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	865	"AWI"	865	53963	62767	57763	191	1	0	2	6	0	183	0	0	0	28	94	14	0	0	0	1	0	0	0	0	3	0	0	0	0	80	0	0	0	35	0	0	0	0	38	7	5	10	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	870	"AWI"	870	54228	63246	58116	161	0	0	1	35	0	139	0	0	0	52	152	15	1	0	0	1	1	0	0	0	0	0	0	0	0	86	0	0	0	10	0	0	0	0	18	7	6	5	1
769	788	"Elikchan 4 Lake"	60.75	151.88333	871	"AWI"	871	54308	63298	58171	126	0	0	0	16	0	216	0	0	0	56	80	9	1	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	20	0	0	0	0	23	5	3	17	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	873	"AWI"	873	54433	63490	58311	156	1	0	0	26	0	210	0	0	0	47	174	28	0	0	0	0	0	0	0	0	2	0	0	0	0	221	0	0	0	30	1	0	0	0	27	6	7	15	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	875	"AWI"	875	54537	63628	58451	166	1	0	3	25	0	181	0	0	0	42	125	14	1	0	0	0	0	1	0	0	5	0	0	0	0	118	0	0	0	20	0	0	0	1	23	6	6	1	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	876	"AWI"	876	54580	63706	58541	98	1	0	0	6	0	192	0	0	0	36	109	18	1	0	0	0	0	1	0	0	1	0	0	0	0	96	0	0	0	12	1	0	0	0	16	5	4	6	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	879	"AWI"	879	54688	63916	58724	243	1	0	1	10	0	240	0	0	0	28	153	13	1	0	1	0	1	2	0	0	0	0	0	0	0	128	0	0	1	12	0	0	0	0	19	9	6	4	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	880	"AWI"	880	54738	64015	58798	560	0	0	0	5	0	127	0	0	0	8	51	30	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	12	0	0	1	0	12	0	0	0	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	885	"AWI"	885	55120	64445	59188	2	0	0	1	8	16	0	0	0	0	13	109	0	0	0	0	0	0	0	0	0	7	0	0	0	0	244	0	0	0	48	0	0	0	0	12	8	11	16	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	890	"AWI"	890	55379	64845	59534	1	1	0	0	38	5	1	0	0	0	10	54	0	0	0	0	0	0	0	0	0	5	0	0	0	0	220	0	0	0	34	0	0	0	0	12	8	14	13	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	895	"AWI"	895	55693	65162	59872	41	0	0	3	14	7	19	0	0	0	9	154	3	0	0	0	0	0	0	0	0	6	0	0	0	0	215	0	0	0	16	0	0	0	0	7	6	9	12	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	900	"AWI"	900	55916	65661	60189	1	2	0	1	24	13	2	0	0	0	13	133	0	0	0	0	0	0	3	0	0	1	0	0	0	0	220	0	0	0	20	0	0	0	0	11	7	8	3	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	905	"AWI"	905	56268	66072	60564	2	0	0	1	21	13	1	0	0	0	11	88	0	0	0	0	0	0	1	0	0	0	0	0	0	0	269	0	0	1	42	0	0	0	0	24	12	6	7	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	910	"AWI"	910	56554	66396	60914	5	1	0	1	18	15	1	0	0	0	39	221	1	0	0	0	0	0	1	0	0	6	0	0	0	0	258	0	0	4	31	0	0	0	0	18	15	6	24	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	915	"AWI"	915	56937	66826	61274	2	1	0	2	60	20	4	0	0	0	0	101	0	0	0	0	0	0	5	0	0	3	0	0	0	0	204	0	0	1	29	0	0	0	0	5	11	11	16	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	920	"AWI"	920	57202	67279	61622	2	1	0	0	24	0	6	0	0	0	11	48	0	0	0	0	0	0	1	0	0	5	0	0	0	0	139	0	0	3	24	0	0	0	0	9	0	5	1	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	925	"AWI"	925	57480	67630	61992	8	2	0	0	17	24	4	0	0	0	34	101	20	0	0	0	0	0	3	0	0	0	0	0	0	0	109	0	0	0	35	0	0	0	0	16	3	6	11	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	930	"AWI"	930	57712	68101	62337	3	3	1	1	23	30	6	0	46	0	29	219	0	1	0	0	0	0	3	6	0	2	0	0	0	0	198	0	0	2	40	0	0	0	0	7	11	12	30	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	935	"AWI"	935	58024	68455	62696	5	3	0	0	26	29	3	0	32	0	10	161	0	1	0	0	0	0	0	10	0	1	0	0	0	0	200	0	0	1	31	0	0	0	0	8	6	6	18	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	939	"AWI"	939	58222	68786	62962	4	0	0	1	45	24	0	0	0	0	26	186	0	0	0	0	0	0	0	0	0	6	0	0	0	0	350	0	0	2	38	0	0	0	0	32	2	12	14	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	945	"AWI"	945	58582	69282	63397	4	0	0	2	22	9	0	0	0	0	14	138	0	0	0	0	0	0	1	0	0	7	0	0	0	0	210	0	0	1	32	0	0	0	0	28	6	7	15	0
