"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acacia"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Banksia"	"Boraginaceae"	"Brassicaceae"	"Bursaria"	"Callitris"	"Campanulaceae"	"Caryophyllaceae"	"Casuarina"	"Casuarina (<25 µm)"	"Celastraceae"	"Codonocarpus"	"Connaraceae"	"Convolvulaceae"	"Cyperaceae"	"Dodonaea"	"Elaeocarpus"	"Ericales"	"Eucalyptus"	"Euphorbiaceae"	"Exocarpos"	"Fabaceae"	"Gentianaceae"	"Geraniaceae"	"Goodeniaceae"	"Hakea"	"Haloragaceae"	"Hypericaceae"	"Hypoxidaceae"	"Indeterminable"	"Kunzea"	"Lamiaceae"	"Leptospermum"	"Leucopogon"	"Liliaceae"	"Melaleuca"	"Myrtaceae"	"Onagraceae"	"Orobanchaceae"	"Phyllanthaceae"	"Pinus"	"Pittosporum"	"Plantaginaceae"	"Poaceae (<40 µm)"	"Poaceae (>40 µm)"	"Podocarpus"	"Polygalaceae"	"Polygonaceae"	"Polyscias"	"Pomaderris"	"Proteaceae"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Rutaceae"	"Scrophulariaceae"	"Solanaceae"	"Stylidiaceae"	"Thymelaeaceae"	"Urticaceae"	"Violaceae"	"Vitaceae"	"Winteraceae"
247	252	"Bega Swamp"	-36.51667	149.5	76.45	"AWI"	76.45	2550.85	3052.2	2851.55	0	39	5	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	21	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	6	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	76.98	"AWI"	76.98	2557.74	3071.28	2861.62	1	113	4	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	40	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	2	2	0	0	0	0	0	122	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	1	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	77.5	"AWI"	77.5	2563	3093	2871.5	1	98	4	0	0	0	0	0	0	0	0	5	0	0	19	0	0	0	3	0	30	2	0	1	0	0	0	0	0	1	0	0	0	1	0	2	4	0	0	0	0	5	0	2	0	0	0	0	0	113	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	78.08	"AWI"	78.08	2568.72	3117.68	2882.44	2	110	7	0	0	0	0	0	0	0	1	1	0	0	14	0	0	0	3	0	44	1	0	6	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	4	0	4	0	0	0	1	0	116	0	0	0	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	78.66	"AWI"	78.66	2573.94	3144.36	2892.88	1	100	3	0	0	0	0	0	1	0	0	0	0	0	14	0	0	0	1	0	34	0	0	3	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0	1	2	0	4	0	0	0	0	0	123	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	79.17	"AWI"	79.17	2579.04	3167.99	2901.55	3	111	8	0	0	0	0	0	0	0	0	1	0	0	10	0	0	0	5	0	29	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	8	0	1	0	1	0	0	0	91	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	79.71	"AWI"	79.71	2585.52	3193.37	2909.65	1	113	4	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	2	0	19	1	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	4	0	0	0	0	0	63	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	80.34	"AWI"	80.34	2605.32	3211.76	2923.52	1	119	9	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	3	0	28	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	64	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	80.94	"AWI"	80.94	2634.12	3220.16	2940.32	1	102	1	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	3	0	63	2	0	5	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	2	1	1	0	0	0	0	0	101	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	81.48	"AWI"	81.48	2661	3227.24	2955.92	0	103	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	38	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	1	1	0	4	0	0	0	0	0	66	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	82.15	"AWI"	82.15	2693.3	3237	2975.2	0	3	3	12	0	0	0	0	0	0	0	1	0	0	6	0	0	0	3	0	42	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	2	2	0	0	0	0	0	82	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	82.81	"AWI"	82.81	2721.02	3250.2	2993.68	2	93	5	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	1	0	58	3	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	1	2	1	0	0	0	0	0	93	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	83.54	"AWI"	83.54	2750.06	3263.18	3015.74	3	124	9	0	0	0	0	0	1	0	0	0	0	0	19	0	0	0	3	0	141	5	0	0	0	0	0	0	0	0	1	0	0	0	0	4	2	0	1	0	1	0	3	2	0	0	0	0	0	113	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	84.18	"AWI"	84.18	2774.84	3275.14	3035.58	3	135	4	0	0	0	0	0	3	0	0	0	0	0	16	0	0	0	3	0	157	1	0	0	0	0	0	0	0	1	1	0	0	2	0	3	3	0	0	0	4	1	4	2	0	0	0	0	0	108	0	0	0	0	0	9	0	2	0	0	0	0	2	0	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	84.58	"AWI"	84.58	2790.04	3284.34	3047.98	0	128	9	0	0	0	0	0	1	0	0	1	0	0	9	0	0	0	1	0	110	0	0	3	0	0	0	0	0	4	0	0	0	0	0	3	0	0	2	1	0	2	0	1	0	1	0	0	0	101	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	85.03	"AWI"	85.03	2806.96	3294.84	3061.9	5	124	5	17	0	0	0	0	9	0	0	0	0	0	13	0	0	0	2	0	141	0	1	3	0	3	0	0	0	0	1	0	0	4	0	1	1	0	0	0	2	0	1	0	0	0	0	0	0	99	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	2
247	252	"Bega Swamp"	-36.51667	149.5	85.55	"AWI"	85.55	2823.6	3309.4	3077.5	1	88	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	89	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	68	0	0	0	0	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	86.14	"AWI"	86.14	2841.36	3327.18	3095.34	0	79	5	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0	62	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	55	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	86.65	"AWI"	86.65	2853.6	3346.05	3111.15	0	152	3	0	0	0	0	0	1	0	0	0	0	0	14	0	0	0	0	0	94	0	0	0	0	2	0	0	0	1	0	0	0	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	68	1	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	87.06	"AWI"	87.06	2863.26	3360.98	3123.8	5	109	0	0	0	0	0	0	1	0	1	1	0	0	7	0	0	0	0	0	64	1	0	1	0	0	0	0	0	0	0	0	3	0	0	2	1	0	0	0	0	0	3	0	0	0	0	0	0	48	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	87.64	"AWI"	87.64	2875.44	3380.12	3141.2	2	138	2	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	1	0	146	2	0	2	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	1	1	0	0	0	0	0	93	0	0	0	0	0	8	1	2	0	0	0	0	0	0	0	0	0	0	0	4
247	252	"Bega Swamp"	-36.51667	149.5	88.05	"AWI"	88.05	2883.85	3394.2	3153.45	1	103	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	118	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	52	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3
247	252	"Bega Swamp"	-36.51667	149.5	88.53	"AWI"	88.53	2892.01	3415.32	3167.37	5	149	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	1	0	107	0	0	2	0	0	0	0	0	1	0	1	2	0	0	1	2	0	0	1	0	0	2	0	0	0	0	0	0	67	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	88.94	"AWI"	88.94	2898.98	3433.36	3179.26	0	163	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	47	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	89.41	"AWI"	89.41	2906.15	3455.27	3192.07	3	190	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	100	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	41	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	89.84	"AWI"	89.84	2912.6	3475.48	3203.68	2	118	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	50	1	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	23	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	90.18	"AWI"	90.18	2927.96	3487.5	3215.74	0	133	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	27	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	1	0	21	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
247	252	"Bega Swamp"	-36.51667	149.5	90.66	"AWI"	90.66	2962.52	3499.5	3236.38	1	202	3	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	72	0	0	3	0	0	1	0	0	2	0	0	0	0	0	5	7	0	0	0	0	0	3	0	0	0	0	0	0	46	0	0	0	0	0	11	1	0	0	0	0	1	0	0	0	0	0	0	0	3
247	252	"Bega Swamp"	-36.51667	149.5	91	"AWI"	91	2987	3508	3251	3	126	4	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	2	0	55	1	0	6	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	2	0	0	0	0	0	0	0	0	41	1	0	0	0	0	10	1	1	0	0	0	0	0	0	0	0	0	0	0	3
247	252	"Bega Swamp"	-36.51667	149.5	91.57	"AWI"	91.57	3021.2	3521.11	3275.51	3	71	3	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	68	1	0	1	0	0	0	0	0	1	0	0	0	0	0	3	2	0	0	0	0	2	0	0	0	0	0	0	0	30	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3
247	252	"Bega Swamp"	-36.51667	149.5	92.04	"AWI"	92.04	3049.32	3532.04	3295.76	7	158	2	0	0	0	0	0	3	0	0	0	0	0	5	0	0	0	0	0	44	0	0	7	0	0	0	0	0	0	0	0	0	1	0	3	5	0	0	0	0	3	4	0	0	0	0	0	0	42	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	4
247	252	"Bega Swamp"	-36.51667	149.5	92.45	"AWI"	92.45	3073.1	3542.7	3313.8	2	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	32	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2
247	252	"Bega Swamp"	-36.51667	149.5	92.88	"AWI"	92.88	3098.04	3553.88	3332.72	5	107	4	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	77	1	0	9	0	0	0	0	0	1	2	0	0	0	0	1	4	0	0	0	0	0	5	0	0	0	0	0	0	64	0	0	0	0	0	16	1	0	0	0	0	0	0	1	0	0	0	0	0	3
247	252	"Bega Swamp"	-36.51667	149.5	93.4	"AWI"	93.4	3123	3566.2	3354.8	3	80	5	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	2	0	74	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	8	0	0	0	1	0	0	0	0	0	0	0	0	54	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	3
247	252	"Bega Swamp"	-36.51667	149.5	93.82	"AWI"	93.82	3141.9	3575.86	3372.44	5	128	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	70	2	0	4	0	0	1	0	0	0	1	0	0	0	0	2	10	0	0	0	0	0	1	0	0	0	0	0	0	55	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5
247	252	"Bega Swamp"	-36.51667	149.5	94.24	"AWI"	94.24	3161.52	3590.8	3389.84	8	88	7	0	0	0	0	0	2	0	0	0	0	0	7	0	0	0	1	0	127	1	0	10	0	0	0	0	0	7	1	1	3	0	0	4	7	0	0	0	0	0	7	1	0	0	1	0	0	95	1	0	0	0	1	16	0	1	0	0	0	0	0	0	0	0	0	0	0	3
247	252	"Bega Swamp"	-36.51667	149.5	94.76	"AWI"	94.76	3186.48	3614.2	3411.16	4	95	6	0	0	0	0	0	0	0	1	1	0	0	6	0	0	0	0	0	108	1	0	11	0	0	0	0	0	2	1	0	0	1	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	20	0	1	0	0	0	0	0	0	0	0	0	0	0	7
247	252	"Bega Swamp"	-36.51667	149.5	95.32	"AWI"	95.32	3209.84	3641.64	3434.76	6	93	5	7	0	0	0	0	0	0	0	0	0	0	13	0	0	0	1	0	73	0	0	11	0	0	0	0	0	0	0	0	3	0	0	5	1	0	0	0	0	0	5	0	0	1	0	0	0	59	0	0	0	0	0	15	0	3	0	0	0	1	2	0	0	0	0	0	0	4
247	252	"Bega Swamp"	-36.51667	149.5	95.84	"AWI"	95.84	3229.08	3668.68	3457.12	2	140	2	6	0	0	0	1	2	0	1	0	0	0	6	0	0	0	0	0	40	1	0	5	0	0	0	0	0	1	0	0	2	0	0	2	3	0	0	1	0	0	13	2	0	0	0	0	0	48	0	0	0	0	0	8	0	1	0	0	0	0	1	0	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	96.37	"AWI"	96.37	3247.21	3693.65	3479.91	3	122	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	57	1	0	5	0	0	0	0	0	2	4	0	3	0	0	3	6	1	0	0	0	2	8	0	0	0	0	1	0	56	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	96.91	"AWI"	96.91	3265.03	3717.95	3503.13	2	91	3	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	1	0	63	2	0	8	0	0	0	0	0	0	2	0	0	0	0	1	4	0	0	0	0	1	3	0	0	0	0	0	0	62	0	0	0	0	0	8	1	2	0	0	0	0	0	0	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	97.49	"AWI"	97.49	3282.21	3751.4	3528.56	1	112	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	42	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	11	0	1	0	0	0	0	1	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	98.08	"AWI"	98.08	3298.92	3787.52	3554.36	5	111	2	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	2	0	66	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	14	2	1	0	0	0	0	0	0	0	0	0	0	0	2
247	252	"Bega Swamp"	-36.51667	149.5	98.72	"AWI"	98.72	3314.28	3831.68	3581.24	2	104	2	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	3	0	117	0	0	13	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	2	0	0	0	0	0	73	0	0	0	0	0	14	0	1	0	0	0	0	2	0	0	0	0	3	0	7
247	252	"Bega Swamp"	-36.51667	149.5	100.39	"AWI"	100.39	3366.69	3926.19	3651.99	6	76	4	13	0	0	0	0	3	0	2	0	0	0	9	0	0	0	2	0	110	1	0	8	0	0	0	0	0	0	3	0	0	1	0	7	8	1	0	0	0	0	1	0	0	0	0	1	0	71	0	0	1	0	0	6	1	1	0	0	0	0	0	0	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	100.63	"AWI"	100.63	3383.73	3931.23	3661.83	3	116	2	8	0	0	0	0	0	0	2	0	0	0	6	0	0	0	1	0	93	1	0	7	0	0	0	0	0	1	2	0	4	0	0	4	2	0	0	0	0	0	4	1	0	1	0	0	0	63	0	0	0	0	2	6	0	2	0	0	0	0	0	2	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	101.1	"AWI"	101.1	3416.1	3941.8	3680.9	1	90	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	44	0	0	4	0	0	0	0	0	0	0	0	0	1	0	3	2	0	0	0	0	0	0	2	0	0	0	0	0	39	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1	1	0	0
247	252	"Bega Swamp"	-36.51667	149.5	101.63	"AWI"	101.63	3448.43	3956.64	3701.57	2	80	3	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	2	0	70	1	0	2	0	2	0	0	0	0	1	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	102.22	"AWI"	102.22	3482.22	3974.04	3724.8	0	109	3	9	0	0	0	0	0	0	0	1	0	0	5	0	0	0	1	0	82	1	0	2	0	0	0	0	0	1	0	0	0	0	0	4	2	0	0	0	0	0	0	1	0	0	0	1	0	38	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	102.57	"AWI"	102.57	3500.07	3985.24	3738.8	1	70	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	32	0	0	3	0	0	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	103.07	"AWI"	103.07	3524.8	4001.52	3759.22	0	107	4	8	0	0	0	0	0	0	0	0	0	0	6	0	0	0	4	0	51	1	0	7	0	0	0	0	0	0	1	0	0	1	0	5	2	0	0	0	0	3	0	0	0	0	0	0	0	51	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	103.56	"AWI"	103.56	3544.4	4019.16	3781.76	2	70	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	25	0	0	3	0	0	1	0	0	0	0	0	0	0	1	6	4	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	104.11	"AWI"	104.11	3565.3	4039.18	3806.84	1	109	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	35	0	0	10	0	0	0	0	0	0	0	0	2	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	24	0	1	0	0	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	104.72	"AWI"	104.72	3583.6	4062.36	3833.68	2	90	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	21	0	0	6	0	0	0	0	0	2	1	0	0	0	0	6	0	0	0	0	0	1	5	0	0	0	0	0	0	21	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	105.27	"AWI"	105.27	3599.56	4087.85	3858.42	0	105	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	37	0	0	8	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	105.91	"AWI"	105.91	3617.48	4123.05	3887.86	0	104	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	24	1	0	6	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	1	0	0	0	0	0	0	0	25	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	106.48	"AWI"	106.48	3628.64	4155.84	3913.12	3	106	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	24	2	0	4	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	1	0	0	0	0	0	16	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	107.07	"AWI"	107.07	3639.05	4190.13	3939.01	1	64	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	20	0	0	10	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	18	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	107.61	"AWI"	107.61	3647.15	4221.99	3962.23	0	76	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	19	1	0	7	0	0	0	0	0	0	0	0	0	0	0	3	3	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	108.15	"AWI"	108.15	3656.3	4254.9	3985.45	1	154	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	18	1	0	11	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	108.76	"AWI"	108.76	3669.72	4295.16	4011.68	0	244	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	22	3	0	17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	21	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2
247	252	"Bega Swamp"	-36.51667	149.5	109.29	"AWI"	109.29	3679.35	4333.33	4033.89	0	258	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	46	1	0	13	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	1	0	19	0	0	0	0	0	3	0	1	0	0	0	1	1	0	0	0	0	1	0	1
247	252	"Bega Swamp"	-36.51667	149.5	109.86	"AWI"	109.86	3687.9	4377.22	4057.26	0	96	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	25	0	0	3	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	12	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1
247	252	"Bega Swamp"	-36.51667	149.5	110.37	"AWI"	110.37	3722.19	4395.4	4083.35	0	124	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	23	0	0	8	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	110.93	"AWI"	110.93	3770.91	4406.6	4114.15	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	1	0	5	0	0	0	0	0	1	0	0	0	0	1	1	3	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	111.52	"AWI"	111.52	3825.36	4423.08	4147.12	1	134	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	36	0	0	12	0	0	0	0	0	0	0	0	2	0	0	2	4	0	0	0	0	1	1	0	0	0	0	0	0	31	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2
247	252	"Bega Swamp"	-36.51667	149.5	112.17	"AWI"	112.17	3883.94	4444.65	4183.69	2	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	21	0	1	0	0	0	4	1	0	0	0	0	0	1	0	0	0	0	1	0	0
247	252	"Bega Swamp"	-36.51667	149.5	112.74	"AWI"	112.74	3930.68	4470.3	4216.18	1	119	5	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	3	0	39	0	0	16	0	0	0	0	0	2	2	0	0	0	0	1	28	0	0	0	0	3	20	2	0	0	0	0	0	53	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	4
