"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Celtis"	"Cephalanthus"	"Clethra"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Juglans"	"Liquidambar"	"Liriodendron"	"Nyssa"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Rhus"	"Rosaceae"	"Salix"	"Sambucus"	"Saxifragaceae"	"Thalictrum"	"Ulmus"	"Urticaceae"	"Vitaceae"
275	281	"BL-Tombigbee"	33.56333	-88.47444	112	"AWI"	112	2369	3717	2735	0	0.641025641025641	0	0	0	1.92307692307692	16.6666666666667	0	3.2051282051282	0.641025641025641	0	0	0	0	0	0	0.641025641025641	3.84615384615385	0	0	1.92307692307692	0	8.33333333333333	0	1.28205128205128	0	0	0	0	0.641025641025641	0	57.0512820512821	0	0	1.28205128205128	0	0	0	1.92307692307692	0	0
275	281	"BL-Tombigbee"	33.56333	-88.47444	117	"AWI"	117	2414	3826	2775	0	0	0	0	0	0.809716599190283	11.336032388664	0.404858299595142	0.809716599190283	0	0	0	0	0.404858299595142	0	0.404858299595142	0.404858299595142	0	0	0.809716599190283	5.26315789473684	0	3.23886639676113	0	0.809716599190283	0	0	0.404858299595142	0	1.21457489878543	0	59.919028340081	0	0	6.47773279352227	0	2.42914979757085	0	4.8582995951417	0	0
275	281	"BL-Tombigbee"	33.56333	-88.47444	123	"AWI"	123	2754	4189	2985	0	1.80722891566265	0	0	0	1.80722891566265	8.43373493975904	0	1.20481927710843	0	0	1.20481927710843	0	0	0	0.602409638554217	0.602409638554217	0	1.20481927710843	0	3.01204819277108	0.602409638554217	1.20481927710843	0	1.20481927710843	0	0	0	0	0.602409638554217	0	66.2650602409639	0	0	7.2289156626506	0	1.20481927710843	0	1.80722891566265	0	0
275	281	"BL-Tombigbee"	33.56333	-88.47444	127	"AWI"	127	2837	4675	3251	0	0.581395348837209	0	0.581395348837209	0	0	11.6279069767442	0.581395348837209	0.581395348837209	1.74418604651163	0	0	0	0	0	0.581395348837209	1.16279069767442	4.06976744186047	0	0	4.06976744186047	0	3.48837209302326	0	0	0	0	1.16279069767442	0	0	0	63.3720930232558	0.581395348837209	0	1.74418604651163	0	0	0	4.06976744186047	0	0
275	281	"BL-Tombigbee"	33.56333	-88.47444	132	"AWI"	132	2903	5499	3548	0	1.96078431372549	0	0	0	2.61437908496732	15.0326797385621	0.65359477124183	5.22875816993464	0.65359477124183	0	0.65359477124183	0	0	0	1.96078431372549	0	5.88235294117647	0	0	1.30718954248366	0	1.30718954248366	0	0	0	0	0	0	0	0	56.8627450980392	0	0	1.96078431372549	0	0	0	3.92156862745098	0	0
275	281	"BL-Tombigbee"	33.56333	-88.47444	142	"AWI"	142	3652	7283	4597	0	17.6100628930818	0	0	0	0.628930817610063	5.0314465408805	1.88679245283019	1.88679245283019	0	0	0	0	0	0	1.88679245283019	0	1.88679245283019	0	0	1.25786163522013	0	0	0	2.51572327044025	0	0	0.628930817610063	0	0	0	58.4905660377358	0	0	2.51572327044025	0	0	0	1.88679245283019	0	1.88679245283019
275	281	"BL-Tombigbee"	33.56333	-88.47444	147	"AWI"	147	5307	7924	6007	0	4.81927710843374	0	0	0	1.20481927710843	10.2409638554217	0.602409638554217	4.21686746987952	0	0	0	0	0	0	3.6144578313253	0	0.602409638554217	0	0	2.40963855421687	0	1.80722891566265	0	1.20481927710843	0	0	0.602409638554217	0	0	0	64.4578313253012	0	0	2.40963855421687	0	0	0	1.80722891566265	0	0
275	281	"BL-Tombigbee"	33.56333	-88.47444	152	"AWI"	152	6918	8634	7425	0	1.47058823529412	0	0	0	1.47058823529412	6.61764705882353	0	4.41176470588235	0	0	0	0.735294117647059	1.47058823529412	0	0	2.94117647058824	0	0	0	1.47058823529412	0	0	0	0.735294117647059	0	0	0	0	0.735294117647059	0	57.3529411764706	0.735294117647059	0	13.9705882352941	0	0	0	3.67647058823529	0	2.20588235294118
275	281	"BL-Tombigbee"	33.56333	-88.47444	157	"AWI"	157	8477	9399	8841	0	0	0	0	0	0	7.18954248366013	0.65359477124183	1.96078431372549	0	0	0	0	0	2.61437908496732	2.61437908496732	0	0	0	0	0.65359477124183	0	0	0	1.96078431372549	0	0	0	0	1.30718954248366	0	72.5490196078431	0	0	2.61437908496732	0	0	0	5.88235294117647	0	0
275	281	"BL-Tombigbee"	33.56333	-88.47444	166	"AWI"	166	9540	10231	9850	0	0.740740740740741	0	0	0	1.48148148148148	9.62962962962963	0	4.44444444444444	1.48148148148148	0	0	0	0	0	0	0.740740740740741	0	0	0	0.740740740740741	0.740740740740741	0	0	0.740740740740741	0	0	1.48148148148148	0	0	0	69.6296296296296	0	0	2.22222222222222	0.740740740740741	0	0	5.18518518518519	0	0
275	281	"BL-Tombigbee"	33.56333	-88.47444	172	"AWI"	172	9638	10503	10045	0	0	0	0	0	0.671140939597315	12.751677852349	0	0	0	0	0.671140939597315	0	1.34228187919463	0	4.02684563758389	1.34228187919463	0	0.671140939597315	0	0	0	0.671140939597315	0	1.34228187919463	0	0	0	0	0	0	68.4563758389262	0	0	2.01342281879195	0	0	0	5.36912751677852	0.671140939597315	0
275	281	"BL-Tombigbee"	33.56333	-88.47444	177	"AWI"	177	9684	10824	10200	0	0.72992700729927	0	0	0	2.91970802919708	14.5985401459854	0.72992700729927	0	0	0	0	0	0	0	2.91970802919708	1.45985401459854	0	0	0	0.72992700729927	0	0.72992700729927	0	3.64963503649635	0	0	0	0	0.72992700729927	0	65.6934306569343	0	0	0.72992700729927	0	0	0	4.37956204379562	0	0
275	281	"BL-Tombigbee"	33.56333	-88.47444	182	"AWI"	182	9801	11049	10342	0	0	0	0	0	0	10.7913669064748	0	0	0	0	0.719424460431655	0	0	0	7.19424460431655	0.719424460431655	0	0	0	3.59712230215827	0	0	0	2.87769784172662	0	0	0.719424460431655	0	0.719424460431655	0	60.431654676259	0	0	0	0	0	0	12.2302158273381	0	0
275	281	"BL-Tombigbee"	33.56333	-88.47444	202	"AWI"	202	10405	11589	10957	0	2.30769230769231	0	0	0	0	6.92307692307692	1.53846153846154	0.769230769230769	0	0.769230769230769	0	0	0.769230769230769	0	5.38461538461539	0.769230769230769	0.769230769230769	0	3.07692307692308	1.53846153846154	0	4.61538461538462	0.769230769230769	0	0	0	0	0	0	0	63.0769230769231	0	0	0.769230769230769	0	0	0	6.15384615384615	0	0
275	281	"BL-Tombigbee"	33.56333	-88.47444	220	"AWI"	220	10938	12918	11647	0	0	0	0	0	0.50761421319797	10.1522842639594	6.5989847715736	0	0	0.50761421319797	0	0	0.50761421319797	0	4.56852791878173	1.52284263959391	0	0	0	0.50761421319797	0	0.50761421319797	0	2.03045685279188	0.50761421319797	3.04568527918782	1.52284263959391	0	0	0.50761421319797	53.8071065989848	0.50761421319797	0	0	0	0	0	11.6751269035533	0	1.01522842639594
275	281	"BL-Tombigbee"	33.56333	-88.47444	230	"AWI"	230	11219	13833	12190	0	0.78125	0	0	0	1.5625	7.03125	2.34375	0	0	0	0	0	0	0	1.5625	4.6875	0.78125	0	0	0.78125	0	0	0	3.125	0	0	0.78125	0	0	0	66.40625	0	0	0.78125	0.78125	0	0	8.59375	0	0
275	281	"BL-Tombigbee"	33.56333	-88.47444	240	"AWI"	240	11352	15351	12660	0	2.36220472440945	0	0.78740157480315	0	0.78740157480315	7.08661417322835	0.78740157480315	0	0	0	0	2.36220472440945	0	0	3.93700787401575	3.1496062992126	1.5748031496063	0.78740157480315	0	0.78740157480315	0	0.78740157480315	0	1.5748031496063	0	0	0.78740157480315	0	0	0	66.1417322834646	0	0	1.5748031496063	0	0	0	4.7244094488189	0	0
275	281	"BL-Tombigbee"	33.56333	-88.47444	244	"AWI"	244	11565	15552	12890	0	0	0	0	0	4.48979591836735	14.2857142857143	1.63265306122449	1.22448979591837	0	0.408163265306122	0.408163265306122	0.816326530612245	0.816326530612245	0	1.22448979591837	1.63265306122449	1.22448979591837	0	0	0	0	0	0	0.408163265306122	0	0	4.08163265306122	0	0.408163265306122	0.408163265306122	62.0408163265306	0.816326530612245	0	0.408163265306122	0	0	0	3.26530612244898	0	0
275	281	"BL-Tombigbee"	33.56333	-88.47444	249	"AWI"	249	11713	15941	13170	0	0.641025641025641	0	0.641025641025641	0	5.76923076923077	9.61538461538462	3.2051282051282	0	0	0	0	3.2051282051282	1.28205128205128	0	3.2051282051282	3.2051282051282	0	0	0	1.28205128205128	0	0	0	0	0	0	5.12820512820513	0	0	0	54.4871794871795	0	0	1.92307692307692	1.28205128205128	0	0	5.12820512820513	0	0
