"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Isoëtes"	"Larix"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Thalictrum"	"Ulmus"
1557	1599	"Lake LR1"	58.58333	-75.25	42	"AWI"	42	3315	4612	4011	14.0035906642729	0	1.43626570915619	0	35.9066427289048	0	0	0	0.179533213644524	8.07899461400359	8.43806104129264	0	0	8.25852782764812	0	0	0.179533213644524	0	0	19.0305206463196	0.718132854578097	0	2.51346499102334	0	0	0	0	0	1.25673249551167	0	0
1557	1599	"Lake LR1"	58.58333	-75.25	50	"AWI"	50	3537	4936	4272	12.2349102773246	0	0.32626427406199	0	38.3360522022839	0	0	0	0	9.29853181076672	5.22022838499184	0	0	8.31973898858075	0	0.163132137030995	0.163132137030995	0	0	22.1859706362153	0	0	2.28384991843393	0	0	0	0	0	1.30505709624796	0	0.163132137030995
1557	1599	"Lake LR1"	58.58333	-75.25	58	"AWI"	58	3864	5168	4564	16.5811965811966	0.170940170940171	1.70940170940171	0	30.4273504273504	0	0	0	0.341880341880342	11.6239316239316	6.83760683760684	0	0.170940170940171	11.1111111111111	0	0	0	0	0	15.8974358974359	0.854700854700855	0	2.05128205128205	0	0.170940170940171	0	0	0	2.05128205128205	0	0
1557	1599	"Lake LR1"	58.58333	-75.25	66	"AWI"	66	4202	5383	4839	20.8955223880597	0.298507462686567	1.04477611940299	0	28.2089552238806	0	0	0	0	8.95522388059701	5.82089552238806	0	0	13.2835820895522	0	0	0.149253731343284	0	0.149253731343284	17.1641791044776	0.746268656716418	0.149253731343284	1.04477611940299	0	0	0	0	0	1.94029850746269	0	0.149253731343284
1557	1599	"Lake LR1"	58.58333	-75.25	74	"AWI"	74	4542	5583	5103	23.8380809595202	0	1.79910044977511	0	33.1334332833583	0	0	0	0.449775112443778	5.69715142428786	7.19640179910045	0	0	7.94602698650675	0	0.149925037481259	0	0.149925037481259	0	15.7421289355322	0.599700149925038	0	1.64917541229385	0	0	0	0	0	1.64917541229385	0	0
1557	1599	"Lake LR1"	58.58333	-75.25	82	"AWI"	82	4964	5808	5388	28.59450726979	0.323101777059774	0.969305331179321	0	28.59450726979	0	0	0	0	7.4313408723748	7.10823909531502	0	0	6.94668820678514	0	0.161550888529887	0.484652665589661	0	0	16.6397415185784	0.807754442649435	0	0.969305331179321	0	0.161550888529887	0	0	0	0.807754442649435	0	0
1557	1599	"Lake LR1"	58.58333	-75.25	90	"AWI"	90	5292	6280	5717	26.6778523489933	0.503355704697987	1.51006711409396	0	31.0402684563758	0	0	0	0	8.05369127516778	7.71812080536913	0	0	5.70469798657718	0	0	0.167785234899329	0	0	15.9395973154362	0.335570469798658	0	1.84563758389262	0	0	0	0	0	0.503355704697987	0	0
1557	1599	"Lake LR1"	58.58333	-75.25	98	"AWI"	98	5567	6838	6135	30.7155322862129	0	1.04712041884817	0	35.0785340314136	0	0	0	0.174520069808028	7.67888307155323	6.63176265270506	0	0	3.49040139616056	0	0	0	0	0	12.0418848167539	0.698080279232112	0	0.87260034904014	0	0	0	0	0	1.57068062827225	0	0
1557	1599	"Lake LR1"	58.58333	-75.25	106	"AWI"	106	5894	7249	6565	33.8805970149254	0.447761194029851	2.08955223880597	0	28.8059701492537	0	0	0.298507462686567	0.298507462686567	9.70149253731343	3.58208955223881	0.149253731343284	0	0.298507462686567	0	0.298507462686567	0	0	0.149253731343284	13.5820895522388	0.746268656716418	0	1.04477611940299	0	0	0	0	0	4.32835820895522	0	0.298507462686567
1557	1599	"Lake LR1"	58.58333	-75.25	114	"AWI"	114	6356	7624	6991	25.8252427184466	0.388349514563107	1.94174757281553	0	29.3203883495146	0	0.194174757281553	0	0.58252427184466	13.2038834951456	1.74757281553398	0	0	0	0	0	0	0	0.194174757281553	19.8058252427184	0.776699029126214	0	0.970873786407767	0	0.388349514563107	0	0	0	4.66019417475728	0	0
1557	1599	"Lake LR1"	58.58333	-75.25	124	"AWI"	124	6993	8034	7532	26.8292682926829	1.30081300813008	3.2520325203252	0	17.8861788617886	0	0.16260162601626	0	0.48780487804878	21.4634146341463	1.46341463414634	0.16260162601626	0	0	0	0	0	0	0	19.8373983739837	0	0.16260162601626	2.60162601626016	0	0.16260162601626	0	0	0	4.22764227642276	0	0
