"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Agathis"	"Arecaceae"	"Casuarinaceae"	"Cunoniaceae"	"Dacrydium"	"Elaeocarpaceae"	"Eucalyptus"	"Myrtaceae"	"Phyllocladus"	"Poaceae"	"Podocarpus"	"Rutaceae"	"Urticaceae"
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4050	"AWI"	4050	117594	139828	128255	2.88461538461538	9.61538461538462	0.961538461538462	31.7307692307692	0	7.69230769230769	0	43.2692307692308	0	1.92307692307692	0.961538461538462	0.961538461538462	0
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4075	"AWI"	4075	118167	140526	129010	3.125	15.625	0	14.5833333333333	0	11.4583333333333	1.04166666666667	45.8333333333333	0	0	0	4.16666666666667	4.16666666666667
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4100	"AWI"	4100	118875	141472	129740	20	1.37931034482759	11.0344827586207	2.75862068965517	3.44827586206897	4.82758620689655	2.06896551724138	11.7241379310345	0	21.3793103448276	13.7931034482759	0.689655172413793	6.89655172413793
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4125	"AWI"	4125	119646	142167	130521	4.6875	0.78125	10.15625	2.34375	0	7.8125	10.15625	8.59375	0	35.9375	8.59375	0	10.9375
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4150	"AWI"	4150	120393	142784	131359	12.2222222222222	0	20	0	2.22222222222222	1.11111111111111	6.66666666666667	5.55555555555556	0	34.4444444444444	12.2222222222222	0	5.55555555555556
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4175	"AWI"	4175	121183	143538	132141	14.4827586206897	0	31.0344827586207	0	1.37931034482759	0	18.6206896551724	2.75862068965517	0	16.551724137931	10.3448275862069	0	4.82758620689655
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4200	"AWI"	4200	121663	144503	132861	10.3174603174603	8.73015873015873	13.4920634920635	3.17460317460317	2.38095238095238	3.96825396825397	12.6984126984127	17.4603174603175	0	15.8730158730159	5.55555555555556	0	6.34920634920635
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4225	"AWI"	4225	122524	145147	133616	16.1290322580645	6.45161290322581	8.87096774193548	2.41935483870968	0	7.25806451612903	4.03225806451613	22.5806451612903	0	10.4838709677419	10.4838709677419	2.41935483870968	8.87096774193548
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4250	"AWI"	4250	123210	145915	134390	18.978102189781	2.91970802919708	18.2481751824818	2.18978102189781	0	2.91970802919708	4.37956204379562	0	0	21.8978102189781	12.4087591240876	2.18978102189781	13.8686131386861
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4275	"AWI"	4275	123820	146709	135163	28.2608695652174	0.72463768115942	22.463768115942	0	2.89855072463768	0	7.97101449275362	1.44927536231884	0	17.3913043478261	15.9420289855072	1.44927536231884	1.44927536231884
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4300	"AWI"	4300	124342	147895	135872	21.0526315789474	0	29.3233082706767	0.75187969924812	2.25563909774436	0	6.01503759398496	2.25563909774436	0	20.3007518796992	10.5263157894737	1.50375939849624	6.01503759398496
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4325	"AWI"	4325	125227	148549	136611	24.21875	0	21.875	0	0	1.5625	9.375	4.6875	0	22.65625	3.90625	4.6875	7.03125
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4350	"AWI"	4350	125977	149229	137356	12.7118644067797	0	33.0508474576271	0	2.54237288135593	1.69491525423729	10.1694915254237	7.6271186440678	0	20.3389830508475	1.69491525423729	0.847457627118644	9.32203389830508
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4375	"AWI"	4375	126559	149910	138066	23.841059602649	0	27.8145695364238	0	0.662251655629139	0.662251655629139	7.28476821192053	1.98675496688742	0	24.5033112582781	8.60927152317881	1.98675496688742	2.64900662251656
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4400	"AWI"	4400	127042	150865	138765	7.74193548387097	0	35.4838709677419	0	1.29032258064516	0	10.9677419354839	8.38709677419355	0	29.0322580645161	4.51612903225806	0.645161290322581	1.93548387096774
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4425	"AWI"	4425	127874	151704	139517	21.656050955414	0	19.7452229299363	0.636942675159236	0.636942675159236	0	10.1910828025478	3.18471337579618	0	24.8407643312102	7.00636942675159	1.91082802547771	10.1910828025478
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4450	"AWI"	4450	128777	152235	140296	16.0493827160494	0	25.9259259259259	0	1.85185185185185	0	6.79012345679012	4.93827160493827	0	29.0123456790123	11.1111111111111	1.23456790123457	3.08641975308642
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4475	"AWI"	4475	129423	152919	141122	20.9459459459459	0.675675675675676	36.4864864864865	0.675675675675676	1.35135135135135	0.675675675675676	6.08108108108108	4.05405405405405	0	22.972972972973	6.08108108108108	0	0
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4500	"AWI"	4500	130067	153787	141903	5.19480519480519	0	37.6623376623377	0	0.649350649350649	0.649350649350649	6.49350649350649	6.49350649350649	0	31.8181818181818	1.94805194805195	0	9.09090909090909
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4525	"AWI"	4525	130776	154513	142662	1.94805194805195	0.649350649350649	16.8831168831169	0.649350649350649	0.649350649350649	1.94805194805195	11.6883116883117	9.09090909090909	0	25.974025974026	3.8961038961039	0.649350649350649	25.974025974026
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4550	"AWI"	4550	131644	154996	143426	6.45161290322581	0	33.5483870967742	0	0	0	3.87096774193548	3.87096774193548	0	32.258064516129	9.67741935483871	0	10.3225806451613
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4575	"AWI"	4575	132273	155800	144222	10.7954545454545	0.568181818181818	39.2045454545455	0	0.568181818181818	0	2.84090909090909	1.70454545454545	0	28.9772727272727	9.65909090909091	0.568181818181818	5.11363636363636
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4600	"AWI"	4600	132931	156519	145026	12.6506024096386	0	26.5060240963855	0	0.602409638554217	1.80722891566265	4.21686746987952	8.43373493975904	0	28.9156626506024	6.02409638554217	1.20481927710843	9.63855421686747
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4625	"AWI"	4625	133585	157252	145781	15.3409090909091	0	31.25	0	1.70454545454545	0	7.95454545454545	4.54545454545455	0	30.1136363636364	2.27272727272727	0.568181818181818	6.25
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4725	"AWI"	4725	136777	160157	148812	7.83132530120482	0	38.5542168674699	0	0.602409638554217	0	3.01204819277108	9.03614457831325	0	25.3012048192771	6.02409638554217	1.80722891566265	7.83132530120482
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4750	"AWI"	4750	137896	160785	149559	11.864406779661	0	36.7231638418079	0.564971751412429	1.69491525423729	0.564971751412429	3.95480225988701	4.51977401129944	0	28.8135593220339	4.51977401129944	1.69491525423729	5.08474576271187
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4775	"AWI"	4775	138844	161476	150295	11.9122257053292	0	29.4670846394984	0.940438871473354	0	1.88087774294671	6.89655172413793	8.15047021943574	0	27.5862068965517	5.64263322884013	0.626959247648903	6.89655172413793
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4800	"AWI"	4800	139587	162197	151049	21.6417910447761	0.746268656716418	28.3582089552239	0	0.746268656716418	2.23880597014925	3.73134328358209	3.73134328358209	0	23.134328358209	8.95522388059701	2.23880597014925	4.47761194029851
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4825	"AWI"	4825	140191	162956	151786	17.8082191780822	2.05479452054794	22.6027397260274	0	3.42465753424658	1.36986301369863	6.84931506849315	8.21917808219178	0	25.3424657534247	8.9041095890411	1.36986301369863	2.05479452054794
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4850	"AWI"	4850	141239	163556	152555	13.745704467354	2.74914089347079	25.4295532646048	0.687285223367698	0.343642611683849	0.687285223367698	2.74914089347079	8.93470790378007	0	32.3024054982818	6.87285223367698	0	5.49828178694158
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4875	"AWI"	4875	142170	163985	153317	13.5338345864662	2.25563909774436	29.3233082706767	0	2.25563909774436	0.75187969924812	2.25563909774436	8.27067669172932	0	29.3233082706767	5.26315789473684	1.50375939849624	5.26315789473684
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4900	"AWI"	4900	142969	164591	154123	11.71875	3.125	30.46875	1.5625	1.5625	1.5625	3.90625	8.59375	0	21.875	10.15625	0.78125	4.6875
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4925	"AWI"	4925	143561	165283	154898	8.16326530612245	1.36054421768707	25.1700680272109	1.36054421768707	2.04081632653061	0.680272108843537	6.12244897959184	7.48299319727891	0	25.1700680272109	8.16326530612245	0.680272108843537	13.6054421768707
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4950	"AWI"	4950	144456	165913	155646	4	2	29	0	4	3	5	15	0	21	7	2	8
1628	1683	"Lynch's Crater"	-17.3667	145.6881	4975	"AWI"	4975	145535	166440	156355	5.26315789473684	0	22.8070175438596	0	0	2.63157894736842	7.89473684210526	9.64912280701754	0	30.7017543859649	6.14035087719298	2.63157894736842	12.280701754386
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5000	"AWI"	5000	146408	167077	157118	7.75862068965517	0.862068965517241	18.9655172413793	0	2.58620689655172	0.862068965517241	6.03448275862069	13.7931034482759	0	35.3448275862069	2.58620689655172	1.72413793103448	9.48275862068965
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5025	"AWI"	5025	147022	167702	157862	4.3859649122807	0	20.1754385964912	0.87719298245614	1.75438596491228	3.50877192982456	7.89473684210526	15.7894736842105	0	33.3333333333333	4.3859649122807	1.75438596491228	6.14035087719298
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5050	"AWI"	5050	147949	168278	158564	7.01754385964912	0	28.0701754385965	0	2.63157894736842	1.75438596491228	9.64912280701754	14.0350877192982	0	21.0526315789474	7.01754385964912	2.63157894736842	6.14035087719298
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5075	"AWI"	5075	149198	168796	159360	6.71140939597315	0	9.39597315436242	0.671140939597315	2.68456375838926	0.671140939597315	6.04026845637584	8.7248322147651	0	38.255033557047	6.04026845637584	1.34228187919463	19.4630872483221
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5100	"AWI"	5100	150129	169335	160111	2.4390243902439	3.2520325203252	29.2682926829268	0	2.4390243902439	0.813008130081301	8.13008130081301	11.3821138211382	0	25.2032520325203	3.2520325203252	0.813008130081301	13.0081300813008
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5125	"AWI"	5125	151009	170005	160909	2.5	0	9.16666666666667	0.833333333333333	3.33333333333333	10	8.33333333333333	11.6666666666667	0	26.6666666666667	3.33333333333333	1.66666666666667	22.5
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5150	"AWI"	5150	151907	170749	161696	3.72093023255814	0	6.51162790697674	1.86046511627907	0	11.1627906976744	9.30232558139535	7.44186046511628	0	21.3953488372093	7.44186046511628	3.25581395348837	27.906976744186
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5175	"AWI"	5175	153259	171289	162430	3.2520325203252	0	11.3821138211382	0.813008130081301	0	4.0650406504065	8.13008130081301	10.5691056910569	0	27.6422764227642	9.75609756097561	0.813008130081301	23.5772357723577
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5200	"AWI"	5200	154264	171897	163203	5.71428571428571	0	36.4285714285714	0	3.57142857142857	0	2.85714285714286	8.57142857142857	0	27.1428571428571	5.71428571428571	2.14285714285714	7.85714285714286
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5225	"AWI"	5225	155140	172581	164009	5.2434456928839	0	33.7078651685393	0.749063670411985	2.99625468164794	1.49812734082397	5.2434456928839	6.74157303370786	0	21.7228464419476	11.2359550561798	2.62172284644195	8.23970037453183
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5250	"AWI"	5250	155896	173311	164721	5.62248995983936	0	46.5863453815261	1.60642570281124	2.40963855421687	0	1.60642570281124	8.43373493975904	0	18.4738955823293	10.4417670682731	1.60642570281124	3.21285140562249
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5275	"AWI"	5275	156929	173908	165479	6.61157024793388	0	44.6280991735537	3.30578512396694	0.826446280991736	1.65289256198347	4.95867768595041	11.5702479338843	0	16.5289256198347	5.78512396694215	0	4.13223140495868
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5300	"AWI"	5300	157758	174495	166297	7.69230769230769	0	48.7179487179487	0	0.854700854700855	0.854700854700855	3.41880341880342	8.54700854700855	0	12.8205128205128	13.6752136752137	1.70940170940171	1.70940170940171
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5325	"AWI"	5325	158428	175214	167081	1.18343195266272	0	8.28402366863905	20.1183431952663	2.36686390532544	7.10059171597633	5.91715976331361	15.9763313609467	0	4.73372781065089	24.8520710059172	7.10059171597633	2.36686390532544
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5350	"AWI"	5350	159048	176333	167865	0	2.1978021978022	9.89010989010989	16.4835164835165	1.0989010989011	10.989010989011	3.2967032967033	13.1868131868132	0	9.89010989010989	30.7692307692308	1.0989010989011	1.0989010989011
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5375	"AWI"	5375	159943	176945	168616	0	23.6220472440945	3.1496062992126	15.748031496063	0	25.1968503937008	4.7244094488189	14.1732283464567	0	3.1496062992126	1.5748031496063	2.36220472440945	6.2992125984252
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5400	"AWI"	5400	160762	177558	169436	4.6242774566474	8.09248554913295	5.78034682080925	11.5606936416185	2.3121387283237	6.9364161849711	3.46820809248555	11.5606936416185	0	9.2485549132948	21.9653179190751	5.20231213872832	9.2485549132948
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5425	"AWI"	5425	161570	178265	170168	8.27586206896552	1.37931034482759	17.9310344827586	15.1724137931034	1.37931034482759	11.0344827586207	2.75862068965517	5.51724137931035	0	5.51724137931035	24.8275862068966	2.06896551724138	4.13793103448276
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5450	"AWI"	5450	162077	179286	170920	2.5	1.25	20	7.5	0	8.75	3.75	12.5	0	3.75	30	3.75	6.25
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5475	"AWI"	5475	163002	180090	171670	0	1.44927536231884	17.3913043478261	8.69565217391304	4.34782608695652	0	4.34782608695652	15.9420289855072	0	1.44927536231884	26.0869565217391	14.4927536231884	5.79710144927536
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5500	"AWI"	5500	163806	180735	172445	4.34782608695652	2.89855072463768	14.4927536231884	7.2463768115942	0	5.79710144927536	7.2463768115942	8.69565217391304	0	10.1449275362319	21.7391304347826	4.34782608695652	13.0434782608696
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5525	"AWI"	5525	164600	181502	173275	2.46913580246914	0	13.5802469135802	7.40740740740741	2.46913580246914	7.40740740740741	4.93827160493827	17.2839506172839	0	7.40740740740741	27.1604938271605	2.46913580246914	7.40740740740741
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5550	"AWI"	5550	165320	182356	174040	1.3986013986014	0	5.59440559440559	11.1888111888112	0.699300699300699	11.1888111888112	2.7972027972028	12.5874125874126	0	2.7972027972028	27.972027972028	2.7972027972028	20.979020979021
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5575	"AWI"	5575	166094	183153	174777	1.95121951219512	1.46341463414634	4.8780487804878	17.5609756097561	0.975609756097561	8.78048780487805	3.90243902439024	21.4634146341463	0	8.78048780487805	19.5121951219512	2.92682926829268	7.80487804878049
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5600	"AWI"	5600	167166	183725	175538	2.98507462686567	0	10.4477611940298	4.47761194029851	0	19.4029850746269	1.49253731343284	8.95522388059701	0	8.95522388059701	19.4029850746269	11.9402985074627	11.9402985074627
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5625	"AWI"	5625	168101	184390	176355	1.06382978723404	0	8.51063829787234	24.468085106383	0	5.31914893617021	5.31914893617021	18.0851063829787	0	5.31914893617021	27.6595744680851	0	4.25531914893617
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5650	"AWI"	5650	168738	185289	177172	6.25	2.5	7.5	11.25	1.25	7.5	2.5	23.75	0	7.5	26.25	1.25	2.5
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5675	"AWI"	5675	169432	186169	177938	2.40963855421687	2.40963855421687	1.20481927710843	36.144578313253	0	20.4819277108434	1.20481927710843	6.02409638554217	0	3.6144578313253	15.6626506024096	8.43373493975904	2.40963855421687
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5725	"AWI"	5725	171719	187260	179482	0.546448087431694	1.09289617486339	6.55737704918033	13.1147540983607	2.18579234972678	3.27868852459016	3.27868852459016	18.5792349726776	0	6.55737704918033	36.0655737704918	4.37158469945355	4.37158469945355
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5750	"AWI"	5750	172509	188127	180276	1.43884892086331	1.43884892086331	7.19424460431655	20.1438848920863	0.719424460431655	8.63309352517986	1.43884892086331	15.8273381294964	0	4.31654676258993	28.7769784172662	1.43884892086331	8.63309352517986
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5775	"AWI"	5775	172945	189199	181120	2.5974025974026	3.8961038961039	6.49350649350649	29.8701298701299	0	9.09090909090909	5.19480519480519	11.6883116883117	0	3.8961038961039	23.3766233766234	1.2987012987013	2.5974025974026
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5800	"AWI"	5800	173964	189790	181903	0	3.84615384615385	1.28205128205128	55.1282051282051	0	8.97435897435897	8.97435897435897	10.2564102564103	0	0	2.56410256410256	5.12820512820513	3.84615384615385
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5850	"AWI"	5850	175466	191697	183519	0	1.23456790123457	4.93827160493827	38.2716049382716	0	13.5802469135802	6.17283950617284	8.64197530864197	0	6.17283950617284	11.1111111111111	3.7037037037037	6.17283950617284
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5875	"AWI"	5875	176041	192954	184294	2.5974025974026	3.8961038961039	5.19480519480519	37.6623376623377	0	14.2857142857143	6.49350649350649	11.6883116883117	0	3.8961038961039	7.79220779220779	2.5974025974026	3.8961038961039
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5900	"AWI"	5900	177034	193813	185103	1.01010101010101	13.1313131313131	1.01010101010101	43.4343434343434	0	18.1818181818182	4.04040404040404	8.08080808080808	0	2.02020202020202	4.04040404040404	1.01010101010101	4.04040404040404
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5925	"AWI"	5925	178025	194642	185911	0.995024875621891	10.4477611940298	2.98507462686567	44.7761194029851	0	10.9452736318408	6.96517412935323	6.96517412935323	0	2.98507462686567	8.95522388059701	2.98507462686567	0.995024875621891
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5950	"AWI"	5950	178727	195516	186807	0	16.1290322580645	1.0752688172043	49.4623655913978	0	11.8279569892473	3.2258064516129	8.60215053763441	0	1.0752688172043	3.2258064516129	2.1505376344086	3.2258064516129
1628	1683	"Lynch's Crater"	-17.3667	145.6881	5975	"AWI"	5975	179347	196652	187643	1.0989010989011	36.2637362637363	3.2967032967033	25.2747252747253	0	13.1868131868132	1.0989010989011	5.49450549450549	0	2.1978021978022	1.0989010989011	5.49450549450549	5.49450549450549
1628	1683	"Lynch's Crater"	-17.3667	145.6881	6000	"AWI"	6000	180363	197650	188413	3.2967032967033	21.978021978022	2.1978021978022	41.7582417582418	0	8.79120879120879	2.1978021978022	8.79120879120879	0	1.0989010989011	3.2967032967033	5.49450549450549	1.0989010989011
1628	1683	"Lynch's Crater"	-17.3667	145.6881	6025	"AWI"	6025	181320	198318	189255	1.08695652173913	10.8695652173913	2.17391304347826	48.9130434782609	0	11.9565217391304	2.17391304347826	8.69565217391304	0	1.08695652173913	5.43478260869565	4.34782608695652	3.26086956521739
1628	1683	"Lynch's Crater"	-17.3667	145.6881	6050	"AWI"	6050	182206	198929	190083	2.06185567010309	24.7422680412371	5.15463917525773	32.9896907216495	0	13.4020618556701	4.12371134020619	3.09278350515464	0	5.15463917525773	3.09278350515464	1.03092783505155	5.15463917525773
1628	1683	"Lynch's Crater"	-17.3667	145.6881	6075	"AWI"	6075	182805	199712	190894	2.24719101123596	23.5955056179775	2.24719101123596	17.9775280898876	0	14.6067415730337	0	19.1011235955056	0	6.74157303370786	0	3.37078651685393	10.1123595505618
1628	1683	"Lynch's Crater"	-17.3667	145.6881	6100	"AWI"	6100	183620	200832	191805	1.21951219512195	24.390243902439	8.53658536585366	25.609756097561	0	12.1951219512195	2.4390243902439	14.6341463414634	0	2.4390243902439	1.21951219512195	4.8780487804878	2.4390243902439
1628	1683	"Lynch's Crater"	-17.3667	145.6881	6125	"AWI"	6125	184490	202070	192780	5	5	5	6.66666666666667	0	21.6666666666667	5	11.6666666666667	0	3.33333333333333	3.33333333333333	20	13.3333333333333
