"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Ceanothus"	"Cephalanthus"	"Cercocarpus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Pseudotsuga"	"Quercus"	"Rhamnus"	"Rosaceae"	"Rumex"	"Salix"	"Santalaceae"	"Sarcobataceae"	"Thalictrum"
827	853	"Frying Pan Lake"	38.61667	-111.66667	60	"AWI"	60	3616	4979	4289	8.18181818181818	0	0	0	3.09090909090909	0	0	0	0	0	0	0	18.3636363636364	0	0	0	0	4.18181818181818	8.18181818181818	0	0	8	43.0909090909091	0	1.27272727272727	0	2.36363636363636	1.81818181818182	0.727272727272727	0	0	0	0.363636363636364	0	0.363636363636364	0
827	853	"Frying Pan Lake"	38.61667	-111.66667	65	"AWI"	65	4016	5366	4721	1.25391849529781	0.313479623824451	0	0	6.26959247648903	0	0	0	0	0	0.313479623824451	0.313479623824451	9.09090909090909	0	0	0	0	3.44827586206897	6.89655172413793	0	0	12.8526645768025	50.7836990595611	0	1.88087774294671	0	3.44827586206897	0.626959247648903	1.25391849529781	0	0	0.313479623824451	0.313479623824451	0	0.626959247648903	0
827	853	"Frying Pan Lake"	38.61667	-111.66667	70	"AWI"	70	4466	5734	5162	0.636942675159236	0.318471337579618	0	0	2.54777070063694	0	0	0	0.318471337579618	0	0	0	8.9171974522293	0.636942675159236	0	0	0	3.82165605095541	2.86624203821656	0	0	13.3757961783439	57.9617834394904	0	4.14012738853503	0	1.91082802547771	0	1.27388535031847	0	0	0	0.318471337579618	0	0.955414012738854	0
827	853	"Frying Pan Lake"	38.61667	-111.66667	75	"AWI"	75	4978	6034	5592	3.6144578313253	0	0	0	13.2530120481928	0	0	0	1.20481927710843	0	0	0	16.2650602409639	1.80722891566265	0	0	1.20481927710843	16.2650602409639	14.4578313253012	0	0	18.6746987951807	0	0	3.6144578313253	0	1.20481927710843	3.6144578313253	1.20481927710843	0	0	0	1.20481927710843	1.20481927710843	1.20481927710843	0
827	853	"Frying Pan Lake"	38.61667	-111.66667	80	"AWI"	80	5681	6291	6004	3.55329949238579	0	0	0	4.82233502538071	0	0.253807106598985	0	0	0	0.253807106598985	0	25.3807106598985	0	0	0	0	2.28426395939086	8.62944162436548	0	0	15.4822335025381	34.5177664974619	0	1.77664974619289	0	0.761421319796954	0.761421319796954	1.01522842639594	0	0	0	0	0	0.50761421319797	0
827	853	"Frying Pan Lake"	38.61667	-111.66667	85	"AWI"	85	6020	7103	6497	1.68350168350168	0.673400673400673	0	0	9.76430976430976	0	0	0	0.336700336700337	0	0.336700336700337	0	8.41750841750842	0	0	0	0	3.36700336700337	3.36700336700337	0	0	9.42760942760943	54.8821548821549	0	1.34680134680135	0	2.35690235690236	0.673400673400673	1.01010101010101	0	0	0	1.68350168350168	0	0.673400673400673	0
827	853	"Frying Pan Lake"	38.61667	-111.66667	90	"AWI"	90	6444	7624	7045	1.40350877192982	0	0	0	20.3508771929825	0	0.350877192982456	0	0.350877192982456	0	0	0	0.350877192982456	0	0	0	0	3.50877192982456	6.31578947368421	0	0	21.7543859649123	41.0526315789474	0	3.15789473684211	0	0	0	1.05263157894737	0	0	0.350877192982456	0	0	0	0
827	853	"Frying Pan Lake"	38.61667	-111.66667	95	"AWI"	95	6970	8009	7567	5.29100529100529	0	0	0	39.6825396825397	0	1.05820105820106	0	0	0	0.529100529100529	0	3.17460317460317	0	0	0	0	2.64550264550265	3.7037037037037	1.05820105820106	0	26.984126984127	0	0	4.23280423280423	0	0	0	1.58730158730159	0	0	0	5.29100529100529	2.64550264550265	1.05820105820106	1.05820105820106
827	853	"Frying Pan Lake"	38.61667	-111.66667	100	"AWI"	100	7769	8313	8066	2.69461077844311	0.29940119760479	0	0	22.1556886227545	0	0	0	0	0	0.598802395209581	0	8.38323353293413	0	0	0	0	2.9940119760479	5.08982035928144	0	0	19.4610778443114	29.0419161676647	0.29940119760479	2.09580838323353	0	1.49700598802395	0.29940119760479	1.79640718562874	0	0	0	1.49700598802395	0	0.29940119760479	1.49700598802395
827	853	"Frying Pan Lake"	38.61667	-111.66667	105	"AWI"	105	8034	8818	8390	1.21212121212121	0	0	0	27.2727272727273	0	0	0	0	0.606060606060606	0	0	22.4242424242424	0	1.21212121212121	0	0	5.45454545454545	7.27272727272727	0	0	25.4545454545455	0	0	1.81818181818182	0	1.21212121212121	1.21212121212121	0.606060606060606	0	0	0	1.81818181818182	0	1.81818181818182	0.606060606060606
827	853	"Frying Pan Lake"	38.61667	-111.66667	110	"AWI"	110	8323	9177	8740	0.925925925925926	0	0	0	21.6049382716049	0	0	0	0	0	0.925925925925926	0	14.1975308641975	0	0.308641975308642	0	0	4.01234567901235	3.08641975308642	0	0	26.2345679012346	23.1481481481481	0	3.39506172839506	0	0	0.308641975308642	1.23456790123457	0	0	0	0.308641975308642	0	0.308641975308642	0
827	853	"Frying Pan Lake"	38.61667	-111.66667	115	"AWI"	115	8641	9478	9088	1.81159420289855	0	0	0	27.1739130434783	0	0	0	0	0.36231884057971	0	0	0.36231884057971	0	0	0	0	2.17391304347826	2.89855072463768	0.36231884057971	0	20.2898550724638	35.5072463768116	0	1.81159420289855	0	0.72463768115942	0.72463768115942	0.72463768115942	0.72463768115942	0	0	2.89855072463768	0	1.44927536231884	0
827	853	"Frying Pan Lake"	38.61667	-111.66667	120	"AWI"	120	8967	10072	9470	4.71204188481675	0	0	3.1413612565445	12.565445026178	0	0	0.523560209424084	0	0.261780104712042	2.61780104712042	0	17.2774869109948	0	0	0	0	6.282722513089	12.303664921466	0	0	11.7801047120419	19.3717277486911	0	3.66492146596859	0	2.87958115183246	0.523560209424084	0.261780104712042	0	0	0	0.523560209424084	0	0.785340314136126	0.523560209424084
827	853	"Frying Pan Lake"	38.61667	-111.66667	125	"AWI"	125	9261	10721	9875	2.4896265560166	0	0	0	40.6639004149378	9.12863070539419	0	0.829875518672199	0	0	0	0	3.7344398340249	0	0	0	0	11.2033195020747	4.149377593361	0	0	9.95850622406639	0	0	12.0331950207469	0	1.6597510373444	0	0.829875518672199	0	0	0	1.6597510373444	0	1.6597510373444	0
827	853	"Frying Pan Lake"	38.61667	-111.66667	130	"AWI"	130	9548	11304	10297	4.03225806451613	0	0	0	22.9838709677419	13.7096774193548	0	0	0	0	0	0	4.03225806451613	0	0	0	0	5.64516129032258	4.83870967741935	0	0	11.2903225806452	0	0	8.87096774193548	0	0.806451612903226	0.806451612903226	0	0	0	0	0.806451612903226	0	22.1774193548387	0
