"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Asteraceae"	"Cactaceae"	"Campanulaceae"	"Caryophyllaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Geraniaceae"	"Isoëtes"	"Malvaceae"	"Myrica"	"Poaceae"	"Podocarpus"	"Polylepis"	"Ranunculaceae"	"Solanaceae"
348	356	"Chacaltaya 2"	-16.36667	-68.15	170	"AWI"	170	5230	6314	5759	0.303951367781155	0	0	26.4437689969605	0	0	1.51975683890578	3.03951367781155	1.21580547112462	0	0.303951367781155	0.60790273556231	0	0.303951367781155	39.8176291793313	0.303951367781155	0	0	26.1398176291793
348	356	"Chacaltaya 2"	-16.36667	-68.15	180	"AWI"	180	5431	6573	5995	0	0	0	0	0	0	19.7183098591549	19.7183098591549	0	2.8169014084507	0	0	0	0	47.887323943662	0	0	0	9.85915492957746
348	356	"Chacaltaya 2"	-16.36667	-68.15	190	"AWI"	190	5651	6797	6237	0.584795321637427	4.67836257309941	0	0	0	0	2.92397660818713	4.67836257309941	0	0.584795321637427	0	5.84795321637427	0	0	71.3450292397661	2.92397660818713	0	0	6.4327485380117
348	356	"Chacaltaya 2"	-16.36667	-68.15	200	"AWI"	200	5894	6983	6463	0.536193029490617	0	0	21.71581769437	0	0	2.41286863270777	1.87667560321716	0.268096514745308	0	0	0.804289544235925	0.268096514745308	0.268096514745308	64.0750670241287	0	0	0	7.77479892761394
348	356	"Chacaltaya 2"	-16.36667	-68.15	210	"AWI"	210	6152	7158	6705	0.65359477124183	0	0	0	0	0	3.26797385620915	39.8692810457516	0	0	0.65359477124183	0.65359477124183	0	1.30718954248366	44.4444444444444	0.65359477124183	0.65359477124183	0	7.84313725490196
348	356	"Chacaltaya 2"	-16.36667	-68.15	220	"AWI"	220	6417	7316	6938	0.623052959501558	0	0.311526479750779	0	0	0	4.3613707165109	1.55763239875389	0	0	0	0	0	0.311526479750779	74.4548286604361	0.623052959501558	0.311526479750779	0	17.4454828660436
348	356	"Chacaltaya 2"	-16.36667	-68.15	235	"AWI"	235	6885	7551	7253	0	1.32743362831858	0	34.5132743362832	0	0	3.98230088495575	0.442477876106195	0	0	0	0.442477876106195	1.32743362831858	0	36.7256637168142	0	0	0	21.2389380530973
348	356	"Chacaltaya 2"	-16.36667	-68.15	245	"AWI"	245	7054	7785	7423	0.495049504950495	0	0	0	0	0	0.99009900990099	0.495049504950495	0	0	0	1.48514851485149	1.98019801980198	0	81.6831683168317	5.94059405940594	0	0	6.93069306930693
348	356	"Chacaltaya 2"	-16.36667	-68.15	255	"AWI"	255	7221	7970	7597	0.29673590504451	0	0	0	0	0.29673590504451	6.23145400593472	0.29673590504451	0.29673590504451	0	0	5.04451038575668	0	0	85.7566765578635	0	0	0	1.78041543026706
348	356	"Chacaltaya 2"	-16.36667	-68.15	270	"AWI"	270	7462	8220	7862	0.268096514745308	0	0	20.3753351206434	0	0	4.02144772117962	0.268096514745308	0	0	0.268096514745308	2.14477211796247	0.268096514745308	0.804289544235925	67.0241286863271	1.60857908847185	0	0	2.94906166219839
348	356	"Chacaltaya 2"	-16.36667	-68.15	280	"AWI"	280	7702	8361	8032	0	0	0	21.6117216117216	0	0	4.76190476190476	0	0	0	0	2.1978021978022	1.83150183150183	1.0989010989011	63.3699633699634	1.0989010989011	0	0	4.02930402930403
348	356	"Chacaltaya 2"	-16.36667	-68.15	285	"AWI"	285	7875	8467	8139	0.334448160535117	0	0	0	0	0	6.68896321070234	0	0	0	0	0	2.0066889632107	0	82.6086956521739	3.01003344481605	0.334448160535117	5.01672240802676	0
348	356	"Chacaltaya 2"	-16.36667	-68.15	290	"AWI"	290	7959	8664	8253	0.34965034965035	0	0	0	0	0.699300699300699	2.7972027972028	0	0	0	0	0	1.04895104895105	0	93.3566433566434	1.04895104895105	0	0	0.699300699300699
348	356	"Chacaltaya 2"	-16.36667	-68.15	295	"AWI"	295	8066	8878	8417	0	0	0	0	0	2.14723926380368	2.14723926380368	1.22699386503067	0	0	0	0.306748466257669	0.306748466257669	0	92.0245398773006	0.920245398773006	0	0.613496932515337	0.306748466257669
348	356	"Chacaltaya 2"	-16.36667	-68.15	305	"AWI"	305	8254	9434	8734	0.952380952380952	1.42857142857143	0	0	0	0	8.09523809523809	0.476190476190476	0	0	0	1.42857142857143	1.42857142857143	0	78.5714285714286	1.42857142857143	0	3.80952380952381	2.38095238095238
348	356	"Chacaltaya 2"	-16.36667	-68.15	310	"AWI"	310	8332	9718	8884	0.738007380073801	0	0	20.2952029520295	0	0	3.690036900369	0.738007380073801	0	0	0	1.8450184501845	1.4760147601476	0	63.4686346863469	2.2140221402214	0	2.5830258302583	2.9520295202952
348	356	"Chacaltaya 2"	-16.36667	-68.15	325	"AWI"	325	8729	10200	9405	0.495049504950495	0	0	0	0	0	3.46534653465347	0	0	0	0	0.495049504950495	0.495049504950495	0.495049504950495	90.5940594059406	1.98019801980198	0	1.98019801980198	0
348	356	"Chacaltaya 2"	-16.36667	-68.15	340	"AWI"	340	9136	10712	9927	0.446428571428571	0	0.446428571428571	0	0	0	3.125	0	0	0	0	0.892857142857143	0.892857142857143	0	89.7321428571429	2.23214285714286	0	1.78571428571429	0.446428571428571
348	356	"Chacaltaya 2"	-16.36667	-68.15	360	"AWI"	360	9869	11250	10605	0.354609929078014	0	0	33.6879432624113	0.709219858156028	0	2.4822695035461	0	0.354609929078014	0	0	2.4822695035461	3.19148936170213	0.354609929078014	41.1347517730496	5.31914893617021	1.06382978723404	8.51063829787234	0.354609929078014
348	356	"Chacaltaya 2"	-16.36667	-68.15	375	"AWI"	375	10648	11633	11106	0.581395348837209	0	0.290697674418605	52.3255813953488	0.290697674418605	0	7.26744186046512	0	0	0	0.872093023255814	1.74418604651163	4.06976744186047	0	21.2209302325581	1.45348837209302	0.581395348837209	9.30232558139535	0
348	356	"Chacaltaya 2"	-16.36667	-68.15	380	"AWI"	380	10757	11878	11245	0	0	0	0	0.632911392405063	0	14.5569620253165	0	0	0	0	3.79746835443038	5.69620253164557	0.632911392405063	55.6962025316456	2.53164556962025	1.89873417721519	13.2911392405063	1.26582278481013
348	356	"Chacaltaya 2"	-16.36667	-68.15	385	"AWI"	385	10857	12068	11395	0.649350649350649	0	0	0	0.649350649350649	0	9.74025974025974	0	1.2987012987013	0	0.649350649350649	4.54545454545455	9.09090909090909	0.649350649350649	31.8181818181818	9.74025974025974	0	31.1688311688312	0
348	356	"Chacaltaya 2"	-16.36667	-68.15	395	"AWI"	395	11034	12600	11686	0	0	0	0	0	0	4.76190476190476	0.396825396825397	0	0	0	0	1.58730158730159	0	87.3015873015873	3.17460317460317	0	2.77777777777778	0
348	356	"Chacaltaya 2"	-16.36667	-68.15	408	"AWI"	408	11286	13188	12079	0	0	0.452488687782805	0	0	0	6.33484162895928	0	0	0	0.452488687782805	1.80995475113122	6.78733031674208	0.452488687782805	74.2081447963801	5.88235294117647	1.80995475113122	1.80995475113122	0
348	356	"Chacaltaya 2"	-16.36667	-68.15	415	"AWI"	415	11427	13543	12295	1.16279069767442	0	0.387596899224806	0	0	0	4.65116279069767	1.16279069767442	0	0	0	0.387596899224806	1.16279069767442	0	78.6821705426357	4.26356589147287	0.775193798449612	6.2015503875969	1.16279069767442
