"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Gentianaceae"	"Indeterminable"	"Juniperus"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	110	"AWI"	110	4925	6069	5395	46.969696969697	0	0.303030303030303	0	25.7575757575758	0	0	0	7.27272727272727	0	0.303030303030303	0	0	0.909090909090909	0	0	0	14.2424242424242	0	0	3.33333333333333	0	0	0	0	0	0	0.606060606060606	0	0.303030303030303
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	120	"AWI"	120	5043	6524	5579	45.0920245398773	0	0	0	32.8220858895706	0	0	0	7.36196319018405	0	1.53374233128834	0	0	0.306748466257669	0.306748466257669	0	0	4.9079754601227	0	0	6.13496932515337	0	0	0	0	0	0	1.53374233128834	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	130	"AWI"	130	5172	6749	5788	37.7521613832853	0	0	0	27.3775216138329	0	0	0	1.72910662824208	0	0	0	0	0	0.576368876080692	0	0	28.8184438040346	0	0	2.59365994236311	0	0	0	0	0	0	1.15273775216138	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	140	"AWI"	140	5237	7093	5986	32.9230769230769	0	0.923076923076923	0	38.1538461538462	0	0	0	5.23076923076923	0	0.923076923076923	0	0	0.923076923076923	0.307692307692308	0.307692307692308	0	12.3076923076923	0	0	5.23076923076923	0	0	0	0	0	0	2.76923076923077	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	150	"AWI"	150	5412	7293	6183	35.7142857142857	0.285714285714286	0	0	30.5714285714286	0	0	0	3.71428571428571	0	0	0	0	2.57142857142857	0	0	0	22.8571428571429	0	0	2.57142857142857	0	0	0	0	0	0	1.71428571428571	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	160	"AWI"	160	5510	7569	6376	32.9207920792079	0	0.99009900990099	0	34.1584158415842	0	0	0	4.20792079207921	0	0	0	0	0.742574257425743	0.247524752475248	0.247524752475248	0	22.2772277227723	0	0	3.46534653465347	0	0	0	0	0	0	0.742574257425743	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	170	"AWI"	170	5689	7805	6583	44.1624365482233	0	0.253807106598985	0	34.010152284264	0	0	0	2.79187817258883	0	0	0	0	1.77664974619289	0	0.253807106598985	0	12.1827411167513	0	0	3.80710659898477	0	0	0	0	0	0	0.761421319796954	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	180	"AWI"	180	5816	8023	6794	41.6216216216216	0	0	0	34.3243243243243	0	0	0	3.24324324324324	0	0	0	0	0.540540540540541	0.27027027027027	0.27027027027027	0	17.027027027027	0	0	1.89189189189189	0	0	0	0	0	0	0.810810810810811	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	190	"AWI"	190	5967	8261	6993	47.9750778816199	0	0.623052959501558	0	34.5794392523364	0	0	0	3.11526479750779	0	0.623052959501558	0	0	0.311526479750779	0	0.311526479750779	0	6.85358255451713	0	0	4.3613707165109	0	0	0	0	0	0	1.24610591900312	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	200	"AWI"	200	6160	8459	7195	58.9123867069486	0	0	0	34.1389728096677	0	0.302114803625378	0	0.604229607250755	0	0	0	0	0	0	0	0	2.7190332326284	0	0	2.41691842900302	0	0	0	0	0	0	0.906344410876133	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	210	"AWI"	210	6269	8704	7402	45.1073985680191	0	0.238663484486874	0	34.1288782816229	0	0	0.477326968973747	4.5346062052506	0	0.477326968973747	0	0	0.477326968973747	0	0	0	6.20525059665871	0	0	6.44391408114559	0	0	0	0	0	0	1.90930787589499	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	230	"AWI"	230	6640	9033	7821	35.3535353535354	0	1.26262626262626	0	36.1111111111111	0	0	0.252525252525253	6.06060606060606	0	0.252525252525253	0	0	0.505050505050505	0	0.252525252525253	0	11.6161616161616	0	0	6.56565656565657	0	0	0	0	0	0	1.76767676767677	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	240	"AWI"	240	6872	9208	8023	29.2993630573248	0.318471337579618	0.318471337579618	0	49.6815286624204	0	0	0	7.00636942675159	0	0.318471337579618	0	0	0.955414012738854	0	0	0	5.09554140127389	0	0	5.4140127388535	0	0	0	0	0	0	1.59235668789809	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	250	"AWI"	250	7075	9384	8232	28.6501377410468	0	1.10192837465565	0	41.5977961432507	0	0	0	6.33608815426997	0	0.550964187327824	0	0	3.03030303030303	0.550964187327824	0	0	13.7741046831956	0.275482093663912	0	2.75482093663912	0	0	0	0	0	0	1.37741046831956	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	260	"AWI"	260	7274	9596	8436	33.6700336700337	0	0.336700336700337	0	33.6700336700337	0	0	0	11.1111111111111	0	0.336700336700337	0	0	1.68350168350168	0.336700336700337	0	0	5.38720538720539	0	0	9.42760942760943	0	0	0	0	0	0	4.04040404040404	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	270	"AWI"	270	7500	9735	8655	67.8899082568807	0	0.611620795107034	0	25.3822629969419	0	0	0.611620795107034	1.22324159021407	0	0	0	0	0.305810397553517	0	0	0	3.05810397553517	0	0	0.917431192660551	0	0	0	0	0	0	0	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	280	"AWI"	280	7674	9917	8865	44	0	0.307692307692308	0	31.0769230769231	0	0	0.307692307692308	6.15384615384615	0	0	0	0	2.15384615384615	0	0	0	8	0	0	5.53846153846154	0	0	0	0	0	0	2.46153846153846	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	290	"AWI"	290	7960	10043	9051	33.3333333333333	0	0.529100529100529	0	33.8624338624339	0	0	0.264550264550265	11.6402116402116	0	0.264550264550265	0	0	0.793650793650794	0	0	0	10.3174603174603	0	0	7.67195767195767	0	0	0	0	0	0	1.32275132275132	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	300	"AWI"	300	8162	10231	9260	30.9597523219814	0	0.619195046439629	0	37.1517027863777	0.309597523219814	0	0	11.7647058823529	0	0	0	0	0.619195046439629	1.54798761609907	0	0	4.02476780185759	0	0	8.04953560371517	0	0	0	0	0	0	4.95356037151703	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	310	"AWI"	310	9000	10520	9620	24.2622950819672	0	0.327868852459016	0	45.9016393442623	0	0	0.983606557377049	12.7868852459016	0	0.327868852459016	0	0	0.327868852459016	1.63934426229508	0.327868852459016	0	4.91803278688525	0	0	3.9344262295082	0	0	0	0	0	0	4.26229508196721	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	320	"AWI"	320	9580	11016	10144	6.62460567823344	0	0	0	53.9432176656151	0	0	0.315457413249211	13.8801261829653	0	0	0	0	0.946372239747634	0.946372239747634	0	0	14.1955835962145	0	0	5.36277602523659	0	0	0	0	0	0	3.78548895899054	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	340	"AWI"	340	10339	12013	10964	0	0	0	0	52.2151898734177	0	0	0.316455696202532	11.7088607594937	0	0.316455696202532	0	0	0.316455696202532	1.58227848101266	0	0	19.9367088607595	0	0	5.69620253164557	0	0	0	0	0	0.316455696202532	7.59493670886076	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	350	"AWI"	350	10620	12512	11407	0	0	1.88679245283019	0	62.8930817610063	0	0	0	13.5220125786164	0	0.314465408805031	0	0	0	1.88679245283019	0	0	4.08805031446541	0	0	8.80503144654088	0	0	0	0	0	0	6.28930817610063	0	0.314465408805031
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	360	"AWI"	360	10951	12847	11749	0	0	0.303030303030303	0	57.8787878787879	0	0	0	13.9393939393939	0	0	0	0	1.51515151515152	2.12121212121212	0	0	0.909090909090909	0	0	9.6969696969697	0	0	0	0	0	0	13.6363636363636	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	370	"AWI"	370	11097	13480	12092	0	0	0.318471337579618	0	53.5031847133758	0	0	0	17.515923566879	0	0.318471337579618	0	0	0.636942675159236	0.318471337579618	0	0	1.59235668789809	0	0	11.7834394904459	0	0	0	0	0	0	14.0127388535032	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	380	"AWI"	380	11395	14032	12522	0	0	1.72413793103448	0	28.2758620689655	0	0	0	35.8620689655172	0	0.689655172413793	0	0	0.689655172413793	0.689655172413793	0	0	0	0	0	15.5172413793103	0	0	0	0	0	0	16.2068965517241	0	0.344827586206897
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	400	"AWI"	400	11929	15462	13420	0.338983050847458	0	1.69491525423729	0	34.9152542372881	0	0	0	24.7457627118644	0	0	0	0	0	0	0	0	0	0	0	15.9322033898305	0	0	0	0	0.338983050847458	0	22.0338983050847	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	410	"AWI"	410	12262	15826	13929	0	0	0.338983050847458	0	24.406779661017	0	0	0.677966101694915	34.9152542372881	0	0	0	0	0.677966101694915	0	0	0	0.338983050847458	0	0	21.3559322033898	0	0	0	0	0	0	17.2881355932203	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	420	"AWI"	420	12479	16552	14405	0	0	1.80722891566265	0	22.289156626506	0.301204819277108	0	0	21.6867469879518	0	0	0	0	0.903614457831325	0.301204819277108	0	0	0	0	0	30.421686746988	0	0	0	0	0	0	22.289156626506	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	430	"AWI"	430	12973	16793	14887	0	0.292397660818713	0.292397660818713	0	40.9356725146199	0	0	0	34.7953216374269	0	0.292397660818713	0	0	0	0	0	0	0	0	0	17.2514619883041	0	0	0	0	0	0.292397660818713	5.84795321637427	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	440	"AWI"	440	13285	17168	15369	0	0	0.946372239747634	0	40.0630914826498	0	0	0	29.9684542586751	0	0	0	0	1.57728706624606	0	0	0	0	0	0	11.0410094637224	0	0	0	0	0	0	16.403785488959	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	450	"AWI"	450	13806	17489	15841	0	0.316455696202532	0.949367088607595	0	43.6708860759494	0	0	0.316455696202532	35.126582278481	0	0	0	0	1.26582278481013	0.316455696202532	0	0	0.949367088607595	0	0	7.91139240506329	0	0	0	0	0	0	9.17721518987342	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	460	"AWI"	460	14212	17777	16342	0.313479623824451	0	2.50783699059561	0	42.9467084639498	0	0	0	30.4075235109718	0	0.940438871473354	0	0	1.56739811912226	0	0	0	0	0	0	10.0313479623824	0	0	0	0	0	0	11.2852664576803	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	470	"AWI"	470	14750	18143	16809	0.297619047619048	0	1.48809523809524	0	31.547619047619	0	0	0	41.3690476190476	0	0	0	0	1.19047619047619	0	0	0	0.297619047619048	0	0	9.52380952380952	0	0	0	0	0	0	14.2857142857143	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	480	"AWI"	480	15484	18295	17277	0.974025974025974	0	0.974025974025974	0	31.4935064935065	0	0	0	42.5324675324675	0	0	0	0	1.62337662337662	0.324675324675325	0	0	0.324675324675325	0	0	5.19480519480519	0	2.27272727272727	0.649350649350649	0	0	0	13.3116883116883	0	0.324675324675325
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	490	"AWI"	490	15913	18596	17782	0	0.354609929078014	2.12765957446809	0	20.2127659574468	0.709219858156028	0	1.41843971631206	52.1276595744681	0.709219858156028	0	0	0	2.83687943262411	0.354609929078014	0	0	0.709219858156028	0	0	8.86524822695035	0	0	0	0	0	0	9.21985815602837	0	0.354609929078014
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	500	"AWI"	500	16371	18729	18117	0.318471337579618	0.636942675159236	2.22929936305732	0	11.4649681528662	0	0	0	68.7898089171974	0	0	0	0	0.955414012738854	0	0	0	0.636942675159236	0	0.318471337579618	6.36942675159236	0	0	0	0	0	0	8.28025477707006	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	510	"AWI"	510	16678	19114	18443	0	0.940438871473354	1.25391849529781	0	8.46394984326019	0	0	0	63.3228840125392	0	0.313479623824451	0	0	1.56739811912226	0	0	0	0.626959247648903	0	0.940438871473354	8.15047021943574	0	0	0	0	0	0	14.4200626959248	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	540	"AWI"	540	17269	20350	19015	0.638977635782748	0.958466453674121	9.90415335463259	0	2.55591054313099	0	0	0.319488817891374	47.9233226837061	0	0.319488817891374	0	0.958466453674121	2.55591054313099	0	0	0	1.91693290734824	0	2.23642172523962	15.3354632587859	0	0	0	0	0	0	13.7380191693291	0	0.638977635782748
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	560	"AWI"	560	17652	21010	19394	0.29585798816568	1.4792899408284	8.87573964497041	0	2.07100591715976	0	0	0	47.6331360946746	0	0	0	0.29585798816568	2.36686390532544	0	0	0	0.591715976331361	0	0.887573964497041	19.8224852071006	0	0	0	0	0	0	15.6804733727811	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	600	"AWI"	600	18404	22150	20226	0	0.917431192660551	4.89296636085627	0	5.19877675840979	0.611620795107034	0.305810397553517	0.611620795107034	55.045871559633	0	0.305810397553517	0	0	0.611620795107034	0	0	0	1.22324159021407	0	0.611620795107034	16.8195718654434	0	0	0	0	0	0	12.2324159021407	0	0.611620795107034
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	620	"AWI"	620	18729	22736	20628	0.574712643678161	0.28735632183908	6.03448275862069	0	6.60919540229885	0.28735632183908	0.574712643678161	0.574712643678161	49.7126436781609	0	0	0	0	1.14942528735632	0	0	0	1.14942528735632	0	0	20.4022988505747	0.574712643678161	0	0	0	0	0	11.2068965517241	0	0.862068965517241
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	640	"AWI"	640	19112	23301	21036	0.315457413249211	0	5.6782334384858	0	10.7255520504732	0.315457413249211	0	0.315457413249211	47.0031545741325	0	1.89274447949527	0	0	3.78548895899054	0	0	0	2.52365930599369	0	0	18.9274447949527	0.630914826498423	0	0	0	0	0	7.57097791798107	0	0.315457413249211
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	665	"AWI"	665	19528	23973	21560	0.452488687782805	0.452488687782805	8.1447963800905	0	9.04977375565611	0	0	0.904977375565611	46.1538461538462	0	0	0	0	4.07239819004525	0	0	0	2.26244343891403	0	0	20.3619909502262	0	0	0	0	0	0	8.1447963800905	0	0
1699	1755	"Minakokosa Lake"	66.91667	-155.03333	700	"AWI"	700	20187	24872	22315	0.966183574879227	0	4.83091787439614	0	2.89855072463768	0	0	0.483091787439614	57.487922705314	0	1.44927536231884	0	0	2.89855072463768	0	0	0	1.44927536231884	0	0	15.4589371980676	0	0	0	0	0	0.483091787439614	11.5942028985507	0	0
