"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Indeterminable"	"Isoëtes"	"Juniperus"	"Nyctaginaceae"	"Onagraceae"	"Picea"	"Pinus"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhamnaceae"	"Rosaceae"	"Rumex"	"Salix"	"Santalaceae"	"Sarcobataceae"	"Thalictrum"
816	841	"Forest Pond 1"	43.47167	-109.93889	40	"AWI"	40	1509	1894	1691	0.6576670128072	0.0692281066112842	1.59224645205954	0	9.69193492557979	0	0.0692281066112842	0	0	0	4.49982692973347	0.0692281066112842	0.138456213222568	0	0	0.415368639667705	2.14607130494981	0.138456213222568	0	0	1.7307026652821	74.1433021806854	2.42298373139495	0	0	0.0692281066112842	0.0692281066112842	0.207684319833853	0.0692281066112842	0.138456213222568	0.83073727933541	0.207684319833853	0.553824852890274	0.0692281066112842
816	841	"Forest Pond 1"	43.47167	-109.93889	42	"AWI"	42	1709	2335	2046	3.7940379403794	0.5420054200542	4.8780487804878	0	40.1084010840108	0	0	0	0	0	20.0542005420054	0	0	0	0	1.0840108401084	2.710027100271	0	0.5420054200542	0	6.77506775067751	0	9.21409214092141	0	0	0.5420054200542	0.5420054200542	0	0	0.5420054200542	4.3360433604336	0	4.3360433604336	0
816	841	"Forest Pond 1"	43.47167	-109.93889	44	"AWI"	44	1805	2859	2400	0.721784776902887	0.131233595800525	1.64041994750656	0	10.3018372703412	0	0	0	0	0	5.31496062992126	0	0	0	0	0.328083989501312	3.80577427821522	0	0	0	2.00131233595801	71.5551181102362	2.29658792650919	0	0	0.131233595800525	0.131233595800525	0.0656167979002625	0.0656167979002625	0.0656167979002625	0.984251968503937	0.0656167979002625	0.393700787401575	0
816	841	"Forest Pond 1"	43.47167	-109.93889	47	"AWI"	47	1899	3685	2928	1.09689213893967	0.12187690432663	1.70627666057282	0	11.3345521023766	0	0	0	0	0.12187690432663	3.41255332114564	0	0	0	0	0.48750761730652	0.60938452163315	0	0	0	2.13284582571603	74.5886654478976	2.55941499085923	0.12187690432663	0	0	0	0	0	0	0.731261425959781	0.36563071297989	0.48750761730652	0.12187690432663
816	841	"Forest Pond 1"	43.47167	-109.93889	50	"AWI"	50	1988	4522	3465	0.984251968503937	0.131233595800525	1.31233595800525	0	10.8923884514436	0.918635170603675	0.26246719160105	0	0	0.131233595800525	3.93700787401575	0	0	0	0	0.656167979002625	2.0997375328084	0	0	0.131233595800525	2.36220472440945	71.1942257217848	3.28083989501312	0	0	0	0.26246719160105	0.131233595800525	0	0	0.78740157480315	0.131233595800525	0.393700787401575	0
816	841	"Forest Pond 1"	43.47167	-109.93889	52	"AWI"	52	2892	4607	3876	0.984651028091515	0	2.20098465102809	0	11.3524471474081	0	0.173761946133797	0	0	0	3.24355632783087	0	0.115841297422531	0.0579206487112656	0	0.289603243556328	0.0579206487112656	0	0	0	1.9403417318274	74.9493194323776	2.78019113814075	0	0	0.0579206487112656	0.231682594845062	0	0	0	0.752968433246452	0.347523892267593	0.463365189690125	0
816	841	"Forest Pond 1"	43.47167	-109.93889	54	"AWI"	54	3767	4705	4285	4.26966292134831	0.449438202247191	5.84269662921348	0	56.6292134831461	0	0	0	0	0	6.74157303370786	0	0.449438202247191	0	0	3.59550561797753	0.449438202247191	0	0	0	4.9438202247191	0	9.8876404494382	0	0	0	1.34831460674157	0	0	0	0.898876404494382	0	4.04494382022472	0.449438202247191
816	841	"Forest Pond 1"	43.47167	-109.93889	55	"AWI"	55	4167	4763	4491	2.57352941176471	0	8.08823529411765	0	32.7205882352941	0	0	0	0	0	16.1764705882353	0	0	0	0	5.14705882352941	0	0	0	0	7.35294117647059	0	15.4411764705882	0.367647058823529	0	0.367647058823529	1.10294117647059	0	0.367647058823529	0	6.98529411764706	1.10294117647059	2.20588235294118	0
816	841	"Forest Pond 1"	43.47167	-109.93889	56	"AWI"	56	4461	4895	4700	1.36054421768707	0.453514739229025	7.70975056689342	0	47.6190476190476	0	0	0	0	0	11.7913832199546	0	0	0	0	1.36054421768707	0	0	0	0	5.21541950113379	0	11.3378684807256	0	0	0.453514739229025	1.8140589569161	0	0	0	6.80272108843537	1.8140589569161	1.8140589569161	0.453514739229025
816	841	"Forest Pond 1"	43.47167	-109.93889	58	"AWI"	58	4654	5656	5106	2.61194029850746	0.248756218905473	6.21890547263682	0	49.2537313432836	0	0	0	0	0	7.46268656716418	0.248756218905473	0	0	0	1.99004975124378	0	0	0	0	5.59701492537313	0	14.1791044776119	0	0	0.248756218905473	1.99004975124378	0.248756218905473	0	0	5.4726368159204	1.24378109452736	2.48756218905473	0.497512437810945
816	841	"Forest Pond 1"	43.47167	-109.93889	59	"AWI"	59	4715	6079	5311	3.39506172839506	0.617283950617284	4.93827160493827	0	47.5308641975309	0	0	0	0.617283950617284	0	6.17283950617284	0	0.617283950617284	0	0	3.08641975308642	0	0	0	0	7.09876543209876	0	14.8148148148148	0	0	0	1.85185185185185	0.617283950617284	0	0	4.32098765432099	1.85185185185185	2.46913580246914	0
816	841	"Forest Pond 1"	43.47167	-109.93889	62	"AWI"	62	5180	6913	6016	1.49253731343284	0	6.39658848614073	0	43.0703624733475	4.6908315565032	0.426439232409382	0.426439232409382	0	0	11.9402985074627	0	0	0	0	4.26439232409382	0	0	0	0	2.98507462686567	0	20.0426439232409	0	0	0	0.852878464818763	0.426439232409382	0	0	1.70575692963753	0	1.27931769722815	0
816	841	"Forest Pond 1"	43.47167	-109.93889	64	"AWI"	64	5418	7435	6538	1.56739811912226	0	8.15047021943574	0	41.5882967607106	0	0.208986415882968	0	0	0	8.3594566353187	0	0	0.208986415882968	0	1.25391849529781	0	0	0	0	3.97074190177638	0	24.2424242424242	0	0	0.417972831765935	2.08986415882968	0	0	0	5.22466039707419	0	2.29885057471264	0.417972831765935
816	841	"Forest Pond 1"	43.47167	-109.93889	67	"AWI"	67	5683	8380	7339	0.431034482758621	0	2.75862068965517	0	13.1034482758621	0	0.172413793103448	0	0	0	2.93103448275862	0.172413793103448	0.172413793103448	0	0	0.862068965517241	0	0	0	0	1.03448275862069	66.2931034482759	8.10344827586207	0.172413793103448	0	0	1.20689655172414	0	0	0	1.72413793103448	0.344827586206897	0.517241379310345	0
816	841	"Forest Pond 1"	43.47167	-109.93889	71	"AWI"	71	6385	9492	8321	2.20125786163522	0	5.0314465408805	0	39.622641509434	0	0.628930817610063	0	0.628930817610063	0	8.17610062893082	0.628930817610063	0	0	0	5.66037735849057	0	0	0	0	3.45911949685535	0	23.2704402515723	0	0	0	1.25786163522013	0	0	0	6.91823899371069	1.25786163522013	1.25786163522013	0
816	841	"Forest Pond 1"	43.47167	-109.93889	74	"AWI"	74	7860	9604	8899	0.612691466083151	0	2.27571115973742	0	12.3413566739606	0	0.262582056892779	0	0	0	5.77680525164114	0.087527352297593	0.087527352297593	0	0	1.13785557986871	0.612691466083151	0	0	0	2.14442013129103	56.7177242888403	12.691466083151	0	0	0.087527352297593	0.350109409190372	0.087527352297593	0.087527352297593	0	0.525164113785558	2.71334792122538	1.40043763676149	0
816	841	"Forest Pond 1"	43.47167	-109.93889	78	"AWI"	78	9337	10148	9707	2.83870967741935	0	2.83870967741935	0	33.2903225806452	0	0.258064516129032	0	0	0	7.48387096774194	0	0	0	0	2.06451612903226	0	0	0	0	9.41935483870968	0	33.8064516129032	0	0	0	2.06451612903226	0	0.258064516129032	0	3.61290322580645	0.774193548387097	1.29032258064516	0
