"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Amelanchier"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Ceanothus"	"Celastraceae"	"Celtis"	"Cephalanthus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Juglans"	"Lamiaceae"	"Larix"	"Liliaceae"	"Malvaceae"	"Melanthiaceae"	"Morus"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinaceae"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
1711	1768	"Moon Lake"	46.854858	-98.160882	1368	"AWI"	1368	29	427	233	4	0	11	0	0	0	0	206	0	8	0	0	0	1	0	0	0	0	0	0	2	3	46	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	3	6	0	0	0	1	0	0	0	0	0	22	0	0	0	0	0	1	3	1	1	0	8	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1376	"AWI"	1376	61	459	263	1.5	0	0	0	0	0	0	98	0	12	0	0	1	0	0	0	0	0	0	0	2	1	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	2	0	0	0	0	0	26	0	0	0	0	1	3	0	0	0	0	2	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1384	"AWI"	1384	113	473	293	1	0	11	0	0	0	0	106	0	5	0	0	0	0	0	0	0	0	0	0	2	2	74	0	0	0	0	0	0	0	7	1	0	0	1	0	0	0	0	0	7	4.5	0	0	0	0	0	0	0	0	0	25	0	0	0	0	2	5	1	1	0	0	8	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1392	"AWI"	1392	149	485	327	1.5	0	0	0	0	0	0	121	0	8	0	0	0	0	1	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	17	0	0	0	0	0	6	4	0	1	0	0	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1400	"AWI"	1400	175	511	361	4.5	0	7	0	0	0	0	96	0	3	0	0	0	0	0	0	0	0	0	0	1	4	43	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	6.5	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	3	0	1	0	0	3	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1408	"AWI"	1408	195	551	396	0	0	4	0	0	0	1	113.5	0	13	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	20.5	0	0	0	0	0	2	0	0	0	0	3	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1416	"AWI"	1416	238	575	428	1	0	11	0	0	0	0	71	0	22	0	0	0	0	1	0	0	0	0	0	1	1	33	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	13	0	0	0	0	0	3	0	0	0	0	4	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1424.3	"AWI"	1424.3	288.5	595.9	461.5	2	0	5	0	0	0	0	103	0	9	0	0	1	0	0	0	0	0	0	1	1	3	44	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	5	0	0	0	1	0	0	0	0	0	17	0	0	0	0	0	3	2	0	0	0	1	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1432.8	"AWI"	1432.8	332.2	624	497.4	1.5	0	10	0	0	0	0	79	0	10	0	0	0	0	0	0	0	0	0	0	3	1	63.5	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	4	6.5	0	0	0	0	0	0	0	7	0	15	0	0	0	0	3	1	4	1	0	0	4	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1441.3	"AWI"	1441.3	351.6	661.1	528.9	1.5	0	6	0	0	0	0	87	0	16	0	0	0	0	1	0	0	0	0	0	3	0	43	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	4	0	0	0	0	4	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1449.8	"AWI"	1449.8	370.6	708.6	555.4	0	0	0	0	0	0	0	94.5	0	5	0	0	1	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	4	5	0	0	0	4	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1458.3	"AWI"	1458.3	405.6	728.3	583.2	1	0	13	0	1	0	0	110	0	10	0	0	0	0	0	0	0	0	0	0	2	0	47	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	1	5	0	0	0	6	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1466.8	"AWI"	1466.8	433.2	750.2	610.4	4	0	0	0	1	0	0	80	0	7.5	2	0	0	0	0	0	0	0	0	0	1	1	29	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	2.5	0	0	0	0	0	0	0	0	0	12	0	0	0	0	1	2	1	1	0	0	2	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1475.3	"AWI"	1475.3	457.9	787.2	636.2	4	0	12	0	2	0	0	150	0	11	0	0	0	0	0	0	0	0	0	0	0	2	49	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	2	11.5	0	0	0	1	0	0	0	0	0	12	0	0	0	0	0	4	0	0	0	0	4	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1483.8	"AWI"	1483.8	472.8	831.6	660.6	0	0	0	0	0	0	0	140	0	7	0	0	0	0	0	0	0	0	0	0	2	0	30	0	0	0	0	0	0	0	4	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	3	0	1	0	0	6	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1492.3	"AWI"	1492.3	524.7	861.6	686.9	0	0	16	0	0	0	0	118	0	8	0	0	1	0	0	0	0	0	0	0	1	0	52	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	6	15.5	3	0	0	2	0	0	0	4	0	15	0	0	0	0	0	6	1	0	0	0	6	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1500.8	"AWI"	1500.8	593.6	876.6	715.2	3	0	0	0	0	0	0	96	0	17	0	0	1	0	0	0	0	0	0	0	1	0	31	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	8	0	63.5	0	0	0	0	0	0	0	17	0	0	0	0	4	3	1	1	1	0	1	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1509.4	"AWI"	1509.4	646.400000000001	893.2	745.6	3	0	12	0	1	0	0	92	0	6	0	0	1	0	0	0	0	0	0	0	1	0	43	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	7	4	0	0	0	0	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1517.9	"AWI"	1517.9	681.8	922.5	779.6	2	0	0	0	0	0	0	104	0	9	0	0	0	0	0	0	0	0	0	0	1	1	35	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	5	6.5	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	4	0	1	0	0	3	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1520	"AWI"	1520	688	935	787	3	0	6	0	0	0	1	108	0	7	0	0	0	0	0	0	0	0	0	0	1	2	44	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	1	21	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	2	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1528	"AWI"	1528	716	982	821	3	0	0	0	0	0	0	89	0	13	0	0	0	0	2	0	0	0	0	0	0	1	36	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	3	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1536	"AWI"	1536	763	1005	862	0	0	0	0	0	0	0	123	0	4	0	0	0	0	0	0	0	0	0	0	2	5	75	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	29	0	0	0	0	1	3	1	2	0	0	4	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1544	"AWI"	1544	801	1033	902	0	0	0	0	0	0	0	106.5	0	7	0	0	0	0	1	0	0	0	0	0	1	0	31.5	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	1	1.5	0	0	0	0	0	0	0	0	0	19	0	0	0	0	2	3	2	0	0	0	0	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1552	"AWI"	1552	826	1078	940	2	0	0	0	0	0	0	288	0	9	0	0	0	0	0	0	0	0	0	0	2	2	114	0	0	0	0	0	1	0	9	0	0	1	14	0	0	0	0	0	4	30.5	0	0	0	0	0	0	0	0	0	50	0	0	0	0	4	5	1	1	0	0	6	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1560	"AWI"	1560	844	1132	975	0	0	0	0	0	0	0	103.5	0	4	0	0	0	0	0	0	0	0	0	0	1	0	38	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	1	3	1	0	0	4	0	1	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1568	"AWI"	1568	907	1226	1045	2	0	0	0	0	0	1	142	0	4	0	0	0	0	0	0	0	0	0	0	1	1	55	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	2	3.5	0	0	0	0	0	0	0	3	0	11	0	0	0	0	0	3	4	2	0	0	2	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1576	"AWI"	1576	961	1388	1145	0	0	13	0	1	0	0	112.5	0	12	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	1	3.5	0	0	0	0	0	0	0	2	1	19	0	0	0	0	1	6	0	0	2	0	4	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1584	"AWI"	1584	988	1614	1240	8	0	12	0	0	0	0	78.5	0	9.5	0	0	1	0	0	0	0	0	0	0	1	1	45	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	17	0	0	0	0	2	2	0	1	0	0	3	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1592	"AWI"	1592	1011	1838	1333	1	0	0	0	0	0	0	87.5	0	6	0	0	0	0	0	0	0	0	0	0	1	2	53	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	10	0	0	0	0	0	1	3	1	0	0	0	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1600	"AWI"	1600	1025	2066	1426	0	0	11	0	0	0	0	109.5	0	6	0	0	0	0	0	0	0	0	0	0	0	1	48	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	6.5	0	0	0	1	0	0	0	0	0	12	0	0	0	0	0	4	0	0	0	0	7	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1608	"AWI"	1608	1137	2159	1532	0	0	4	0	0	0	0	136	0	9	0	0	0	0	0	0	0	0	0	0	1	0	53	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	1	0	0	0	1	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1616	"AWI"	1616	1228	2203	1640	2	0	17	0	0	0	0	131.5	0	8	0	0	2	0	0	0	0	0	0	0	3	0	56	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	1	3	5	1	0	0	2	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1624.2	"AWI"	1624.2	1286.6	2262.8	1761.4	0	0	11	0	0	0	0	113	0	7	0	0	0	0	0	0	0	0	0	0	2	0	26	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	14	0	0	0	0	1	0	1	0	0	0	4	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1632.5	"AWI"	1632.5	1347	2367	1882	0	0	0	0	0	0	0	89.5	0	12	0	0	0	0	0	0	0	0	0	0	0	1	60	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	1	0	2	0	1	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1640.8	"AWI"	1640.8	1413.2	2499.8	2000.4	0	0	0	0	0	0	0	103	0	5	0	0	0	0	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	2	1.5	0	0	0	0	0	1	0	0	0	14	0	0	0	0	1	3	1	0	0	0	3	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1649.2	"AWI"	1649.2	1695.2	2551.4	2094.2	0	0	14	0	0	0	1	161	0	10	0	0	0	0	0	0	0	0	1	0	1	0	47	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	4	3.5	0	0	0	0	0	0	0	0	0	15	0	0	0	1	1	3	4	0	0	0	1	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1657.5	"AWI"	1657.5	1935.5	2610	2190	0	0	7	0	0	0	0	107	0	7	0	0	0	0	0	0	0	0	0	0	1	1	45	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	23	0	0	0	0	1	2	0	0	0	0	4	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1665.8	"AWI"	1665.8	2102.2	2682.2	2310.4	0	0	10	0	0	0	0	67	0	3	0	0	0	0	0	0	0	0	0	0	0	1	40	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	2	1	0	0	0	4	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1674.2	"AWI"	1674.2	2167	2810.6	2417.4	0	0	12	0	0	0	0	89	0	4	0	0	0	0	0	0	0	0	0	0	0	4	63	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	16.5	0	0	0	0	0	3	3	3	1	0	5	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1682.5	"AWI"	1682.5	2270.5	2990	2571	1	0	7	0	0	0	0	107	0	6	0	0	0	0	0	0	0	0	0	0	0	2	50	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	1	1	2	0	0	0	6	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1690.8	"AWI"	1690.8	2357.8	3309	2780.6	0	0	0	0	0	0	0	37	0	4	0	0	0	0	0	0	0	0	0	0	2	1	38	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	7	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1699.2	"AWI"	1699.2	2401.8	3711.2	2958.4	0	0	12	0	0	0	0	93.5	0	16	0	0	0	0	0	0	0	0	0	0	5	0	25	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	11	4	0	0	0	0	0	0	0	0	0	17	0	0	0	1	0	0	4	0	0	0	4	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1707.5	"AWI"	1707.5	2433	4172.5	3133	0	0	0	0	0	0	1	81	0	7	0	0	0	0	0	0	0	0	0	0	0	2	38	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	3	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1715.8	"AWI"	1715.8	2463	4627.2	3309.8	0	0	11	0	0	0	1	154.5	0	10	0	0	0	0	0	0	0	0	0	0	2	4	91	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	1.5	0	0	0	0	0	0	0	0	0	26	0	0	0	0	1	5	3	0	0	0	4	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1720	"AWI"	1720	2572	4721	3419	2	0	12	0	0	0	2	128	0	7	0	0	2	0	0	0	0	0	0	0	7	1	55	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	1.5	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	2	0	0	0	5	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1728.2	"AWI"	1728.2	2768.2	4789.2	3640	8	0	0	0	0	0	0	58	0	6	0	0	0	0	0	0	0	0	0	0	0	5	51	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	2	7	0	0	0	1	0	0	0	0	0	14	0	0	0	0	0	3	0	1	0	2	4	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1736.3	"AWI"	1736.3	2908.9	4884	3901.6	0	0	12	0	0	0	1	83	0	6	0	0	0	0	0	0	0	0	0	0	0	3	41	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	2	0	0	0
