"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Juglans"	"Larix"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Populus"	"Quercus"	"Rosaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Vitaceae"
800	823	"Fawn Lake (CA:Ontario)"	45.41	-79.39	300	"AWI"	300	6277	7537	6954	1.07913669064748	3.23741007194245	2.51798561151079	0	0.359712230215827	0	10.7913669064748	0	0	0.359712230215827	2.15827338129496	0.719424460431655	0	0	2.51798561151079	0	1.07913669064748	0	0	0.359712230215827	0	1.43884892086331	3.9568345323741	50	0	0	7.9136690647482	0	0	0.359712230215827	0	0	6.11510791366906	5.03597122302158	0
800	823	"Fawn Lake (CA:Ontario)"	45.41	-79.39	320	"AWI"	320	6967	7897	7493	0.980392156862745	0	1.47058823529412	0	0	0	7.35294117647059	0.490196078431373	0	0	3.43137254901961	0	0.490196078431373	0	5.88235294117647	4.90196078431373	1.96078431372549	0.490196078431373	0	0.490196078431373	0	4.41176470588235	3.92156862745098	56.8627450980392	0	0.490196078431373	2.45098039215686	0	0	0	0	0	0.490196078431373	3.43137254901961	0
800	823	"Fawn Lake (CA:Ontario)"	45.41	-79.39	340	"AWI"	340	7628	8334	7976	0.40650406504065	0	1.6260162601626	0.813008130081301	0.40650406504065	0.813008130081301	4.0650406504065	0	0	0	0.813008130081301	0	0	0	3.65853658536585	2.84552845528455	0.40650406504065	0.40650406504065	0	0.40650406504065	0	2.84552845528455	2.84552845528455	71.5447154471545	0	0	1.21951219512195	0	0	0	0	0	1.21951219512195	3.65853658536585	0
800	823	"Fawn Lake (CA:Ontario)"	45.41	-79.39	360	"AWI"	360	7922	8969	8377	1.36518771331058	0	1.70648464163823	1.36518771331058	0	0	11.6040955631399	0	0	0	1.36518771331058	0.341296928327645	0	0	0.68259385665529	0	1.36518771331058	0	0	0.341296928327645	3.7542662116041	3.41296928327645	4.43686006825939	65.8703071672355	0.68259385665529	0	0.341296928327645	0	0	0.341296928327645	0	0	0	1.02389078498294	0
800	823	"Fawn Lake (CA:Ontario)"	45.41	-79.39	380	"AWI"	380	8220	9501	8788	2.47678018575851	0	0.619195046439629	0	0	0	8.6687306501548	0.928792569659443	0	0.309597523219814	1.23839009287926	0.309597523219814	0	0	0	1.85758513931889	1.23839009287926	0	0	0	0	1.23839009287926	5.57275541795666	71.5170278637771	0	0	3.40557275541796	0	0	0.309597523219814	0	0	0	0.309597523219814	0
800	823	"Fawn Lake (CA:Ontario)"	45.41	-79.39	400	"AWI"	400	8544	9992	9200	2.51798561151079	0	0	0.359712230215827	0	0	14.0287769784173	0.359712230215827	0	0	1.79856115107914	0	0	0	0	0	1.79856115107914	0	0	0.359712230215827	0	1.79856115107914	3.59712230215827	65.1079136690647	0	0	3.9568345323741	0	0	1.07913669064748	0	0	0	3.23741007194245	0
800	823	"Fawn Lake (CA:Ontario)"	45.41	-79.39	420	"AWI"	420	8895	10447	9614	1.90839694656489	0	2.67175572519084	0	0.381679389312977	0	15.2671755725191	0	0	0	2.29007633587786	0	0	0	0	0	1.14503816793893	0	0	0	0.381679389312977	2.29007633587786	3.43511450381679	60.3053435114504	0	0	1.52671755725191	0	0	3.81679389312977	0.763358778625954	0	0	3.81679389312977	0
800	823	"Fawn Lake (CA:Ontario)"	45.41	-79.39	440	"AWI"	440	9291	10866	10038	1.96078431372549	0	1.56862745098039	0	2.74509803921569	0	8.23529411764706	0	0	0	0.392156862745098	0.392156862745098	0	0	0	0	1.56862745098039	2.35294117647059	0	0.784313725490196	0	3.13725490196078	3.13725490196078	68.2352941176471	0	0	1.17647058823529	0	0	2.74509803921569	0	0	0	1.56862745098039	0
800	823	"Fawn Lake (CA:Ontario)"	45.41	-79.39	460	"AWI"	460	9706	11306	10458	1.2448132780083	0	0	0	0.829875518672199	0	12.448132780083	0	0	0	2.4896265560166	0	0	0	0	0	2.0746887966805	4.9792531120332	0	0.4149377593361	0	4.149377593361	4.149377593361	60.9958506224066	0	0	4.9792531120332	0	0	0.829875518672199	0	0	0	0.4149377593361	0
800	823	"Fawn Lake (CA:Ontario)"	45.41	-79.39	480	"AWI"	480	10156	11724	10867	0.353356890459364	0	0	0	1.76678445229682	0	8.48056537102473	0	0	0	1.76678445229682	0	0.353356890459364	0	0	0	3.18021201413428	3.886925795053	0	0.353356890459364	0	1.76678445229682	6.36042402826855	64.3109540636042	0	0	3.53356890459364	0	0	0.706713780918728	0	0	0.353356890459364	2.82685512367491	0
800	823	"Fawn Lake (CA:Ontario)"	45.41	-79.39	500	"AWI"	500	10607	12159	11275	0.56980056980057	0	0.284900284900285	0.284900284900285	1.13960113960114	0.56980056980057	21.9373219373219	0.56980056980057	0	0	11.1111111111111	1.70940170940171	0	0	0	0	2.84900284900285	11.6809116809117	0	0.854700854700855	0	0	12.5356125356125	24.7863247863248	0	0	3.41880341880342	0	0.56980056980057	1.13960113960114	0.56980056980057	0	0.284900284900285	3.13390313390313	0
800	823	"Fawn Lake (CA:Ontario)"	45.41	-79.39	520	"AWI"	520	10962	12728	11727	0.680272108843537	0	0	0	1.02040816326531	0	22.4489795918367	0.680272108843537	0	0	0.680272108843537	0.340136054421769	0	0	0	0	2.38095238095238	7.82312925170068	0	0.680272108843537	0	0	31.6326530612245	24.4897959183673	0	0	3.74149659863946	0	0	0.680272108843537	0	0	0	2.72108843537415	0
800	823	"Fawn Lake (CA:Ontario)"	45.41	-79.39	530	"AWI"	530	11127	13024	11960	0	0	0.928792569659443	0	0.928792569659443	0.928792569659443	18.266253869969	0	0.309597523219814	0	26.625386996904	2.78637770897833	0	0	0	0	2.78637770897833	8.6687306501548	0	0.619195046439629	0	0	6.19195046439629	9.90712074303406	3.09597523219814	9.28792569659443	4.02476780185759	0	0	3.09597523219814	0	0	0	1.54798761609907	0
800	823	"Fawn Lake (CA:Ontario)"	45.41	-79.39	550	"AWI"	550	11466	13617	12407	1.19760479041916	0	2.39520958083832	0	1.19760479041916	1.79640718562874	6.58682634730539	0	0	0	7.18562874251497	8.38323353293413	0	0	0	4.79041916167665	5.38922155688623	6.58682634730539	0	1.19760479041916	0	0	4.79041916167665	29.3413173652695	0	4.19161676646707	4.79041916167665	0.598802395209581	0	4.19161676646707	0	0	0	5.38922155688623	0
800	823	"Fawn Lake (CA:Ontario)"	45.41	-79.39	560	"AWI"	560	11657	13914	12639	0.66006600660066	0	0.66006600660066	0	0.99009900990099	1.65016501650165	10.5610561056106	0.99009900990099	0	0	6.6006600660066	14.5214521452145	0.66006600660066	0.66006600660066	0	3.3003300330033	3.63036303630363	0.99009900990099	0	0.33003300330033	0	0	11.5511551155116	25.7425742574257	0.33003300330033	2.64026402640264	3.96039603960396	0.99009900990099	0	4.29042904290429	0	0	0.33003300330033	3.96039603960396	0
