"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juglans"	"Juniperus"	"Larix"	"Morus"	"Myrica"	"Nyssa"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
1072	1105	"High Lake"	44.51667	-76.6	815	"AWI"	815	907	1395	1194	0.104493207941484	4.07523510971787	0	0	0	0.104493207941484	0	13.7931034482759	0	1.77638453500522	0	0	0	0	2.19435736677116	0.417972831765935	0	0	0	12.5391849529781	4.38871473354232	0.313479623824451	0.731452455590387	0.313479623824451	0	0	0	0	0.731452455590387	0	25.2873563218391	0.208986415882968	0.104493207941484	0	0	5.74712643678161	0.104493207941484	0	0	0.522466039707419	0.104493207941484	0	0	0	0.83594566353187	18.4952978056426	7.1055381400209	0	0	0
1072	1105	"High Lake"	44.51667	-76.6	825	"AWI"	825	1153	1477	1315	0.108342361863489	0	0	0.108342361863489	0	0.325027085590466	0	13.8678223185265	0	2.38353196099675	0	0	0	0	0.75839653304442	0.325027085590466	0	0	0	12.4593716143012	3.46695557963164	0.325027085590466	1.9501625135428	0.216684723726977	0	0	0	0	2.60021668472373	0	18.5265438786566	0.975081256771398	0	0	0.108342361863489	9.31744312026002	0.325027085590466	0	0	1.19176598049837	0.108342361863489	0	0	0	0.975081256771398	23.6186348862405	5.85048754062839	0	0	0.108342361863489
1072	1105	"High Lake"	44.51667	-76.6	835	"AWI"	835	1334	1601	1434	0.200400801603206	3.0060120240481	1.30260521042084	0	0	0.701402805611222	0	11.122244488978	0	0.901803607214429	0	0	0	0	0.100200400801603	0.200400801603206	0	0	0	8.51703406813627	2.20440881763527	0.100200400801603	0.901803607214429	0.100200400801603	0	0	0	0	1.70340681362725	0.701402805611222	27.5551102204409	0.400801603206413	0.30060120240481	0	0.100200400801603	8.11623246492986	0.100200400801603	0	0	0.30060120240481	0	0	0	0	0.30060120240481	26.6533066132265	4.40881763527054	0	0	0
1072	1105	"High Lake"	44.51667	-76.6	845	"AWI"	845	1384	1895	1562	0	4.10094637223975	0	0	0	0	0	13.0389064143007	0	1.57728706624606	0	0	0	0	0.736067297581493	0.210304942166141	0	0	0	9.67402733964248	0	0	0.841219768664564	0.420609884332282	0	0.10515247108307	0	0	1.68243953732913	0	25.4468980021031	1.15667718191377	0.210304942166141	0	0	10.1997896950578	0	0	0	0.946372239747634	0	0	0	0	0.315457413249211	21.3459516298633	7.99158780231335	0	0	0
1072	1105	"High Lake"	44.51667	-76.6	855	"AWI"	855	1445	2084	1694	0.201207243460765	4.72837022132797	3.21931589537223	0	0	0.201207243460765	0	11.6700201207243	0	2.21327967806841	0	0.201207243460765	0.100603621730382	0	3.62173038229376	0	0	0	0	11.9718309859155	4.5271629778672	0.503018108651911	1.10663983903421	0.201207243460765	0	0	0	0	1.50905432595573	0	15.4929577464789	1.00603621730382	0.100603621730382	0	0	10.1609657947686	0.402414486921529	0	0	0.704225352112676	0	0	0	0	0.905432595573441	20.0201207243461	5.23138832997988	0	0	0
1072	1105	"High Lake"	44.51667	-76.6	865	"AWI"	865	1529	2205	1840	0.206185567010309	5.15463917525773	0	0.206185567010309	0	0.206185567010309	0	9.58762886597938	0	2.57731958762887	0	0	0	0	1.95876288659794	0.103092783505155	0	0	0	14.020618556701	2.78350515463918	0.515463917525773	0.309278350515464	0.309278350515464	0	0.206185567010309	0	0	2.47422680412371	0	16.2886597938144	0.412371134020619	0.103092783505155	0	0	12.9896907216495	0	0	0	0.412371134020619	0.309278350515464	0	0	0.103092783505155	0.721649484536082	21.8556701030928	5.97938144329897	0	0.103092783505155	0.103092783505155
1072	1105	"High Lake"	44.51667	-76.6	875	"AWI"	875	1627	2328	1973	0.301204819277108	4.91967871485944	3.6144578313253	0	0	0	0	12.7510040160643	0	1.80722891566265	0	0	0	0	4.01606425702811	0.401606425702811	0	0	0	12.85140562249	4.91967871485944	0.401606425702811	1.80722891566265	0.502008032128514	0	0	0	0	2.30923694779116	0	11.8473895582329	0.301204819277108	0.301204819277108	0	0.100401606425703	8.63453815261044	0.200803212851406	0	0	0.602409638554217	0	0	0	0	0.70281124497992	20.1807228915663	6.52610441767068	0	0	0
1072	1105	"High Lake"	44.51667	-76.6	885	"AWI"	885	1752	2459	2110	0	0	0	0.111111111111111	0	0.777777777777778	0	16.8888888888889	0	2	0	0.111111111111111	0.111111111111111	0	1.88888888888889	0.111111111111111	0	0	0	14.6666666666667	0	0.333333333333333	1	0.444444444444444	0	0	0	0	1.77777777777778	0	22.2222222222222	0.333333333333333	0	0	0	8.77777777777778	0.111111111111111	0	0	1.11111111111111	0.222222222222222	0.333333333333333	0	0	0.444444444444444	19.5555555555556	6.66666666666667	0	0	0
1072	1105	"High Lake"	44.51667	-76.6	901	"AWI"	901	1945	2652	2334	0	0	0	0	0	0	0	14.7186147186147	0	1.40692640692641	0	0.216450216450216	0	0	1.51515151515152	0.108225108225108	0	0	0	12.8787878787879	4.43722943722944	0.216450216450216	1.83982683982684	0.108225108225108	0	0	0	0	2.92207792207792	0	20.2380952380952	0.324675324675325	0.108225108225108	0	0	8.00865800865801	0.432900432900433	0	0	0.757575757575758	0.108225108225108	0	0	0	0.974025974025974	20.995670995671	7.57575757575758	0	0.108225108225108	0
1072	1105	"High Lake"	44.51667	-76.6	905	"AWI"	905	2014	2680	2389	0.102564102564103	3.8974358974359	1.02564102564103	0	0	0.102564102564103	0	10.1538461538462	0	0.615384615384615	0	0	0	0	0.41025641025641	0.102564102564103	0.102564102564103	0	0	13.4358974358974	2.35897435897436	0.307692307692308	0.41025641025641	0.102564102564103	0	0	0	0.102564102564103	2.15384615384615	0	18.8717948717949	0.205128205128205	0.102564102564103	0	0	6.46153846153846	0	0	0	0.615384615384615	0.205128205128205	0	0	0	0.512820512820513	29.948717948718	7.69230769230769	0	0	0
1072	1105	"High Lake"	44.51667	-76.6	915	"AWI"	915	2146	2775	2521	0.301507537688442	4.42211055276382	1.4070351758794	0	0	0.100502512562814	0	13.4673366834171	0	1.4070351758794	0	0.201005025125628	0	0	1.80904522613065	0	0	0	0	13.1658291457286	4.52261306532663	0.301507537688442	0.402010050251256	0.201005025125628	0	0	0	0	3.01507537688442	0	19.3969849246231	0.904522613065327	0.100502512562814	0	0.100502512562814	9.44723618090452	0.402010050251256	0	0	0.904522613065327	0	0	0	0	0.603015075376884	17.286432160804	6.03015075376884	0	0.100502512562814	0
1072	1105	"High Lake"	44.51667	-76.6	925	"AWI"	925	2317	2866	2651	0.105596620908131	4.64625131995776	0	0	0	0.211193241816262	0	15.4171066525871	0	2.11193241816262	0	0	0	0	2.11193241816262	0.211193241816262	0	0	0	6.12460401267159	0	0.316789862724393	0.105596620908131	0.422386483632524	0	0	0	0	1.16156282998944	0	29.6726504751848	0	0	0	0	10.454065469905	0	0	0	0.527983104540655	0	0.316789862724393	0	0	0.950369588173178	20.2745512143611	4.85744456177402	0	0	0
1072	1105	"High Lake"	44.51667	-76.6	935	"AWI"	935	2619	2943	2764	0.159744408945687	3.19488817891374	0	0.159744408945687	0	0.159744408945687	0	10.223642172524	0	1.43769968051118	0	0	0	0	0.798722044728434	0.159744408945687	0	0	0	9.42492012779553	3.03514376996805	0.159744408945687	1.2779552715655	0.159744408945687	0	0.479233226837061	0	0	1.59744408945687	0	22.8434504792332	0.319488817891374	0	0	0	6.70926517571885	0	0	0	0.319488817891374	0	0.159744408945687	0	0	1.11821086261981	31.1501597444089	4.95207667731629	0	0	0
1072	1105	"High Lake"	44.51667	-76.6	945	"AWI"	945	2776	3120	2896	0.102774922918808	3.39157245632066	0	0	0	0.102774922918808	0	11.9218910585817	0	0.513874614594039	0	0.102774922918808	0	0	0.92497430626927	0.205549845837616	0	0	0	11.0996916752312	2.77492291880781	0.308324768756423	0.411099691675231	0.308324768756423	0	0	0	0	1.95272353545735	0	22.9188078108941	0.411099691675231	0.102774922918808	0	0	9.14696813977389	0	0	0	1.3360739979445	0.102774922918808	0	0	0	0.513874614594039	25.5909558067831	5.75539568345324	0	0	0
1072	1105	"High Lake"	44.51667	-76.6	951	"AWI"	951	2815	3275	2978	0	0	1.74717368961973	0.102774922918808	0	0.308324768756423	0	14.4912641315519	0.205549845837616	1.3360739979445	0	0	0	0	1.02774922918808	0.719424460431655	0	0	0	10.0719424460432	4.72764645426516	0.411099691675231	2.98047276464543	0.308324768756423	0	0.205549845837616	0	0	4.83042137718397	0	21.4799588900308	0.308324768756423	0	0	0	13.1551901336074	0	0	0	0.822199383350462	0	0	0	0	0.411099691675231	13.8746145940391	6.47482014388489	0	0	0
1072	1105	"High Lake"	44.51667	-76.6	953	"AWI"	953	2832	3306	3013	0	0	0	0.102564102564103	0	0.307692307692308	0	14.974358974359	0.205128205128205	1.33333333333333	0	0	0.307692307692308	0	0.82051282051282	0.615384615384615	0	0	0	9.43589743589744	4.20512820512821	0.205128205128205	1.94871794871795	0.307692307692308	0	0	0	0	8.41025641025641	0	16.4102564102564	0.615384615384615	0	0	0	14.0512820512821	0	0	0.102564102564103	1.02564102564103	0	0.41025641025641	0	0	0.923076923076923	17.1282051282051	6.15384615384615	0	0	0
1072	1105	"High Lake"	44.51667	-76.6	955	"AWI"	955	2846	3341	3043	0	0	0	0.110987791342952	0	0.443951165371809	0	17.7580466148724	0	1.22086570477248	0	0	0	0	2.66370699223085	0.110987791342952	0	0.110987791342952	0	15.6492785793563	5.77136514983352	0.332963374028857	1.55382907880133	0.443951165371809	0	0	0	0	2.44173140954495	0	13.3185349611543	0.887902330743618	0.221975582685905	0	0	13.3185349611543	0.110987791342952	0	0	0.887902330743618	0.110987791342952	0.110987791342952	0	0	0.554938956714761	14.7613762486127	7.10321864594895	0	0	0
1072	1105	"High Lake"	44.51667	-76.6	957	"AWI"	957	2856	3401	3071	0	0	1.49413020277481	0	0	0.426894343649947	0	15.795090715048	0	0.747065101387407	0	0.106723585912487	0.106723585912487	0	0.533617929562433	0	0	0	0	10.2454642475987	5.01600853788687	0.32017075773746	1.92102454642476	0.106723585912487	0	0.106723585912487	0.106723585912487	0	3.2017075773746	0	19.4236926360726	0.32017075773746	0	0	0	9.81856990394877	0	0	0	0.426894343649947	0	0	0	0	0.853788687299893	17.5026680896478	11.3127001067236	0	0.106723585912487	0
1072	1105	"High Lake"	44.51667	-76.6	959	"AWI"	959	2865	3460	3097	0	5.80448065173116	0	0	0	0.10183299389002	0	13.6456211812627	0.10183299389002	0.610997963340122	0	0	0	0	0.203665987780041	0.203665987780041	0	0	0	15.5804480651731	5.09164969450102	0.10183299389002	1.93482688391039	0.10183299389002	0	0.203665987780041	0	0	3.25865580448065	0	21.1812627291242	0.407331975560081	0.10183299389002	0	0	10.6924643584521	0	0	0	0.916496945010183	0	0	0	0	0.712830957230143	12.3217922606925	6.61914460285132	0	0.10183299389002	0
1072	1105	"High Lake"	44.51667	-76.6	961	"AWI"	961	2883	3504	3126	0	6.74044265593561	0	0.100603621730382	0	0.201207243460765	0	14.8893360160966	0	1.30784708249497	0	0	0	0	0.402414486921529	0.201207243460765	0	0	0	13.8832997987928	5.03018108651912	0.100603621730382	1.91146881287726	0	0	0	0	0	2.91750503018109	0	20.6237424547284	0.503018108651911	0	0	0	10.6639839034205	0	0	0	0.804828973843058	0.201207243460765	0	0	0	0.603621730382294	13.1790744466801	5.73440643863179	0	0	0
1072	1105	"High Lake"	44.51667	-76.6	963	"AWI"	963	2910	3533	3160	0	0	1.93548387096774	0	0	0.21505376344086	0	11.2903225806452	0	1.50537634408602	0	0	0.21505376344086	0	0.752688172043011	0.32258064516129	0	0	0	13.8709677419355	4.94623655913978	0	2.47311827956989	0.21505376344086	0	0	0	0	3.54838709677419	0	22.5806451612903	0.32258064516129	0.10752688172043	0	0	9.35483870967742	0.21505376344086	0	0	0.752688172043011	0.10752688172043	0	0	0	1.18279569892473	18.6021505376344	5.37634408602151	0	0.10752688172043	0
1072	1105	"High Lake"	44.51667	-76.6	965	"AWI"	965	2929	3560	3188	0.202224469160768	4.55005055611729	0	0	0	0.70778564206269	0	11.6279069767442	0	1.51668351870576	0	0	0	0	1.71890798786653	0.101112234580384	0	0	0	11.6279069767442	3.33670374115268	0.202224469160768	2.32558139534884	0.303336703741153	0	0	0	0	1.51668351870576	0	17.2901921132457	0.808897876643074	0.101112234580384	0	0	8.89787664307381	0.101112234580384	0.303336703741153	0	0.606673407482305	0.303336703741153	0	0	0	0.505561172901921	25.9858442871587	5.25783619817998	0	0.101112234580384	0
1072	1105	"High Lake"	44.51667	-76.6	967	"AWI"	967	2945	3604	3218	0.102040816326531	4.79591836734694	0	0.102040816326531	0	0.510204081632653	0	10.5102040816327	0	1.83673469387755	0	0	0	0	0.408163265306122	0.204081632653061	0	0	0	11.530612244898	4.59183673469388	0.408163265306122	2.04081632653061	0.204081632653061	0	0	0	0	3.16326530612245	0	18.0612244897959	0.816326530612245	0.102040816326531	0	0	14.0816326530612	0.102040816326531	0	0	0.918367346938776	0	0	0	0	0.612244897959184	19.2857142857143	5.61224489795918	0	0	0
1072	1105	"High Lake"	44.51667	-76.6	969	"AWI"	969	2957	3645	3248	0	6.03271983640082	0	0	0	0.102249488752556	0	12.7811860940695	0	1.53374233128834	0	0	0	0	0.81799591002045	0.306748466257669	0	0	0	10.0204498977505	4.49897750511247	0.408997955010225	2.76073619631902	0.102249488752556	0	0	0	0	4.19222903885481	0	17.1779141104294	1.02249488752556	0.102249488752556	0	0	13.2924335378323	0	0	0	1.02249488752556	0	0	0	0	0.81799591002045	17.9959100204499	5.01022494887526	0	0	0
1072	1105	"High Lake"	44.51667	-76.6	971	"AWI"	971	2967	3704	3276	0.197433366238894	4.93583415597236	3.06021717670286	0	0	0.592300098716683	0	13.7216189536032	0.0987166831194472	1.48075024679171	0.0987166831194472	0	0	0	0.0987166831194472	0.197433366238894	0	0	0	8.68706811451135	5.03455083909181	0.0987166831194472	2.07305034550839	0.197433366238894	0	0.0987166831194472	0	0	3.84995064165844	0	15.6959526159921	0.296150049358342	0.0987166831194472	0	0	14.2152023692004	0	0	0	1.48075024679171	0.197433366238894	0.0987166831194472	0	0	0.592300098716683	17.0779861796644	5.72556762092794	0	0	0
1072	1105	"High Lake"	44.51667	-76.6	973	"AWI"	973	2994	3735	3305	0	0	0	0	0	0.102880658436214	0	19.4444444444444	0.102880658436214	0.720164609053498	0	0	0.205761316872428	0	0.51440329218107	0.617283950617284	0	0	0	10.2880658436214	5.76131687242798	0.205761316872428	1.54320987654321	0.102880658436214	0	0.205761316872428	0	0	4.93827160493827	0	19.238683127572	0.308641975308642	0	0	0.102880658436214	11.7283950617284	0	0	0	0.308641975308642	0.205761316872428	0	0	0	0.617283950617284	15.5349794238683	7.09876543209876	0	0.102880658436214	0
1072	1105	"High Lake"	44.51667	-76.6	975	"AWI"	975	3023	3763	3339	0	4.90909090909091	0	0.0909090909090909	0	0.0909090909090909	0	16	0	0.818181818181818	0	0	0	0	0.636363636363636	0	0	0	0	10.5454545454545	5.18181818181818	0.272727272727273	3.90909090909091	0.0909090909090909	0	0.181818181818182	0	0	2.45454545454545	0	20	0.636363636363636	0.0909090909090909	0	0.272727272727273	10.2727272727273	0	0	0	0.454545454545455	0	0	0	0	0.727272727272727	18.2727272727273	4	0	0.0909090909090909	0
1072	1105	"High Lake"	44.51667	-76.6	977	"AWI"	977	3044	3799	3375	0.101010101010101	4.54545454545455	1.31313131313131	0.101010101010101	0	0.505050505050505	0	11.7171717171717	0	0.303030303030303	0	0	0	0	0.707070707070707	0.101010101010101	0	0	0	13.1313131313131	4.84848484848485	0.404040404040404	2.32323232323232	0.202020202020202	0	0.202020202020202	0	0	3.43434343434343	0	25.2525252525253	0.202020202020202	0.202020202020202	0	0	10.5050505050505	0	0	0	0.303030303030303	0.101010101010101	0	0	0	0.707070707070707	12.7272727272727	5.95959595959596	0	0.101010101010101	0
1072	1105	"High Lake"	44.51667	-76.6	979	"AWI"	979	3063	3831	3408	0.200601805416249	4.41323971915747	1.50451354062187	0.100300902708124	0	0.300902708124373	0	11.1334002006018	0	0.902708124373119	0	0.100300902708124	0.100300902708124	0	0.802407221664995	0.300902708124373	0	0	0	8.12437311935808	5.51654964894684	0.100300902708124	3.61083249749248	0.100300902708124	0	0	0	0	1.20361083249749	0	26.2788365095286	0.300902708124373	0.100300902708124	0	0	9.82948846539619	0.200601805416249	0	0	1.00300902708124	0.200601805416249	0	0	0	0.601805416248746	17.5526579739218	5.41624874623872	0	0	0
1072	1105	"High Lake"	44.51667	-76.6	981	"AWI"	981	3077	3870	3442	0.213903743315508	5.88235294117647	0	0.106951871657754	0	0.106951871657754	0	12.192513368984	0	1.06951871657754	0	0	0	0	0.106951871657754	0.106951871657754	0	0	0	11.8716577540107	0	0.53475935828877	3.52941176470588	0.106951871657754	0	0	0	0	2.24598930481283	0	29.6256684491979	1.17647058823529	0.106951871657754	0	0	8.98395721925134	0.320855614973262	0	0	0.641711229946524	0	0	0	0	0.641711229946524	16.4705882352941	3.9572192513369	0	0	0
1072	1105	"High Lake"	44.51667	-76.6	983	"AWI"	983	3086	3917	3472	0.100502512562814	4.22110552763819	1.70854271356784	0	0	0.100502512562814	0	12.8643216080402	0.100502512562814	0.50251256281407	0	0.100502512562814	0	0	1.60804020100503	0	0	0	0	8.64321608040201	4.02010050251256	0.100502512562814	2.31155778894472	0.402010050251256	0	0.201005025125628	0	0	2.31155778894472	0	28.1407035175879	0.50251256281407	0.100502512562814	0	0	9.64824120603015	0	0	0	0.603015075376884	0.201005025125628	0	0	0	1.10552763819095	16.1809045226131	4.22110552763819	0	0	0
1072	1105	"High Lake"	44.51667	-76.6	985	"AWI"	985	3117	3941	3500	0.206825232678387	4.34332988624612	0	0.103412616339193	0	0.103412616339193	0	8.99689762150982	0	1.65460186142709	0.206825232678387	0	0	0	1.34436401240951	0.517063081695967	0	0	0	8.37642192347466	0	0.31023784901758	1.13753877973113	0.517063081695967	0	0	0	0	1.13753877973113	0	36.1944157187177	0.827300930713547	0	0	0	11.6856256463289	0.103412616339193	0	0	0.62047569803516	0	0	0	0	0.413650465356774	15.6153050672182	5.58428128231644	0	0	0
1072	1105	"High Lake"	44.51667	-76.6	987	"AWI"	987	3150	3959	3530	0.0944287063267233	0	0	0	0	0.0944287063267233	0	13.1255901794145	0	1.13314447592068	0.0944287063267233	0.0944287063267233	0.0944287063267233	0	1.32200188857413	0.0944287063267233	0	0	0	7.64872521246459	5.57129367327668	0.661000944287063	3.58829084041549	0.28328611898017	0	0.0944287063267233	0	0	2.26628895184136	0	29.0840415486308	0.56657223796034	0	0	0	12.5590179414542	0.188857412653447	0	0	2.26628895184136	0.28328611898017	0	0	0	0.944287063267233	12.1813031161473	5.6657223796034	0	0	0
1072	1105	"High Lake"	44.51667	-76.6	989	"AWI"	989	3173	3980	3557	0.413650465356774	5.27404343329886	0	0	0	0.206825232678387	0	11.3753877973113	0.103412616339193	1.65460186142709	0	0	0.206825232678387	0	2.58531540847983	1.03412616339193	0	0	0	8.79007238883144	0	0.31023784901758	5.06721820062048	0.31023784901758	0	0	0	0	1.5511892450879	0	31.9544984488108	0.517063081695967	0	0	0.31023784901758	10.4446742502585	0.206825232678387	0	0	0.723888314374354	0.103412616339193	0	0	0	1.13753877973113	12.306101344364	3.41261633919338	0	0	0
1072	1105	"High Lake"	44.51667	-76.6	991	"AWI"	991	3192	4008	3586	0.201409869083585	4.93454179254783	1.61127895266868	0.100704934541793	0	0.201409869083585	0	11.9838872104733	0.100704934541793	1.3091641490433	0	0	0	0	2.81973816717019	0.503524672708963	0	0	0	6.84793554884189	5.74018126888217	0.604229607250755	6.34441087613293	0.100704934541793	0	0.100704934541793	0	0	2.11480362537764	0	25.0755287009063	0.201409869083585	0.302114803625378	0	0	11.178247734139	0	0.201409869083585	0	1.10775427995972	0.100704934541793	0	0	0	1.4098690835851	10.4733131923464	4.33031218529708	0	0	0
