"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Fabaceae"	"Fraxinus"	"Gentianaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Picea"	"Pinus"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Pseudotsuga"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Salix"	"Santalaceae"	"Sarcobataceae"	"Thalictrum"	"Tsuga"	"Urticaceae"
771	790	"Eldora Fen"	39.93667	-105.58	50	"AWI"	50	1135	1798	1383	0.26246719160105	0	0.5249343832021	1.5748031496063	0	4.46194225721785	0.78740157480315	0	0	0	0	0	8.13648293963255	0	0	0	0	0	1.31233595800525	0	1.31233595800525	0	0	3.6745406824147	72.1784776902887	2.36220472440945	0	0.26246719160105	0	0.26246719160105	1.0498687664042	0	0.26246719160105	0	1.31233595800525	0	0.26246719160105	0	0	0
771	790	"Eldora Fen"	39.93667	-105.58	52	"AWI"	52	1288	1882	1507	1.08695652173913	0	0.543478260869565	2.71739130434783	0	4.6195652173913	1.6304347826087	0.271739130434783	0	0.271739130434783	0	0.543478260869565	11.1413043478261	0	0	0	0	0	1.90217391304348	0	0.543478260869565	0	0	5.43478260869565	63.3152173913043	2.71739130434783	0	0	0	0.543478260869565	0.543478260869565	0	0	0	1.90217391304348	0.271739130434783	0	0	0	0
771	790	"Eldora Fen"	39.93667	-105.58	54	"AWI"	54	1352	2017	1627	0.645161290322581	0	0.645161290322581	1.29032258064516	0	1.50537634408602	0.860215053763441	0	0	0	0	0	7.52688172043011	0	0	0	0	0	1.29032258064516	0	0.21505376344086	0	0	3.65591397849462	77.8494623655914	2.79569892473118	0	0	0	0.21505376344086	0.43010752688172	0	0	0	0.645161290322581	0.21505376344086	0.21505376344086	0	0	0
771	790	"Eldora Fen"	39.93667	-105.58	58	"AWI"	58	1700	2228	1958	1.35900339750849	0	0.339750849377123	2.26500566251416	0	2.37825594563986	1.01925254813137	0.113250283125708	0	0	0	0.226500566251416	6.00226500566251	0	0	0	0	0	1.35900339750849	0	0.792751981879955	0	0	8.60702151755379	72.0271800679502	1.01925254813137	0	0	0	0.339750849377123	0.226500566251416	0	0.113250283125708	0	1.24575311438279	0	0.566251415628539	0	0	0
771	790	"Eldora Fen"	39.93667	-105.58	59.5	"AWI"	59.5	1794.5	2352.5	2095	1.1166253101737	0	0.620347394540943	2.23325062034739	0	6.45161290322581	2.85359801488834	0	0	0	0	0	6.94789081885856	0	0	0	0	0	0.620347394540943	0	1.61290322580645	0	0	5.4590570719603	65.5086848635236	2.60545905707196	0	0	0	0.124069478908189	0.86848635235732	0.124069478908189	0.124069478908189	0	1.73697270471464	0	0.992555831265509	0	0	0
771	790	"Eldora Fen"	39.93667	-105.58	61	"AWI"	61	1891	2460	2198	1.06951871657754	0	0.802139037433155	1.8716577540107	0	3.47593582887701	1.06951871657754	0	0	0	0	0	0.802139037433155	0	0	0	0	0	0.53475935828877	0	1.06951871657754	0	0	7.48663101604278	77.5401069518716	1.60427807486631	0	0	0	0.267379679144385	0	0	0.267379679144385	0	1.06951871657754	0	1.06951871657754	0	0	0
771	790	"Eldora Fen"	39.93667	-105.58	65	"AWI"	65	2034	2946	2407	1.24045801526718	0.190839694656489	0.66793893129771	1.81297709923664	0	3.81679389312977	1.62213740458015	0	0	0	0	0	16.793893129771	0	0	0	0.0954198473282443	0.190839694656489	1.24045801526718	0	2.00381679389313	0	0	4.9618320610687	59.6374045801527	2.67175572519084	0	0	0	0	0.286259541984733	0	0	0	2.00381679389313	0.0954198473282443	0.66793893129771	0	0	0
771	790	"Eldora Fen"	39.93667	-105.58	70	"AWI"	70	2216	3283	2685	1.2962962962963	0	0.185185185185185	2.59259259259259	0	5.92592592592593	0	0	0	0	0	0.37037037037037	5	0	0	0	0	0	1.85185185185185	0	1.48148148148148	0	0	8.88888888888889	67.037037037037	1.48148148148148	0	0	0.185185185185185	0.185185185185185	0.925925925925926	0	0.185185185185185	0	1.66666666666667	0	0.555555555555556	0.185185185185185	0	0
771	790	"Eldora Fen"	39.93667	-105.58	75	"AWI"	75	2421	3551	2954	0.911161731207289	0	1.36674259681093	0.683371298405467	0	4.78359908883827	0	0	0	0	0	0.227790432801822	3.18906605922551	0	0	0	0	0.227790432801822	2.50569476082005	0	1.59453302961276	0	0	8.2004555808656	66.7425968109339	1.13895216400911	0	0	0	0.227790432801822	0.683371298405467	0	0	0	7.28929384965831	0	0	0.227790432801822	0	0
771	790	"Eldora Fen"	39.93667	-105.58	79	"AWI"	79	2626	3737	3181	1.9434628975265	0.176678445229682	0.88339222614841	5.12367491166078	0.530035335689046	4.41696113074205	4.24028268551237	0.176678445229682	0	0	0	0	2.12014134275618	0.176678445229682	0	0	0	0.353356890459364	5.8303886925795	0	4.41696113074205	0	0	13.4275618374558	0	2.12014134275618	0	0	0	0.176678445229682	0.530035335689046	0.176678445229682	0	0	52.2968197879859	0.176678445229682	0.706713780918728	0	0	0
771	790	"Eldora Fen"	39.93667	-105.58	84	"AWI"	84	2895	3984	3449	0.979020979020979	0	0.699300699300699	2.51748251748252	0.27972027972028	3.35664335664336	1.3986013986014	0	0	0	0	0	6.43356643356643	0	0	0	0	0	1.11888111888112	0	4.33566433566433	0	0	6.01398601398601	67.1328671328671	2.65734265734266	0	0	0	0.27972027972028	1.25874125874126	0	0	0	0.979020979020979	0.27972027972028	0.13986013986014	0.13986013986014	0	0
771	790	"Eldora Fen"	39.93667	-105.58	90	"AWI"	90	3241	4258	3771	1.62866449511401	0	0.651465798045603	2.28013029315961	0	3.25732899022801	0.325732899022801	0.162866449511401	0	0	0	0	46.4169381107492	0	0	0.162866449511401	0	0	1.30293159609121	0	0	0	0	7.32899022801303	34.2019543973941	0.977198697068404	0	0	0	0	0.488599348534202	0	0	0	0.651465798045603	0.162866449511401	0	0	0	0
771	790	"Eldora Fen"	39.93667	-105.58	92	"AWI"	92	3471	4318	3867	0.750750750750751	0	1.2012012012012	2.4024024024024	0	2.7027027027027	1.05105105105105	0	0	0	0	0	46.996996996997	0	0	0	0	0	0.15015015015015	0	1.5015015015015	0	0.15015015015015	5.40540540540541	33.7837837837838	1.2012012012012	0	0	0	0	0.600600600600601	0.15015015015015	0.15015015015015	0	1.35135135135135	0.3003003003003	0.15015015015015	0	0	0
771	790	"Eldora Fen"	39.93667	-105.58	94	"AWI"	94	3646	4406	3973	0.482315112540193	0	2.09003215434084	1.76848874598071	0.160771704180064	4.01929260450161	1.28617363344051	0.160771704180064	0	0	0	0	33.9228295819936	0	0	0.321543408360129	0	0	0.643086816720257	0	1.92926045016077	0	0	7.23472668810289	40.032154340836	1.28617363344051	0	0.160771704180064	0	0	0.482315112540193	0	0.321543408360129	0	3.37620578778135	0	0.160771704180064	0.160771704180064	0	0
771	790	"Eldora Fen"	39.93667	-105.58	96	"AWI"	96	3808	4565	4135	0.595238095238095	0	0.595238095238095	2.77777777777778	0	4.76190476190476	1.19047619047619	0	0	0	0	0.396825396825397	23.2142857142857	0	0	0	0	0	1.38888888888889	0	0.396825396825397	0	0	5.75396825396825	47.8174603174603	8.13492063492063	0	0	0	0	0.595238095238095	0.198412698412698	0.198412698412698	0	1.19047619047619	0	0.793650793650794	0	0	0
771	790	"Eldora Fen"	39.93667	-105.58	98	"AWI"	98	3924	4899	4345	7.95454545454545	0	6.81818181818182	6.81818181818182	0	23.8636363636364	0	0	0	0	0	3.40909090909091	6.81818181818182	0	0	0	0	0	2.27272727272727	0	0	0	0	32.9545454545455	0	3.40909090909091	0	1.13636363636364	0	0	0	0	0	0	0	0	3.40909090909091	1.13636363636364	0	0
771	790	"Eldora Fen"	39.93667	-105.58	99.5	"AWI"	99.5	3978	5217.5	4491	1.21951219512195	0.174216027874564	0.696864111498258	0.871080139372822	0.174216027874564	2.9616724738676	0.871080139372822	0	0	0	0	1.56794425087108	12.7177700348432	0	0	0	0	1.39372822299652	2.09059233449477	0	0.696864111498258	0	0	7.31707317073171	62.8919860627178	1.91637630662021	0	0	0	0.348432055749129	0.522648083623693	0	0.174216027874564	0	1.04529616724739	0	0.348432055749129	0	0	0
771	790	"Eldora Fen"	39.93667	-105.58	104	"AWI"	104	4328	5673	5027	1.27118644067797	0	0.211864406779661	2.33050847457627	0.211864406779661	12.2881355932203	1.48305084745763	0	0	0	0	0	2.11864406779661	0	0	0	0	1.0593220338983	0.847457627118644	0	0.635593220338983	0	0.211864406779661	12.7118644067797	59.9576271186441	0.847457627118644	0	0	0	0.211864406779661	0.635593220338983	0	0.211864406779661	0	0.635593220338983	0	1.90677966101695	0.211864406779661	0	0
771	790	"Eldora Fen"	39.93667	-105.58	110	"AWI"	110	5061	6126	5709	1.13378684807256	0	10.8843537414966	2.26757369614512	0.680272108843537	3.17460317460317	2.49433106575964	0.453514739229025	0	0	0	0	3.17460317460317	0	0	0	0	0	0.453514739229025	0	2.04081632653061	0	0	10.6575963718821	58.2766439909297	1.36054421768707	0	0	0	0.453514739229025	0.90702947845805	0	0	0	1.36054421768707	0	0.226757369614512	0	0	0
771	790	"Eldora Fen"	39.93667	-105.58	112	"AWI"	112	5446	6192	5870	0.867888138862102	0.0964320154291225	8.48601735776278	2.41080038572806	0.192864030858245	3.76084860173578	2.21793635486982	0.0964320154291225	0.192864030858245	0	0	0	1.7357762777242	0	0.482160077145612	0	0	0	1.7357762777242	0	2.02507232401157	0	0	15.8148505303761	55.2555448408872	2.02507232401157	0	0.192864030858245	0	0	0.482160077145612	0.0964320154291225	0.0964320154291225	0	0.964320154291225	0.0964320154291225	0.578592092574735	0.0964320154291225	0	0
771	790	"Eldora Fen"	39.93667	-105.58	114	"AWI"	114	5654	6334	6044	2.02429149797571	0	3.23886639676113	4.04858299595142	0	10.9311740890688	4.04858299595142	0	0	0	0	0.404858299595142	40.080971659919	0	0	0	0	0	0.809716599190283	0	1.21457489878543	0	0	19.4331983805668	0	7.69230769230769	0	0	0	0.404858299595142	2.42914979757085	0	0.809716599190283	0	1.61943319838057	0	0.404858299595142	0.404858299595142	0	0
771	790	"Eldora Fen"	39.93667	-105.58	116	"AWI"	116	5762	6565	6186	0.945179584120983	0	2.45746691871456	3.40264650283554	0.56710775047259	4.15879017013232	0.945179584120983	0	0	0	0	0	21.3610586011342	0	0	0	0	0	1.51228733459357	0	1.32325141776938	0	0	7.93950850661626	50.0945179584121	2.07939508506616	0	0	0	0.189035916824197	0.945179584120983	0	0.189035916824197	0	1.32325141776938	0	0.378071833648393	0.189035916824197	0	0
771	790	"Eldora Fen"	39.93667	-105.58	119.5	"AWI"	119.5	5885	6944.5	6378.5	1.68350168350168	0	0.673400673400673	1.85185185185185	0.168350168350168	3.53535353535354	0.336700336700337	0	0	0	0	0	26.5993265993266	0	0	0	0	0	0.841750841750842	0	1.51515151515152	0	0	10.1010101010101	45.959595959596	3.03030303030303	0	0.168350168350168	0	0.336700336700337	1.34680134680135	0	0	0	1.01010101010101	0	0.841750841750842	0	0	0
771	790	"Eldora Fen"	39.93667	-105.58	124	"AWI"	124	6087	7282	6639	1.32382892057026	0	1.62932790224033	3.05498981670061	0	4.07331975560081	1.42566191446029	0.10183299389002	0	0	0	0.10183299389002	23.2179226069246	0	0	0.10183299389002	0	0	0.712830957230143	0	1.42566191446029	0	0	8.85947046843177	45.9266802443992	4.78615071283096	0	0	0	0.10183299389002	0.610997963340122	0.610997963340122	0.10183299389002	0	1.52749490835031	0	0.305498981670061	0	0	0
771	790	"Eldora Fen"	39.93667	-105.58	130	"AWI"	130	6359	7698	7002	1.08499095840868	0	2.7124773960217	2.80289330922242	0.361663652802893	3.70705244122966	1.62748643761302	0	0	0	0	0.180831826401447	28.3001808318264	0	0	0	0	0	1.98915009041591	0	1.5370705244123	0	0	9.6745027124774	38.3363471971067	3.25497287522604	0	0.0904159132007233	0	0.180831826401447	0.904159132007233	0	0.361663652802893	0	2.16998191681736	0	0.54249547920434	0.180831826401447	0	0
771	790	"Eldora Fen"	39.93667	-105.58	134	"AWI"	134	6586	7878	7250	1.28755364806867	0	3.43347639484979	1.07296137339056	0	3.21888412017167	1.71673819742489	0	0	0	0	0	25.9656652360515	0	0	0	0	0	1.50214592274678	0	1.28755364806867	0.214592274678112	0	8.36909871244635	43.9914163090129	3.43347639484979	0	0	0	0.214592274678112	1.71673819742489	0	0	0	2.14592274678112	0	0.429184549356223	0	0	0
771	790	"Eldora Fen"	39.93667	-105.58	139.5	"AWI"	139.5	6898.5	8159	7584.5	1.61662817551963	0	1.61662817551963	1.84757505773672	0	2.77136258660508	1.38568129330254	0	0	0	0	0	22.6327944572748	0	0	0	0	0	1.38568129330254	0	0.92378752886836	0.23094688221709	0	10.161662817552	47.1131639722864	3.69515011547344	0	0	0	0	2.3094688221709	0.23094688221709	0	0	1.61662817551963	0	0.46189376443418	0	0	0
771	790	"Eldora Fen"	39.93667	-105.58	144	"AWI"	144	7194	8324	7850	1.37254901960784	0	3.52941176470588	3.52941176470588	0	4.31372549019608	1.76470588235294	0	0	0	0	0	21.5686274509804	0	0	0	0	0	1.37254901960784	0	0.784313725490196	0	0	10	43.1372549019608	3.13725490196078	0	0	0	0	0.784313725490196	0.196078431372549	0.196078431372549	0	4.11764705882353	0	0.196078431372549	0	0	0
771	790	"Eldora Fen"	39.93667	-105.58	150	"AWI"	150	7632	8575	8197	1.37931034482759	0	5.05747126436782	2.75862068965517	0.919540229885057	6.4367816091954	1.37931034482759	0.229885057471264	0	0	0	0	5.28735632183908	0	0	0	0	0	1.14942528735632	0	0.919540229885057	0	0	14.4827586206897	53.7931034482759	1.14942528735632	0	0.689655172413793	0	0.229885057471264	0.919540229885057	0	0	0	2.75862068965517	0	0.229885057471264	0.229885057471264	0	0
771	790	"Eldora Fen"	39.93667	-105.58	154	"AWI"	154	8108	8719	8400	2.77008310249307	0	10.2493074792244	3.32409972299169	0	9.41828254847645	1.10803324099723	0	0	0	0	0	3.601108033241	0.277008310249307	0.554016620498615	0	0	0	1.66204986149584	0	0.554016620498615	0	0	11.9113573407202	51.2465373961219	0.831024930747922	0	0	0	0	0	0.277008310249307	0	0	0.831024930747922	0	1.10803324099723	0.277008310249307	0	0
771	790	"Eldora Fen"	39.93667	-105.58	156	"AWI"	156	8235	8812	8502	0.849256900212314	0.212314225053079	4.03397027600849	3.18471337579618	0.849256900212314	12.3142250530786	6.15711252653928	2.12314225053079	0	0	0	0	10.1910828025478	0	0	0	0	0	3.39702760084926	0	0.636942675159236	0	0	16.5605095541401	26.963906581741	6.58174097664544	0	0	0	0.212314225053079	1.06157112526539	1.27388535031847	0.424628450106157	0	2.12314225053079	0	0.636942675159236	0.212314225053079	0	0
771	790	"Eldora Fen"	39.93667	-105.58	158	"AWI"	158	8338	8895	8588	1.4218009478673	0.947867298578199	0.947867298578199	1.8957345971564	0	9.47867298578199	5.68720379146919	3.3175355450237	0	0	0	0	12.7962085308057	0	0	0	0	0	4.02843601895735	0.23696682464455	0.4739336492891	0	0	18.4834123222749	33.175355450237	3.7914691943128	0	0	0	0	0	0.947867298578199	0	0	0.947867298578199	0	0.947867298578199	0.4739336492891	0	0
771	790	"Eldora Fen"	39.93667	-105.58	159.5	"AWI"	159.5	8389.5	8990.5	8650.5	0.79155672823219	0	2.9023746701847	1.84696569920844	0	14.7757255936675	4.74934036939314	0.79155672823219	0	0	0	0	8.97097625329815	0.527704485488127	0	0	0	0	3.43007915567282	0	1.05540897097625	0	0	16.3588390501319	32.4538258575198	6.33245382585752	0	0	0	0.263852242744063	0.79155672823219	0	0.263852242744063	0	2.37467018469657	0	0.527704485488127	0.263852242744063	0	0.527704485488127
771	790	"Eldora Fen"	39.93667	-105.58	161.5	"AWI"	161.5	8488	9158	8773	0.884955752212389	0	5.30973451327434	2.65486725663717	0.707964601769911	15.5752212389381	5.30973451327434	9.02654867256637	0	0	0	1.06194690265487	9.73451327433628	0.176991150442478	0	0	0	0.176991150442478	4.07079646017699	0	0.884955752212389	0	0	9.02654867256637	19.646017699115	8.84955752212389	0.176991150442478	0.530973451327434	0	0.353982300884956	0.884955752212389	0.530973451327434	0.176991150442478	0	1.06194690265487	0	1.76991150442478	0.353982300884956	0	1.06194690265487
