"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Betula"	"Cyperaceae"	"Ericales"	"Picea"	"Pinus"	"Poaceae"	"Quercus"	"Salix"	"Tilia"	"Ulmus"
1505	1543	"Komaritsa Peat Exposure"	57.5	69	260	"AWI"	260	5072	5641	5343	12.9363449691992	0	0	0	0	4.10677618069815	0	12.9363449691992	64.0657084188912	2.46406570841889	0	0	3.08008213552361	0.410677618069815
1505	1543	"Komaritsa Peat Exposure"	57.5	69	270	"AWI"	270	5251	5811	5559	15.3452685421995	0	0	0	0	0	0	12.7877237851662	70.3324808184143	0	0.255754475703325	0.255754475703325	0.767263427109974	0.255754475703325
1505	1543	"Komaritsa Peat Exposure"	57.5	69	280	"AWI"	280	5571	5917	5749	15.3846153846154	0	0	0	0	0	0	12.3076923076923	72.3076923076923	0	0	0	0	0
1505	1543	"Komaritsa Peat Exposure"	57.5	69	300	"AWI"	300	5770	6355	6034	8.7378640776699	0	0.58252427184466	0	0	0.388349514563107	0	17.4757281553398	66.2135922330097	0.194174757281553	0	1.94174757281553	0	4.46601941747573
1505	1543	"Komaritsa Peat Exposure"	57.5	69	310	"AWI"	310	5879	6506	6183	8.55018587360595	0	0	0	0	0	0	7.43494423791822	81.7843866171004	0	0.371747211895911	0	1.11524163568773	0.743494423791822
1505	1543	"Komaritsa Peat Exposure"	57.5	69	320	"AWI"	320	6008	6634	6342	7.04225352112676	0	0	0	0	0	0	9.38967136150235	75.1173708920188	0	0.938967136150235	4.22535211267606	1.87793427230047	1.40845070422535
1505	1543	"Komaritsa Peat Exposure"	57.5	69	330	"AWI"	330	6158	6738	6492	14.6341463414634	0	0	0	0	0	0	4.8780487804878	80.4878048780488	0	0	0	0	0
1505	1543	"Komaritsa Peat Exposure"	57.5	69	350	"AWI"	350	6654	6907	6771	15.4696132596685	0	0	0	0	0	0	15.4696132596685	67.9558011049724	0	0.552486187845304	0	0.276243093922652	0.276243093922652
1505	1543	"Komaritsa Peat Exposure"	57.5	69	400	"AWI"	400	7268	7557	7393	9.43396226415094	0	0	0	0	0	0	18.8679245283019	71.4884696016772	0	0	0.209643605870021	0	0
1505	1543	"Komaritsa Peat Exposure"	57.5	69	410	"AWI"	410	7363	7907	7562	6.43939393939394	0	0	0	0	0	0	6.43939393939394	86.3636363636364	0	0	0.757575757575758	0	0
1505	1543	"Komaritsa Peat Exposure"	57.5	69	430	"AWI"	430	7595	8266	7924	6.30252100840336	0	0	0	0	0	0	5.46218487394958	88.2352941176471	0	0	0	0	0
1505	1543	"Komaritsa Peat Exposure"	57.5	69	440	"AWI"	440	7787	8411	8124	0	0	5.34351145038168	19.0839694656489	0	4.9618320610687	0	5.72519083969466	61.0687022900763	3.81679389312977	0	0	0	0
1505	1543	"Komaritsa Peat Exposure"	57.5	69	450	"AWI"	450	8051	8551	8297	0.909090909090909	0	7.72727272727273	46.3636363636364	0	7.27272727272727	0	0.909090909090909	18.1818181818182	14.5454545454545	0	4.09090909090909	0	0
1505	1543	"Komaritsa Peat Exposure"	57.5	69	470	"AWI"	470	8402	9371	8851	0.233644859813084	2.57009345794392	4.67289719626168	40.8878504672897	21.0280373831776	2.33644859813084	5.8411214953271	0.467289719626168	18.2242990654206	3.50467289719626	0	0.233644859813084	0	0
1505	1543	"Komaritsa Peat Exposure"	57.5	69	510	"AWI"	510	9647	10185	9895	0.641025641025641	0	0	0	44.8717948717949	0	0	1.92307692307692	51.9230769230769	0	0	0.641025641025641	0	0
1505	1543	"Komaritsa Peat Exposure"	57.5	69	520	"AWI"	520	9769	10346	10031	0.854700854700855	42.7350427350427	0	0	0	0	0	0.854700854700855	55.5555555555556	0	0	0	0	0
1505	1543	"Komaritsa Peat Exposure"	57.5	69	530	"AWI"	530	9907	10491	10178	1.58730158730159	0	0	0	52.9100529100529	0	0	2.64550264550265	42.8571428571429	0	0	0	0	0
1505	1543	"Komaritsa Peat Exposure"	57.5	69	550	"AWI"	550	10123	11152	10524	14.7540983606557	18.0327868852459	6.55737704918033	9.83606557377049	34.4262295081967	1.63934426229508	3.27868852459016	6.55737704918033	0	3.27868852459016	0	0.983606557377049	0	0.655737704918033
