"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Cannabaceae"	"Carya"	"Caryophyllaceae"	"Celtis"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fraxinus"	"Indeterminable"	"Juglans"	"Larix"	"Liliaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
202	202	"Anderson Lake"	46.41667	-92.71667	840	"AWI"	840	11617	12529	12091	0	0	2.60869565217391	0.869565217391304	4.34782608695652	0	6.95652173913043	0.289855072463768	0	0	0	2.02898550724638	1.44927536231884	5.79710144927536	0	0	0	0	4.92753623188406	0	5.50724637681159	0	0	1.73913043478261	37.6811594202899	4.05797101449275	0	1.15942028985507	0.289855072463768	4.05797101449275	5.21739130434783	0	0	0	2.89855072463768	0	0.289855072463768	0	7.82608695652174	0	0
202	202	"Anderson Lake"	46.41667	-92.71667	845	"AWI"	845	11641	12552	12113	0	0	1.96078431372549	0	1.96078431372549	0	6.86274509803922	0	0	0	0	0	1.96078431372549	8.82352941176471	0	0	0	0	1.96078431372549	0	8.82352941176471	2.94117647058824	0	0	46.078431372549	3.92156862745098	0	0.980392156862745	0	2.94117647058824	2.94117647058824	0.980392156862745	0	0	3.92156862745098	0	0	0	2.94117647058824	0	0
202	202	"Anderson Lake"	46.41667	-92.71667	850	"AWI"	850	11659	12575	12138	1.22699386503067	0	1.84049079754601	1.02249488752556	1.84049079754601	1.22699386503067	8.38445807770961	0.204498977505113	0.408997955010225	0	0.204498977505113	0.81799591002045	1.02249488752556	3.68098159509202	0	0	0	0	8.38445807770961	0	4.08997955010225	0.204498977505113	0	1.22699386503067	38.4458077709611	3.06748466257669	0	1.6359918200409	0	2.04498977505112	4.08997955010225	0.81799591002045	0	0	4.70347648261759	0.204498977505113	0.204498977505113	0	8.99795501022495	0	0
202	202	"Anderson Lake"	46.41667	-92.71667	860	"AWI"	860	11700	12618	12186	0.447427293064877	0	1.56599552572707	0.894854586129754	3.80313199105145	0	8.7248322147651	0	0	0.223713646532438	0	0.894854586129754	0	8.50111856823266	0	0	0	3.13199105145414	3.13199105145414	0	4.69798657718121	0	0	0.894854586129754	41.1633109619687	4.25055928411633	0	3.35570469798658	0	0.894854586129754	3.57941834451902	2.46085011185682	0	0	2.01342281879195	0	0	0	3.80313199105145	1.56599552572707	0
202	202	"Anderson Lake"	46.41667	-92.71667	870	"AWI"	870	11750	12667	12232	0.191570881226054	0	2.4904214559387	0.383141762452107	4.78927203065134	0	6.13026819923372	0	0	0.191570881226054	0	0.574712643678161	0.766283524904214	6.13026819923372	0	0	0	1.72413793103448	3.83141762452107	0	3.44827586206897	0	0	1.14942528735632	53.639846743295	1.34099616858238	0	2.10727969348659	0	0.766283524904214	1.72413793103448	1.91570881226054	0.766283524904214	0	3.06513409961686	0	0.191570881226054	0	2.68199233716475	0	0
202	202	"Anderson Lake"	46.41667	-92.71667	880	"AWI"	880	11794	12710	12279	0	0	2.61904761904762	0.476190476190476	6.66666666666667	0	6.66666666666667	0.238095238095238	0	0	0	0	0	10	0	0	0	0	4.52380952380952	0	0.952380952380952	0	0	0.952380952380952	49.5238095238095	0.714285714285714	0	2.38095238095238	0.238095238095238	0.952380952380952	2.61904761904762	4.28571428571429	0	0	3.33333333333333	0.238095238095238	0	0	2.61904761904762	0	0
202	202	"Anderson Lake"	46.41667	-92.71667	890	"AWI"	890	11834	12759	12325	0.795755968169761	0	1.3262599469496	0.795755968169761	4.24403183023873	0	6.36604774535809	0.26525198938992	0	0	0	0	0	4.50928381962865	0.26525198938992	0	0	0	6.89655172413793	0	1.59151193633952	0	0	0.795755968169761	63.9257294429708	0.530503978779841	0	1.3262599469496	0	0.26525198938992	1.59151193633952	2.12201591511936	0	0	0.530503978779841	0.26525198938992	0.26525198938992	0	1.3262599469496	0	0
202	202	"Anderson Lake"	46.41667	-92.71667	900	"AWI"	900	11877	12805	12372	0.271739130434783	0	1.08695652173913	0.815217391304348	2.44565217391304	0	4.34782608695652	0	0	0	0	0.815217391304348	0	6.25	0.543478260869565	0.271739130434783	0	1.35869565217391	1.6304347826087	0	5.16304347826087	0	0	0.271739130434783	66.8478260869565	1.35869565217391	0	2.98913043478261	0	0.271739130434783	0.543478260869565	0.815217391304348	0	0	1.08695652173913	0	0	0	0.815217391304348	0	0
202	202	"Anderson Lake"	46.41667	-92.71667	910	"AWI"	910	11922	12851	12421	0	0	1.43266475644699	0.573065902578797	3.43839541547278	0	2.57879656160458	0	0	0	0	0	0.286532951289398	6.87679083094556	0.286532951289398	0	0	0	2.57879656160458	0	3.43839541547278	0	0	0.859598853868195	71.6332378223496	1.71919770773639	0	1.14613180515759	0	0.573065902578797	1.14613180515759	0.573065902578797	0	0	0.286532951289398	0	0	0	0.573065902578797	0	0
202	202	"Anderson Lake"	46.41667	-92.71667	920	"AWI"	920	11969	12897	12467	0	0	1.29032258064516	0	1.93548387096774	0	6.45161290322581	0	0	0	0	0.645161290322581	0.645161290322581	16.1290322580645	0	0	0	0	5.16129032258065	0	1.93548387096774	0	0	0	54.1935483870968	1.93548387096774	0	1.93548387096774	0	0	0	5.80645161290323	0	0	1.29032258064516	0	0	0	0.645161290322581	0	0
202	202	"Anderson Lake"	46.41667	-92.71667	930	"AWI"	930	12013	12942	12513	0	0	1.82926829268293	0.609756097560976	4.26829268292683	0	9.75609756097561	0.609756097560976	0	0	0	0	0	23.1707317073171	0	0	0	0	9.14634146341463	0	1.21951219512195	0	0	0.609756097560976	40.8536585365854	1.21951219512195	0	1.82926829268293	0	0.609756097560976	0	1.21951219512195	0	0	1.21951219512195	0	0.609756097560976	0	1.21951219512195	0	0
202	202	"Anderson Lake"	46.41667	-92.71667	940	"AWI"	940	12057	12990	12559	0.709219858156028	0	0.709219858156028	0	1.41843971631206	0	5.67375886524823	0	0	0	0	0	0	29.0780141843972	0	0	0	0	15.6028368794326	0	3.54609929078014	0	0	0	36.8794326241135	1.41843971631206	0	1.41843971631206	0	1.41843971631206	0	1.41843971631206	0	0	0.709219858156028	0	0	0	0	0	0
202	202	"Anderson Lake"	46.41667	-92.71667	950	"AWI"	950	12101	13038	12606	0	0	1.3986013986014	0	5.59440559440559	0	4.1958041958042	0	0	0	0	0	0	17.4825174825175	0	0	2.0979020979021	0	9.79020979020979	0	1.3986013986014	0	0	0.699300699300699	51.0489510489511	2.0979020979021	0	1.3986013986014	0	0	0	1.3986013986014	0	0	0.699300699300699	0	0.699300699300699	0	0	0	0
202	202	"Anderson Lake"	46.41667	-92.71667	960	"AWI"	960	12138	13078	12654	0	0	0.72992700729927	0	5.83941605839416	0	8.02919708029197	0	0	0	0	0	0	13.1386861313869	0	0	0	0	16.0583941605839	0	0	0	0.72992700729927	0	48.1751824817518	1.45985401459854	0	2.18978102189781	0	0	0	2.91970802919708	0	0	0.72992700729927	0	0	0	0	0	0
