"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fraxinus"	"Geraniaceae"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Salix"	"Tilia"	"Ulmus"	"Urticaceae"
839	867	"Gel'myazevskoye"	49.66667	31.83333	175	"AWI"	175	4008	4828	4398	0	12.2950819672131	5.73770491803279	0	3.27868852459016	0.819672131147541	3.27868852459016	0	0	0	2.45901639344262	0.819672131147541	0	0	0	0	0.819672131147541	0	0	0	0	0.819672131147541	0	61.4754098360656	0	0	1.63934426229508	0	1.63934426229508	0	0	0	1.63934426229508	0.819672131147541	1.63934426229508	0.819672131147541
839	867	"Gel'myazevskoye"	49.66667	31.83333	200	"AWI"	200	4809	5403	5077	0.813008130081301	7.31707317073171	3.2520325203252	0	4.0650406504065	0.813008130081301	5.69105691056911	0	0	0	2.4390243902439	0	0	0	2.4390243902439	0	0	0	0	0.813008130081301	0	0	0.813008130081301	63.4146341463415	0	0	3.2520325203252	0	1.6260162601626	0	1.6260162601626	0	0	0	1.6260162601626	0
839	867	"Gel'myazevskoye"	49.66667	31.83333	225	"AWI"	225	5520	6665	6104	0.8	9.6	4	0	5.6	0	4.8	0	0	0	4	1.6	0	0	0	0	0	0	0	0	0	0	0	56.8	0	0	2.4	0	4	0	1.6	0.8	0	1.6	2.4	0
839	867	"Gel'myazevskoye"	49.66667	31.83333	250	"AWI"	250	6814	7400	7163	0	6.15384615384615	5.38461538461539	0	4.61538461538462	1.53846153846154	3.07692307692308	0	0	0	2.30769230769231	0	0	0	2.30769230769231	0	0.769230769230769	0	0	0	0	0	0.769230769230769	56.1538461538462	0	0	2.30769230769231	0	4.61538461538462	0	2.30769230769231	0	1.53846153846154	3.84615384615385	2.30769230769231	0
839	867	"Gel'myazevskoye"	49.66667	31.83333	275	"AWI"	275	7412	8209	7828	0	5.51181102362205	5.51181102362205	0.78740157480315	6.2992125984252	0	3.93700787401575	0.78740157480315	0	0	3.1496062992126	0	0	0	0	0	0	0	0	0	0	0	0.78740157480315	56.6929133858268	0	0	2.36220472440945	0	3.93700787401575	1.5748031496063	0	0.78740157480315	0	4.7244094488189	3.1496062992126	0
839	867	"Gel'myazevskoye"	49.66667	31.83333	300	"AWI"	300	8227	8749	8463	0	6.10687022900763	4.58015267175572	0	6.10687022900763	2.29007633587786	4.58015267175572	0.763358778625954	0	0	1.52671755725191	1.52671755725191	0	0	0	0	0	0	0	1.52671755725191	0	0	0.763358778625954	58.0152671755725	0	0	2.29007633587786	0	3.05343511450382	1.52671755725191	1.52671755725191	0	0	2.29007633587786	1.52671755725191	0
839	867	"Gel'myazevskoye"	49.66667	31.83333	325	"AWI"	325	8819	9443	9159	0	3.00751879699248	7.5187969924812	1.50375939849624	4.51127819548872	1.50375939849624	4.51127819548872	0	0	0.75187969924812	1.50375939849624	0	0	0	0.75187969924812	0	0	0	0	0	0	0	0	64.6616541353383	0	0	3.7593984962406	0	1.50375939849624	0	3.00751879699248	0	0	0.75187969924812	0.75187969924812	0
839	867	"Gel'myazevskoye"	49.66667	31.83333	350	"AWI"	350	9312	10593	9849	0	3.125	4.6875	1.5625	6.25	0.78125	3.125	0	0	0	0	0.78125	0	0.78125	1.5625	0	0	0	0	1.5625	0	0	0.78125	70.3125	0	0	1.5625	0	0.78125	0	1.5625	0.78125	0	0	0	0
839	867	"Gel'myazevskoye"	49.66667	31.83333	375	"AWI"	375	9799	11557	10552	0	1.65289256198347	3.30578512396694	0	6.61157024793388	1.65289256198347	4.95867768595041	0	0	0	1.65289256198347	0	0	0	0	0	0	0	0	0	0	0	0	75.2066115702479	0	0	2.47933884297521	0	0.826446280991736	0.826446280991736	0	0.826446280991736	0	0	0	0
839	867	"Gel'myazevskoye"	49.66667	31.83333	400	"AWI"	400	10338	12454	11254	0	1.49253731343284	4.47761194029851	1.49253731343284	5.97014925373134	1.49253731343284	2.98507462686567	2.23880597014925	0	0	1.49253731343284	0	0	0	2.23880597014925	0	0	0	0	1.49253731343284	0	0	0	69.4029850746269	0	0	1.49253731343284	0	0.746268656716418	0	2.23880597014925	0.746268656716418	0	0	0	0
839	867	"Gel'myazevskoye"	49.66667	31.83333	425	"AWI"	425	10919	13408	11976	0	2.18978102189781	4.37956204379562	0.72992700729927	5.10948905109489	2.91970802919708	4.37956204379562	0	0	0	0	0.72992700729927	0.72992700729927	0	1.45985401459854	0	0	0	0.72992700729927	1.45985401459854	0	0	0	65.6934306569343	0	0.72992700729927	3.64963503649635	1.45985401459854	0	0.72992700729927	1.45985401459854	0.72992700729927	0	0	0.72992700729927	0
