"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Betulaceae"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Genista"	"Gentianaceae"	"Hypericaceae"	"Indeterminable"	"Juniperus"	"Larix"	"Liliaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinaceae"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polemoniaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
213	214	"Arrington Marsh"	39.495	-95.52667	513	"AWI"	513	22211	24995	23581	2.20048899755501	0.488997555012225	0.244498777506112	0	0	5.8679706601467	0	1.22249388753056	0	0	0	0	0	0	0.244498777506112	0	0	0	0	19.8044009779951	0	0	0	0	0	1.22249388753056	0.244498777506112	0.97799511002445	1.71149144254279	0	0	0	0.244498777506112	54.0342298288509	0	2.20048899755501	0	0.244498777506112	6.35696821515892	0	0	0	1.46699266503667	0	0	0	0	0.244498777506112	0	0	0.733496332518337	0	0.244498777506112	0	0	0	0
213	214	"Arrington Marsh"	39.495	-95.52667	533	"AWI"	533	22645	25432	24006	0.694444444444444	0.231481481481481	0.231481481481481	0	0.462962962962963	1.85185185185185	0	0.694444444444444	0	0	0	0	0	0	0	0	0	0.231481481481481	0	20.6018518518519	0.231481481481481	0	0	0	0	0	0	0.925925925925926	0.925925925925926	0	0	0	0.462962962962963	62.5	0.231481481481481	1.85185185185185	0	0.231481481481481	5.55555555555556	0.462962962962963	0	0	0.925925925925926	0	0	0	0	0.694444444444444	0	0	0	0	0	0	0	0	0
213	214	"Arrington Marsh"	39.495	-95.52667	553	"AWI"	553	23060	25872	24433	1.30548302872063	0.522193211488251	0.522193211488251	0	0.261096605744125	2.34986945169713	0	1.82767624020888	0	0	0.261096605744125	0	0	0	0	0	0	0.522193211488251	0	17.7545691906005	0	0	0	0	0	0	0	0	1.56657963446475	0	0	0	0.783289817232376	57.9634464751958	0.261096605744125	5.22193211488251	0	0	6.00522193211488	0	0	0	1.30548302872063	0	0	0.261096605744125	0	0.783289817232376	0.261096605744125	0	0.261096605744125	0	0	0	0	0	0
213	214	"Arrington Marsh"	39.495	-95.52667	573	"AWI"	573	23471	26283	24850	1.25223613595707	0.536672629695885	0.536672629695885	0	0.178890876565295	3.39892665474061	0	0	0	0	0	0	0	0	0.178890876565295	0	0	0.178890876565295	0	18.0679785330948	0	0	0	0.178890876565295	0	0	0	0.178890876565295	0.894454382826476	0	0	0	0.35778175313059	58.6762075134168	0.536672629695885	6.97674418604651	0	0	6.61896243291592	0	0	0	0.35778175313059	0	0	0	0	0.894454382826476	0	0	0	0	0	0	0	0	0
213	214	"Arrington Marsh"	39.495	-95.52667	593	"AWI"	593	23894	26689	25268	0	0	0	0	0	3.15789473684211	0	1.31578947368421	0.263157894736842	0	0	0	0	0	0.526315789473684	0	0	0.263157894736842	0	16.5789473684211	0	0	0	0	0	0	0	2.36842105263158	2.10526315789474	0	0	0	1.05263157894737	62.1052631578947	0	2.36842105263158	0	0	6.57894736842105	0	0	0	0.526315789473684	0	0	0	0	0.526315789473684	0	0	0.263157894736842	0	0	0	0	0	0
213	214	"Arrington Marsh"	39.495	-95.52667	613	"AWI"	613	24322	27119	25685	0.199203187250996	0.398406374501992	0.398406374501992	0	0.199203187250996	2.98804780876494	0	1.19521912350598	0	0.199203187250996	0	0	0	0	0	0	0	0	0	36.2549800796813	0	0	0	0	0.199203187250996	0	0	0.597609561752988	0.99601593625498	0	0	0	0.398406374501992	44.6215139442231	0.199203187250996	5.57768924302789	0	0	4.18326693227092	0	0	0	0.597609561752988	0	0	0	0	0.199203187250996	0	0	0.398406374501992	0.199203187250996	0	0	0	0	0
213	214	"Arrington Marsh"	39.495	-95.52667	633	"AWI"	633	24743	27542	26105	0.352112676056338	0	0.176056338028169	0	0.176056338028169	2.46478873239437	0	0.528169014084507	0	0	0	0	0	0	0	0	0	0	0	38.2042253521127	0	0	0	0.352112676056338	0	0	0	0.704225352112676	0.880281690140845	0	0	0	0.176056338028169	46.4788732394366	0	2.8169014084507	0	0	4.57746478873239	0	0	0	0.176056338028169	0	0	0	0.352112676056338	0.704225352112676	0	0	0.704225352112676	0	0	0	0	0.176056338028169	0
213	214	"Arrington Marsh"	39.495	-95.52667	653	"AWI"	653	25170	27970	26522	0.218340611353712	0	0	0	0.436681222707424	3.93013100436681	0	0.873362445414847	0.218340611353712	0	0	0	0	0	0.436681222707424	0	0	0	0	17.0305676855895	0	0	0	0.218340611353712	0	0	0	0.218340611353712	0.873362445414847	0	0	0	0.218340611353712	59.6069868995633	0.436681222707424	9.1703056768559	0	0.218340611353712	4.58515283842795	0.436681222707424	0	0	0.655021834061135	0	0	0	0	0	0.218340611353712	0	0	0	0	0	0	0	0
213	214	"Arrington Marsh"	39.495	-95.52667	673	"AWI"	673	25592	28375	26939	0	0.338983050847458	0	0	0.338983050847458	1.01694915254237	0	0	0	0	0	0	0	0	0.338983050847458	0	0	0.338983050847458	0	2.71186440677966	0	0	0	0	0	0	0	0	0.338983050847458	0	0	0	0	75.9322033898305	7.79661016949153	8.47457627118644	0	0	1.69491525423729	0	0	0	0.338983050847458	0	0	0	0	0.338983050847458	0	0	0	0	0	0	0	0	0
213	214	"Arrington Marsh"	39.495	-95.52667	693	"AWI"	693	26021	28780	27365	0.462962962962963	0	0.231481481481481	0	0	2.08333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31481481481481	0	0	0	0	0	0	0	0	0	0	0	0	0	83.3333333333333	0	10.1851851851852	0	0	1.15740740740741	0	0	0	0	0	0	0	0	0.231481481481481	0	0	0	0	0	0	0	0	0
213	214	"Arrington Marsh"	39.495	-95.52667	715	"AWI"	715	26492	29233	27828	0.29673590504451	0	0.890207715133531	0	0.29673590504451	2.67062314540059	0	1.48367952522255	0	0	0	0	0	0.29673590504451	0.29673590504451	0	0	0	0	14.540059347181	0	0	0	0	0	0	0	0.29673590504451	2.37388724035608	0	0	0	0.29673590504451	49.8516320474777	2.07715133531157	15.13353115727	0	0.29673590504451	6.23145400593472	0	0	0	0.890207715133531	0	0	0	0	1.78041543026706	0	0	0	0	0	0	0	0	0
213	214	"Arrington Marsh"	39.495	-95.52667	733	"AWI"	733	26864	29612	28207	0	0	0	0	0	4.4811320754717	0	1.17924528301887	0	0	0	0.235849056603774	0	0	0.235849056603774	0	0	0	0	6.60377358490566	0	0	0	0	0	0	0	0.471698113207547	0.471698113207547	0	0	0	0	62.7358490566038	0	18.3962264150943	0	0	3.30188679245283	0	0.471698113207547	0	0.471698113207547	0	0	0	0	0.707547169811321	0	0	0.235849056603774	0	0	0	0	0	0
213	214	"Arrington Marsh"	39.495	-95.52667	743	"AWI"	743	27074	29825	28415	0.24390243902439	0.24390243902439	0.48780487804878	0	0	2.92682926829268	0	0.48780487804878	0	0	0	0	0	0	0.48780487804878	0	0	0	0	26.0975609756098	0	0	0	0	0	0	0	0.24390243902439	0.731707317073171	0	0	0	0.48780487804878	44.6341463414634	0	15.8536585365854	0	0	5.36585365853659	0	0	0	0.48780487804878	0	0	0	0	0.975609756097561	0	0	0	0	0	0	0.24390243902439	0	0
213	214	"Arrington Marsh"	39.495	-95.52667	753	"AWI"	753	27291	30043	28630	0.66815144766147	0.22271714922049	0.44543429844098	0.22271714922049	0.66815144766147	5.12249443207127	0	0.22271714922049	0	0	0	0	0	0	0.66815144766147	0	0	0.22271714922049	0	24.0534521158129	0	0	0	0	0	0	0	0	1.55902004454343	0	0.22271714922049	0	0.22271714922049	44.097995545657	0	9.57683741648107	0	0	7.79510022271715	0	0	0	0.66815144766147	0	0	0	0.22271714922049	2.2271714922049	0	0	0.89086859688196	0	0	0	0	0	0
213	214	"Arrington Marsh"	39.495	-95.52667	763	"AWI"	763	27494	30271	28836	0	0.617283950617284	1.23456790123457	0	0.617283950617284	4.52674897119342	0	1.85185185185185	0.205761316872428	0	0	0	0	0	0.823045267489712	0.205761316872428	0	0	0	43.4156378600823	0	0	0	0	0	0	0	0	0.823045267489712	0	0	0	0.205761316872428	18.1069958847737	0	11.7283950617284	0	0.617283950617284	9.87654320987654	0	0	0	2.26337448559671	0	0	0	0.205761316872428	2.46913580246914	0	0	0.205761316872428	0	0	0	0	0	0
213	214	"Arrington Marsh"	39.495	-95.52667	778	"AWI"	778	27794	30606	29156	0	0.297176820208024	1.48588410104012	0	0.445765230312036	5.94353640416047	0	1.04011887072808	0	0	0.148588410104012	0	0	0	0.891530460624071	0	0	1.93164933135215	0.148588410104012	25.7057949479941	0	0	0	0	0	0	0	2.82317979197623	3.56612184249629	0.148588410104012	0	0	0.297176820208024	24.0713224368499	0.742942050520059	12.778603268945	0	0	12.630014858841	0	0	0	1.63447251114413	0	0	0	0	2.67459138187221	0	0.148588410104012	0.297176820208024	0	0	0.148588410104012	0	0	0
