"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Juglans"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygalaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
703	723	"Dovjok Swamp"	48.75	28.25	150	"AWI"	150	1043	1637	1364	0.694444444444444	0	1.73611111111111	1.38888888888889	0.347222222222222	1.04166666666667	0	1.73611111111111	0	0.347222222222222	0	0	0	0	0	0	0.694444444444444	12.1527777777778	0	0	0	0	0	0.347222222222222	0	0.694444444444444	0	0	0	0	0	0	0	0	0	0	0	2.43055555555556	57.6388888888889	0	0	0	0	0	0	0	11.4583333333333	3.47222222222222	0	1.73611111111111	0	0.347222222222222	0	0	0	0	0	1.73611111111111	0	0	0
703	723	"Dovjok Swamp"	48.75	28.25	160	"AWI"	160	1105	1716	1473	0	0	2.18978102189781	1.82481751824817	1.45985401459854	2.18978102189781	0	3.28467153284672	0	5.47445255474453	0	1.09489051094891	0	0	0	0	1.82481751824817	9.48905109489051	0	0	0	0	0	0.72992700729927	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55474452554745	50.7299270072993	0	0	0	0	0	0	0	11.6788321167883	1.82481751824817	0	0.364963503649635	0.364963503649635	1.09489051094891	0	0	0.364963503649635	0	0	1.45985401459854	0	0	0
703	723	"Dovjok Swamp"	48.75	28.25	170	"AWI"	170	1251	1758	1547	0	0.427350427350427	1.70940170940171	1.28205128205128	7.69230769230769	5.98290598290598	0	13.2478632478632	0.427350427350427	5.55555555555556	0.427350427350427	0	0	0	0	0	1.28205128205128	7.69230769230769	0	0.427350427350427	0	0	0.854700854700855	0.427350427350427	0	0	0.427350427350427	0	0	0	0	0	0	0	0	0	0	1.70940170940171	14.1025641025641	0	0	0	0	0.427350427350427	0	0	16.2393162393162	12.8205128205128	0	2.13675213675214	0	0.427350427350427	0	0	2.99145299145299	0	0	1.28205128205128	0	0	0
703	723	"Dovjok Swamp"	48.75	28.25	180	"AWI"	180	1403	1787	1613	0.269541778975741	0	1.07816711590297	1.07816711590297	0	2.96495956873315	0	2.69541778975741	0	1.61725067385445	0	0	0	0	0	0	1.34770889487871	5.92991913746631	0	0	0	0	0.539083557951483	0.808625336927224	0	0	0	0	0	0.269541778975741	1.07816711590297	0	0	0	0	0	0	9.97304582210243	48.2479784366577	0	0	0	0	0	0	0	12.3989218328841	1.61725067385445	0	1.88679245283019	0.269541778975741	0.269541778975741	0	0	0.269541778975741	0	0	3.23450134770889	2.15633423180593	0	0
703	723	"Dovjok Swamp"	48.75	28.25	190	"AWI"	190	1506	1839	1696	0	0	2.75229357798165	2.44648318042813	1.52905198776758	7.3394495412844	0	2.75229357798165	0	1.8348623853211	0	0	0	0	0	0	1.22324159021407	6.42201834862385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75229357798165	37.6146788990826	0	0	20.1834862385321	0	0	0	0	4.89296636085627	4.89296636085627	0	1.22324159021407	0	1.22324159021407	0	0	0.305810397553517	0	0	0.611620795107034	0	0	0
703	723	"Dovjok Swamp"	48.75	28.25	200	"AWI"	200	1563	1893	1739	0	0	0.890207715133531	1.48367952522255	0.29673590504451	1.48367952522255	0	2.37388724035608	0	0.593471810089021	0	0.29673590504451	0	0	0	0	0.890207715133531	22.2551928783383	0	0	0	0.29673590504451	0.29673590504451	0.29673590504451	0	0.29673590504451	0	0	0	0	0	0	0	0.890207715133531	0	0	3.26409495548961	1.78041543026706	24.3323442136499	0	0	19.5845697329377	0	0	0	0	8.30860534124629	3.85756676557863	0	3.56083086053412	0	0.29673590504451	0.29673590504451	0	0.29673590504451	0	0	0.593471810089021	1.18694362017804	0	0
703	723	"Dovjok Swamp"	48.75	28.25	210	"AWI"	210	1600	1917	1766	0	0	1.21580547112462	1.51975683890578	1.51975683890578	1.51975683890578	0	1.82370820668693	0	0.303951367781155	0	0	0	0	0	0.60790273556231	1.21580547112462	26.4437689969605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21580547112462	24.3161094224924	0	0	20.9726443768997	0	0	0	0	12.1580547112462	3.03951367781155	0	0	0.303951367781155	0.60790273556231	0	0	0	0	0	1.21580547112462	0	0	0
703	723	"Dovjok Swamp"	48.75	28.25	220	"AWI"	220	1635	1949	1792	0	0	0.600600600600601	0.900900900900901	0.3003003003003	0.600600600600601	0	1.2012012012012	0	0.3003003003003	0	0	0	0	0	0	0.600600600600601	49.2492492492492	0	0	0	0	0	0	0	0.3003003003003	0	0	0	0	0	0	0	0	0	0.3003003003003	0	4.2042042042042	21.021021021021	0	0	5.70570570570571	0	0	0	0	9.90990990990991	1.8018018018018	0	0.600600600600601	0.3003003003003	0.600600600600601	0.3003003003003	0	0.3003003003003	0	0	0.900900900900901	0	0	0
703	723	"Dovjok Swamp"	48.75	28.25	230	"AWI"	230	1670	1981	1824	0	0.248138957816377	1.48883374689826	0.744416873449132	0.248138957816377	0.992555831265509	0	3.2258064516129	0	0.992555831265509	0	0.248138957816377	0	0	0	0	1.73697270471464	24.5657568238213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48883374689826	23.8213399503722	0	0	21.8362282878412	0	0	0	0	13.3995037220844	0.992555831265509	0	1.24069478908189	0.248138957816377	0.496277915632754	0	0	0.496277915632754	0	0	1.48883374689826	0	0	0
703	723	"Dovjok Swamp"	48.75	28.25	240	"AWI"	240	1744	2026	1873	0	0	1.3953488372093	0.232558139534884	0	0.465116279069767	0	3.02325581395349	0	0	0	0	0	0	0	0	0.930232558139535	25.3488372093023	0	0	0	0	0	0	0.232558139534884	0.232558139534884	0	0	0	0	0	0	0	0	0	0	0	2.32558139534884	33.7209302325581	0	0	16.046511627907	0	0	0	0	11.1627906976744	0.930232558139535	0	1.3953488372093	0	0.232558139534884	0.232558139534884	0	0	0	0	1.3953488372093	0.697674418604651	0	0
703	723	"Dovjok Swamp"	48.75	28.25	250	"AWI"	250	1784	2085	1926	0.416666666666667	0	5.41666666666667	0.416666666666667	0	2.5	0	12.5	0	0.416666666666667	0	0	0	0	0	0	4.16666666666667	2.08333333333333	0	0	0	0	0.416666666666667	0	0.833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	2.08333333333333	20.8333333333333	0	0	0	0	0.416666666666667	0	0	18.75	20.4166666666667	0	1.66666666666667	0	1.25	0	0	0	0	0	0.833333333333333	4.58333333333333	0	0
703	723	"Dovjok Swamp"	48.75	28.25	260	"AWI"	260	1805	2182	1975	0	0	1.0752688172043	5.01792114695341	0.716845878136201	3.9426523297491	0	6.09318996415771	0	0.3584229390681	0	0.3584229390681	0	0	0	0	1.4336917562724	5.73476702508961	0	0	0	0	0	0	0.3584229390681	0	0	0	0	0	0	0	0	0	0	0	0	0.3584229390681	13.2616487455197	0	0	45.8781362007168	0	0	0	0	7.88530465949821	1.0752688172043	0	1.0752688172043	0.3584229390681	1.7921146953405	0	0	0.3584229390681	0	0	1.0752688172043	1.7921146953405	0	0
703	723	"Dovjok Swamp"	48.75	28.25	270	"AWI"	270	1903	2215	2046	0	0	0.987654320987654	0.987654320987654	0.246913580246914	4.93827160493827	0	3.95061728395062	0	0.987654320987654	0	0	0	0	0	0	1.48148148148148	15.5555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97530864197531	16.5432098765432	0	0	28.641975308642	0	0	0	0	16.2962962962963	2.22222222222222	0	1.72839506172839	0	2.71604938271605	0	0	0	0	0	0.740740740740741	0	0	0
703	723	"Dovjok Swamp"	48.75	28.25	280	"AWI"	280	1971	2264	2121	0	0	1.28205128205128	1.28205128205128	0.641025641025641	1.92307692307692	0	3.52564102564103	0	0.32051282051282	0	0.32051282051282	0	0	0	0	2.88461538461538	22.7564102564103	0.32051282051282	0	0	0	0.641025641025641	0.32051282051282	0	0.32051282051282	0	0	0	0	0	0	0	0	0	0	0	1.92307692307692	38.7820512820513	0	0	0	0	0	0	0	12.5	4.16666666666667	0	1.6025641025641	0	0.641025641025641	0	0	0	0	0	1.92307692307692	1.92307692307692	0	0
703	723	"Dovjok Swamp"	48.75	28.25	290	"AWI"	290	2013	2335	2193	0	0	2.66666666666667	1.33333333333333	0.533333333333333	8.26666666666667	0	3.2	0	0.8	0	0	0	0	0	0	1.33333333333333	2.93333333333333	0	0	0	0	0	0.533333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	58.1333333333333	0	0	0	0	0	0	0	8.8	6.13333333333333	0	1.6	0	0.8	0.8	0	0	0	0	0.8	0	0	0
703	723	"Dovjok Swamp"	48.75	28.25	300	"AWI"	300	2056	2424	2255	0.355871886120996	0.355871886120996	2.84697508896797	0.711743772241993	0.355871886120996	3.20284697508897	0	1.42348754448399	0	1.06761565836299	0	0	0	0	0	0	2.49110320284698	20.2846975088968	0	0	0	0	0	0	0	0.355871886120996	0	0	0	0	0	0	0	0	0	0	0	4.27046263345196	41.2811387900356	0	0	0	0	0	0	0	9.25266903914591	4.27046263345196	0	2.13523131672598	0	0.355871886120996	0	0	0	0	0	2.13523131672598	2.84697508896797	0	0
703	723	"Dovjok Swamp"	48.75	28.25	310	"AWI"	310	2089	2547	2307	0.308641975308642	0	2.77777777777778	0.925925925925926	2.16049382716049	1.85185185185185	0	3.39506172839506	0	3.39506172839506	0	0	0	0	0	0	2.77777777777778	2.77777777777778	0	0.308641975308642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39506172839506	32.7160493827161	0	0	24.6913580246914	0	0	0	0	9.25925925925926	1.23456790123457	0	1.85185185185185	0	1.23456790123457	0.308641975308642	0	0.308641975308642	0.308641975308642	0	2.16049382716049	1.54320987654321	0	0.308641975308642
703	723	"Dovjok Swamp"	48.75	28.25	320	"AWI"	320	2116	2688	2356	0	0	0.352112676056338	2.11267605633803	2.46478873239437	3.52112676056338	0	1.40845070422535	0	1.05633802816901	0	0.352112676056338	0	0	0	0	5.63380281690141	14.7887323943662	1.05633802816901	0	0	0	0	0.352112676056338	0	1.76056338028169	0	0	0	0	0	0.352112676056338	0	0	0	0	0	1.40845070422535	11.6197183098592	0	0	28.169014084507	0	0	0	0	6.69014084507042	4.22535211267606	0	1.76056338028169	0	0.704225352112676	0.352112676056338	0.352112676056338	1.40845070422535	0.352112676056338	1.05633802816901	2.11267605633803	3.87323943661972	0	0.704225352112676
703	723	"Dovjok Swamp"	48.75	28.25	330	"AWI"	330	2171	2847	2440	0.431034482758621	0	0.862068965517241	3.01724137931034	1.72413793103448	4.31034482758621	0	2.58620689655172	0	0.862068965517241	0.431034482758621	0	0	0	0	0	3.87931034482759	4.31034482758621	0	0	0	0	0	0.431034482758621	0	0	0	0	0	0	0	0	0.431034482758621	0	0	0	0	2.1551724137931	21.551724137931	0	0.431034482758621	37.0689655172414	0	0	0	0.431034482758621	2.58620689655172	1.72413793103448	0	1.72413793103448	0	0.431034482758621	0.431034482758621	0	0.431034482758621	0	0	3.01724137931034	4.74137931034483	0	0
703	723	"Dovjok Swamp"	48.75	28.25	340	"AWI"	340	2253	3110	2617	0	0	2.36220472440945	2.36220472440945	5.51181102362205	2.36220472440945	0	1.5748031496063	0	3.1496062992126	0	0.78740157480315	0	0	0	0	7.08661417322835	9.44881889763779	0	0	0	0	0	0.78740157480315	0	0.78740157480315	0	0	0	0	0	0	0	0	0	0	0	1.5748031496063	44.0944881889764	0	0	0	0	0	0	0	1.5748031496063	3.1496062992126	0	0.78740157480315	0	0.78740157480315	0	0	0.78740157480315	0	0	5.51181102362205	5.51181102362205	0	0
703	723	"Dovjok Swamp"	48.75	28.25	350	"AWI"	350	2293	3415	2752	0	0	3.92156862745098	4.90196078431373	3.43137254901961	4.90196078431373	0	3.43137254901961	0	2.45098039215686	0	0	0	0	0	0	7.84313725490196	4.41176470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.490196078431373	29.4117647058824	0	0	0	0	0	0	0	3.92156862745098	4.41176470588235	0	0.490196078431373	0	1.47058823529412	0.490196078431373	0	0	0	0	15.1960784313725	8.82352941176471	0	0
703	723	"Dovjok Swamp"	48.75	28.25	360	"AWI"	360	2319	3743	2874	0	0.22075055187638	2.64900662251656	0.883002207505519	0.883002207505519	3.09050772626932	0	1.54525386313466	0	3.97350993377483	0	0	0	0	0	0	11.9205298013245	5.51876379690949	0	0	0	0	0	0.22075055187638	0	2.2075055187638	0	0	0	0	0	0	0	0	0	0	0	1.32450331125828	8.83002207505519	0	0	21.8543046357616	0	0	0	0.22075055187638	7.94701986754967	2.64900662251656	1.1037527593819	1.32450331125828	0.22075055187638	0.883002207505519	0	0	1.1037527593819	0	0	6.40176600441501	13.0242825607064	0	0
703	723	"Dovjok Swamp"	48.75	28.25	370	"AWI"	370	3868	4854	4259	0	0	1.11940298507463	3.73134328358209	2.61194029850746	3.73134328358209	0	3.73134328358209	0	2.23880597014925	0	0.373134328358209	0	0	0	0	10.4477611940298	1.49253731343284	0	0.373134328358209	0	0	0	0	0	0.373134328358209	0	0	0	0	0	0	0	0	0	0	0	2.23880597014925	22.3880597014925	0	0	0	0	0	0	0	13.4328358208955	5.22388059701492	0	0.373134328358209	0	3.35820895522388	0	0	0	0	0	8.95522388059701	13.8059701492537	0	0
703	723	"Dovjok Swamp"	48.75	28.25	380	"AWI"	380	5360	5988	5644	0	0	2.41935483870968	1.20967741935484	0.806451612903226	3.2258064516129	0	2.01612903225806	0	0.403225806451613	0	0.403225806451613	0	0	0	0	8.06451612903226	11.2903225806452	0	0	0	0	0.403225806451613	0	0	0.403225806451613	0	0	0	0	0	0	0	0	0	0	0	1.20967741935484	27.0161290322581	0	0	0	0.403225806451613	0	0	0	13.3064516129032	6.45161290322581	0	2.41935483870968	0	0.806451612903226	0	0	0.403225806451613	0	0	6.85483870967742	10.0806451612903	0	0.403225806451613
703	723	"Dovjok Swamp"	48.75	28.25	390	"AWI"	390	6738	7256	7037	0	0	2.34986945169713	0.783289817232376	1.0443864229765	1.56657963446475	0	1.82767624020888	0	4.17754569190601	0	0	0	0	0	0	22.4543080939948	1.56657963446475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.261096605744125	14.3603133159269	0	0	0	0	0	0	0	8.87728459530026	2.088772845953	0	0	0	1.82767624020888	0.261096605744125	0	0.522193211488251	0	0	12.532637075718	22.976501305483	0	0.522193211488251
703	723	"Dovjok Swamp"	48.75	28.25	400	"AWI"	400	7196	7715	7492	0	0	1.48514851485149	0.495049504950495	0.99009900990099	1.98019801980198	0	2.97029702970297	0	3.46534653465347	0	0	0	0	0	0	20.7920792079208	5.44554455445545	0	0	0	0	0	0.247524752475248	0	2.22772277227723	0	0	0	0	0	0	0	0	0.247524752475248	0	0	0.495049504950495	12.1287128712871	0	0	0	0	0	0	0	7.92079207920792	0.99009900990099	1.73267326732673	0.495049504950495	0	1.23762376237624	0.247524752475248	0.247524752475248	0.742574257425743	0	0	10.8910891089109	21.2871287128713	0.247524752475248	0.99009900990099
703	723	"Dovjok Swamp"	48.75	28.25	410	"AWI"	410	7288	7759	7548	0	0	2.25	1.25	1.25	2.75	0	3	0	2.25	0	0	0	0	0	0	17	3.5	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.75	14	0	0	0	0	0	0	0	6	3.75	0	0.75	0	2.25	0.5	0.25	0.25	0.25	0	8	29.25	0	0.25
703	723	"Dovjok Swamp"	48.75	28.25	420	"AWI"	420	7352	7820	7608	0	0	0.655737704918033	0.491803278688525	0.655737704918033	2.13114754098361	0	1.47540983606557	0	2.13114754098361	0	0	0	0	0	0	21.3114754098361	1.80327868852459	0	0	0	0	0	0	0	2.78688524590164	0	0	0	0	0	0	0	0	0	0	0.327868852459016	0.655737704918033	11.8032786885246	0	0.163934426229508	0	0	0	0	0	9.18032786885246	2.62295081967213	0	0.983606557377049	0.163934426229508	0.819672131147541	0.163934426229508	0.163934426229508	0.163934426229508	0	0	13.1147540983607	25.2459016393443	0	0.983606557377049
703	723	"Dovjok Swamp"	48.75	28.25	430	"AWI"	430	7463	7891	7677	0	0	3.1496062992126	0.26246719160105	1.31233595800525	2.0997375328084	0	0.5249343832021	0	3.93700787401575	0	0	0	0	0	0	20.7349081364829	1.5748031496063	0	0.26246719160105	0	0	0	0	0	0.26246719160105	0	0	0	0	0	0	0	0	0	0	0	1.5748031496063	10.498687664042	0	0	0	0	0	0	0	10.761154855643	3.1496062992126	0	1.0498687664042	0.5249343832021	0.5249343832021	0	0.5249343832021	0.5249343832021	0	0	8.66141732283465	27.5590551181102	0	0.5249343832021
703	723	"Dovjok Swamp"	48.75	28.25	440	"AWI"	440	7597	7976	7772	0	0	1.440329218107	0.823045267489712	0.823045267489712	1.64609053497942	0	1.23456790123457	0	3.49794238683128	0	0	0	0	0	0	18.9300411522634	3.7037037037037	0	0	0	0	0.205761316872428	0	0	0.617283950617284	0	0	0	0	0	0	0	0.823045267489712	0	0	0	0.617283950617284	13.7860082304527	0	0.205761316872428	0	0	0	0	0	6.5843621399177	2.88065843621399	0	0.411522633744856	0	0.205761316872428	0.205761316872428	0	0.411522633744856	0	0	8.02469135802469	32.7160493827161	0	0.205761316872428
703	723	"Dovjok Swamp"	48.75	28.25	450	"AWI"	450	7651	8164	7864	0	0	3.55731225296443	1.58102766798419	2.37154150197628	2.37154150197628	0	2.76679841897233	0	4.74308300395257	0	0	0	0	0	0	26.8774703557312	4.74308300395257	0	0.395256916996047	0	0	0	0.395256916996047	0	0.790513833992095	0	0	0	0	0	0	0	0	0	0	0	0.395256916996047	13.4387351778656	0	0	0	0	0	0	0	14.6245059288538	5.53359683794466	0	0.790513833992095	0	1.58102766798419	0	0	0.395256916996047	0	0	12.2529644268775	0	0	0.395256916996047
703	723	"Dovjok Swamp"	48.75	28.25	460	"AWI"	460	7700	8384	7956	0	0	1.20068610634648	2.05831903945112	0.343053173241852	1.20068610634648	0	1.71526586620926	0	2.22984562607204	0	0.171526586620926	0	0	0	0	16.6380789022298	2.05831903945112	0	0.171526586620926	0.171526586620926	0	0.171526586620926	0.171526586620926	0	0.171526586620926	0	0	0	0	0	0	0	0	0	0	0	1.02915951972556	12.5214408233276	0	0	20.4116638078902	0	0	0	0	7.37564322469983	2.40137221269297	0	0.686106346483705	0	0.171526586620926	0.171526586620926	0.171526586620926	0.343053173241852	0	0	8.40480274442539	17.4957118353345	0	0.343053173241852
703	723	"Dovjok Swamp"	48.75	28.25	470	"AWI"	470	7805	8515	8105	0	0	1.14068441064639	0.190114068441065	0.380228136882129	2.09125475285171	0	1.33079847908745	0	1.14068441064639	0	0	0	0	0	0	17.1102661596958	4.18250950570342	0	0	0	0	0	0	0	0.380228136882129	0	0	0	0	0	0	0	0	0	0	0.380228136882129	0.190114068441065	7.79467680608365	0	0	23.7642585551331	0	0	0	0	9.6958174904943	3.2319391634981	0	0.190114068441065	0	1.90114068441065	0.190114068441065	0	0.190114068441065	0	0	4.37262357414449	19.9619771863118	0	0.190114068441065
