"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Campanulaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Juglans"	"Larix"	"Morus"	"Myrica"	"Nyssa"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"
1662	1718	"Mayflower Lake"	45.30278	-66.07083	363	"AWI"	363	11973	12939	12358	0	0	0	0	0	0.980392156862745	2.45098039215686	12.2549019607843	0	0	0.245098039215686	0	0	0	2.20588235294118	13.4803921568627	0.490196078431373	0.490196078431373	0	0	0.245098039215686	3.92156862745098	0	0	0.245098039215686	0	6.61764705882353	0	0	0.490196078431373	26.2254901960784	22.3039215686275	0	3.92156862745098	0	1.47058823529412	0	0	0	0	1.22549019607843	0	0.490196078431373	0	0.245098039215686	0
1662	1718	"Mayflower Lake"	45.30278	-66.07083	364	"AWI"	364	12032	12957	12391	0	0	0	0.319488817891374	0	1.2779552715655	2.55591054313099	15.3354632587859	0	0	0	0	0	0	2.23642172523962	9.90415335463259	0	0.638977635782748	0	0.319488817891374	0.319488817891374	4.79233226837061	0.319488817891374	0	0	0	4.47284345047923	0	0	0.319488817891374	37.0607028753994	14.3769968051118	0	1.59744408945687	0.638977635782748	1.59744408945687	0	0.319488817891374	0	0	0.958466453674121	0	0	0	0.638977635782748	0
1662	1718	"Mayflower Lake"	45.30278	-66.07083	365	"AWI"	365	12084	12990	12426	0	0	0	0	0	1.25	0.9375	12.8125	0	0	0	0.3125	0	0	1.25	8.75	0.3125	0	0	0	0	3.75	0	0	0	0	8.4375	0	0	0.3125	46.25	10	0	2.1875	0.625	0.9375	0	0	0	0	0.9375	0	0	0	0	0.9375
1662	1718	"Mayflower Lake"	45.30278	-66.07083	366	"AWI"	366	12128	13022	12465	0	0	0	0	0	0.99009900990099	0	12.8712871287129	0	0	0	0	0	0	3.3003300330033	6.6006600660066	0.33003300330033	0.99009900990099	0	0	0.33003300330033	2.97029702970297	0	0	0	0	4.95049504950495	0	0	1.65016501650165	44.2244224422442	12.8712871287129	0	0.99009900990099	0.99009900990099	4.29042904290429	0	0	0	0	1.65016501650165	0	0	0	0	0
1662	1718	"Mayflower Lake"	45.30278	-66.07083	367	"AWI"	367	12160	13055	12508	0	0	0	0	0	0.229885057471264	1.83908045977011	17.7011494252874	0	0.229885057471264	0	0	0	0	4.36781609195402	10.3448275862069	0.459770114942529	0.919540229885057	0	0.229885057471264	0.689655172413793	5.51724137931035	0	0	0	0	4.36781609195402	0	0	1.83908045977011	32.183908045977	12.8735632183908	0	1.60919540229885	0.919540229885057	1.60919540229885	0	0	0	0	1.60919540229885	0	0	0	0	0.459770114942529
1662	1718	"Mayflower Lake"	45.30278	-66.07083	368	"AWI"	368	12193	13097	12551	0	0	0	0	0	1.79640718562874	0	14.9700598802395	0	0	0	0	0	0	6.2874251497006	15.2694610778443	0.898203592814371	0	0	0.29940119760479	0.29940119760479	4.19161676646707	0	0	0	0	2.9940119760479	0	0	2.09580838323353	22.7544910179641	19.1616766467066	0	0.898203592814371	0.898203592814371	2.9940119760479	0	0	0	0	3.2934131736527	0	0	0	0.29940119760479	0.598802395209581
1662	1718	"Mayflower Lake"	45.30278	-66.07083	370	"AWI"	370	12403	13186	12672	0	0	0	0	0	2.68456375838926	2.3489932885906	29.8657718120805	0	0	0	0	0	0	6.04026845637584	14.7651006711409	1.00671140939597	0.335570469798658	0	0	1.00671140939597	4.36241610738255	0	0	0	0.335570469798658	2.01342281879195	0	0	1.00671140939597	17.7852348993289	0	0	2.01342281879195	11.0738255033557	1.00671140939597	0	0	0	0	2.01342281879195	0	0	0	0.335570469798658	0
1662	1718	"Mayflower Lake"	45.30278	-66.07083	372	"AWI"	372	12496	13326	12809	0	0	0	0	0	2.82131661442006	1.88087774294671	22.5705329153605	0	0	0	0	0	0	10.9717868338558	14.7335423197492	1.25391849529781	0.626959247648903	0	0	0.313479623824451	1.25391849529781	0	0	0	0	3.13479623824451	0	0	0.313479623824451	5.64263322884013	10.6583072100313	0	1.25391849529781	15.0470219435737	2.19435736677116	0	0	0	0	4.38871473354232	0	0.313479623824451	0	0	0.626959247648903
1662	1718	"Mayflower Lake"	45.30278	-66.07083	374	"AWI"	374	12674	13490	13011	0	0	0	0	0	10	1.85185185185185	30	0	0	0.37037037037037	0	0	0	3.33333333333333	12.5925925925926	0.37037037037037	0.37037037037037	0	0	0.740740740740741	4.07407407407407	0	0	0	0	4.81481481481481	0	0	1.48148148148148	4.81481481481481	0	0	2.96296296296296	11.8518518518519	4.07407407407407	0	0	0	0	6.2962962962963	0	0	0	0	0
1662	1718	"Mayflower Lake"	45.30278	-66.07083	376	"AWI"	376	12869	13669	13292	0	0	0	0	0	13.5869565217391	1.6304347826087	15.7608695652174	0	0.271739130434783	0.543478260869565	0.271739130434783	0	0	1.35869565217391	17.6630434782609	0.543478260869565	0.815217391304348	0.271739130434783	0.271739130434783	0.271739130434783	2.71739130434783	0	0	0	0	3.26086956521739	0	0	0.815217391304348	5.97826086956522	11.4130434782609	0	2.98913043478261	7.33695652173913	3.80434782608696	0	0	0	0.271739130434783	7.8804347826087	0	0	0	0	0.271739130434783
1662	1718	"Mayflower Lake"	45.30278	-66.07083	378	"AWI"	378	12990	13982	13553	0	0	0	0	0	21.2765957446809	4.55927051671733	9.11854103343465	0	0.303951367781155	0.303951367781155	0	0	0	1.82370820668693	17.629179331307	2.12765957446809	2.73556231003039	0.911854103343465	0	0.60790273556231	6.99088145896657	0	0	0	0	5.16717325227964	0	0	0.60790273556231	7.29483282674772	0	0	2.12765957446809	3.95136778115502	3.95136778115502	0	0	0	0	7.59878419452887	0	0	0	0	0.911854103343465
1662	1718	"Mayflower Lake"	45.30278	-66.07083	380	"AWI"	380	13364	14080	13747	0	0	0	0.278551532033426	0	20.6128133704735	0	7.24233983286908	0	0.278551532033426	0	0	0	0	1.1142061281337	20.0557103064067	0.835654596100279	0.835654596100279	0.557103064066852	0	0.557103064066852	6.68523676880223	0	0	0	0	1.1142061281337	0	0	1.1142061281337	5.84958217270195	13.091922005571	0	4.73537604456824	1.94986072423398	1.94986072423398	0	0	0	0.557103064066852	9.74930362116992	0	0	0	0	0.835654596100279
1662	1718	"Mayflower Lake"	45.30278	-66.07083	382	"AWI"	382	13553	14348	13951	0	0	0	0	0	10.1449275362319	2.02898550724638	7.82608695652174	0	0	0	0	0	0	0.869565217391304	19.7101449275362	1.44927536231884	0.289855072463768	1.73913043478261	0	1.73913043478261	8.40579710144928	0	0	0	0	1.15942028985507	0	0	1.73913043478261	4.05797101449275	18.2608695652174	0	5.21739130434783	0	1.15942028985507	0	0	0	0	12.1739130434783	0	0	0	0	2.02898550724638
1662	1718	"Mayflower Lake"	45.30278	-66.07083	384	"AWI"	384	13656	14648	14115	0	0	0	0	0.272108843537415	2.72108843537415	1.9047619047619	10.8843537414966	0	0.272108843537415	0	0	0	0	0	14.6938775510204	4.62585034013605	1.36054421768707	3.53741496598639	0	0.816326530612245	5.4421768707483	0.54421768707483	0	0	0	2.17687074829932	0.272108843537415	0	4.08163265306122	7.75510204081633	14.1496598639456	2.17687074829932	3.80952380952381	1.08843537414966	5.98639455782313	0.272108843537415	0	0	0	10.3401360544218	0	0	0	0	0.816326530612245
1662	1718	"Mayflower Lake"	45.30278	-66.07083	386	"AWI"	386	13731	14949	14249	0	0	0	0	0.681431005110733	4.77001703577513	2.38500851788756	10.5621805792164	0	0.681431005110733	0.340715502555366	0	0	0	1.70357751277683	12.6064735945486	1.0221465076661	0	1.0221465076661	0	0.340715502555366	5.79216354344123	0	0	0	0	1.0221465076661	0.340715502555366	0	1.0221465076661	8.17717206132879	23.679727427598	0.340715502555366	6.81431005110733	4.08858603066439	3.40715502555366	0	0	0	0	9.19931856899489	0	0	0	0	0
1662	1718	"Mayflower Lake"	45.30278	-66.07083	388	"AWI"	388	13785	15344	14380	0	0	6.34920634920635	0	0	10.0529100529101	10.5820105820106	13.7566137566138	0	0	0	0	0	0	0.529100529100529	11.1111111111111	0	1.05820105820106	0.529100529100529	0	0.529100529100529	14.8148148148148	0	0	0	0	0.529100529100529	0	0	3.17460317460317	0	0	0.529100529100529	5.29100529100529	0.529100529100529	7.40740740740741	0	0	0	0	13.2275132275132	0	0	0	0	0
