"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Boraginaceae"	"Brassicaceae"	"Cactaceae"	"Calyceraceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celtis"	"Cyperaceae"	"Ephedraceae"	"Euphorbiaceae"	"Fabaceae"	"Gentianaceae"	"Isoëtes"	"Juglans"	"Liliaceae"	"Malvaceae"	"Myrtaceae"	"Nothofagus"	"Onagraceae"	"Plantaginaceae"	"Poaceae"	"Podocarpus"	"Polygonaceae"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Schinus"	"Solanaceae"	"Thalictrum"	"Verbenaceae"
15	15	"Aguilar"	-23.83333	-65.75	205	"AWI"	205	3480	5563	4494	0	5.50161812297735	0	0	0	0	0	0	0	0	0	0	20.3883495145631	2.26537216828479	1.61812297734628	0	0	0	0	0	0	0	0	0	1.61812297734628	68.2847896440129	0	0	0.323624595469256	0	0	0	0	0	0
15	15	"Aguilar"	-23.83333	-65.75	225	"AWI"	225	4189	6212	5254	0	4.74576271186441	0	0.338983050847458	0	0	0	0	0	0	0	0	13.5593220338983	1.35593220338983	2.71186440677966	0.677966101694915	0	0.338983050847458	0	0	0	0	0	0	3.72881355932203	71.5254237288136	0.677966101694915	0	0	0	0	0	0.338983050847458	0	0
15	15	"Aguilar"	-23.83333	-65.75	265	"AWI"	265	5844	7262	6716	0	0	0	0	7.82312925170068	0	0	0	0	0	0.680272108843537	0	15.6462585034014	0.340136054421769	0.340136054421769	0	0	0	0	0.340136054421769	0	0	0	0	6.12244897959184	68.0272108843537	0.340136054421769	0	0	0	0	0	0	0	0.340136054421769
15	15	"Aguilar"	-23.83333	-65.75	274	"AWI"	274	6391	7437	7041	0	0	0	0	0	0	0.696864111498258	0	0	0	0	0	22.9965156794425	0	1.39372822299652	0	0	0	0	0	0	0	0	0	1.74216027874564	73.1707317073171	0	0	0	0	0	0	0	0	0
15	15	"Aguilar"	-23.83333	-65.75	300	"AWI"	300	7127	8376	7718	0	1.14068441064639	0	0	0	0	0	0	0	0	0	0	17.1102661596958	0.380228136882129	0.380228136882129	0	0	0	0	0	0	0	0	0	5.70342205323194	74.1444866920152	0	0	0	0.760456273764259	0	0	0	0.380228136882129	0
15	15	"Aguilar"	-23.83333	-65.75	310	"AWI"	310	7330	8667	7952	0	0	0	0	0	0	0	0	0	0	0	0	26.4808362369338	0.348432055749129	1.04529616724739	0	0	0	0	0.348432055749129	0	0	0	0	3.13588850174216	68.2926829268293	0	0	0	0	0	0	0	0	0.348432055749129
15	15	"Aguilar"	-23.83333	-65.75	330	"AWI"	330	7729	9234	8439	0	0	0	0	0	0	0	0.214592274678112	0	0.214592274678112	0.429184549356223	0	7.08154506437768	0	0.429184549356223	0	0	2.36051502145923	0	0.429184549356223	0	0	0	0	1.931330472103	86.2660944206009	0.214592274678112	0	0	0	0	0	0	0.429184549356223	0
15	15	"Aguilar"	-23.83333	-65.75	350	"AWI"	350	8135	9738	8916	0.383141762452107	0	0.766283524904214	0.383141762452107	0	0	0	0	0.383141762452107	0	0.766283524904214	0	8.42911877394636	0	0.383141762452107	0	0	0	0	0	0	0	0	0	3.83141762452107	84.6743295019157	0	0	0	0	0	0	0	0	0
15	15	"Aguilar"	-23.83333	-65.75	374	"AWI"	374	8710	10257	9505	0	0	2.18978102189781	0.24330900243309	0	0	1.94647201946472	0	0	0	0.24330900243309	0	29.683698296837	0	0.97323600973236	0	0	1.94647201946472	0	0.48661800486618	0	0.48661800486618	0	0	2.4330900243309	58.1508515815085	0.97323600973236	0	0.24330900243309	0	0	0	0	0	0
15	15	"Aguilar"	-23.83333	-65.75	390	"AWI"	390	9089	10602	9895	0.498753117206983	0	0	0	8.7281795511222	0	0.498753117206983	0	0.249376558603491	0	0	0	22.4438902743142	0.249376558603491	0.498753117206983	0	0.249376558603491	2.49376558603491	0	0.249376558603491	0	0.249376558603491	0	0	3.24189526184539	60.0997506234414	0	0	0	0	0	0	0	0.249376558603491	0
15	15	"Aguilar"	-23.83333	-65.75	400	"AWI"	400	9350	10815	10131	0.267379679144385	0.53475935828877	1.33689839572193	0	5.61497326203209	0	0.267379679144385	0	0	0	0.267379679144385	0	26.2032085561497	0	0.53475935828877	0.267379679144385	0	2.94117647058824	0	0	0	0.267379679144385	0	0	5.3475935828877	54.5454545454545	1.60427807486631	0	0	0	0	0	0	0	0
15	15	"Aguilar"	-23.83333	-65.75	418	"AWI"	418	9894	11151	10561	0.824175824175824	0	0	0.824175824175824	6.86813186813187	0	1.37362637362637	0	0	0	0.274725274725275	0.274725274725275	21.7032967032967	0.549450549450549	1.0989010989011	0	0	3.57142857142857	0	0	0.274725274725275	0	0	0	3.84615384615385	55.7692307692308	1.0989010989011	0	0	1.0989010989011	0	0.274725274725275	0	0.274725274725275	0
15	15	"Aguilar"	-23.83333	-65.75	430	"AWI"	430	10265	11406	10839	0.56657223796034	1.13314447592068	3.11614730878187	0.28328611898017	8.4985835694051	0	0.28328611898017	0	0	0	0.28328611898017	0	20.1133144475921	0.28328611898017	1.41643059490085	0	0	2.26628895184136	0	0	0	0.28328611898017	0	0	3.39943342776204	56.9405099150142	0.84985835694051	0	0	0	0	0	0	0.28328611898017	0
15	15	"Aguilar"	-23.83333	-65.75	444	"AWI"	444	10787	11734	11186	0	0	1.75438596491228	0	0	0.292397660818713	0.87719298245614	0	0	0	0.292397660818713	0.292397660818713	30.9941520467836	0	0.584795321637427	0.584795321637427	0	2.04678362573099	0.292397660818713	0	0	0	0	0	2.04678362573099	59.0643274853801	0.292397660818713	0	0	0	0	0.584795321637427	0	0	0
