"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Fabaceae"	"Fraxinus"	"Juglans"	"Larix"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Quercus"	"Salix"	"Tilia"	"Ulmus"
478	489	"Clear Lake"	43.121856	-93.439296	160	"AWI"	160	1546	2183	1862	0	0.279329608938547	1.11731843575419	4.46927374301676	6.42458100558659	15.6424581005587	1.95530726256983	2.23463687150838	0	0.558659217877095	6.70391061452514	0	0	0	0	0.837988826815642	0	12.0111731843575	1.39664804469274	16.2011173184358	26.536312849162	0.558659217877095	0.837988826815642	2.23463687150838
478	489	"Clear Lake"	43.121856	-93.439296	180	"AWI"	180	1752	2342	2052	0	0	0.526315789473684	2.36842105263158	7.63157894736842	15	3.94736842105263	0.789473684210526	1.05263157894737	0	9.47368421052632	0	1.05263157894737	0	0	0.789473684210526	0.526315789473684	15.7894736842105	1.57894736842105	11.8421052631579	24.4736842105263	0.789473684210526	0.789473684210526	1.57894736842105
478	489	"Clear Lake"	43.121856	-93.439296	200	"AWI"	200	1970	2540	2246	0	0.619195046439629	1.54798761609907	3.09597523219814	6.5015479876161	13.0030959752322	2.47678018575851	2.1671826625387	0.928792569659443	0.309597523219814	7.12074303405573	0	0.619195046439629	0	0	1.23839009287926	0	11.1455108359133	3.09597523219814	13.6222910216718	29.7213622291022	0	0.619195046439629	2.1671826625387
478	489	"Clear Lake"	43.121856	-93.439296	220	"AWI"	220	2108	2855	2443	0	0.238663484486874	0.954653937947494	2.14797136038186	6.92124105011933	13.126491646778	1.67064439140811	2.38663484486873	0.715990453460621	0.238663484486874	8.59188544152745	0.715990453460621	0	0.715990453460621	0	0.954653937947494	0	12.1718377088305	1.19331742243437	9.30787589498807	33.6515513126492	0	0.954653937947494	3.34128878281623
478	489	"Clear Lake"	43.121856	-93.439296	240	"AWI"	240	2290	3072	2657	0	2.12765957446809	0.425531914893617	2.97872340425532	6.38297872340426	18.7234042553191	3.40425531914894	1.70212765957447	1.70212765957447	0	6.80851063829787	0	0	0	0	2.97872340425532	0.425531914893617	8.08510638297872	0.425531914893617	12.7659574468085	27.2340425531915	0.425531914893617	0.425531914893617	2.97872340425532
478	489	"Clear Lake"	43.121856	-93.439296	260	"AWI"	260	2496	3228	2877	0	0	0.928792569659443	2.78637770897833	6.19195046439629	17.9566563467492	1.23839009287926	2.1671826625387	0.619195046439629	0.309597523219814	8.97832817337461	0	0.928792569659443	0	0	1.23839009287926	0	17.9566563467492	1.23839009287926	11.1455108359133	21.9814241486068	0	0.619195046439629	3.71517027863777
478	489	"Clear Lake"	43.121856	-93.439296	280	"AWI"	280	2757	3399	3093	0	0.272479564032698	1.36239782016349	1.08991825613079	5.72207084468665	15.2588555858311	2.45231607629428	0.544959128065395	0	1.63487738419619	7.62942779291553	0	0.544959128065395	0.544959128065395	0	1.08991825613079	0.544959128065395	14.441416893733	3.54223433242507	15.2588555858311	23.9782016348774	0	0	4.08719346049046
478	489	"Clear Lake"	43.121856	-93.439296	300	"AWI"	300	2995	3578	3309	0	0	1.61290322580645	3.49462365591398	8.06451612903226	16.9354838709677	2.68817204301075	0.806451612903226	0	1.88172043010753	7.52688172043011	0	0	0.806451612903226	0	2.68817204301075	0.268817204301075	13.4408602150538	1.88172043010753	13.4408602150538	19.8924731182796	0.537634408602151	0.537634408602151	3.49462365591398
478	489	"Clear Lake"	43.121856	-93.439296	320	"AWI"	320	3165	3869	3510	0	0.531914893617021	1.32978723404255	9.04255319148936	10.1063829787234	14.8936170212766	1.86170212765957	1.06382978723404	0	1.06382978723404	10.9042553191489	0	0	0.797872340425532	0	1.06382978723404	0.531914893617021	11.968085106383	1.06382978723404	14.8936170212766	13.563829787234	1.32978723404255	0.531914893617021	3.45744680851064
478	489	"Clear Lake"	43.121856	-93.439296	340	"AWI"	340	3339	4083	3710	0	0	0.87463556851312	2.91545189504373	7.28862973760933	16.0349854227405	1.45772594752187	0.291545189504373	0.291545189504373	0.87463556851312	13.4110787172012	0	0	0	0	0	1.16618075801749	13.9941690962099	1.16618075801749	15.7434402332362	19.8250728862974	0.87463556851312	0.583090379008746	3.2069970845481
478	489	"Clear Lake"	43.121856	-93.439296	360	"AWI"	360	3544	4269	3913	0	0	1.10803324099723	4.43213296398892	9.14127423822715	17.7285318559557	1.38504155124654	3.04709141274238	0	0.831024930747922	5.81717451523546	0	0	1.66204986149584	0	3.32409972299169	0.554016620498615	13.8504155124654	0.831024930747922	12.7423822714681	19.9445983379501	0.277008310249307	0.554016620498615	2.77008310249307
478	489	"Clear Lake"	43.121856	-93.439296	380	"AWI"	380	3789	4455	4113	0	0	1.13636363636364	7.95454545454545	7.95454545454545	24.7159090909091	1.42045454545455	1.42045454545455	0	1.13636363636364	9.65909090909091	0	0	0	0	0.284090909090909	0	9.375	1.98863636363636	14.2045454545455	13.3522727272727	0.568181818181818	0.284090909090909	4.54545454545455
478	489	"Clear Lake"	43.121856	-93.439296	400	"AWI"	400	4030	4683	4338	0	0	1.11524163568773	2.23048327137546	2.60223048327138	41.2639405204461	7.43494423791822	1.48698884758364	0.371747211895911	0.371747211895911	0.371747211895911	0	0	1.48698884758364	0	0.743494423791822	0	2.97397769516729	0.371747211895911	15.2416356877323	17.8438661710037	0.371747211895911	1.48698884758364	2.23048327137546
478	489	"Clear Lake"	43.121856	-93.439296	420	"AWI"	420	4201	5093	4603	0	0	0.597014925373134	2.08955223880597	11.044776119403	27.1641791044776	1.7910447761194	1.49253731343284	1.49253731343284	1.19402985074627	7.46268656716418	0	1.7910447761194	0.895522388059702	0	0.895522388059702	0	8.05970149253731	0.298507462686567	18.5074626865672	13.134328358209	0.597014925373134	0.298507462686567	1.19402985074627
478	489	"Clear Lake"	43.121856	-93.439296	440	"AWI"	440	4418	5408	4894	0	0.313479623824451	0.313479623824451	3.44827586206897	6.26959247648903	35.1097178683386	1.88087774294671	0	0	1.88087774294671	7.83699059561129	0	1.25391849529781	0	0	0.626959247648903	0	6.89655172413793	0.626959247648903	16.9278996865204	15.0470219435737	0.626959247648903	0.313479623824451	0.626959247648903
478	489	"Clear Lake"	43.121856	-93.439296	460	"AWI"	460	4687	5638	5182	0	0.294117647058824	0.294117647058824	2.94117647058824	8.82352941176471	22.0588235294118	0.882352941176471	0.294117647058824	0.294117647058824	1.17647058823529	8.23529411764706	0	0.882352941176471	0	0	0	0.588235294117647	12.0588235294118	1.47058823529412	20	16.4705882352941	0.882352941176471	0	2.35294117647059
478	489	"Clear Lake"	43.121856	-93.439296	480	"AWI"	480	5023	5851	5469	0	0	0.293255131964809	7.03812316715543	12.316715542522	21.7008797653959	0.586510263929619	1.17302052785924	0	1.46627565982405	9.3841642228739	0	1.17302052785924	0	0	0.586510263929619	0.586510263929619	11.4369501466276	0.879765395894428	15.5425219941349	12.316715542522	1.46627565982405	0	2.05278592375367
478	489	"Clear Lake"	43.121856	-93.439296	500	"AWI"	500	5416	6102	5753	0	0.313479623824451	0.626959247648903	5.64263322884013	10.6583072100313	21.6300940438871	0.626959247648903	0.626959247648903	0	0	9.71786833855799	0	0	0.626959247648903	0	0.626959247648903	0.940438871473354	12.8526645768025	1.25391849529781	19.7492163009404	12.2257053291536	0	0	1.88087774294671
478	489	"Clear Lake"	43.121856	-93.439296	520	"AWI"	520	5646	6619	6071	0	0.29673590504451	0.29673590504451	7.12166172106825	5.34124629080119	27.0029673590504	0.29673590504451	1.48367952522255	0.29673590504451	2.37388724035608	13.353115727003	0	0.593471810089021	0	0	0.29673590504451	0.593471810089021	9.19881305637982	0.593471810089021	18.3976261127596	10.0890207715134	0.29673590504451	0	2.07715133531157
478	489	"Clear Lake"	43.121856	-93.439296	540	"AWI"	540	5891	6955	6405	0	0	1.14613180515759	8.02292263610315	8.02292263610315	28.3667621776504	0	0.859598853868195	0	0.859598853868195	8.88252148997135	0.573065902578797	0	0	0	0	0.286532951289398	5.73065902578797	1.43266475644699	17.7650429799427	14.8997134670487	1.43266475644699	0.286532951289398	1.43266475644699
478	489	"Clear Lake"	43.121856	-93.439296	560	"AWI"	560	6190	7211	6739	0.284090909090909	0.568181818181818	0.568181818181818	5.68181818181818	9.375	26.7045454545455	1.13636363636364	1.42045454545455	0	0.284090909090909	9.09090909090909	0	0	0	0	1.13636363636364	0.284090909090909	11.3636363636364	1.13636363636364	11.6477272727273	14.2045454545455	1.13636363636364	0.568181818181818	3.40909090909091
478	489	"Clear Lake"	43.121856	-93.439296	580	"AWI"	580	6595	7421	7065	0	0	1.81268882175227	8.1570996978852	6.64652567975831	27.4924471299094	0.302114803625378	0.906344410876133	0	0.604229607250755	7.85498489425982	0.604229607250755	0	0	0	1.20845921450151	0.302114803625378	9.06344410876133	0	20.5438066465257	12.3867069486405	0	0.302114803625378	1.81268882175227
478	489	"Clear Lake"	43.121856	-93.439296	600	"AWI"	600	6856	7652	7332	0	0.293255131964809	0.293255131964809	9.09090909090909	8.21114369501466	22.5806451612903	0	0.293255131964809	0	0.293255131964809	4.39882697947214	0	0.879765395894428	0.879765395894428	0	0.879765395894428	0.586510263929619	7.91788856304985	1.46627565982405	22.5806451612903	13.1964809384164	2.05278592375367	0	4.10557184750733
478	489	"Clear Lake"	43.121856	-93.439296	620	"AWI"	620	7053	7892	7526	0	0.284900284900285	0.284900284900285	5.12820512820513	9.4017094017094	26.7806267806268	0.854700854700855	0.854700854700855	0.284900284900285	0.854700854700855	7.40740740740741	0.854700854700855	0	0.56980056980057	0	0.854700854700855	0.284900284900285	5.6980056980057	0.56980056980057	19.3732193732194	14.8148148148148	0.854700854700855	0	3.98860398860399
478	489	"Clear Lake"	43.121856	-93.439296	640	"AWI"	640	7246	8099	7718	0	0	0.294985250737463	2.94985250737463	8.25958702064897	25.6637168141593	0.884955752212389	1.17994100294985	0.589970501474926	1.76991150442478	11.2094395280236	0.884955752212389	0	0	0	2.06489675516224	0.589970501474926	5.01474926253687	0.589970501474926	23.598820058997	8.84955752212389	0.589970501474926	0.294985250737463	4.71976401179941
478	489	"Clear Lake"	43.121856	-93.439296	660	"AWI"	660	7483	8270	7916	0.266666666666667	0.533333333333333	0.266666666666667	4.53333333333333	1.86666666666667	37.8666666666667	0	0	0.266666666666667	1.33333333333333	6.13333333333333	0	0	0	0	0.533333333333333	0.533333333333333	6.13333333333333	0.266666666666667	19.7333333333333	14.6666666666667	0.533333333333333	0	4.53333333333333
478	489	"Clear Lake"	43.121856	-93.439296	680	"AWI"	680	7761	8417	8116	0	0.497512437810945	0.248756218905473	4.72636815920398	5.97014925373134	25.8706467661692	0.995024875621891	0.497512437810945	0	1.74129353233831	10.6965174129353	0	0	0.746268656716418	0	0.995024875621891	0.995024875621891	5.97014925373134	0.248756218905473	23.8805970149254	9.45273631840796	0.497512437810945	0	5.97014925373134
478	489	"Clear Lake"	43.121856	-93.439296	700	"AWI"	700	8060	8595	8322	0	0.311526479750779	0.311526479750779	6.54205607476635	7.78816199376947	25.5451713395639	1.24610591900312	0.623052959501558	0.311526479750779	1.55763239875389	9.34579439252336	0	0	0	0.311526479750779	0.311526479750779	2.18068535825545	7.16510903426791	0	16.5109034267913	9.03426791277258	0.623052959501558	0.623052959501558	9.65732087227414
478	489	"Clear Lake"	43.121856	-93.439296	720	"AWI"	720	8215	8988	8549	0	0.493827160493827	0	6.91358024691358	6.91358024691358	17.7777777777778	0.740740740740741	0.987654320987654	0.246913580246914	1.23456790123457	20	0	0.740740740740741	0	0	0.987654320987654	1.23456790123457	5.4320987654321	0.493827160493827	20.2469135802469	9.38271604938272	1.48148148148148	0.246913580246914	4.44444444444444
478	489	"Clear Lake"	43.121856	-93.439296	740	"AWI"	740	8415	9286	8803	0	0.28169014084507	0.845070422535211	9.29577464788732	7.04225352112676	16.9014084507042	0.563380281690141	1.97183098591549	0.28169014084507	0.845070422535211	13.5211267605634	0.563380281690141	0	0	0	1.12676056338028	0.28169014084507	7.6056338028169	0.28169014084507	21.6901408450704	10.4225352112676	1.97183098591549	0	4.50704225352113
478	489	"Clear Lake"	43.121856	-93.439296	760	"AWI"	760	8654	9606	9055	0.462962962962963	1.15740740740741	0.925925925925926	3.93518518518519	5.78703703703704	16.8981481481481	0.925925925925926	2.5462962962963	1.38888888888889	0.925925925925926	6.25	0	1.62037037037037	1.38888888888889	0	2.08333333333333	1.85185185185185	6.25	0.231481481481481	13.8888888888889	19.212962962963	0.694444444444444	0.231481481481481	11.3425925925926
478	489	"Clear Lake"	43.121856	-93.439296	780	"AWI"	780	8960	9908	9301	0.245700245700246	1.47420147420147	0.245700245700246	4.66830466830467	1.96560196560197	13.5135135135135	0.245700245700246	2.94840294840295	0.245700245700246	0.491400491400491	4.17690417690418	0	1.47420147420147	0.737100737100737	0	1.47420147420147	0.737100737100737	4.66830466830467	0.491400491400491	9.09090909090909	32.6781326781327	1.47420147420147	0.245700245700246	16.7076167076167
478	489	"Clear Lake"	43.121856	-93.439296	800	"AWI"	800	9240	10413	9691	0	0	0.952380952380952	5.71428571428571	3.49206349206349	15.5555555555556	1.9047619047619	1.9047619047619	0.634920634920635	1.26984126984127	5.3968253968254	0	0	0	0	4.12698412698413	0.952380952380952	4.76190476190476	0.317460317460317	9.20634920634921	27.9365079365079	1.26984126984127	0	14.6031746031746
478	489	"Clear Lake"	43.121856	-93.439296	840	"AWI"	840	9878	11665	10741	0	2.77078085642317	0.251889168765743	1.00755667506297	0.755667506297229	3.77833753148615	0.251889168765743	7.05289672544081	0.503778337531486	0.503778337531486	1.00755667506297	0	4.78589420654912	0	0.503778337531486	6.29722921914358	0	4.78589420654912	0.251889168765743	2.77078085642317	16.1209068010076	0.503778337531486	0.251889168765743	45.8438287153652
478	489	"Clear Lake"	43.121856	-93.439296	860	"AWI"	860	10388	12060	11293	0.788954635108481	2.56410256410256	1.38067061143984	2.36686390532544	1.57790927021696	1.57790927021696	2.16962524654832	3.35305719921105	0.788954635108481	0.591715976331361	1.38067061143984	0	8.48126232741617	1.38067061143984	0.591715976331361	1.9723865877712	1.18343195266272	8.67850098619329	0.19723865877712	2.16962524654832	27.0216962524655	0.591715976331361	0.591715976331361	28.5996055226824
478	489	"Clear Lake"	43.121856	-93.439296	880	"AWI"	880	11093	12446	11825	5.95854922279793	0.77720207253886	9.84455958549223	1.29533678756477	4.14507772020725	3.36787564766839	12.6943005181347	0	1.29533678756477	0.259067357512953	4.14507772020725	0	8.03108808290155	0	1.55440414507772	1.81347150259067	20.2072538860104	1.55440414507772	0	3.8860103626943	8.29015544041451	0.77720207253886	0	10.1036269430052
478	489	"Clear Lake"	43.121856	-93.439296	910	"AWI"	910	11463	13047	12266	1.98511166253102	0.496277915632754	0.496277915632754	0.992555831265509	0.744416873449132	3.2258064516129	2.23325062034739	2.72952853598015	1.73697270471464	1.24069478908189	3.47394540942928	0	10.9181141439206	0	1.24069478908189	4.96277915632754	2.97766749379653	5.4590570719603	0	0.992555831265509	27.0471464019851	0.744416873449132	0.744416873449132	25.5583126550869
478	489	"Clear Lake"	43.121856	-93.439296	920	"AWI"	920	11561	13287	12404	0.526315789473684	0.789473684210526	3.15789473684211	2.10526315789474	2.10526315789474	5.52631578947368	1.84210526315789	2.89473684210526	0.789473684210526	0	5.26315789473684	0	5.26315789473684	0	0	3.94736842105263	8.42105263157895	6.05263157894737	0	4.21052631578947	21.3157894736842	1.57894736842105	0.263157894736842	23.9473684210526
478	489	"Clear Lake"	43.121856	-93.439296	940	"AWI"	940	11796	13684	12693	1.61812297734628	0.647249190938511	3.55987055016181	1.29449838187702	7.76699029126214	5.50161812297735	1.61812297734628	0.323624595469256	2.26537216828479	0.323624595469256	3.23624595469256	0	20.7119741100324	0	0.323624595469256	8.41423948220065	26.8608414239482	1.61812297734628	0	3.88349514563107	3.88349514563107	0.323624595469256	0	5.8252427184466
478	489	"Clear Lake"	43.121856	-93.439296	960	"AWI"	960	12040	14050	12989	0.294985250737463	0.294985250737463	0.589970501474926	0.294985250737463	2.94985250737463	5.89970501474926	0.294985250737463	0.294985250737463	0	1.17994100294985	2.65486725663717	0	12.9793510324484	0	1.17994100294985	1.47492625368732	62.5368731563422	0.589970501474926	0	2.06489675516224	2.3598820058997	0.884955752212389	0	1.17994100294985
478	489	"Clear Lake"	43.121856	-93.439296	980	"AWI"	980	12275	14403	13291	0	0.227790432801822	2.50569476082005	1.13895216400911	10.0227790432802	2.96127562642369	0.455580865603645	0.227790432801822	2.73348519362187	8.42824601366743	9.79498861047836	0	1.36674259681093	0	3.87243735763098	0.455580865603645	43.7357630979499	2.27790432801822	0	5.69476082004556	3.64464692482916	0.227790432801822	0	0.227790432801822
478	489	"Clear Lake"	43.121856	-93.439296	990	"AWI"	990	12384	14623	13432	0.78740157480315	0	0	0.78740157480315	6.2992125984252	0	0	0	1.5748031496063	22.8346456692913	11.8110236220472	0	0	0	0.78740157480315	2.36220472440945	41.7322834645669	3.1496062992126	0	4.7244094488189	2.36220472440945	0.78740157480315	0	0
478	489	"Clear Lake"	43.121856	-93.439296	1010	"AWI"	1010	12661	14930	13723	0	0	0.709219858156028	0.709219858156028	4.9645390070922	4.25531914893617	0.709219858156028	0.709219858156028	2.83687943262411	11.3475177304965	14.1843971631206	0	0	0	1.41843971631206	1.41843971631206	42.5531914893617	10.6382978723404	0	2.12765957446809	0.709219858156028	0.709219858156028	0	0
