"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Lamiaceae"	"Larix"	"Liquidambar"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"
1646	1701	"Maplehurst Lake"	43.225	-80.65972	365	"AWI"	365	4232	5823	5041	0	11.3432835820896	0.298507462686567	0.298507462686567	0	0.298507462686567	0	5.67164179104478	1.19402985074627	0	0	0.298507462686567	0.895522388059702	0	0	0	0	21.4925373134328	6.26865671641791	0	1.49253731343284	0	0.597014925373134	0	0.298507462686567	0	0	0	4.77611940298508	0	0	2.08955223880597	0.298507462686567	0.597014925373134	20.2985074626866	0	0	0	0	0	0	0	0	0.298507462686567	0.895522388059702	3.88059701492537	16.4179104477612	0
1646	1701	"Maplehurst Lake"	43.225	-80.65972	385	"AWI"	385	4526	6081	5306	0	7.8740157480315	0.393700787401575	0	0	0.393700787401575	0	2.75590551181102	1.18110236220472	0	0	0.393700787401575	1.18110236220472	1.18110236220472	0	0	0	20.4724409448819	4.7244094488189	0	1.5748031496063	0	1.18110236220472	0	0	0	0	0	4.7244094488189	0.393700787401575	0	1.18110236220472	0.393700787401575	1.18110236220472	19.2913385826772	0	0	0	0	0	0	0	0	0	1.5748031496063	13.3858267716535	14.5669291338583	0
1646	1701	"Maplehurst Lake"	43.225	-80.65972	405	"AWI"	405	4857	6322	5573	0	9.29203539823009	0.442477876106195	0	0	0.442477876106195	0	3.98230088495575	2.65486725663717	0	0.442477876106195	0	0.442477876106195	0	0	0	0	15.4867256637168	4.42477876106195	0	0.442477876106195	0	0.442477876106195	0	0	0	0	0	2.65486725663717	0.442477876106195	0	3.98230088495575	0.442477876106195	0.442477876106195	26.5486725663717	0	0.442477876106195	0	0	0	0.442477876106195	0.442477876106195	0	0	0.442477876106195	11.5044247787611	13.2743362831858	0.442477876106195
1646	1701	"Maplehurst Lake"	43.225	-80.65972	425	"AWI"	425	5195	6548	5842	0	6.02409638554217	0	0.301204819277108	0	0	0	3.6144578313253	3.01204819277108	0	0	0.301204819277108	0.602409638554217	0	0	0	0	18.6746987951807	5.12048192771084	0	1.80722891566265	0	1.80722891566265	0	0.301204819277108	0	0	0	4.21686746987952	0.602409638554217	7.2289156626506	0.602409638554217	0	0.602409638554217	24.3975903614458	0	0	0	0	0	0	0	0	0	1.50602409638554	8.73493975903614	9.93975903614458	0.602409638554217
1646	1701	"Maplehurst Lake"	43.225	-80.65972	446	"AWI"	446	5594	6785	6118	0	4.83870967741935	0.645161290322581	0	0	0	0	1.93548387096774	2.25806451612903	0	0	0	0.32258064516129	0	0	0	0	27.0967741935484	2.90322580645161	0	1.93548387096774	0	0.645161290322581	0	0	0.32258064516129	0	0	3.54838709677419	0.32258064516129	0	3.2258064516129	0	0	12.5806451612903	0	0	0	0	0	0.32258064516129	0	0	0	1.93548387096774	22.258064516129	12.258064516129	0.645161290322581
1646	1701	"Maplehurst Lake"	43.225	-80.65972	465	"AWI"	465	5891	7075	6407	0	9.45558739255014	0	0	0	0.573065902578797	0	1.71919770773639	1.14613180515759	0	0	0	0	0	0	0	0	19.4842406876791	3.15186246418338	0	1.71919770773639	0	0.859598853868195	0	0	0	0	0	6.01719197707736	0	5.73065902578797	0.859598853868195	0.573065902578797	0	21.4899713467049	0	0	0	0	0	0	0	0	0	2.29226361031519	9.16905444126074	15.7593123209169	0
1646	1701	"Maplehurst Lake"	43.225	-80.65972	485	"AWI"	485	6163	7451	6745	0	8.49315068493151	0	0	0	0.547945205479452	0	1.36986301369863	1.64383561643836	0	0	0.273972602739726	0.273972602739726	0	0	0	0	29.5890410958904	4.65753424657534	0	1.64383561643836	0	0.821917808219178	0	0	0	0	0	5.47945205479452	0.273972602739726	5.20547945205479	0.821917808219178	0.273972602739726	0	13.1506849315068	0	0	0	0	0	0.273972602739726	0	0	0	1.0958904109589	7.3972602739726	16.7123287671233	0
1646	1701	"Maplehurst Lake"	43.225	-80.65972	505	"AWI"	505	6448	7793	7079	0	9.0032154340836	0.643086816720257	0	0	0	0	1.28617363344051	3.53697749196141	0	0	0.321543408360129	0.321543408360129	0	0	0	0	29.903536977492	2.89389067524116	0	0.321543408360129	0	0.321543408360129	0	0.321543408360129	0	0	0	8.03858520900322	0.321543408360129	0	2.89389067524116	0	0	18.0064308681672	0	0	0	0	0	0	0	0	0	1.28617363344051	7.39549839228296	12.8617363344051	0.321543408360129
1646	1701	"Maplehurst Lake"	43.225	-80.65972	510	"AWI"	510	6509	7876	7163	0	8.33333333333333	0.245098039215686	0.735294117647059	0	0.490196078431373	0	1.7156862745098	1.7156862745098	0	0	0	0.735294117647059	0	0	0	0	31.6176470588235	3.92156862745098	0	1.22549019607843	0	0.245098039215686	0	0.490196078431373	0	0	0	6.12745098039216	0.490196078431373	0	1.7156862745098	0.245098039215686	0.245098039215686	15.6862745098039	0	0	0	0	0	0.980392156862745	0	0	0	1.7156862745098	5.88235294117647	15.4411764705882	0
1646	1701	"Maplehurst Lake"	43.225	-80.65972	525	"AWI"	525	6732	8127	7410	0	7.17131474103586	0.398406374501992	0.199203187250996	0	0.199203187250996	0	0.796812749003984	1.39442231075697	0	0	0.597609561752988	0	0.597609561752988	0	0	0	22.1115537848606	2.39043824701195	0	0.398406374501992	0	0.199203187250996	0	0	0	0	0	10.1593625498008	0	4.7808764940239	1.59362549800797	0	0.199203187250996	22.1115537848606	0	0	0	0	0	0.199203187250996	0	0	0	1.39442231075697	5.57768924302789	17.5298804780877	0
1646	1701	"Maplehurst Lake"	43.225	-80.65972	535	"AWI"	535	6906	8272	7580	0	5.38243626062323	0.28328611898017	0	0	0.28328611898017	0	2.54957507082153	1.41643059490085	0	0	0.28328611898017	0.28328611898017	0.28328611898017	0	0	0	19.8300283286119	5.38243626062323	0	1.13314447592068	0	0.28328611898017	0	0	0	0.28328611898017	0	9.06515580736544	0	6.51558073654391	1.41643059490085	0.28328611898017	0.28328611898017	18.1303116147309	0	0.28328611898017	0	0	0	0.28328611898017	0.28328611898017	0	0	2.54957507082153	8.78186968838527	14.4475920679887	0
1646	1701	"Maplehurst Lake"	43.225	-80.65972	545	"AWI"	545	7083	8418	7745	0	7.51445086705202	0.289017341040462	0.289017341040462	0	0.289017341040462	0	1.73410404624277	2.3121387283237	0	0	0.289017341040462	0.578034682080925	0.578034682080925	0	0	0	26.878612716763	1.73410404624277	0	0.578034682080925	0	1.15606936416185	0	0.578034682080925	0	0	0	8.38150289017341	0	4.6242774566474	1.44508670520231	0	0.289017341040462	14.4508670520231	0	0	0	0	0	0.867052023121387	0	0	0	1.15606936416185	9.2485549132948	14.7398843930636	0
1646	1701	"Maplehurst Lake"	43.225	-80.65972	555	"AWI"	555	7262	8576	7912	0	4.77453580901857	0	0	0.26525198938992	0	0	1.59151193633952	1.59151193633952	0	0	0	0.26525198938992	0.26525198938992	0	0	0	18.0371352785146	2.6525198938992	0	1.06100795755968	0	0.26525198938992	0	0	0.26525198938992	0	0	6.36604774535809	0.26525198938992	4.50928381962865	1.3262599469496	0	0	15.9151193633952	0	0	0	0	0	0	0	0	0	1.06100795755968	27.0557029177719	12.4668435013263	0
1646	1701	"Maplehurst Lake"	43.225	-80.65972	565	"AWI"	565	7428	8750	8080	0	4.18604651162791	0.465116279069767	0.465116279069767	0	0.232558139534884	0	2.32558139534884	2.55813953488372	0	0	0.465116279069767	0.697674418604651	0.697674418604651	0	0	0	14.4186046511628	7.2093023255814	0	0.697674418604651	0	0.232558139534884	0	0	0	0	0	7.44186046511628	0.465116279069767	12.7906976744186	0.930232558139535	0.232558139534884	0.232558139534884	12.5581395348837	0	0	0	0	0	0	0	0	0	1.16279069767442	17.906976744186	11.3953488372093	0.232558139534884
1646	1701	"Maplehurst Lake"	43.225	-80.65972	575	"AWI"	575	7633	8885	8238	0	5.83941605839416	0.24330900243309	0	0	0	0	2.18978102189781	2.67639902676399	0	0.24330900243309	0.24330900243309	0.48661800486618	0	0	0.24330900243309	0	2.67639902676399	5.10948905109489	0	0.24330900243309	0	0.97323600973236	0	0.48661800486618	0	0	0	9.00243309002433	0.97323600973236	21.4111922141119	0.48661800486618	0.97323600973236	0.48661800486618	16.0583941605839	0	0.24330900243309	0	0	0	0	0	0	0	0.48661800486618	18.0048661800487	10.2189781021898	0
1646	1701	"Maplehurst Lake"	43.225	-80.65972	585	"AWI"	585	7861	9030	8392	0.479616306954436	3.11750599520384	0.239808153477218	0.479616306954436	0	0.719424460431655	0	2.39808153477218	1.43884892086331	0	0	0	0	0.239808153477218	0	0	0	1.43884892086331	2.6378896882494	0	0.959232613908873	0	0.239808153477218	0	0.239808153477218	0	0	0	6.23501199040767	0.239808153477218	26.8585131894484	1.19904076738609	0	0.719424460431655	13.6690647482014	0	0	0	0	0	0	0	0	0	1.91846522781775	28.0575539568345	6.23501199040767	0.239808153477218
1646	1701	"Maplehurst Lake"	43.225	-80.65972	595	"AWI"	595	8101	9177	8553	0	4.84210526315789	0.210526315789474	0.210526315789474	0	0	0	2.31578947368421	0.421052631578947	0	0	0.210526315789474	0	0.631578947368421	0	0	0	0.842105263157895	1.89473684210526	0	0.631578947368421	0	0.421052631578947	0	0.210526315789474	0	0.210526315789474	0	16.4210526315789	0.421052631578947	32	0.842105263157895	0.631578947368421	0.842105263157895	16	0	0.210526315789474	0	0	0	0.210526315789474	0	0	0.210526315789474	1.47368421052632	10.9473684210526	6.10526315789474	0.631578947368421
1646	1701	"Maplehurst Lake"	43.225	-80.65972	605	"AWI"	605	8289	9373	8736	1.1214953271028	4.48598130841121	0.560747663551402	0	0	0	0	3.17757009345794	1.30841121495327	0	0.186915887850467	0.560747663551402	0	0	0	0	0	0.186915887850467	1.1214953271028	0	0	0	0	0	0.560747663551402	0	0	0.186915887850467	15.8878504672897	1.68224299065421	39.4392523364486	1.30841121495327	0.373831775700935	0.373831775700935	19.8130841121495	0	0	0	0	0	0	0	0	0	0.560747663551402	1.30841121495327	4.67289719626168	1.1214953271028
1646	1701	"Maplehurst Lake"	43.225	-80.65972	615	"AWI"	615	8419	9681	8967	0	1.21951219512195	0	0.813008130081301	0	0.40650406504065	0	5.69105691056911	0.813008130081301	0	0	0.40650406504065	0	0.40650406504065	0	0	0	0.40650406504065	2.4390243902439	0	0	0	0	0	0	0	0	0	10.1626016260163	0	45.9349593495935	1.6260162601626	0.40650406504065	0.40650406504065	23.1707317073171	0	0	0	0	0	0	0	0	0	1.21951219512195	1.21951219512195	3.2520325203252	0
1646	1701	"Maplehurst Lake"	43.225	-80.65972	625	"AWI"	625	8587	9945	9190	0.294117647058824	1.76470588235294	0	0.588235294117647	0	0.294117647058824	0	5.58823529411765	0.588235294117647	0	0	0.294117647058824	0	0.882352941176471	0	0	0	0	1.76470588235294	0	0.882352941176471	0	0	0	0	0	0	0	6.47058823529412	2.05882352941176	50.2941176470588	1.47058823529412	0.588235294117647	0.294117647058824	18.2352941176471	0	0.294117647058824	0	0	0	0.294117647058824	0	0	0	1.17647058823529	1.47058823529412	3.23529411764706	1.17647058823529
1646	1701	"Maplehurst Lake"	43.225	-80.65972	635	"AWI"	635	8754	10240	9404	0.539083557951483	2.42587601078167	0	0	0	0.539083557951483	0	2.15633423180593	0.808625336927224	0	0	0	0	0.269541778975741	0	0	0	1.07816711590297	2.96495956873315	0	0	0	0.269541778975741	0	0.269541778975741	0	0	0	7.54716981132075	3.23450134770889	49.0566037735849	0	0.269541778975741	1.88679245283019	15.3638814016173	0	0	0	0.269541778975741	0.269541778975741	0	0	0	0	0.539083557951483	4.85175202156334	4.5822102425876	0.808625336927224
1646	1701	"Maplehurst Lake"	43.225	-80.65972	645	"AWI"	645	8921	10513	9621	0.43956043956044	0.21978021978022	0.21978021978022	0	0	0.659340659340659	0	6.15384615384615	0.21978021978022	0	0	0.21978021978022	0	0	0	0	0	0	2.63736263736264	0	0.21978021978022	0	0.21978021978022	0	0.43956043956044	0	0.21978021978022	0	4.61538461538462	0.879120879120879	62.8571428571429	0	0.879120879120879	1.53846153846154	13.8461538461538	0	0	0	0.21978021978022	0	0	0	0.21978021978022	0	0.21978021978022	0.43956043956044	1.75824175824176	0.659340659340659
1646	1701	"Maplehurst Lake"	43.225	-80.65972	655	"AWI"	655	9084	10792	9836	0.767263427109974	0.767263427109974	0	0.255754475703325	0	0.767263427109974	0	3.83631713554987	0.51150895140665	0	0	0	0	0.51150895140665	0	0	0	0	1.79028132992327	0	0.255754475703325	0	0.51150895140665	0	0.767263427109974	0	0	0	3.0690537084399	1.27877237851662	64.4501278772378	0	0.767263427109974	1.27877237851662	12.7877237851662	0	0	0	0	0	0.255754475703325	0	0	0.255754475703325	0.255754475703325	0.51150895140665	4.0920716112532	0.255754475703325
1646	1701	"Maplehurst Lake"	43.225	-80.65972	665	"AWI"	665	9292	11050	10065	1.00755667506297	1.51133501259446	0	0.251889168765743	0	0.503778337531486	0	4.53400503778338	1.51133501259446	0	0	0.251889168765743	0	0.251889168765743	0	0	0	0.755667506297229	2.26700251889169	0	1.00755667506297	0	0	0	1.00755667506297	0	0.251889168765743	0	3.77833753148615	0.503778337531486	59.1939546599496	0	0.503778337531486	1.00755667506297	14.6095717884131	0	0.251889168765743	0	0	0.251889168765743	0.251889168765743	0	0	0	0	0	3.77833753148615	0.755667506297229
1646	1701	"Maplehurst Lake"	43.225	-80.65972	675	"AWI"	675	9522	11307	10274	0.882352941176471	0.588235294117647	0.294117647058824	0.294117647058824	0	0.294117647058824	0	5.88235294117647	1.17647058823529	0	0	0.294117647058824	0	0.294117647058824	0	0	0	0.588235294117647	2.05882352941176	0	0.588235294117647	0	0.588235294117647	0	0.294117647058824	0	0	0	2.64705882352941	0.588235294117647	70	0	0	0.588235294117647	9.11764705882353	0	0	0	0	0	0.294117647058824	0	0	0	0.294117647058824	0.294117647058824	1.76470588235294	0.294117647058824
1646	1701	"Maplehurst Lake"	43.225	-80.65972	685	"AWI"	685	9759	11565	10481	1.48305084745763	0.423728813559322	0.635593220338983	0	0	0.423728813559322	0	8.05084745762712	0.211864406779661	0	0	0.847457627118644	0	0	0	0	0	0	0.211864406779661	0	1.0593220338983	0	0.211864406779661	0	0.423728813559322	0	0.211864406779661	0	3.17796610169492	1.69491525423729	64.4067796610169	0	0.211864406779661	2.75423728813559	9.11016949152542	0	0	0	0	0	0.211864406779661	0	0	0	0	0.847457627118644	2.75423728813559	0.635593220338983
1646	1701	"Maplehurst Lake"	43.225	-80.65972	695	"AWI"	695	9980	11840	10687	0.99009900990099	0.99009900990099	0.247524752475248	0	0	0	0	5.1980198019802	0.742574257425743	0	0	0.742574257425743	0	0.495049504950495	0	0	0	0	3.71287128712871	0	0.495049504950495	0	0.247524752475248	0	0.742574257425743	0	0.247524752475248	0	3.96039603960396	1.23762376237624	53.960396039604	0	0.247524752475248	3.46534653465347	13.8613861386139	0.247524752475248	0	0	0	0	0.495049504950495	0	0	0	0.247524752475248	0	7.42574257425743	0
1646	1701	"Maplehurst Lake"	43.225	-80.65972	705	"AWI"	705	10228	12111	10888	1.83673469387755	0.816326530612245	0	0	0	0.612244897959184	0	11.2244897959184	0.408163265306122	0	0	0.408163265306122	0	0.816326530612245	0	0	0	0.204081632653061	3.06122448979592	0	0.612244897959184	0	0	0	1.02040816326531	0	0.204081632653061	0	5.10204081632653	3.6734693877551	47.3469387755102	0	0.408163265306122	1.42857142857143	12.8571428571429	0.204081632653061	0	0	0	0	0.408163265306122	0	0	0	0	0	7.14285714285714	0.204081632653061
1646	1701	"Maplehurst Lake"	43.225	-80.65972	715	"AWI"	715	10579	12323	11053	2.26757369614512	0.226757369614512	0.226757369614512	0.226757369614512	0	0.453514739229025	0	11.3378684807256	1.13378684807256	0	0	1.58730158730159	0	0.680272108843537	0	0	0	0.226757369614512	2.72108843537415	0	0.226757369614512	0	0.680272108843537	0	1.13378684807256	0	0.226757369614512	0	11.5646258503401	3.85487528344671	30.3854875283447	0	0.453514739229025	0.453514739229025	22.2222222222222	0	0	0	0	0	0.226757369614512	0	0	0	0	0.680272108843537	6.57596371882086	0.226757369614512
1646	1701	"Maplehurst Lake"	43.225	-80.65972	725	"AWI"	725	10979	12754	11590	0.892857142857143	0.297619047619048	0.595238095238095	0.297619047619048	0	1.19047619047619	0	3.57142857142857	0.595238095238095	0	0	2.38095238095238	0	0.595238095238095	0	0	0.297619047619048	0	3.86904761904762	0	0.595238095238095	0	1.78571428571429	0	0.595238095238095	0	0	0	6.8452380952381	10.7142857142857	48.5119047619048	0	1.19047619047619	0.892857142857143	9.22619047619048	0	0	0	0	0	0.595238095238095	0	0	0	0	0.297619047619048	3.27380952380952	0.892857142857143
