"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Juniperus"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Populus"	"Pseudotsuga"	"Quercus"	"Rosaceae"	"Rumex"	"Salix"	"Santalaceae"	"Sarcobataceae"
1587	1635	"Lily Lake"	43.76667	-110.31667	200	"AWI"	200	1559	2686	2159	1.42857142857143	0.285714285714286	0.857142857142857	4.28571428571429	0	0.285714285714286	0.571428571428571	0	0	0	3.71428571428571	85.7142857142857	0.857142857142857	0	0	1.42857142857143	0	0	0	0.571428571428571	0	0
1587	1635	"Lily Lake"	43.76667	-110.31667	220	"AWI"	220	1809	2851	2388	0.273972602739726	0.547945205479452	0.821917808219178	5.20547945205479	0.821917808219178	0	0.821917808219178	0	0.273972602739726	0.547945205479452	1.91780821917808	86.8493150684932	1.0958904109589	0	0	0	0.273972602739726	0	0.273972602739726	0	0	0.273972602739726
1587	1635	"Lily Lake"	43.76667	-110.31667	240	"AWI"	240	2096	3012	2595	1.83727034120735	0	0.26246719160105	7.3490813648294	0	0	1.5748031496063	0	0	0	4.1994750656168	82.6771653543307	1.31233595800525	0	0	0	0.26246719160105	0.26246719160105	0	0.26246719160105	0	0
1587	1635	"Lily Lake"	43.76667	-110.31667	260	"AWI"	260	2504	3159	2786	1.55440414507772	0	2.07253886010363	5.95854922279793	2.33160621761658	0.259067357512953	3.8860103626943	0	0.259067357512953	0	6.21761658031088	74.6113989637306	2.84974093264249	0	0	0	0	0	0	0	0	0
1587	1635	"Lily Lake"	43.76667	-110.31667	280	"AWI"	280	2804	3666	3097	1.49253731343284	0	0.895522388059702	3.88059701492537	0	0	0.895522388059702	0	0	0.298507462686567	2.08955223880597	88.0597014925373	1.19402985074627	0	0	0.298507462686567	0	0	0	0.597014925373134	0	0.298507462686567
1587	1635	"Lily Lake"	43.76667	-110.31667	300	"AWI"	300	2978	4437	3511	0.50761421319797	0	1.01522842639594	5.83756345177665	0.761421319796954	0	1.01522842639594	0	0	0	5.0761421319797	83.502538071066	1.77664974619289	0	0	0.253807106598985	0	0	0	0	0	0.253807106598985
1587	1635	"Lily Lake"	43.76667	-110.31667	320	"AWI"	320	3199	5012	3940	1.12994350282486	0	0.847457627118644	5.08474576271187	0.847457627118644	0	1.12994350282486	0	0	0.564971751412429	2.82485875706215	82.4858757062147	2.54237288135593	0	0	1.12994350282486	0	0.282485875706215	0	0.282485875706215	0.282485875706215	0.564971751412429
1587	1635	"Lily Lake"	43.76667	-110.31667	340	"AWI"	340	3474	5526	4407	1	0	1	6.5	0	0.25	1.75	0	0.25	0.5	4.5	80.25	2.25	0	0	1.25	0.25	0	0	0	0.25	0
1587	1635	"Lily Lake"	43.76667	-110.31667	360	"AWI"	360	3787	5962	4844	0.733496332518337	0	1.71149144254279	14.4254278728606	0	0	0.97799511002445	0	0	0	3.9119804400978	72.3716381418093	3.17848410757946	0	0	0.733496332518337	0	0	0	0.244498777506112	0.244498777506112	1.46699266503667
1587	1635	"Lily Lake"	43.76667	-110.31667	380	"AWI"	380	4152	6359	5271	1.10497237569061	0	0.276243093922652	5.52486187845304	0	0	0	0	0	0.276243093922652	3.31491712707182	86.4640883977901	1.65745856353591	0	0	1.10497237569061	0.276243093922652	0	0	0	0	0
1587	1635	"Lily Lake"	43.76667	-110.31667	400	"AWI"	400	4549	6701	5725	1.1142061281337	0	0.835654596100279	6.4066852367688	0	0	0.278551532033426	0	0	0	6.68523676880223	83.8440111420613	0.557103064066852	0	0	0.278551532033426	0	0	0	0	0	0
1587	1635	"Lily Lake"	43.76667	-110.31667	420	"AWI"	420	5030	7037	6174	1.88172043010753	0	1.88172043010753	6.18279569892473	0.537634408602151	0	0.806451612903226	0	0	0	5.91397849462366	80.6451612903226	1.34408602150538	0	0	0.537634408602151	0	0	0	0	0	0.268817204301075
1587	1635	"Lily Lake"	43.76667	-110.31667	440	"AWI"	440	5535	7324	6595	2.4390243902439	0	0.731707317073171	6.34146341463415	0	0	1.95121951219512	0	0	0.24390243902439	9.02439024390244	76.8292682926829	0.731707317073171	0	0	0.731707317073171	0	0.24390243902439	0	0	0.731707317073171	0
1587	1635	"Lily Lake"	43.76667	-110.31667	460	"AWI"	460	6123	7550	7029	1.29533678756477	0	1.55440414507772	6.47668393782383	0	0	3.8860103626943	0	0	0.259067357512953	4.40414507772021	78.4974093264249	1.81347150259067	0	0	1.03626943005181	0	0	0	0.259067357512953	0.259067357512953	0.259067357512953
1587	1635	"Lily Lake"	43.76667	-110.31667	480	"AWI"	480	6823	7724	7415	1.08695652173913	0	0.815217391304348	2.71739130434783	0	0	0.543478260869565	0	0	0.271739130434783	4.6195652173913	87.2282608695652	0.815217391304348	0	0	1.6304347826087	0	0	0	0.271739130434783	0	0
1587	1635	"Lily Lake"	43.76667	-110.31667	500	"AWI"	500	7309	7886	7665	2.88888888888889	0	0.666666666666667	4.88888888888889	0	0	1.11111111111111	0	0.222222222222222	0.444444444444444	12	74.4444444444444	0.666666666666667	0	0	2.22222222222222	0	0	0	0	0	0.444444444444444
1587	1635	"Lily Lake"	43.76667	-110.31667	520	"AWI"	520	7569	8002	7815	1.0752688172043	0	1.88172043010753	7.25806451612903	0.806451612903226	0	1.88172043010753	0.268817204301075	0	0.268817204301075	1.88172043010753	80.9139784946236	1.34408602150538	0	0	1.88172043010753	0	0	0	0.268817204301075	0	0.268817204301075
1587	1635	"Lily Lake"	43.76667	-110.31667	540	"AWI"	540	7827	8384	8033	0.276243093922652	0	1.10497237569061	3.86740331491713	0	0	1.10497237569061	0	0	0.828729281767956	1.93370165745856	87.8453038674033	1.10497237569061	0	0	1.93370165745856	0	0	0	0	0	0
1587	1635	"Lily Lake"	43.76667	-110.31667	560	"AWI"	560	7972	9310	8373	0.970873786407767	0	3.39805825242718	6.31067961165049	0.970873786407767	0.242718446601942	0.970873786407767	0	0	1.45631067961165	2.9126213592233	75	0.728155339805825	0	0.485436893203883	5.33980582524272	0	0	0	0.242718446601942	0.242718446601942	0.728155339805825
1587	1635	"Lily Lake"	43.76667	-110.31667	580	"AWI"	580	8146	9977	8760	1.22249388753056	0	0.488997555012225	4.88997555012225	0.733496332518337	0	2.20048899755501	0	0	0.244498777506112	2.93398533007335	84.3520782396088	1.46699266503667	0	0	1.46699266503667	0	0	0	0	0	0
1587	1635	"Lily Lake"	43.76667	-110.31667	600	"AWI"	600	8375	10486	9148	1.89189189189189	0	1.62162162162162	6.75675675675676	0.540540540540541	0	1.35135135135135	0	0.27027027027027	0.27027027027027	4.59459459459459	78.6486486486486	1.35135135135135	0	0.27027027027027	1.89189189189189	0.27027027027027	0	0	0	0	0.27027027027027
