"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Celastraceae"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Larix"	"Onagraceae"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Salix"	"Saxifragaceae"	"Thalictrum"
664	682	"Derput"	57.03333	124.11667	260	"AWI"	260	4236	5406	4825	0.847457627118644	11.0169491525424	0	0	2.11864406779661	0	30.5084745762712	0	0	0	1.27118644067797	1.27118644067797	5.08474576271187	6.35593220338983	0	3.8135593220339	34.7457627118644	2.54237288135593	0	0	0	0	0.423728813559322	0	0
664	682	"Derput"	57.03333	124.11667	270	"AWI"	270	4469	5640	5057	0	11.439842209073	0	0	1.57790927021696	0.19723865877712	38.8560157790927	0	0	0	0.986193293885602	0	5.12820512820513	2.76134122287968	0	1.57790927021696	36.4891518737673	0.788954635108481	0	0	0	0	0.19723865877712	0	0
664	682	"Derput"	57.03333	124.11667	280	"AWI"	280	4699	5874	5289	0	10.1754385964912	0	0	2.10526315789474	0	33.3333333333333	0	0	0	2.80701754385965	0	5.6140350877193	5.6140350877193	0	3.50877192982456	36.140350877193	0.701754385964912	0	0	0	0	0	0	0
664	682	"Derput"	57.03333	124.11667	290	"AWI"	290	4933	6102	5528	0	7.29613733905579	0	0	0.429184549356223	0	27.0386266094421	0.429184549356223	0	0	2.14592274678112	0	3.86266094420601	8.15450643776824	0	6.86695278969957	42.4892703862661	1.28755364806867	0	0	0	0	0	0	0
664	682	"Derput"	57.03333	124.11667	300	"AWI"	300	5173	6308	5766	0	10.7806691449814	0.371747211895911	0	1.11524163568773	0	33.8289962825279	0	0	0	2.23048327137546	0	7.80669144981413	2.97397769516729	0	4.46096654275093	35.6877323420074	0.371747211895911	0	0	0	0	0.371747211895911	0	0
664	682	"Derput"	57.03333	124.11667	310	"AWI"	310	5416	6521	6001	0	7.30769230769231	0.384615384615385	0	3.07692307692308	0	40	0	0	0	5.38461538461539	2.69230769230769	7.30769230769231	2.30769230769231	0	1.92307692307692	28.4615384615385	1.15384615384615	0	0	0	0	0	0	0
664	682	"Derput"	57.03333	124.11667	320	"AWI"	320	5682	6718	6240	0	7.03125	0	0	1.3671875	0	32.2265625	0	0	0	0.5859375	0	5.46875	1.953125	0	10.7421875	40.234375	0.390625	0	0	0	0	0	0	0
664	682	"Derput"	57.03333	124.11667	330	"AWI"	330	5946	6902	6472	0	14	0.25	0	1.5	0	44.5	0	0	0	7.75	0.25	11.5	0.5	0	3	14.25	2.5	0	0	0	0	0	0	0
664	682	"Derput"	57.03333	124.11667	340	"AWI"	340	6238	7073	6710	0	9.6234309623431	0	0	2.09205020920502	0	65.6903765690377	0	0	0	0.836820083682008	0	7.11297071129707	1.25523012552301	0	1.67364016736402	11.7154811715481	0	0	0	0	0	0	0	0
664	682	"Derput"	57.03333	124.11667	350	"AWI"	350	6524	7234	6942	0	6.94980694980695	0	0	0.386100386100386	1.15830115830116	45.5598455598456	0	0.386100386100386	0	8.10810810810811	1.15830115830116	3.08880308880309	1.93050193050193	0	0	27.027027027027	3.47490347490348	0	0	0	0	0.386100386100386	0	0.386100386100386
664	682	"Derput"	57.03333	124.11667	360	"AWI"	360	6846	7384	7176	0	7.76053215077605	0.443458980044346	0.221729490022173	1.99556541019956	0	47.2283813747228	0	0	0	16.4079822616408	1.55210643015521	7.31707317073171	1.77383592017738	0	0	14.6341463414634	0.221729490022173	0	0	0	0	0.221729490022173	0	0.221729490022173
664	682	"Derput"	57.03333	124.11667	370	"AWI"	370	7211	7607	7415	0	6.71296296296296	0	0	0	0	56.0185185185185	0	0	0	2.08333333333333	1.38888888888889	8.10185185185185	2.77777777777778	0	0.462962962962963	19.9074074074074	1.15740740740741	0	0	0	0	1.15740740740741	0	0.231481481481481
664	682	"Derput"	57.03333	124.11667	380	"AWI"	380	7450	8232	7756	0	0	0.427350427350427	0.427350427350427	0.427350427350427	0	50.4273504273504	0	0	0	1.28205128205128	4.7008547008547	5.98290598290598	2.56410256410256	0	2.99145299145299	29.9145299145299	0.427350427350427	0	0	0	0	0	0	0.427350427350427
664	682	"Derput"	57.03333	124.11667	390	"AWI"	390	7711	8715	8147	0	0	0.43859649122807	0	0.87719298245614	0	53.5087719298246	0	0	0	3.07017543859649	1.75438596491228	11.4035087719298	4.3859649122807	0	1.75438596491228	21.9298245614035	0.87719298245614	0	0	0	0	0	0	0
664	682	"Derput"	57.03333	124.11667	400	"AWI"	400	8002	9105	8541	0	6.06060606060606	0.336700336700337	0	2.69360269360269	0	59.5959595959596	1.01010101010101	0	0	8.41750841750842	0.673400673400673	5.72390572390572	2.02020202020202	0	1.34680134680135	11.4478114478114	0.673400673400673	0	0	0	0	0	0	0
664	682	"Derput"	57.03333	124.11667	410	"AWI"	410	8367	9461	8927	0	8.02675585284281	0	0.334448160535117	2.0066889632107	0	56.5217391304348	0	0	0	8.02675585284281	0	15.0501672240803	1.67224080267559	0	1.00334448160535	6.02006688963211	0.334448160535117	0	0	0	0	0.668896321070234	0	0.334448160535117
664	682	"Derput"	57.03333	124.11667	420	"AWI"	420	8768	9780	9321	0	10.455764075067	0.536193029490617	0.804289544235925	1.07238605898123	0	47.9892761394102	0	0	0	5.36193029490617	0	5.63002680965147	5.36193029490617	0	1.87667560321716	19.0348525469169	1.07238605898123	0	0	0	0	0.536193029490617	0	0.268096514745308
664	682	"Derput"	57.03333	124.11667	430	"AWI"	430	9217	10040	9636	0	0	0	0	0.342465753424658	0	10.1027397260274	0	0	0	47.4315068493151	0	1.88356164383562	1.54109589041096	0	1.1986301369863	36.1301369863014	1.36986301369863	0	0	0	0	0	0	0
664	682	"Derput"	57.03333	124.11667	440	"AWI"	440	9568	10246	9842	0	0	0.186915887850467	0	1.30841121495327	0	35.1401869158879	0	0	0	34.5794392523364	0.186915887850467	4.85981308411215	2.42990654205607	0	1.30841121495327	19.2523364485981	0.560747663551402	0	0	0	0.186915887850467	0	0	0
664	682	"Derput"	57.03333	124.11667	450	"AWI"	450	9751	10715	10132	0	0	0.36101083032491	0	1.44404332129964	0	45.8483754512635	0	0	0	20.9386281588448	0.36101083032491	7.5812274368231	3.6101083032491	0	1.44404332129964	14.8014440433213	2.88808664259928	0	0	0	0	0.72202166064982	0	0
664	682	"Derput"	57.03333	124.11667	460	"AWI"	460	9956	11134	10427	0.303951367781155	4.25531914893617	0	0.303951367781155	1.21580547112462	0	40.1215805471125	0	0.60790273556231	0.303951367781155	20.6686930091185	0.303951367781155	6.0790273556231	2.43161094224924	0	0.60790273556231	13.0699088145897	6.99088145896657	0	0	0	0	1.82370820668693	0	0.911854103343465
664	682	"Derput"	57.03333	124.11667	470	"AWI"	470	10164	11538	10729	0	0	0	0	1.34529147982063	0	50.6726457399103	0	0.448430493273543	0	9.86547085201794	0.448430493273543	13.9013452914798	3.1390134529148	0	0.448430493273543	14.7982062780269	3.1390134529148	0	0	0	0	1.34529147982063	0	0.448430493273543
664	682	"Derput"	57.03333	124.11667	480	"AWI"	480	10382	11925	11037	0	19.1176470588235	0.245098039215686	0.245098039215686	0.490196078431373	0	58.0882352941177	0	0	0	1.96078431372549	0	8.33333333333333	1.22549019607843	0.245098039215686	0	8.82352941176471	0.245098039215686	0	0.245098039215686	0	0.245098039215686	0.490196078431373	0	0
664	682	"Derput"	57.03333	124.11667	490	"AWI"	490	10621	12315	11337	0	17.8743961352657	0	0	1.44927536231884	0	61.3526570048309	0	0	0	4.34782608695652	0	9.66183574879227	3.86473429951691	0	0.483091787439614	0	0.966183574879227	0	0	0	0	0	0	0
664	682	"Derput"	57.03333	124.11667	500	"AWI"	500	10853	12672	11629	0	0	0	0.865800865800866	1.73160173160173	0	68.3982683982684	0	0.432900432900433	0	3.46320346320346	0.865800865800866	13.8528138528139	3.46320346320346	0	0	0	5.19480519480519	0	0	0	0	1.2987012987013	0	0.432900432900433
664	682	"Derput"	57.03333	124.11667	510	"AWI"	510	11097	13065	11933	0	0	0	0	0	0	84.5238095238095	0	0	0	1.19047619047619	0	11.3095238095238	0.595238095238095	0	1.19047619047619	0	0.595238095238095	0	0	0	0	0.595238095238095	0	0
664	682	"Derput"	57.03333	124.11667	520	"AWI"	520	11326	13423	12237	0	31.1740890688259	0	0	1.21457489878543	0	44.5344129554656	0	0.404858299595142	0	7.28744939271255	0.404858299595142	8.90688259109312	0.809716599190283	0.404858299595142	0.404858299595142	0	3.23886639676113	0	0	0	0	0.809716599190283	0	0.404858299595142
664	682	"Derput"	57.03333	124.11667	530	"AWI"	530	11566	13784	12526	0	23.2638888888889	0	0.347222222222222	1.73611111111111	0.347222222222222	53.8194444444444	0	0.347222222222222	0	1.73611111111111	0.347222222222222	5.20833333333333	1.38888888888889	0	0.347222222222222	7.98611111111111	1.04166666666667	0	0.347222222222222	0	0	1.73611111111111	0	0
664	682	"Derput"	57.03333	124.11667	540	"AWI"	540	11817	14135	12835	0	0	0	0	1.09489051094891	0	64.2335766423358	0	0.364963503649635	0	2.18978102189781	1.82481751824817	11.6788321167883	2.18978102189781	0.364963503649635	0	13.1386861313869	1.45985401459854	0.364963503649635	0.72992700729927	0	0	0	0	0.364963503649635
