"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cyperaceae"	"Ericales"	"Juniperus"	"Onagraceae"	"Picea"	"Poaceae"	"Polygonaceae"	"Populus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Thalictrum"
992	1024	"Headwaters Lake"	67.93333	-155.05	118	"AWI"	118	5034	6188	5592	44.1077441077441	2.35690235690236	0	36.026936026936	0	0	0	11.1111111111111	1.01010101010101	0	0	2.35690235690236	1.34680134680135	0.336700336700337	0	0	0	0	1.34680134680135	0
992	1024	"Headwaters Lake"	67.93333	-155.05	130	"AWI"	130	5527	6678	6096	39.8671096345515	1.32890365448505	0	32.5581395348837	0	0	0	15.9468438538206	1.66112956810631	0	0	3.98671096345515	2.99003322259136	0	0	0	0	0	1.32890365448505	0.332225913621262
992	1024	"Headwaters Lake"	67.93333	-155.05	142	"AWI"	142	6037	7164	6595	39.8089171974522	1.59235668789809	0	42.3566878980892	0	0	0.318471337579618	10.1910828025478	0.955414012738854	0	0	1.91082802547771	1.27388535031847	0	0	0	0	0	1.59235668789809	0
992	1024	"Headwaters Lake"	67.93333	-155.05	150	"AWI"	150	6399	7464	6919	50.3125	0.625	0	34.0625	0	0.3125	0.625	10.625	0.625	0	0	0.3125	1.25	0	0	0	0	0	1.25	0
992	1024	"Headwaters Lake"	67.93333	-155.05	162	"AWI"	162	6985	7923	7411	48.6928104575163	0.326797385620915	0	39.5424836601307	0	0	0	6.20915032679739	0.980392156862745	0	0	2.28758169934641	0.980392156862745	0	0	0	0	0	0.980392156862745	0
992	1024	"Headwaters Lake"	67.93333	-155.05	170	"AWI"	170	7427	8240	7730	36.6336633663366	0.66006600660066	0	39.6039603960396	0	0	0	17.4917491749175	1.32013201320132	0.33003300330033	0	0.33003300330033	1.32013201320132	0	0	0	0	0	2.31023102310231	0
992	1024	"Headwaters Lake"	67.93333	-155.05	182	"AWI"	182	7989	9115	8444	3.25732899022801	2.60586319218241	0	73.2899022801303	0	0	0	13.0293159609121	0	0	0	1.62866449511401	2.60586319218241	0.325732899022801	0	0	0	0	3.25732899022801	0
992	1024	"Headwaters Lake"	67.93333	-155.05	190	"AWI"	190	8373	9733	8970	0.677966101694915	1.35593220338983	0	71.1864406779661	0	0	0.677966101694915	17.6271186440678	1.01694915254237	1.01694915254237	0	0.677966101694915	2.3728813559322	0	0	0	0	0	3.05084745762712	0.338983050847458
992	1024	"Headwaters Lake"	67.93333	-155.05	198	"AWI"	198	8808	10297	9502	1.34228187919463	2.68456375838926	0	77.5167785234899	0	0	0	11.744966442953	0.671140939597315	0	0	0	1.34228187919463	0	0	0	0	0	4.69798657718121	0
992	1024	"Headwaters Lake"	67.93333	-155.05	206	"AWI"	206	9296	10853	10033	1.65562913907285	2.64900662251656	0	76.4900662251656	0	0	0	9.93377483443709	1.65562913907285	0	0	0	1.98675496688742	0	1.32450331125828	0	0	0	4.3046357615894	0
992	1024	"Headwaters Lake"	67.93333	-155.05	218	"AWI"	218	10019	11646	10823	0	0.643086816720257	0	90.3536977491961	0	0	0	5.14469453376206	0.321543408360129	0	0	0	1.92926045016077	0	0	0	0	0	1.60771704180064	0
992	1024	"Headwaters Lake"	67.93333	-155.05	226	"AWI"	226	10547	12125	11351	0	1.66112956810631	0	76.0797342192691	0	0	0	14.2857142857143	0.996677740863787	0	0	0	2.32558139534884	0	0	0	0	0	4.65116279069767	0
992	1024	"Headwaters Lake"	67.93333	-155.05	234	"AWI"	234	11102	12575	11873	0	2.7972027972028	0	59.4405594405594	0.699300699300699	0	0	20.979020979021	1.04895104895105	0	0	0	5.94405594405594	0.699300699300699	0	0	0	0.699300699300699	6.99300699300699	0.699300699300699
992	1024	"Headwaters Lake"	67.93333	-155.05	242	"AWI"	242	11650	13037	12404	0	2.6578073089701	0	63.1229235880399	0	0	0.664451827242525	16.9435215946844	0.996677740863787	0	0	0	6.64451827242525	0.664451827242525	0	0.332225913621262	0	0.332225913621262	7.30897009966777	0.332225913621262
992	1024	"Headwaters Lake"	67.93333	-155.05	250	"AWI"	250	12249	13455	12919	1.29032258064516	0.32258064516129	0	75.8064516129032	0	0	0	16.4516129032258	0.32258064516129	0	0	0	1.61290322580645	0	0	0	0	0.32258064516129	3.87096774193548	0
992	1024	"Headwaters Lake"	67.93333	-155.05	258	"AWI"	258	12924	13854	13434	0	1.71232876712329	0	35.6164383561644	0	0	0.684931506849315	37.3287671232877	0.684931506849315	0	0.342465753424658	0	10.958904109589	0	0	0	0	0	12.6712328767123	0
992	1024	"Headwaters Lake"	67.93333	-155.05	262	"AWI"	262	13173	14108	13657	0.354609929078014	4.60992907801418	0	23.0496453900709	0	0	0	36.1702127659575	0.709219858156028	1.06382978723404	0	0	8.15602836879433	0.354609929078014	1.77304964539007	0	0	0.709219858156028	22.6950354609929	0.354609929078014
