"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Larix"	"Myrica"	"Onagraceae"	"Picea"	"Pinus"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Thalictrum"	"Tsuga"	"Ulmus"
758	777	"Eagle Lake"	53.23333	-58.55	960	"AWI"	960	2974	3816	3475	2.26700251889169	0	0	0	0	0	8.81612090680101	0.251889168765743	0	0	0	0.251889168765743	0	0	0	0	0	1.25944584382872	0	0	0	87.1536523929471	0	0	0	0	0	0	0	0	0	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	980	"AWI"	980	3538	4279	3862	3.47003154574132	0	0	0	0.315457413249211	0	9.77917981072555	0	0	0	0	0	0	0	0	0	0.315457413249211	13.5646687697161	0	0	0	71.2933753943218	0	0.315457413249211	0.315457413249211	0.315457413249211	0	0	0	0	0.315457413249211	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	990	"AWI"	990	3659	4491	4031	3.47826086956522	0	0	0	0	0	8.11594202898551	0	0	0	0	0	0	0	0	0.579710144927536	0	7.82608695652174	0	0	0	79.7101449275362	0	0	0	0.289855072463768	0	0	0	0	0	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1000	"AWI"	1000	3790	4686	4200	4.13625304136253	0	0	0	0	0	9.7323600973236	0	0	0	0	0.97323600973236	0	0	0	0	0	12.6520681265207	0	0.24330900243309	0	72.2627737226277	0	0	0	0	0	0	0	0	0	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1020	"AWI"	1020	4086	5044	4555	4.6583850931677	0	0	0	0.62111801242236	0	6.83229813664596	0	0	0	0	1.5527950310559	0	0	0	0	0.31055900621118	6.2111801242236	0	0	0	78.2608695652174	0	0.62111801242236	0	0.31055900621118	0	0	0	0	0.31055900621118	0.31055900621118	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1030	"AWI"	1030	4243	5224	4729	3.8659793814433	0	0	0	0	0	3.60824742268041	0	0	0	0	0.515463917525773	0	0	0	0	0	1.03092783505155	0.257731958762887	0	0	90.4639175257732	0	0	0	0	0	0	0	0	0	0	0	0	0.257731958762887
758	777	"Eagle Lake"	53.23333	-58.55	1040	"AWI"	1040	4398	5381	4904	1.65745856353591	0	0	0	0	0	6.62983425414365	0	0	0	0	1.38121546961326	0	0	0	0	0	7.73480662983425	0	0	0	82.3204419889503	0	0	0.276243093922652	0	0	0	0	0	0	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1050	"AWI"	1050	4586	5540	5081	6.66666666666667	0	1.9047619047619	0	0	0	10	0	0	0	0	0.952380952380952	0	0	0	0	0	7.14285714285714	0.476190476190476	0	0	72.3809523809524	0	0.238095238095238	0	0	0	0	0	0	0	0	0	0	0.238095238095238
758	777	"Eagle Lake"	53.23333	-58.55	1060	"AWI"	1060	4758	5687	5267	6.41399416909621	0	0.87463556851312	0	0	0	16.6180758017493	0	0	0.291545189504373	0	0.583090379008746	0	0	0	0.291545189504373	0.291545189504373	8.7463556851312	0	0	0	62.9737609329446	2.33236151603499	0	0.291545189504373	0	0.291545189504373	0	0	0	0	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1070	"AWI"	1070	4994	5842	5440	3.95778364116095	0	0	0	0	0	5.80474934036939	0	0	0	0	0	0	0	0	0	0	3.95778364116095	0.79155672823219	0	0	85.4881266490765	0	0	0	0	0	0	0	0	0	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1080	"AWI"	1080	5135	6052	5602	3.23325635103926	0	0	0	0	0	8.08314087759815	0	0	0	0	0.46189376443418	0	0	0	0	0	9.46882217090069	0	0.23094688221709	0	77.5981524249423	0	0.46189376443418	0	0	0.46189376443418	0	0	0	0	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1090	"AWI"	1090	5280	6257	5777	3.54767184035477	0	0	0	0	0	7.98226164079823	0	0	0	0	0.443458980044346	0	0	0	0.221729490022173	0.221729490022173	3.10421286031042	0	0	0	84.2572062084257	0	0	0	0	0	0	0	0	0.221729490022173	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1100	"AWI"	1100	5454	6445	5944	6.68449197860963	0	7.75401069518717	0	0	0	17.9144385026738	0	0	0	0	2.13903743315508	0.267379679144385	0	0	0.267379679144385	0	14.1711229946524	0	0	0	47.5935828877005	2.94117647058824	0	0	0	0	0	0	0	0.267379679144385	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1115	"AWI"	1115	5711	6680	6210	13.2231404958678	0	4.6831955922865	0	0.550964187327824	0	20.9366391184573	0	0	0	0	1.10192837465565	0	0	0	0	0	9.64187327823691	0.275482093663912	0	0	48.7603305785124	0	0.275482093663912	0	0	0	0.275482093663912	0	0	0	0	0	0	0.275482093663912
758	777	"Eagle Lake"	53.23333	-58.55	1120	"AWI"	1120	5777	6779	6298	20.3571428571429	0	0	0	0	0	34.2857142857143	0.714285714285714	0	0	0	1.78571428571429	0	0	0	0	0	11.4285714285714	0	0	0	31.0714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0.357142857142857
758	777	"Eagle Lake"	53.23333	-58.55	1125	"AWI"	1125	5879	6840	6385	18.3391003460208	0	0	0.346020761245675	0.69204152249135	0	32.5259515570934	0	0	0	0	2.07612456747405	0	0	0	0.69204152249135	0	9.68858131487889	0.346020761245675	0	0	33.9100346020761	0	0.346020761245675	0	0	0	0	0	0	1.03806228373702	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1130	"AWI"	1130	5949	6934	6477	29.045643153527	0	0	0	0	0	13.6929460580913	0	0	0	0	1.2448132780083	0	0	0	0	0	3.59612724757953	0	0	0	51.0373443983402	0	0.276625172890733	0	0.691562932226833	0	0	0	0	0.4149377593361	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1135	"AWI"	1135	6075	6983	6561	22.0064724919094	0	0	0	0.323624595469256	0	26.537216828479	0	0	0	0	2.9126213592233	0	0	0	0	0	18.4466019417476	0	0	0	27.831715210356	0	0.647249190938511	0	0.323624595469256	0	0	0	0	0.647249190938511	0	0	0	0.323624595469256
758	777	"Eagle Lake"	53.23333	-58.55	1140	"AWI"	1140	6160	7061	6645	22.8295819935691	0	0	0	0	0	18.3279742765273	0	0	0	0	4.5016077170418	0	0	0	0.321543408360129	0.643086816720257	19.6141479099678	0	0	0	28.6173633440514	4.5016077170418	0.321543408360129	0	0	0	0	0	0	0	0	0	0.321543408360129	0
758	777	"Eagle Lake"	53.23333	-58.55	1145	"AWI"	1145	6285	7118	6731	35.8490566037736	0	0	0.314465408805031	0	0	17.6100628930818	0	0	0	0	0.628930817610063	0	0	0	0.314465408805031	0	11.3207547169811	0	0	0	32.7044025157233	0	0	0	0	0	0	0	0	0.943396226415094	0	0	0	0.314465408805031
758	777	"Eagle Lake"	53.23333	-58.55	1150	"AWI"	1150	6372	7211	6820	31.3974591651543	0	0	0	0.181488203266788	0	11.4337568058076	0	0	0.181488203266788	0	0.362976406533575	0	0	0	0.544464609800363	0	11.070780399274	0	0	0	44.1016333938294	0	0.362976406533575	0	0.181488203266788	0	0	0	0	0.181488203266788	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1155	"AWI"	1155	6513	7262	6901	30.1994301994302	0	0	0	0.284900284900285	0	17.9487179487179	0	0	0	0	0	0	0	0	0.284900284900285	0	11.965811965812	0	0	0	33.6182336182336	0	2.84900284900285	0	0.854700854700855	0	0	0	0	1.99430199430199	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1160	"AWI"	1160	6598	7343	6986	3.57142857142857	0	0	0	0	0	16.5584415584416	0.324675324675325	0	0	0	1.62337662337662	0	0	0	0	0.649350649350649	33.7662337662338	0	0	0	42.2077922077922	0	1.2987012987013	0	0	0	0	0	0	0	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1165	"AWI"	1165	6790	7397	7063	13.8339920948617	0	0	0	0	0	12.2529644268775	0	0.395256916996047	0	0	1.18577075098814	0	0	0	0.395256916996047	0	10.6719367588933	0	0	0	59.6837944664032	0	0.395256916996047	0	0	0	0	0	0	0.790513833992095	0	0.395256916996047	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1170	"AWI"	1170	6892	7472	7148	0.689655172413793	0	0	0	0	0	33.7931034482759	0	0	0	0	2.06896551724138	0	0	0	0	0	19.3103448275862	0	0	0	43.448275862069	0	0	0	0	0.689655172413793	0	0	0	0	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1175	"AWI"	1175	7029	8027	7395	1.85185185185185	0	0	0	0	0	26.8518518518519	0	0	0	0	0.925925925925926	0	0	0	0	0	3.7037037037037	0	0.925925925925926	0	63.8888888888889	0	1.85185185185185	0	0	0	0	0	0	0	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1180	"AWI"	1180	7100	8786	7628	4.25531914893617	0	0	0	0	0	37.7659574468085	0.531914893617021	0	0	0	3.19148936170213	0	0	0	0	3.19148936170213	21.2765957446809	0	0	0	17.5531914893617	2.12765957446809	4.25531914893617	0	0.531914893617021	3.19148936170213	0	0	0	2.12765957446809	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1185	"AWI"	1185	7275	9083	7910	0.836820083682008	0	0	0	0	0	35.9832635983264	0	0	0.836820083682008	0	5.02092050209205	0	0	0	0	0.418410041841004	7.53138075313808	0	0	0	47.6987447698745	0	0.418410041841004	0	0	0	0	0	0	1.25523012552301	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1190	"AWI"	1190	7365	9574	8179	0	0	0	0	0.5	0	55	0	0	0	0	4	0	0	0	0	0	8.5	0	0.5	0	20.5	0	4	0	1.5	0.5	0	0	0	5	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1230	"AWI"	1230	9082	11853	10486	3.26086956521739	0	0	0	0	0	48.9130434782609	0	0	0	0	9.78260869565217	0	0	0	0	10.8695652173913	0	0	0	0	2.17391304347826	0	7.60869565217391	0	0	0	0	0	0	17.3913043478261	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1240	"AWI"	1240	9597	12270	11056	0.401606425702811	0	0	0	0.803212851405622	0	42.9718875502008	0	0	0	0	20.8835341365462	0	0	0	0	0.401606425702811	6.02409638554217	0	0	0	14.4578313253012	0	5.62248995983936	0	0	0	0	0	0	8.43373493975904	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1250	"AWI"	1250	10249	12657	11630	0.840336134453782	0	0	0	0	0	68.9075630252101	0	0	0	0	8.40336134453782	0	0	0	0	11.7647058823529	0	0	0	0	0.840336134453782	0	4.20168067226891	0	0	0	0	0	0	5.04201680672269	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1255	"AWI"	1255	10738	12790	11887	0	0	0	0	0.549450549450549	0	55.4945054945055	0	0	0.274725274725275	0	6.04395604395604	0	0	0	0	0	23.9010989010989	0	0	0	5.76923076923077	0	1.0989010989011	0	0	0	0	0	0	6.86813186813187	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1260	"AWI"	1260	11052	13033	12156	0	0	0	0	0.617283950617284	0	51.5432098765432	0	0	0.308641975308642	0	7.09876543209876	0	0	0	0	0.925925925925926	25.6172839506173	0	0	0	5.24691358024691	0	2.77777777777778	0	0	0.308641975308642	0	0.308641975308642	0	5.24691358024691	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1265	"AWI"	1265	11279	13402	12401	0	0	0	0.277008310249307	0.277008310249307	0	53.185595567867	0	0	0.277008310249307	0	6.64819944598338	0	0	0.277008310249307	0	0.554016620498615	21.0526315789474	0	0	0.277008310249307	4.70914127423823	0	2.49307479224377	0	0.277008310249307	0	0	0	0	9.14127423822715	0	0.554016620498615	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1270	"AWI"	1270	11399	13979	12631	7.69230769230769	0	0	0	0	0	53.8461538461538	0	0	0	0	7.69230769230769	0	0	0	0	7.69230769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	23.0769230769231	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1275	"AWI"	1275	11575	14273	12873	0	0	0	0	1.15384615384615	0	60	0	0	0	0	9.23076923076923	0	0	0	0	0.384615384615385	2.69230769230769	0	0	0	6.92307692307692	0	2.69230769230769	0	0	0.769230769230769	0.769230769230769	1.53846153846154	0	13.8461538461538	0	0	0	0
758	777	"Eagle Lake"	53.23333	-58.55	1280	"AWI"	1280	11704	14789	13097	0	0	0	0	1.19521912350598	0	56.9721115537849	0	0	0.796812749003984	0	8.76494023904383	0.398406374501992	4.7808764940239	0	0	0	1.19521912350598	0.796812749003984	0	0	7.17131474103586	0	6.77290836653386	0	0.796812749003984	0.398406374501992	0	0	0	9.9601593625498	0	0	0	0
