"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Bursera"	"Carya"	"Caryophyllaceae"	"Celtis"	"Cupressus"	"Cyperaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juglans"	"Liliaceae"	"Liquidambar"	"Malvaceae"	"Melastomataceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rumex"	"Salix"	"Santalaceae"	"Thalictrum"	"Ulmus"
349	357	"Chalco Lake"	19.5	-99	418	"AWI"	418	15308	17735	16575	0	2.74914089347079	0	0.687285223367698	0.343642611683849	12.3711340206186	0	1.3745704467354	0	0	0	0	4.81099656357388	26.1168384879725	0	0	2.40549828178694	0	0	0	0	0	3.78006872852234	37.1134020618557	0.343642611683849	0.343642611683849	1.3745704467354	0	3.78006872852234	0	2.06185567010309	0	0	0.343642611683849	0
349	357	"Chalco Lake"	19.5	-99	428	"AWI"	428	15579	17872	16793	0	1.59151193633952	1.59151193633952	0	1.3262599469496	9.54907161803713	0	1.3262599469496	0	0	3.71352785145889	0	1.3262599469496	36.604774535809	0	1.59151193633952	0.795755968169761	0	0	0	0	0	4.77453580901857	28.9124668435013	0	1.06100795755968	0	0	5.30503978779841	0	0.530503978779841	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	438	"AWI"	438	15767	18075	17017	0	2.94117647058824	0	0	0	16.9117647058824	0	1.47058823529412	0	0	0	0	3.67647058823529	44.1176470588235	0	0	1.47058823529412	0	0	0	0	0	2.94117647058824	21.3235294117647	0	2.20588235294118	0	0	2.94117647058824	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	448	"AWI"	448	15910	18360	17228	0	8.33333333333333	0.925925925925926	0	0.925925925925926	0	0	2.77777777777778	0	0	0.925925925925926	0	0.925925925925926	6.48148148148148	0	0	2.77777777777778	1.85185185185185	0	0	0	0	0.925925925925926	60.1851851851852	0	1.85185185185185	0	0	11.1111111111111	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	458	"AWI"	458	16107	18499	17389	0	3.45911949685535	0.943396226415094	1.25786163522013	1.57232704402516	0	0	0.314465408805031	0	0	1.25786163522013	0	5.66037735849057	30.5031446540881	0	0	1.57232704402516	0	0	0	0	0	0	40.8805031446541	0	5.34591194968553	0	0	5.9748427672956	0	0.943396226415094	0.314465408805031	0	0	0
349	357	"Chalco Lake"	19.5	-99	468	"AWI"	468	16250	18671	17554	0	4.32692307692308	0.480769230769231	0	1.92307692307692	0	0	0	0	0	0.480769230769231	0	3.84615384615385	23.5576923076923	0	0	0.480769230769231	0	0	0	0	0	0	54.8076923076923	0	2.88461538461538	0	0	5.76923076923077	0	0	0	0	1.44230769230769	0
349	357	"Chalco Lake"	19.5	-99	478	"AWI"	478	16409	18863	17716	0	3.84615384615385	1.92307692307692	0	1.92307692307692	0	0	0	0	0	1.92307692307692	0	11.5384615384615	30.7692307692308	0	0	3.84615384615385	0	0	0	0	0	0	32.6923076923077	0	5.76923076923077	3.84615384615385	0	1.92307692307692	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	488	"AWI"	488	16603	18998	17877	0	6.97674418604651	1.74418604651163	1.16279069767442	2.32558139534884	0	0	0	0	0	0	0	9.30232558139535	15.1162790697674	0	0	5.81395348837209	0	0	0	0	0	0.581395348837209	51.1627906976744	0	1.74418604651163	0	0	4.06976744186047	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	498	"AWI"	498	16717	19182	18045	0	6.52173913043478	1.44927536231884	0	2.17391304347826	0	0	1.44927536231884	0	0.72463768115942	0.72463768115942	0	2.17391304347826	35.5072463768116	0	0	0	0	0	0	0	0	0	33.3333333333333	0	5.07246376811594	0	0	10.8695652173913	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	508	"AWI"	508	16917	19328	18212	0.574712643678161	4.59770114942529	1.14942528735632	0	2.8735632183908	0	0	0	0	0	0	0	4.59770114942529	20.1149425287356	0	0	2.29885057471264	0	0	0	0	0	0.574712643678161	49.4252873563218	0	4.59770114942529	0	0	8.62068965517241	0	0	0	0	0.574712643678161	0
349	357	"Chalco Lake"	19.5	-99	518	"AWI"	518	17122	19447	18386	0	6.18556701030928	1.03092783505155	0	2.40549828178694	0	0	0.687285223367698	0	0	0	0	6.52920962199313	49.1408934707904	0	0	0	0	0	0	0	0	0.687285223367698	27.4914089347079	0	2.74914089347079	0.343642611683849	0	2.74914089347079	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	528	"AWI"	528	17265	19613	18563	0	6.8259385665529	0.68259385665529	0	0.341296928327645	0	0	0.68259385665529	0	0	0	0	6.8259385665529	42.320819112628	0	0	0.341296928327645	0	0	0	0	0	0.341296928327645	30.3754266211604	0	5.80204778156997	0	0	4.77815699658703	0	0.68259385665529	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	538	"AWI"	538	17494	19731	18729	0	11.6040955631399	0.341296928327645	0.341296928327645	1.36518771331058	0	0	0.341296928327645	0	0	0	0	9.89761092150171	20.1365187713311	0	0	0.68259385665529	0	0	0	0	0	0	30.0341296928328	0	12.2866894197952	0	0	11.6040955631399	0	1.02389078498294	0	0	0.341296928327645	0
349	357	"Chalco Lake"	19.5	-99	548	"AWI"	548	17660	19844	18896	0.277777777777778	12.7777777777778	0.833333333333333	0.277777777777778	2.77777777777778	0	0	0	0	0	0.555555555555556	0	8.33333333333333	11.9444444444444	0	0	0.555555555555556	0	0.277777777777778	0	0	0	0	45	0	6.38888888888889	0	0	9.44444444444444	0	0.555555555555556	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	558	"AWI"	558	17811	20008	19068	0	16.6101694915254	1.35593220338983	0.338983050847458	1.35593220338983	0	0	1.01694915254237	0	0	0	0	13.2203389830508	11.5254237288136	0	0	0	0	2.3728813559322	0	0	0	0.677966101694915	27.4576271186441	0	13.2203389830508	0	0	8.8135593220339	0.677966101694915	0	0	0.677966101694915	0.677966101694915	0
349	357	"Chalco Lake"	19.5	-99	563	"AWI"	563	17948	20041	19154	0.465116279069767	12.5581395348837	0.930232558139535	0.465116279069767	4.65116279069767	2.7906976744186	0	0.930232558139535	0	0	0	0	11.6279069767442	10.2325581395349	0	0	0	0	9.30232558139535	0	0	0	0	27.4418604651163	0	10.6976744186047	0	0	6.97674418604651	0	0.465116279069767	0	0.465116279069767	0	0
349	357	"Chalco Lake"	19.5	-99	568	"AWI"	568	18076	20085	19234	0.278551532033426	12.8133704735376	0.835654596100279	0	5.01392757660167	0	0	1.39275766016713	0.278551532033426	0	0	0	4.17827298050139	9.74930362116992	0	0	0.278551532033426	0	0	0	0	0	0	43.7325905292479	0	11.4206128133705	0	0	9.74930362116992	0	0	0	0.278551532033426	0	0
349	357	"Chalco Lake"	19.5	-99	573	"AWI"	573	18169	20134	19318	0	12.987012987013	1.2987012987013	0	1.2987012987013	0	0	6.49350649350649	0	0	0	0	5.19480519480519	11.6883116883117	0	0	0	0	0	0	0	0	1.2987012987013	45.4545454545455	0	5.19480519480519	0	0	9.09090909090909	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	618	"AWI"	618	19246	20614	20050	0	14.070351758794	3.51758793969849	0	3.01507537688442	0	0	0	0	0	0	0	1.00502512562814	9.04522613065327	0	0	0	0	0	0	0	0	0	47.7386934673367	0.50251256281407	12.5628140703518	0	0	8.04020100502512	0	0.50251256281407	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	628	"AWI"	628	19582	20685	20192	0	14.336917562724	12.9032258064516	0	2.5089605734767	0	0	0.716845878136201	0	0	0	0	7.52688172043011	1.0752688172043	0	0	0	0	0	0	0	0	0	35.84229390681	0	11.1111111111111	0	0	12.9032258064516	0	1.0752688172043	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	633	"AWI"	633	19716	20743	20268	0	14.0625	4.6875	1.5625	1.5625	0	0	0	0	0	0	0	2.08333333333333	10.9375	0	0	0	0	0	0	0	1.04166666666667	0	35.4166666666667	0	14.0625	0	0	12.5	0	2.08333333333333	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	638	"AWI"	638	19804	20808	20349	0	5.66037735849057	0	0	0.943396226415094	0	0	0	0	0	0.943396226415094	0	11.3207547169811	29.2452830188679	0	0	0	0	0	0	0	6.60377358490566	0	23.5849056603774	0	12.2641509433962	0	0	7.54716981132075	0	1.88679245283019	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	648	"AWI"	648	20023	20934	20481	0	2.89855072463768	0.483091787439614	1.44927536231884	0	0	0	1.93236714975845	0	0	0	0	5.31400966183575	0	72.9468599033817	0	0	0	0	0	0	1.44927536231884	0	2.41545893719807	0	1.93236714975845	0	0	9.17874396135266	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	658	"AWI"	658	20195	21086	20603	0	11.5384615384615	4.61538461538462	2.30769230769231	2.30769230769231	0	0	0.769230769230769	0	0	0	0.769230769230769	3.07692307692308	10	0.769230769230769	0	0.769230769230769	0	0	0	0	0	0	39.2307692307692	0	12.3076923076923	0	0	11.5384615384615	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	663	"AWI"	663	20247	21192	20670	1.10294117647059	6.98529411764706	2.57352941176471	1.10294117647059	4.41176470588235	0	0	0	0	0	0	0	4.04411764705882	15.8088235294118	0	0	0.367647058823529	0	0	0.367647058823529	0	0	0	43.75	0	8.45588235294118	0	0	10.6617647058824	0.367647058823529	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	668	"AWI"	668	20286	21299	20729	0	0.819672131147541	0.819672131147541	0.819672131147541	3.27868852459016	0	0	0	2.45901639344262	0	0	0	3.27868852459016	63.1147540983607	0	0	0.819672131147541	0	0	0	0	0	0	19.672131147541	0	3.27868852459016	0	0	1.63934426229508	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	673	"AWI"	673	20355	21391	20809	0	2.53164556962025	2.53164556962025	0	3.79746835443038	0	0	0	0	0	0	0	1.26582278481013	32.9113924050633	0	0	1.26582278481013	1.26582278481013	0	0	0	0	0	45.5696202531646	0	3.79746835443038	0	0	5.06329113924051	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	678	"AWI"	678	20412	21489	20898	1.30718954248366	9.15032679738562	2.61437908496732	0	5.22875816993464	0	0	0	0.65359477124183	0.65359477124183	0	0	1.96078431372549	43.1372549019608	0	0	0.65359477124183	0	0	0	0	0	0	19.6078431372549	0	5.22875816993464	0	0	9.80392156862745	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	683	"AWI"	683	20459	21643	20980	0.719424460431655	14.3884892086331	5.03597122302158	0.719424460431655	2.15827338129496	0	0	0	0	0	0	0	2.15827338129496	12.2302158273381	0	0	0	0	0.719424460431655	0	0	0	1.43884892086331	38.8489208633094	0	12.9496402877698	0	0	8.63309352517986	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	688	"AWI"	688	20501	21835	21059	0	4.70588235294118	5.88235294117647	0	3.52941176470588	0	0	0	0	0	0	0	3.52941176470588	10.5882352941176	0	0	0	0	0	0	0	0	0	40	0	12.9411764705882	0	0	18.8235294117647	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	693	"AWI"	693	20538	22041	21136	0.746268656716418	7.46268656716418	1.86567164179104	0.373134328358209	5.59701492537313	3.73134328358209	0	0	0	0	0	0	1.11940298507463	2.98507462686567	0	0	0.373134328358209	0	0	0	0	0	0	54.4776119402985	0	6.71641791044776	0.746268656716418	0	13.0597014925373	0.746268656716418	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	698	"AWI"	698	20579	22265	21217	0.72992700729927	4.74452554744525	1.09489051094891	0	2.91970802919708	2.91970802919708	0	0	0	0	0	0	2.55474452554745	7.66423357664234	0.364963503649635	0	0	0	0	0	0	0	0	64.2335766423358	0	2.55474452554745	0	0	10.2189781021898	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	703	"AWI"	703	20653	22328	21304	1.35135135135135	4.05405405405405	0	9.45945945945946	0	0	0	0	0	0	8.10810810810811	0	0	2.7027027027027	0	0	0	0	0	0	0	0	0	62.1621621621622	0	5.40540540540541	1.35135135135135	0	5.40540540540541	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	708	"AWI"	708	20727	22399	21405	0	3.96825396825397	2.38095238095238	7.93650793650794	2.38095238095238	0	0	0	0	0	0.793650793650794	0	3.17460317460317	21.4285714285714	0	0	0	0	0	0.793650793650794	0	0	0	43.6507936507937	0	2.38095238095238	0	0	11.1111111111111	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	713	"AWI"	713	20780	22496	21500	0	3.57142857142857	0	0.892857142857143	0.892857142857143	0	0	0	0	0	0	0	1.78571428571429	57.1428571428571	0	0	0	0	0	0	0	0	0	23.2142857142857	0	3.57142857142857	0	0	8.03571428571429	0	0	0	0	0	0.892857142857143
349	357	"Chalco Lake"	19.5	-99	718	"AWI"	718	20820	22618	21596	0	2.5974025974026	0.432900432900433	0.432900432900433	1.73160173160173	0	0	0	0	0	0.432900432900433	0	0.432900432900433	63.6363636363636	0	0	0	0	0.432900432900433	0	0	0	0	17.7489177489178	0	6.92640692640693	0	0	5.19480519480519	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	728	"AWI"	728	20941	22882	21766	0.301204819277108	3.91566265060241	0.903614457831325	0.903614457831325	0.301204819277108	0	0	0	0.301204819277108	0	0	0	3.31325301204819	63.855421686747	0	0	0	0	0	0	0	0	0	17.4698795180723	0	2.10843373493976	0	0	6.62650602409639	0	0	0	0	0	0
