"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Morus"	"Myrica"	"Nyssa"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
943	973	"Graham Lake"	45.18333	-77.35	868	"AWI"	868	-145	26	-54	31	38	66	8	0	2	102	267	0	0	0	1	0	0	14	7	0	0	1	49	22	2	8	0	3	0	17	2	0	14	21	210	3	18	0	0	29	3	0	0	8	11	2	0	0	3	48	30	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	872	"AWI"	872	-89	214	30	18	19	0	0	0	3	0	251	0	2	1	1	0	0	9	11	0	0	1	50	0	1	22	0	0	0	1	0	0	26	0	351	3	17	0	1	23	0	0	0	26	10	1	0	0	2	67	10	0	1	0
943	973	"Graham Lake"	45.18333	-77.35	876	"AWI"	876	-68	460	110	14	38	36	0	0	2	0	296	0	3	0	0	0	0	7	4	0	0	0	27	13	1	23	1	6	0	36	8	0	24	0	366	1	0	0	2	13	3	0	0	16	0	0	0	0	1	58	11	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	880	"AWI"	880	-19	618	198	10	25	0	0	0	4	0	267	0	1	1	3	1	0	10	0	0	0	0	26	0	1	10	0	7	0	2	1	0	16	0	452	7	0	0	1	38	1	0	0	8	4	0	0	0	2	95	12	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	884	"AWI"	884	26	711	297	16	40	0	0	0	6	0	196	0	8	0	2	4	0	4	14	0	0	0	24	16	0	1	0	4	0	0	0	0	26	0	340	0	0	0	6	44	0	0	0	4	18	10	0	4	2	96	26	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	888	"AWI"	888	57	885	388	13	31	26	1	1	2	0	197	0	4	0	0	0	0	4	2	0	0	0	50	12	0	20	0	8	0	0	7	0	11	0	255	2	0	0	0	41	1	0	0	7	0	0	0	0	0	269	19	0	0	1
943	973	"Graham Lake"	45.18333	-77.35	892	"AWI"	892	146	959	494	16	42	0	1	0	1	0	192	1	2	0	1	1	0	8	3	0	0	0	63	14	0	4	0	1	0	1	0	0	26	0	268	3	0	0	0	34	7	0	0	2	10	2	0	0	4	223	25	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	896	"AWI"	896	203	1087	601	10	36	0	0	0	4	0	224	1	0	0	1	0	0	2	8	0	0	0	87	22	2	10	0	2	0	1	1	0	24	0	251	2	0	0	2	43	2	0	0	6	3	0	0	0	6	185	47	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	898	"AWI"	898	225	1178	650	12	45	0	0	0	4	0	197	0	0	0	0	0	0	4	4	0	0	0	104	20	1	2	0	9	1	8	4	0	13	0	212	5	0	0	1	24	11	0	0	5	0	1	0	0	3	252	18	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	902	"AWI"	902	337	1220	743	9	28	0	2	0	3	0	219	0	2	0	1	0	0	3	9	0	0	0	96	8	0	8	0	4	0	2	0	0	16	11	238	4	0	0	4	32	1	0	0	8	4	1	0	0	0	255	23	0	1	0
943	973	"Graham Lake"	45.18333	-77.35	904	"AWI"	904	374	1248	792	5	51	0	0	0	4	0	146	0	5	0	0	0	0	7	2	0	0	0	101	8	1	5	0	5	0	4	4	0	7	0	180	4	0	0	2	16	1	0	0	7	0	0	0	0	3	370	21	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	908	"AWI"	908	430	1354	884	7	24	0	3	0	1	0	173	0	6	0	0	0	0	5	11	0	1	0	104	13	1	20	0	3	0	4	0	0	26	0	206	1	0	0	0	20	6	0	0	5	0	3	0	0	8	265	34	0	1	0
943	973	"Graham Lake"	45.18333	-77.35	912	"AWI"	912	553	1396	980	6	32	15	0	0	8	0	238	0	1	0	0	0	0	5	11	0	0	0	67	16	0	45	0	4	0	9	24	0	16	7	204	4	0	0	0	18	0	0	0	7	1	2	0	2	10	220	18	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	916	"AWI"	916	618	1457	1080	4	33	17	1	0	1	0	244	0	3	0	0	3	0	3	3	0	0	0	104	11	0	5	0	4	0	2	1	0	9	0	193	5	0	0	0	28	3	0	0	5	1	3	0	1	6	259	30	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	920	"AWI"	920	718	1520	1174	9	42	17	1	0	0	0	199	1	2	0	0	0	0	8	1	0	0	0	111	12	0	14	0	2	0	15	9	0	16	10	172	5	0	0	0	23	3	0	10	5	1	0	0	0	5	266	34	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	924	"AWI"	924	820	1561	1273	5	39	0	0	0	0	0	208	0	4	0	1	0	0	11	1	0	0	0	151	0	0	16	0	2	0	3	0	0	15	0	113	7	0	0	0	54	1	0	0	2	1	1	0	0	3	354	24	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	928	"AWI"	928	884	1629	1372	5	53	31	0	0	8	0	224	0	3	1	0	0	3	9	10	0	0	0	126	10	3	33	3	2	0	20	18	0	6	0	234	1	0	0	0	24	3	0	0	12	1	1	0	0	5	223	43	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	932	"AWI"	932	1144	1660	1452	11	32	0	0	0	2	0	267	0	2	0	0	1	0	7	4	0	0	0	58	8	4	18	0	2	0	0	0	0	14	0	222	4	0	0	1	30	2	0	0	2	0	1	0	0	8	287	17	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	936	"AWI"	936	1349	1705	1539	5	50	14	1	1	0	0	169	0	4	0	0	0	0	2	5	0	0	0	122	22	0	14	0	10	0	0	26	0	16	0	232	6	0	0	0	24	5	0	0	11	3	2	0	0	8	204	30	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	940	"AWI"	940	1534	1796	1644	7	35	19	0	0	3	0	202	0	0	0	0	0	0	2	6	0	0	0	127	20	2	6	0	2	0	1	0	0	22	0	265	4	0	0	3	30	6	0	0	10	3	1	0	0	3	183	28	0	1	0
943	973	"Graham Lake"	45.18333	-77.35	944	"AWI"	944	1589	2038	1752	5	56	0	0	0	4	0	193	0	4	0	0	0	0	7	9	0	0	0	97	23	3	31	0	0	0	1	0	0	15	0	194	5	0	0	1	21	1	0	0	3	1	3	0	0	3	286	22	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	948	"AWI"	948	1613	2388	1852	7	31	0	1	0	3	0	205	0	4	1	0	1	0	5	3	0	0	0	89	15	1	7	0	2	0	2	1	0	16	0	294	5	0	0	1	21	2	0	0	8	0	1	0	0	9	207	33	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	952	"AWI"	952	1697	2478	1979	8	45	27	0	0	2	0	195	0	6	0	0	2	0	13	12	0	0	0	101	14	0	6	0	2	0	3	0	0	14	0	280	4	0	0	0	32	0	0	0	6	3	1	0	0	5	212	32	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	956	"AWI"	956	1739	2600	2098	11	54	20	0	0	2	0	200	0	1	0	0	0	0	8	13	0	0	0	83	14	1	36	0	5	0	6	2	0	6	2	168	4	0	0	0	23	1	0	0	5	1	1	0	0	6	324	19	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	958	"AWI"	958	1756	2710	2150	0	39	0	0	0	3	0	204	0	2	0	0	0	0	6	0	0	1	0	61	21	0	22	0	2	0	0	0	0	4	0	244	3	0	0	0	32	1	0	0	6	0	0	0	0	3	275	40	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	960	"AWI"	960	1814	2743	2211	7	58	0	1	0	3	0	193	0	3	0	0	0	0	5	3	0	0	0	113	14	0	9	0	1	0	2	1	0	7	3	255	7	0	0	0	29	1	0	0	2	0	0	0	0	3	262	28	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	962	"AWI"	962	1863	2793	2274	2	28	27	0	0	3	0	193	0	3	0	1	0	0	5	4	0	0	0	87	17	0	15	0	4	0	0	0	0	19	0	284	2	0	0	0	27	0	0	0	12	0	0	0	0	9	214	28	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	964	"AWI"	964	1883	2844	2338	7	78	24	0	0	3	0	193	0	2	1	2	0	4	1	8	0	0	0	48	11	1	19	0	4	0	20	12	0	22	8	254	8	0	0	0	28	0	0	0	7	0	2	0	0	7	219	30	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	966	"AWI"	966	1904	2919	2393	4	41	0	1	0	2	0	310	0	5	0	0	0	0	2	4	0	0	0	74	14	1	36	0	2	0	0	0	0	15	0	204	4	0	0	0	30	3	0	0	6	0	0	0	0	8	180	39	0	0	1
943	973	"Graham Lake"	45.18333	-77.35	968	"AWI"	968	1923	3024	2447	4	57	0	3	0	2	0	197	1	0	1	1	0	0	9	8	0	0	0	93	10	1	40	0	2	0	10	0	0	17	0	180	5	0	0	1	39	2	0	0	5	0	1	0	0	2	264	34	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	970	"AWI"	970	2017	3054	2510	4	41	0	1	0	1	0	221	0	0	0	0	0	0	4	6	0	0	0	65	14	1	37	0	1	0	1	0	0	7	0	245	5	0	0	0	42	1	0	0	9	0	0	0	0	3	222	25	0	1	0
943	973	"Graham Lake"	45.18333	-77.35	972	"AWI"	972	2081	3091	2578	23	44	31	1	0	2	0	179	0	5	0	0	0	0	9	3	0	0	0	56	0	1	11	0	4	0	6	4	0	8	0	316	3	0	0	0	27	3	0	0	6	3	0	0	2	3	213	29	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	974	"AWI"	974	2133	3128	2652	6	34	0	3	0	4	0	148	0	5	1	0	1	0	3	14	0	0	0	110	11	0	19	0	0	0	0	0	0	9	0	250	1	0	0	0	29	2	0	0	3	1	0	0	0	4	327	34	0	1	1
943	973	"Graham Lake"	45.18333	-77.35	976	"AWI"	976	2175	3176	2723	10	36	13	0	1	1	0	115	0	1	1	1	0	0	2	3	0	0	0	93	6	0	16	0	6	0	21	1	0	4	4	279	2	0	0	1	24	0	0	0	6	0	0	0	0	10	303	27	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	978	"AWI"	978	2205	3243	2788	5	40	0	0	0	2	0	214	0	1	0	1	0	0	10	3	0	0	0	108	19	0	31	0	4	0	0	0	0	10	0	185	2	0	0	0	22	2	0	0	6	0	0	0	1	3	275	41	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	980	"AWI"	980	2310	3260	2846	15	50	26	0	0	0	0	173	1	1	0	0	0	0	4	11	0	0	0	49	18	0	22	0	9	0	15	8	0	10	0	271	7	0	0	0	21	2	0	0	5	0	1	0	0	5	238	31	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	982	"AWI"	982	2379	3286	2908	1	31	0	1	0	1	0	213	0	3	0	0	0	0	1	5	0	0	0	103	8	1	27	0	2	0	0	1	0	11	0	268	3	0	0	0	36	0	0	0	5	0	1	0	0	2	221	24	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	984	"AWI"	984	2425	3313	2976	7	32	15	1	0	7	0	188	0	1	0	0	1	0	9	3	0	0	0	108	8	0	30	0	5	0	1	1	0	15	0	250	7	0	0	5	23	3	0	0	7	0	1	0	0	2	235	28	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	986	"AWI"	986	2470	3349	3044	2	0	0	2	0	3	0	178	1	5	1	0	0	0	1	2	0	0	0	108	0	1	20	0	3	0	0	0	0	9	0	278	1	0	0	0	29	0	0	0	7	0	0	0	0	5	254	18	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	988	"AWI"	988	2505	3403	3107	4	48	27	0	0	2	0	185	0	4	0	0	0	0	5	2	0	0	0	86	0	1	38	0	7	0	1	18	0	17	0	238	2	0	0	0	40	3	0	0	3	2	0	0	1	9	265	47	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	990	"AWI"	990	2672	3419	3156	2	38	0	0	0	2	0	139	0	5	0	1	0	0	4	4	0	0	0	99	20	0	43	0	2	0	0	0	0	16	0	303	5	0	0	0	27	2	0	0	3	0	0	0	0	8	254	32	0	1	0
943	973	"Graham Lake"	45.18333	-77.35	992	"AWI"	992	2835	3437	3204	2	69	20	0	0	3	0	125	0	4	0	1	0	0	6	2	0	0	0	91	24	1	6	0	5	0	6	1	0	17	0	366	2	0	0	1	32	2	0	0	12	0	0	2	0	3	163	49	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	994	"AWI"	994	2979	3460	3254	5	60	0	2	0	1	0	156	0	2	0	0	0	0	6	4	0	0	0	133	0	0	22	0	4	0	0	0	0	10	0	334	5	0	0	0	27	0	0	0	6	0	0	0	0	7	150	23	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	996	"AWI"	996	3088	3492	3307	59	72	11	1	0	0	0	166	0	2	1	0	0	0	1	4	0	0	0	70	11	3	13	2	8	0	8	0	0	6	16	362	11	0	0	4	22	0	0	0	6	2	2	0	0	16	187	20	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	998	"AWI"	998	3155	3541	3365	0	51	0	0	0	2	0	240	0	2	0	0	1	0	1	7	0	0	0	110	0	0	15	0	1	0	1	0	0	20	0	353	3	0	0	3	23	0	0	0	5	0	0	0	0	7	155	25	0	1	0
943	973	"Graham Lake"	45.18333	-77.35	1000	"AWI"	1000	3247	3582	3420	2	57	12	0	0	2	0	123	0	1	0	0	0	0	5	6	0	0	0	93	15	0	18	1	6	0	1	0	0	17	0	393	2	0	0	1	21	1	0	0	2	0	0	0	0	3	189	30	0	1	0
943	973	"Graham Lake"	45.18333	-77.35	1001	"AWI"	1001	3271	3619	3451	1	39	0	0	0	3	0	174	0	3	0	0	1	0	8	6	0	0	1	64	20	1	14	0	0	0	1	0	0	16	0	398	3	0	0	1	29	0	0	0	5	0	0	0	0	6	149	25	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1002	"AWI"	1002	3287	3678	3478	1	35	0	0	0	2	0	167	0	2	1	1	0	0	3	0	0	0	0	94	15	0	25	0	2	0	0	0	0	12	0	449	4	0	0	0	18	1	0	0	5	2	1	0	0	5	129	23	0	1	0
943	973	"Graham Lake"	45.18333	-77.35	1003	"AWI"	1003	3306	3741	3503	4	44	0	0	1	3	0	196	0	4	0	0	0	0	1	3	0	0	0	91	23	0	41	0	1	0	2	0	0	19	0	402	5	0	0	1	21	1	0	0	4	0	0	0	0	6	114	25	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1004	"AWI"	1004	3322	3813	3529	3	48	34	2	0	3	0	166	1	6	0	0	0	0	3	6	0	0	0	72	15	0	43	0	3	0	17	14	0	23	7	384	4	0	0	0	33	0	0	0	5	0	0	0	0	8	95	35	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1005	"AWI"	1005	3336	3893	3555	3	48	0	1	0	1	0	193	0	3	0	0	0	0	5	4	0	0	0	108	16	0	19	0	0	0	0	0	0	16	0	351	4	0	0	1	41	0	0	0	4	2	0	0	0	4	121	29	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1006	"AWI"	1006	3349	3977	3579	1	0	0	0	0	0	0	122	0	2	0	3	0	0	9	3	0	0	0	31	0	0	13	0	1	0	0	0	0	11	0	168	3	0	0	0	29	0	0	0	0	0	0	0	0	6	47	10	0	2	0
943	973	"Graham Lake"	45.18333	-77.35	1007	"AWI"	1007	3363	4063	3603	3	0	0	0	0	2	0	290	0	6	0	0	0	0	9	1	0	0	0	78	0	0	11	0	2	0	0	1	0	16	0	324	4	0	0	0	30	1	0	0	5	0	0	0	0	4	102	22	0	2	0
943	973	"Graham Lake"	45.18333	-77.35	1008	"AWI"	1008	3373	4141	3626	4	39	18	2	0	2	0	206	0	3	0	1	0	0	7	0	0	0	0	73	23	0	10	0	5	0	2	0	0	22	6	418	5	0	0	1	34	3	0	0	2	1	0	0	0	8	117	31	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1009	"AWI"	1009	3401	4168	3660	3	36	0	2	0	0	0	190	0	5	0	0	0	0	8	1	0	0	0	93	19	2	16	0	2	0	0	0	0	11	0	398	2	0	0	0	35	2	0	0	4	2	0	0	0	7	85	38	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1010	"AWI"	1010	3428	4189	3691	3	31	0	1	0	0	0	260	0	7	0	2	3	0	7	4	0	0	0	75	0	0	42	0	1	0	3	0	0	14	0	321	4	0	0	0	42	1	0	0	4	1	3	0	1	10	87	22	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1011	"AWI"	1011	3450	4220	3724	3	39	0	0	0	2	0	205	0	3	0	0	1	0	5	3	0	0	0	92	0	1	44	0	1	0	0	0	0	17	0	391	0	0	0	0	37	1	0	0	6	1	0	0	0	6	88	21	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1012	"AWI"	1012	3467	4250	3757	3	39	29	1	0	4	0	134	0	4	0	1	0	4	8	11	0	0	0	73	25	1	40	0	0	0	18	14	0	20	0	381	10	0	0	0	39	4	0	0	8	6	1	0	0	6	99	22	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1013	"AWI"	1013	3483	4290	3792	1	49	0	0	0	3	0	190	0	3	1	0	0	0	6	4	0	0	0	84	27	1	42	0	1	0	0	0	0	14	0	326	3	0	0	0	38	1	0	0	8	0	1	0	0	8	107	41	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1014	"AWI"	1014	3492	4339	3821	1	32	24	0	0	2	0	186	0	0	0	0	0	0	12	2	0	0	0	83	32	0	36	0	1	0	2	0	0	18	0	374	7	0	0	2	48	2	0	0	4	2	0	0	0	5	101	25	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1015	"AWI"	1015	3503	4396	3853	4	36	0	1	0	1	0	179	0	2	0	0	1	0	3	3	0	0	0	61	27	1	22	0	0	0	0	0	0	21	0	430	3	0	0	1	47	2	0	0	11	1	0	0	0	3	76	33	0	0	1
943	973	"Graham Lake"	45.18333	-77.35	1016	"AWI"	1016	3514	4455	3883	4	49	23	1	0	1	0	220	0	2	0	0	0	0	6	2	0	0	0	72	12	3	13	0	5	0	2	0	0	6	0	421	2	0	0	1	29	4	0	0	6	2	0	0	0	8	82	41	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1017	"AWI"	1017	3524	4521	3912	1	35	21	0	0	1	0	241	0	2	0	0	1	0	9	7	0	0	1	76	23	5	45	0	2	0	3	0	0	12	0	403	2	0	0	1	63	0	0	0	10	0	0	0	0	1	44	24	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1018	"AWI"	1018	3533	4579	3939	1	38	0	1	0	1	0	249	0	7	0	0	0	0	57	1	0	0	0	68	36	0	23	0	6	0	0	0	0	19	0	288	6	0	0	0	95	0	0	0	1	0	2	0	0	7	41	44	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1019	"AWI"	1019	3566	4593	3970	4	29	0	2	0	2	0	245	0	2	0	1	0	0	4	3	0	0	0	57	17	2	20	0	8	0	2	0	0	8	0	400	5	0	0	0	64	2	0	0	16	2	0	0	1	5	34	27	0	1	0
943	973	"Graham Lake"	45.18333	-77.35	1020	"AWI"	1020	3591	4612	4000	13	52	25	0	0	6	0	224	0	4	0	0	0	0	7	7	0	0	0	60	13	1	25	0	7	0	26	20	0	22	6	406	6	0	0	0	34	3	0	0	16	0	1	0	0	8	41	35	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1021	"AWI"	1021	3617	4644	4034	3	36	0	0	1	0	0	222	0	1	0	0	0	0	14	4	0	0	0	70	35	2	43	0	4	0	1	2	0	20	0	340	3	0	0	0	69	1	0	0	11	1	1	0	0	4	49	39	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1022	"AWI"	1022	3635	4672	4070	4	44	0	0	0	3	0	161	0	0	0	0	0	0	15	4	0	0	0	96	16	0	28	0	3	0	2	0	0	21	0	396	5	0	0	0	56	1	0	0	3	0	1	0	0	10	45	33	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1023	"AWI"	1023	3655	4716	4103	3	30	0	1	0	1	0	260	0	1	0	0	2	0	17	3	0	1	0	68	24	2	16	0	5	0	1	0	0	27	0	345	3	0	0	0	70	2	0	0	17	1	0	0	0	5	44	24	0	1	0
943	973	"Graham Lake"	45.18333	-77.35	1024	"AWI"	1024	3674	4746	4139	10	52	50	0	0	4	0	227	2	1	0	1	0	0	13	5	0	0	0	62	20	0	44	0	9	0	9	1	0	22	0	355	6	0	0	0	65	3	0	0	17	0	0	0	0	6	33	28	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1025	"AWI"	1025	3688	4780	4172	1	30	0	0	0	2	0	143	0	5	0	0	0	0	12	2	0	0	0	88	28	2	20	0	2	0	1	0	0	15	0	404	2	0	0	0	77	0	0	0	8	2	0	0	0	10	58	36	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1026	"AWI"	1026	3702	4832	4207	9	53	0	3	0	3	0	196	0	3	0	0	0	0	1	4	0	0	0	60	16	1	36	0	3	0	4	1	0	11	0	448	7	0	0	0	33	0	0	0	9	0	3	0	0	19	63	18	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1027	"AWI"	1027	3717	4879	4237	4	0	0	0	0	0	0	204	0	3	0	1	0	0	8	4	0	0	0	64	0	4	30	0	5	0	0	0	0	9	0	515	2	0	0	1	49	0	0	0	5	1	0	0	0	4	28	19	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1028	"AWI"	1028	3728	4932	4265	5	40	19	0	0	2	0	158	0	3	0	0	0	0	5	3	0	0	0	22	20	2	14	0	7	0	14	7	0	16	4	555	1	0	0	0	38	3	0	0	8	1	2	0	0	8	52	18	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1029	"AWI"	1029	3784	4944	4297	4	0	0	4	0	2	0	239	2	5	0	0	2	0	11	0	0	0	0	63	8	1	29	0	2	0	2	0	0	15	0	511	1	0	0	0	43	0	0	0	9	1	0	0	1	3	41	22	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1030	"AWI"	1030	3826	4961	4329	7	59	15	0	0	2	0	208	1	2	0	0	0	0	8	8	0	0	0	56	11	0	123	0	6	0	7	3	0	26	0	383	1	0	0	3	30	0	0	0	8	0	2	0	1	3	32	33	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1031	"AWI"	1031	3859	4978	4358	0	32	0	1	0	5	0	285	0	4	0	1	0	0	20	5	0	0	0	80	0	3	47	0	4	0	0	0	0	22	0	263	6	0	0	2	95	0	0	0	9	2	0	0	0	4	16	42	0	2	0
943	973	"Graham Lake"	45.18333	-77.35	1032	"AWI"	1032	3885	4993	4398	5	0	0	1	0	1	0	268	0	5	0	1	0	0	38	7	0	0	0	58	0	0	10	0	6	0	3	0	0	18	0	321	6	0	0	2	67	1	0	0	8	4	0	0	0	3	61	37	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1033	"AWI"	1033	3905	5008	4435	6	45	39	1	0	0	6	167	0	4	0	0	0	0	7	2	0	0	0	55	19	0	29	0	3	0	1	1	0	20	0	441	2	0	0	1	61	2	0	0	3	4	5	0	0	7	48	29	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1034	"AWI"	1034	3924	5031	4475	2	32	0	1	0	1	0	139	0	1	0	0	1	0	10	3	0	0	0	68	12	0	36	0	3	0	2	0	0	10	0	493	3	0	0	0	56	0	0	0	13	3	0	0	1	17	27	29	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1035	"AWI"	1035	3938	5059	4512	1	35	19	2	0	5	0	193	0	6	0	0	0	0	13	2	0	0	0	63	23	5	56	0	2	0	0	0	0	8	0	391	5	0	0	2	54	2	0	0	11	1	0	0	0	17	60	28	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1036	"AWI"	1036	3956	5093	4547	1	22	0	1	0	1	0	139	0	3	0	0	0	0	6	4	0	0	0	74	23	0	45	0	2	0	0	0	0	12	0	516	0	0	0	0	45	2	0	2	8	2	0	0	0	6	61	22	0	0	1
943	973	"Graham Lake"	45.18333	-77.35	1037	"AWI"	1037	3977	5137	4581	2	22	0	0	0	1	0	159	0	1	0	1	0	0	9	8	0	0	0	61	12	3	51	1	9	0	4	0	0	6	0	494	4	0	0	1	42	3	0	0	4	1	2	0	0	5	30	14	0	0	0
