"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Caryophyllaceae"	"Ceanothus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Pseudotsuga"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Salix"	"Sambucus"	"Santalaceae"	"Sarcobataceae"	"Saxifragaceae"	"Thalictrum"	"Thuja"	"Tsuga"
937	966	"Gold Lake Bog"	43.65	-122.04167	190	"AWI"	190	5345	5903	5623	5.08196721311475	0	0.819672131147541	0	0	0	0	0	0.819672131147541	0	0	0	0.163934426229508	0.491803278688525	1.31147540983607	0	0	0	53.2786885245902	0.327868852459016	35.5737704918033	0.327868852459016	0	0	0	0	0	0.491803278688525	0	0	0	0.491803278688525	0.163934426229508	0	0	0	0	0	0.655737704918033
937	966	"Gold Lake Bog"	43.65	-122.04167	200	"AWI"	200	5513	6410	5898	1.33155792276964	0	0.798934753661784	0.133155792276964	0.133155792276964	0	0.133155792276964	0	1.4647137150466	0	0	0.133155792276964	0	0.266311584553928	0.66577896138482	0.399467376830892	0	0.932090545938748	58.1890812250333	0.266311584553928	33.422103861518	0.133155792276964	0	0	0	0	0.66577896138482	0	0.133155792276964	0.133155792276964	0	0.66577896138482	0	0	0	0	0	0	0
937	966	"Gold Lake Bog"	43.65	-122.04167	210	"AWI"	210	5689	6911	6183	2.07006369426752	0	1.11464968152866	0	0	0	0.636942675159236	0	0.796178343949045	0	0	0	0	0	2.07006369426752	0.318471337579618	0	0.636942675159236	48.4076433121019	0.796178343949045	40.1273885350318	0.477707006369427	0.159235668789809	0	0	0	0.636942675159236	0	0	0	0	0.955414012738854	0.636942675159236	0.159235668789809	0	0	0	0	0
937	966	"Gold Lake Bog"	43.65	-122.04167	230	"AWI"	230	6224	7430	6884	2.85204991087344	0	1.7825311942959	0.35650623885918	0	0	0.71301247771836	0	0	0	0	0	0.71301247771836	0.35650623885918	0.89126559714795	0.17825311942959	0	0	48.4848484848485	0.53475935828877	40.8199643493761	0.17825311942959	0	0	0	0	0.35650623885918	0.53475935828877	0	0	0	0.53475935828877	0	0.17825311942959	0.17825311942959	0	0	0.35650623885918	0
937	966	"Gold Lake Bog"	43.65	-122.04167	250	"AWI"	250	6794	7726	7421	2.63565891472868	0	1.24031007751938	0	0	0	1.3953488372093	0	0.62015503875969	0	0	0	0	0.465116279069767	1.08527131782946	0	0	0.465116279069767	48.9922480620155	0.310077519379845	40.9302325581395	0	0	0	0	0	0.310077519379845	0.310077519379845	0.155038759689922	0	0	0.930232558139535	0	0.155038759689922	0	0	0	0	0
937	966	"Gold Lake Bog"	43.65	-122.04167	330	"AWI"	330	7949	8934	8431	3.79008746355685	0	3.49854227405248	0.291545189504373	0.291545189504373	0	1.45772594752187	0	1.16618075801749	0	0	0	0.291545189504373	0.583090379008746	2.91545189504373	0.291545189504373	0	0	0.291545189504373	4.08163265306122	73.7609329446064	1.45772594752187	0	0.291545189504373	0	0	1.74927113702624	1.74927113702624	0	0	1.16618075801749	0.291545189504373	0	0	0	0	0	0.583090379008746	0
937	966	"Gold Lake Bog"	43.65	-122.04167	350	"AWI"	350	8251	9215	8767	4.28571428571429	0	3.71428571428571	0.571428571428571	0	0	1.71428571428571	0	0.285714285714286	0	0	0	0.285714285714286	0	2.57142857142857	0	0	0.285714285714286	3.71428571428571	1.42857142857143	74	1.42857142857143	0	0.285714285714286	0	0	1.14285714285714	1.42857142857143	0	0	0	0.285714285714286	0	0.571428571428571	0	0.285714285714286	0	0.285714285714286	1.42857142857143
937	966	"Gold Lake Bog"	43.65	-122.04167	370	"AWI"	370	8623	9437	9094	5.12820512820513	0	5.98290598290598	0	0	0	1.42450142450142	0	0	0	0	0	1.13960113960114	0	5.98290598290598	0	0.284900284900285	0	4.27350427350427	0.854700854700855	68.3760683760684	0.56980056980057	0	0	0	0	2.84900284900285	1.13960113960114	0	0	0	0.56980056980057	0	1.42450142450142	0	0	0	0	0
937	966	"Gold Lake Bog"	43.65	-122.04167	390	"AWI"	390	9089	9631	9420	4.95867768595041	0	1.65289256198347	0	0	0	1.65289256198347	0	0.826446280991736	0	0	0	3.03030303030303	1.37741046831956	8.53994490358127	0	0	0.275482093663912	0	0	72.4517906336088	0.275482093663912	0	0	0	0	1.10192837465565	0.550964187327824	0	0	0.550964187327824	1.10192837465565	0	0.826446280991736	0.826446280991736	0	0	0	0
937	966	"Gold Lake Bog"	43.65	-122.04167	420	"AWI"	420	9398	10123	9748	4.22535211267606	0	4.22535211267606	0.234741784037559	0	0	0.704225352112676	0.704225352112676	1.17370892018779	0	0	0	0.469483568075117	0.234741784037559	1.17370892018779	0	0	0	22.0657276995305	1.64319248826291	58.6854460093897	0.704225352112676	0	0	0	0	1.64319248826291	0.704225352112676	0	0	0	0.704225352112676	0	0.469483568075117	0.234741784037559	0	0	0	0
937	966	"Gold Lake Bog"	43.65	-122.04167	440	"AWI"	440	9594	10342	9967	4.75319926873857	0	2.74223034734918	0.182815356489945	0	0	1.64533820840951	0	0	0	0	0	0	0.182815356489945	0.731261425959781	0	0	0.182815356489945	37.4771480804388	0.36563071297989	49.1773308957952	0.36563071297989	0	0	0	0	0.914076782449726	0.731261425959781	0	0	0	0.36563071297989	0	0	0	0	0	0.182815356489945	0
937	966	"Gold Lake Bog"	43.65	-122.04167	480	"AWI"	480	10107	10797	10403	2.20338983050847	0	2.71186440677966	0.338983050847458	0	0	1.01694915254237	0	0.847457627118644	0	0	0	0	0.338983050847458	0.508474576271186	0	0	0	36.9491525423729	0.169491525423729	52.0338983050847	0.508474576271186	0	0	0	0	0.508474576271186	1.35593220338983	0	0	0	0.338983050847458	0	0	0.169491525423729	0	0	0	0
937	966	"Gold Lake Bog"	43.65	-122.04167	510	"AWI"	510	10477	11444	10826	3.21361058601134	0	1.32325141776938	0.189035916824197	0	0	2.45746691871456	0	1.32325141776938	0	0	0	0	0	0.756143667296786	0	0	0	35.538752362949	0.945179584120983	48.9603024574669	1.13421550094518	0	0	0	0	0	0	0	0	0	1.32325141776938	1.13421550094518	0.378071833648393	0.189035916824197	0	0.189035916824197	0.189035916824197	0.756143667296786
937	966	"Gold Lake Bog"	43.65	-122.04167	516	"AWI"	516	10507	11691	10913	5.40540540540541	0	6.08108108108108	0	0	0	2.7027027027027	0	0	0	0	0	0	0.675675675675676	2.02702702702703	0	0	0	75.6756756756757	0.675675675675676	0	0.675675675675676	0	0	0	0	3.37837837837838	0.675675675675676	0.675675675675676	0	0	0	0.675675675675676	0.675675675675676	0	0	0	0	0
