"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Carya"	"Ceanothus"	"Celtis"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Indeterminable"	"Juglans"	"Lamiaceae"	"Larix"	"Liliaceae"	"Liquidambar"	"Morus"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Sarcobataceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Vitaceae"
269	275	"Billy's Lake"	46.270324	-94.55197	770	"AWI"	770	5895	6944	6462	0	0	1.99203187250996	3.18725099601594	0	33.0677290836653	0	2.78884462151394	0	0	0	0	0	0	0.398406374501992	1.19521912350598	15.5378486055777	0	0	0	0	2.78884462151394	0	0	0	0	0	0	2.39043824701195	0.398406374501992	0	0	0	20.7171314741036	0	1.19521912350598	9.16334661354582	0	0	0	0	2.39043824701195	0	0	0	0	0	2.78884462151394	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	790	"AWI"	790	6215	7115	6736	0	0	1.9047619047619	4.28571428571429	0	28.5714285714286	0	2.38095238095238	0	0	0	0	0	1.42857142857143	2.85714285714286	0	4.76190476190476	0	0	0	0	4.76190476190476	0	0	0	0	0	0	2.85714285714286	0.476190476190476	0	0	0	24.7619047619048	0	2.85714285714286	14.7619047619048	0	0	0	0	0.476190476190476	0	0	0	0	0	2.85714285714286	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	800	"AWI"	800	6593	7205	6918	0	0	0.985221674876847	6.40394088669951	0	25.615763546798	0	3.94088669950739	0	0	0	0	0	0	1.47783251231527	0	5.91133004926108	0	0	0	0	3.94088669950739	0	0	0	0	0	0	0.492610837438424	0	6.40394088669951	0	0.985221674876847	20.1970443349754	0	1.47783251231527	13.7931034482759	0	0	0	0	3.94088669950739	0	0	0	0	0	4.43349753694581	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	815	"AWI"	815	6865	7650	7218	0.543478260869565	0	0.543478260869565	3.26086956521739	0	17.9347826086957	0	3.80434782608696	0	0	0	0	0	0.543478260869565	0.543478260869565	0.543478260869565	4.89130434782609	0	0	0	0	10.8695652173913	0	0	0	0	0	0	2.17391304347826	0.543478260869565	0	0	0	20.6521739130435	0	3.80434782608696	25.5434782608696	0	0	0	0	2.17391304347826	0	0	0	0	0	1.6304347826087	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	830	"AWI"	830	6955	8466	7489	0	0	1.76991150442478	3.98230088495575	0	32.7433628318584	0	3.53982300884956	0	0	0	0.442477876106195	0	0	0.442477876106195	0	7.52212389380531	0	0	0	0	3.98230088495575	0	0	0	0	0	0	1.32743362831858	0	0	0	0	20.353982300885	0	1.76991150442478	19.0265486725664	0	0	0	0	0.442477876106195	0	0	0	0	0	2.65486725663717	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	850	"AWI"	850	7077	9508	7868	0	0	2.05128205128205	6.15384615384615	0	31.7948717948718	0	0.512820512820513	0	0	0	0.512820512820513	0	0	1.02564102564103	0.512820512820513	4.61538461538462	0	0	0	0	2.05128205128205	0	0	0	0	0	0	2.05128205128205	0	9.23076923076923	0	0	20	0	1.53846153846154	10.2564102564103	0	0	0	0	2.56410256410256	0	0	0	0	0	4.61538461538462	0	0.512820512820513
269	275	"Billy's Lake"	46.270324	-94.55197	870	"AWI"	870	7393	9763	8371	0	0	2.11864406779661	5.93220338983051	0.423728813559322	36.0169491525424	0	2.54237288135593	0	0	0	0	0	0	2.11864406779661	0.423728813559322	4.23728813559322	0	0	0	0	1.27118644067797	0	0	0	0	0	0	1.69491525423729	0.847457627118644	0	0	0.423728813559322	15.2542372881356	0	2.11864406779661	20.7627118644068	0	0	0	0	2.11864406779661	0	0	0	0	0	1.69491525423729	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	890	"AWI"	890	7553	10240	8855	0	0	1.70454545454545	5.68181818181818	0	23.8636363636364	0	2.84090909090909	0	0	0	0	0	0	1.13636363636364	0	5.68181818181818	0	0	0	0	10.7954545454545	0	0	0	0	0	0	0.568181818181818	0	0	0	0	21.0227272727273	0	1.13636363636364	19.3181818181818	0	0	0	0	2.27272727272727	0	0.568181818181818	0	0	0	3.40909090909091	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	900	"AWI"	900	7619	10602	9053	0.284900284900285	0	1.70940170940171	4.84330484330484	0	27.9202279202279	0	1.70940170940171	0	0	0	0	0	0.284900284900285	1.42450142450142	0	4.55840455840456	0	0	0	0	2.56410256410256	0	0	0	0	0	0	1.13960113960114	0	14.5299145299145	0	0	14.5299145299145	0	0	16.2393162393162	0	0	0	0	5.6980056980057	0	0	0	0	0	2.27920227920228	0	0.284900284900285
269	275	"Billy's Lake"	46.270324	-94.55197	910	"AWI"	910	7865	10817	9265	0	0	4.21052631578947	7.89473684210526	0.526315789473684	27.3684210526316	0	4.21052631578947	0	0	0	0	0	0	1.05263157894737	0.526315789473684	7.89473684210526	0	0	0	0	7.36842105263158	0	0	0	0	0	0	1.05263157894737	1.05263157894737	0	0	0	17.3684210526316	0	0.526315789473684	10.5263157894737	0	0	0	0	4.73684210526316	0	0	0	0	0	3.68421052631579	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	915	"AWI"	915	8010	10857	9384	0.699300699300699	0	0	7.69230769230769	0	47.5524475524476	0	4.1958041958042	0	0	0	0	0	0	1.3986013986014	0.699300699300699	3.4965034965035	0	0	0	0	3.4965034965035	0	0	0	0	0	0	0.699300699300699	0	0	0	0	15.3846153846154	0	2.0979020979021	6.29370629370629	0	0	0	0	4.89510489510489	0	0	0.699300699300699	0	0	0.699300699300699	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	925	"AWI"	925	8233	10939	9610	0	0	2.29885057471264	0.766283524904214	0	40.6130268199234	0	1.53256704980843	0	0	0	0	0	0	1.14942528735632	0.766283524904214	4.98084291187739	0	0	0	0	5.3639846743295	0	0	0	0	0	0	0.383141762452107	0	0	0	0	30.2681992337165	0	0.766283524904214	6.89655172413793	0	0	0	0	1.53256704980843	0	0.383141762452107	0	0	0	2.29885057471264	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	930	"AWI"	930	8321	10982	9728	0	0	1.4018691588785	6.54205607476635	0	30.8411214953271	0	2.33644859813084	0	0	0	0	0	0	0.467289719626168	1.86915887850467	10.2803738317757	0	0	0	0	4.20560747663551	0	0	0	0	0	0	0.934579439252336	0	0	0	0	18.2242990654206	0	2.80373831775701	8.8785046728972	0	0	0	0	4.20560747663551	0	0	0	0	0	6.07476635514019	0	0.934579439252336
269	275	"Billy's Lake"	46.270324	-94.55197	940	"AWI"	940	8487	11094	9993	0	0	3.81471389645777	4.35967302452316	0	14.1689373297003	0	6.53950953678474	0	0	0	0	0	0	0.544959128065395	0.544959128065395	5.99455040871935	0	0	0	0	3.54223433242507	0	0	0	0	0	0	1.63487738419619	0	35.149863760218	0	0.272479564032698	10.3542234332425	0	2.99727520435967	5.72207084468665	0	0	0	0	1.36239782016349	0	0.272479564032698	0	0	0	2.72479564032698	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	950	"AWI"	950	8612	11234	10240	0	0	5.21327014218009	5.68720379146919	0	20.3791469194313	0	4.2654028436019	0	0	0	0	0	0	2.3696682464455	0	6.63507109004739	0	0	0	0	4.739336492891	0	0	0.947867298578199	0	0	0	2.3696682464455	0	0	0	0	16.1137440758294	0	12.7962085308057	5.21327014218009	0	0	0	0	3.3175355450237	0	0	0	0.4739336492891	0	9.00473933649289	0	0.4739336492891
269	275	"Billy's Lake"	46.270324	-94.55197	960	"AWI"	960	8772	11468	10477	0	0	9.09090909090909	6.36363636363636	0	29.0909090909091	0	13.6363636363636	0	0	0	0	0	0	0	0	2.72727272727273	0	0	0	0	0.909090909090909	0	0	0	0	0	0	2.72727272727273	0	0	0	0.909090909090909	14.5454545454545	0	4.54545454545455	9.09090909090909	0	0	0	0	1.81818181818182	0	0	0	0	0	4.54545454545455	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	970	"AWI"	970	9341	11529	10689	0.393700787401575	0	2.36220472440945	1.5748031496063	0	13.3858267716535	0	3.1496062992126	0	0	0	0.393700787401575	0	0	0.78740157480315	0	4.7244094488189	0	0	0	0	4.7244094488189	0	0	0	0	0	0	0.78740157480315	1.18110236220472	42.1259842519685	0	0	8.66141732283465	0	2.75590551181102	2.75590551181102	0	0	0	0	2.75590551181102	0	0	0	0	0	7.48031496062992	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	980	"AWI"	980	9907	11591	10895	0	0	12.8440366972477	1.8348623853211	0	8.25688073394496	0	8.25688073394496	0	0	0	0	0	0	0	0.917431192660551	8.25688073394496	0	0	0	0	7.3394495412844	0	0	0	0	0	0	4.58715596330275	0.917431192660551	0	0	0	14.6788990825688	0	3.6697247706422	7.3394495412844	0	0	0	0	1.8348623853211	0	0	0	0	0	19.2660550458716	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	990	"AWI"	990	10443	11695	11101	0	0	6.27450980392157	3.13725490196078	0	4.70588235294118	0	24.7058823529412	0	0	0	0	0	0	0.784313725490196	0.392156862745098	1.56862745098039	0	0	0	0	5.49019607843137	0	0	0.392156862745098	0	0	0	3.13725490196078	2.35294117647059	0	0	0.392156862745098	4.31372549019608	0	16.4705882352941	9.80392156862745	0	0	0	0	0.784313725490196	0	0	0	0	0	15.2941176470588	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	1000	"AWI"	1000	10841	11849	11311	0	0	2.97397769516729	1.11524163568773	0	3.3457249070632	0	10.7806691449814	0	0	0	0	0	0	2.60223048327138	0.371747211895911	1.48698884758364	0	0	0	0	1.11524163568773	0	0	0.371747211895911	0	0	0	1.48698884758364	1.85873605947955	57.2490706319703	0	0	1.85873605947955	0	1.11524163568773	4.83271375464684	0	0	0	0	0.743494423791822	0	0	0	0	0	6.69144981412639	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	1015	"AWI"	1015	11157	12336	11670	0	0	2.87769784172662	0.719424460431655	0	4.67625899280576	0	25.8992805755396	0	0	0	0	0	0	0.719424460431655	6.83453237410072	3.59712230215827	0	0	0	0	3.59712230215827	0	0	0.719424460431655	0	0	0	7.19424460431655	20.863309352518	0	0	0	5.39568345323741	0	1.79856115107914	7.19424460431655	0	0	0	0	2.51798561151079	0	0	0	0	0	5.39568345323741	0	0
