"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Indeterminable"	"Isoëtes"	"Myrica"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Rosaceae"	"Salix"
1668	1724	"McMaster Lake"	64.13333	-110.58333	25	"AWI"	25	4327	5487	4864	18.0064308681672	0	0.321543408360129	0	52.411575562701	0.643086816720257	0	0.643086816720257	0	1.60771704180064	6.43086816720257	3.53697749196141	3.21543408360129	0	0	11.8971061093248	0	0.643086816720257	0	0	0.643086816720257
1668	1724	"McMaster Lake"	64.13333	-110.58333	27.5	"AWI"	27.5	4729	5711	5322.5	17.1912832929782	0.242130750605327	0	0	34.1404358353511	0	0.242130750605327	1.45278450363196	1.69491525423729	2.17917675544794	3.38983050847458	6.77966101694915	0.726392251815981	0	23.728813559322	7.26392251815981	0	0.242130750605327	0	0	0.726392251815981
1668	1724	"McMaster Lake"	64.13333	-110.58333	30	"AWI"	30	5414	5925	5721	25.8064516129032	0	1.0752688172043	0	52.6881720430108	0.21505376344086	0.21505376344086	1.29032258064516	0	4.3010752688172	1.29032258064516	1.29032258064516	2.79569892473118	0	0	5.80645161290323	0	0.21505376344086	0	1.50537634408602	1.50537634408602
1668	1724	"McMaster Lake"	64.13333	-110.58333	32.5	"AWI"	32.5	5592.5	6053.5	5851.5	11.3006396588486	0	0.852878464818763	0	61.8336886993603	0.213219616204691	0.426439232409382	0.639658848614073	0	2.98507462686567	1.70575692963753	2.3454157782516	1.06609808102345	0	10.8742004264392	5.33049040511727	0	0.213219616204691	0	0	0.213219616204691
1668	1724	"McMaster Lake"	64.13333	-110.58333	35	"AWI"	35	5707	6177	5953	25.4302103250478	0	0.191204588910134	0	44.359464627151	0.191204588910134	0	1.91204588910134	0	4.01529636711281	2.48565965583174	2.48565965583174	4.20650095602294	0	9.56022944550669	3.25047801147228	0	0	0	1.33843212237094	0.573613766730402
1668	1724	"McMaster Lake"	64.13333	-110.58333	37.5	"AWI"	37.5	5837.5	6250.5	6049.5	31.237721021611	0	0.392927308447937	0	45.9724950884086	0.196463654223969	0.196463654223969	1.17878192534381	0	3.53634577603143	1.37524557956778	1.96463654223969	3.92927308447937	0	6.8762278978389	2.94695481335953	0	0	0	0	0.196463654223969
1668	1724	"McMaster Lake"	64.13333	-110.58333	40	"AWI"	40	5956	6338	6148	25.1141552511416	0.228310502283105	0.228310502283105	0	42.0091324200913	0.91324200913242	0.45662100456621	2.73972602739726	0	3.65296803652968	3.42465753424658	2.51141552511416	3.65296803652968	0.228310502283105	9.81735159817351	1.59817351598174	0	0.45662100456621	0	2.05479452054794	0.91324200913242
1668	1724	"McMaster Lake"	64.13333	-110.58333	42.5	"AWI"	42.5	6064.5	6458.5	6257.5	24.5202558635394	0.213219616204691	0.213219616204691	0	57.5692963752665	0	0	1.27931769722815	0	3.19829424307036	2.13219616204691	1.49253731343284	2.98507462686567	0	4.6908315565032	1.06609808102345	0	0	0	0	0.639658848614073
1668	1724	"McMaster Lake"	64.13333	-110.58333	45	"AWI"	45	6138	6644	6367	15.4377880184332	0	0	0	52.5345622119816	2.53456221198157	0.230414746543779	3.68663594470046	0	4.3778801843318	2.53456221198157	3.45622119815668	3.45622119815668	0	5.99078341013825	1.84331797235023	0	0	0	2.99539170506912	0.921658986175115
1668	1724	"McMaster Lake"	64.13333	-110.58333	47.5	"AWI"	47.5	6231	6771.5	6484.5	14.7982062780269	0.224215246636771	0	0	59.4170403587444	0	0	1.5695067264574	0.448430493273543	4.26008968609865	2.01793721973094	5.60538116591928	4.7085201793722	0	5.82959641255605	0.672645739910314	0	0.224215246636771	0	0	0.224215246636771
1668	1724	"McMaster Lake"	64.13333	-110.58333	50	"AWI"	50	6314	6900	6601	6.46551724137931	0.21551724137931	0.21551724137931	0	69.3965517241379	0.431034482758621	0.646551724137931	4.31034482758621	0	4.0948275862069	1.50862068965517	2.58620689655172	6.25	0	0	1.07758620689655	0	0	0	1.29310344827586	1.50862068965517
1668	1724	"McMaster Lake"	64.13333	-110.58333	52.5	"AWI"	52.5	6441	7002	6719	2.58215962441315	0.234741784037559	0	0	61.2676056338028	0.234741784037559	0	5.16431924882629	0.234741784037559	5.86854460093897	0	6.10328638497653	16.4319248826291	0	0	0.938967136150235	0	0	0	0	0.938967136150235
1668	1724	"McMaster Lake"	64.13333	-110.58333	55	"AWI"	55	6558	7111	6835	3.08285163776493	0.770712909441233	1.54142581888247	0	58.9595375722543	1.15606936416185	0.385356454720617	4.81695568400771	0.192678227360308	3.46820809248555	1.54142581888247	14.2581888246628	1.54142581888247	0.192678227360308	5.39499036608863	0.385356454720617	0	0.385356454720617	0	0	1.92678227360308
1668	1724	"McMaster Lake"	64.13333	-110.58333	57.5	"AWI"	57.5	6700.5	7194	6951.5	0.956937799043062	0	0	0	58.6124401913876	0	0	6.69856459330144	0	2.63157894736842	0	18.8995215311005	5.98086124401914	0	0	6.2200956937799	0	0	0	0	0
1668	1724	"McMaster Lake"	64.13333	-110.58333	60	"AWI"	60	6843	7287	7066	5.73065902578797	0.573065902578797	4.87106017191977	0	53.5816618911175	1.71919770773639	0	5.73065902578797	0.859598853868195	4.87106017191977	0.859598853868195	4.58452722063037	0.859598853868195	0	0	6.87679083094556	0	0.859598853868195	0	0	8.02292263610315
1668	1724	"McMaster Lake"	64.13333	-110.58333	62.5	"AWI"	62.5	6973.5	7452.5	7199.5	2.92397660818713	0	5.26315789473684	0	38.0116959064327	0	0	7.60233918128655	0	2.92397660818713	5.84795321637427	1.16959064327485	9.35672514619883	0	0	18.1286549707602	0	6.4327485380117	0	0	2.33918128654971
1668	1724	"McMaster Lake"	64.13333	-110.58333	65	"AWI"	65	7059	7731	7336	0	5.81395348837209	2.32558139534884	0	61.6279069767442	3.48837209302326	0	2.32558139534884	0	4.65116279069767	1.16279069767442	1.16279069767442	4.65116279069767	0	0	6.97674418604651	0	2.32558139534884	0	0	3.48837209302326
