"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Isoëtes"	"Juniperus"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tsuga"	"Ulmus"	"Urticaceae"
1576	1622	"Leading Tickles"	49.47139	-55.47306	330	"AWI"	330	7641	9437	8538	5.2812858783008	0	16.99196326062	0	0	0.114810562571757	0	33.2950631458094	0	0	0	0	0	0	0.574052812858783	0.114810562571757	0	0	0	0	0	0	0.34443168771527	0.459242250287026	2.87026406429392	0	0	36.1653272101033	2.87026406429392	0	0.229621125143513	0.229621125143513	0	0	0	0.229621125143513	0	0	0.114810562571757	0.114810562571757	0	0	0
1576	1622	"Leading Tickles"	49.47139	-55.47306	340	"AWI"	340	8025	9802	8914	3.27102803738318	0.233644859813084	7.94392523364486	0	0	0	0	31.0747663551402	0	0	0	0	0	0	0	0.233644859813084	0	0.467289719626168	0	0	0.233644859813084	0	1.4018691588785	0.467289719626168	10.2803738317757	0	0	39.018691588785	3.97196261682243	0.233644859813084	0.467289719626168	0.233644859813084	0	0	0	0.233644859813084	0	0	0	0.233644859813084	0	0	0
1576	1622	"Leading Tickles"	49.47139	-55.47306	350	"AWI"	350	8399	10145	9291	13.9784946236559	0	3.87096774193548	0	0	0	0	25.8064516129032	0	0	0	0	0	0	0.43010752688172	0.21505376344086	0	0	0	0	0	0	0.21505376344086	0.43010752688172	4.73118279569892	0	0	41.7204301075269	7.74193548387097	0	0	0.645161290322581	0	0	0.21505376344086	0	0	0	0	0	0	0	0
1576	1622	"Leading Tickles"	49.47139	-55.47306	355	"AWI"	355	8610	10294	9482	6.26865671641791	0	4.77611940298508	0	0	0.298507462686567	0	47.7611940298507	0	0	0	0.298507462686567	0	0	0	0.597014925373134	0	0	0	0	0	0	0.298507462686567	1.7910447761194	3.88059701492537	0	0	28.955223880597	3.58208955223881	0	0	0	0.298507462686567	0	0	1.19402985074627	0	0	0	0	0	0	0
1576	1622	"Leading Tickles"	49.47139	-55.47306	360	"AWI"	360	8822	10465	9667	10.2857142857143	0	2	0	0	0	0	46	0	0	0	0	0	0.285714285714286	0	1.14285714285714	0	0	0	0	0	0	1.14285714285714	0	18.2857142857143	0	0	14.8571428571429	4	0.285714285714286	0	0.571428571428571	0	0	0	0.285714285714286	0	0	0	0.571428571428571	0	0.285714285714286	0
1576	1622	"Leading Tickles"	49.47139	-55.47306	365	"AWI"	365	9007	10643	9858	8.83116883116883	0	2.85714285714286	0	0	0	0	54.8051948051948	0	0	0	0	0	0	0.25974025974026	2.85714285714286	0.25974025974026	0	0.25974025974026	0	0.519480519480519	0	0.779220779220779	0.519480519480519	5.71428571428571	0	0	16.6233766233766	2.5974025974026	0.519480519480519	0.779220779220779	0.519480519480519	0.25974025974026	0	0	0.25974025974026	0	0	0.519480519480519	0	0	0.25974025974026	0
1576	1622	"Leading Tickles"	49.47139	-55.47306	370	"AWI"	370	9256	10781	10044	9.59232613908873	0	1.91846522781775	0	0	0	0	54.6762589928058	0	0	0	0	0	0	0	1.91846522781775	0	0	0	0	0	0	1.91846522781775	0.719424460431655	8.15347721822542	0	0.239808153477218	15.1079136690647	3.35731414868106	0.239808153477218	0.479616306954436	0.959232613908873	0	0	0	0.239808153477218	0.239808153477218	0	0	0	0.239808153477218	0	0
1576	1622	"Leading Tickles"	49.47139	-55.47306	375	"AWI"	375	9520	10922	10220	3.26409495548961	0	2.9673590504451	0	0	0	0	49.8516320474777	0	0	0	0	0	0	0	1.78041543026706	0	0	0	0	0.29673590504451	0	1.78041543026706	1.18694362017804	7.71513353115727	0	0	26.4094955489614	3.26409495548961	0.593471810089021	0.593471810089021	0	0	0	0	0.29673590504451	0	0	0	0	0	0	0
1576	1622	"Leading Tickles"	49.47139	-55.47306	380	"AWI"	380	9754	11082	10399	3.36391437308868	0	2.75229357798165	0	0	0.305810397553517	0	41.8960244648318	0	0	0	0	0	0	0	2.75229357798165	0	0.305810397553517	0	0	0.305810397553517	0	0.611620795107034	0.611620795107034	11.9266055045872	0	0	27.82874617737	5.5045871559633	0.305810397553517	0	0.611620795107034	0	0	0	0.917431192660551	0	0	0	0	0	0	0
1576	1622	"Leading Tickles"	49.47139	-55.47306	385	"AWI"	385	9995	11265	10615	1.70940170940171	0	2.84900284900285	0	0	0	0	48.7179487179487	0.284900284900285	0	0	0	0	0	0	4.27350427350427	0	0.56980056980057	0	0	0	0	0.56980056980057	2.56410256410256	14.8148148148148	0	0	13.1054131054131	1.99430199430199	2.27920227920228	2.56410256410256	0	0.854700854700855	0	0	2.56410256410256	0	0	0	0	0	0	0.284900284900285
1576	1622	"Leading Tickles"	49.47139	-55.47306	390	"AWI"	390	10213	11494	10840	0.284900284900285	0	0.56980056980057	0	0	0.284900284900285	0	62.1082621082621	0	0	0	0	0	0	0.284900284900285	2.84900284900285	0	0.854700854700855	0	0	0	0	0	0.284900284900285	21.9373219373219	0	0	2.56410256410256	2.27920227920228	2.27920227920228	0	0.56980056980057	0	0	0	2.56410256410256	0	0	0	0.284900284900285	0	0	0
1576	1622	"Leading Tickles"	49.47139	-55.47306	395	"AWI"	395	10407	11772	11074	0.305810397553517	0	3.05810397553517	0	0.305810397553517	0.305810397553517	0	54.7400611620795	0	0	0	0	0	0	0.611620795107034	4.89296636085627	0	0.611620795107034	0	0	0	0	0	0.611620795107034	19.2660550458716	0	0	2.44648318042813	4.89296636085627	1.52905198776758	0.305810397553517	0	0.305810397553517	0	0	5.5045871559633	0	0	0	0	0	0	0.305810397553517
1576	1622	"Leading Tickles"	49.47139	-55.47306	400	"AWI"	400	10648	11991	11294	0	0	1.7910447761194	0	0	0	0	43.8805970149254	0	0	0	0	0	0	0.597014925373134	11.9402985074627	0	0.895522388059702	0	0	0	0	0	0	26.2686567164179	0	0	1.49253731343284	3.58208955223881	0.597014925373134	0	1.19402985074627	0	0	0	7.76119402985075	0	0	0	0	0	0	0
1576	1622	"Leading Tickles"	49.47139	-55.47306	405	"AWI"	405	10976	12191	11510	0.32051282051282	0	2.56410256410256	0	0	0.641025641025641	0	39.4230769230769	0	0	0	0.32051282051282	0	0	0	19.8717948717949	0	2.24358974358974	0	0	0	0	0	0.32051282051282	12.8205128205128	0	0	6.08974358974359	6.73076923076923	0.32051282051282	0	0.32051282051282	0.32051282051282	0	0	7.05128205128205	0	0	0	0	0	0	0.641025641025641
1576	1622	"Leading Tickles"	49.47139	-55.47306	410	"AWI"	410	11298	12444	11783	0	0	0.961538461538462	0	0	0	0	22.1153846153846	0	0	0	0	0	0	0	29.8076923076923	0	1.92307692307692	0	0	0	0	0	0	20.1923076923077	0	0.961538461538462	5.76923076923077	10.5769230769231	0.961538461538462	0	0	0	0	0	6.73076923076923	0	0	0	0	0	0	0
1576	1622	"Leading Tickles"	49.47139	-55.47306	414	"AWI"	414	11505	12984	12132	0.943396226415094	0	6.60377358490566	0	0	0	0	27.3584905660377	0	0	0	0	0	0	0	24.5283018867925	0	5.66037735849057	0	0	0	0	0	0	0	0	0	6.60377358490566	16.0377358490566	4.71698113207547	0	0	1.88679245283019	0	1.88679245283019	3.77358490566038	0	0	0	0	0	0	0
1576	1622	"Leading Tickles"	49.47139	-55.47306	415	"AWI"	415	11538	13181	12217	0	0	11.3475177304965	0.709219858156028	0	1.41843971631206	0	19.1489361702128	0	0	0	0	0	0	0	29.7872340425532	0	0.709219858156028	0	0	0	0	0	0	13.4751773049645	0	0	1.41843971631206	13.4751773049645	2.83687943262411	0	0	0	0	1.41843971631206	3.54609929078014	0	0	0	0.709219858156028	0	0	0
1576	1622	"Leading Tickles"	49.47139	-55.47306	416	"AWI"	416	11572	13395	12297	0	0	5.69948186528497	0.518134715025907	0	7.7720207253886	4.14507772020725	12.9533678756477	0	0	0	2.59067357512953	0	0	0	9.32642487046632	0	0	0	0	0	0	0	0	4.66321243523316	0	0	3.10880829015544	19.6891191709845	17.0984455958549	0	0	1.55440414507772	3.10880829015544	5.69948186528497	0	0	1.55440414507772	0	0	0	0	0.518134715025907
1576	1622	"Leading Tickles"	49.47139	-55.47306	420	"AWI"	420	11878	13786	12721	0	0	13.4615384615385	0	0	9.61538461538462	5.76923076923077	5.76923076923077	0	0	0	2.88461538461538	0	0	0	7.69230769230769	0	0	0	0	0	0	0	0	8.65384615384615	0	0	0	22.1153846153846	11.5384615384615	0	0	0	0	7.69230769230769	1.92307692307692	0	0	0	2.88461538461538	0	0	0
1576	1622	"Leading Tickles"	49.47139	-55.47306	422.5	"AWI"	422.5	11979	14174.5	12974	0	0	7.9136690647482	0.719424460431655	0	5.75539568345324	0	8.63309352517986	1.43884892086331	0	0	5.03597122302158	0	0	0	18.705035971223	0	1.43884892086331	0	0	0	0	0	0	0	0	0	2.87769784172662	24.4604316546763	15.1079136690647	0	0	0	0	6.47482014388489	0.719424460431655	0	0	0	0.719424460431655	0	0	0
1576	1622	"Leading Tickles"	49.47139	-55.47306	425	"AWI"	425	12222	14444	13231	0	0	2.34375	0.78125	0	7.03125	6.25	11.71875	0.78125	0	0	4.6875	0	0	0	11.71875	0	1.5625	0	0	0	0.78125	0	0	1.5625	0	0	10.15625	19.53125	15.625	0	0	3.125	0	1.5625	0	0	0	0	0	0	0.78125	0
1576	1622	"Leading Tickles"	49.47139	-55.47306	427.5	"AWI"	427.5	12429	14624.5	13502.5	2.30769230769231	0	10.7692307692308	1.53846153846154	0.769230769230769	5.38461538461539	3.07692307692308	2.30769230769231	0	0	0	2.30769230769231	0	0	0.769230769230769	19.2307692307692	0	0	0	0	0	0	0	0	0	0	0	2.30769230769231	18.4615384615385	13.8461538461538	0	0	1.53846153846154	0	10	3.84615384615385	0	0	0	0	0	1.53846153846154	0
1576	1622	"Leading Tickles"	49.47139	-55.47306	430	"AWI"	430	12579	14907	13772	0	0	4.08163265306122	0	0	7.14285714285714	0	21.4285714285714	0	0	0	2.04081632653061	0	0	0	18.3673469387755	0	0	0	0	0	0	0	1.02040816326531	0	0	0	3.06122448979592	23.469387755102	12.2448979591837	0	0	0	0	2.04081632653061	4.08163265306122	0	1.02040816326531	0	0	0	0	0
1576	1622	"Leading Tickles"	49.47139	-55.47306	432.5	"AWI"	432.5	12910	15111.5	14003.5	0	0	1.01010101010101	0	0	5.05050505050505	5.05050505050505	11.1111111111111	0	0	0	3.03030303030303	0	0	0	19.1919191919192	0	1.01010101010101	0	0	0	0	0	0	11.1111111111111	0	0	0	7.07070707070707	16.1616161616162	0	0	0	0	8.08080808080808	12.1212121212121	0	0	0	0	0	0	0
