"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Asteraceae"	"Brassicaceae"	"Cactaceae"	"Campanulaceae"	"Caryophyllaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Gentianaceae"	"Geraniaceae"	"Isoëtes"	"Lamiaceae"	"Malvaceae"	"Myrica"	"Plantaginaceae"	"Poaceae"	"Podocarpus"	"Polylepis"	"Ranunculaceae"	"Scrophulariaceae"	"Solanaceae"
523	537	"Cumbre Unduavi"	-16.35	-68.04167	55	"AWI"	55	356	817	566	1.38888888888889	0	0	0	1.38888888888889	0	0	11.1111111111111	31.9444444444444	4.16666666666667	0	12.5	0	0	0	13.8888888888889	0	0	20.8333333333333	1.38888888888889	0	0	0	1.38888888888889
523	537	"Cumbre Unduavi"	-16.35	-68.04167	60	"AWI"	60	401	1091	662	5.76923076923077	0	0	0	0	0	0	1.92307692307692	63.4615384615385	0	0	13.4615384615385	0	1.92307692307692	0	0	1.92307692307692	0	11.5384615384615	0	0	0	0	0
523	537	"Cumbre Unduavi"	-16.35	-68.04167	65	"AWI"	65	498	1192	786	0	0	0	0	0	0	0	13.9784946236559	38.7096774193548	0	0	22.5806451612903	0	0	0	0	0	1.0752688172043	18.2795698924731	4.3010752688172	0	0	0	1.0752688172043
523	537	"Cumbre Unduavi"	-16.35	-68.04167	70	"AWI"	70	549	1377	903	0	6.52173913043478	1.08695652173913	0	0	0	0	56.5217391304348	15.2173913043478	0	0	6.52173913043478	0	0	0	0	0	0	11.9565217391304	1.08695652173913	0	0	1.08695652173913	0
523	537	"Cumbre Unduavi"	-16.35	-68.04167	75	"AWI"	75	675	1465	1021	0	0	0	0	0	0	0	43.4782608695652	18.8405797101449	0	0	15.9420289855072	1.44927536231884	1.44927536231884	0	0	2.89855072463768	2.89855072463768	10.1449275362319	2.89855072463768	0	0	0	0
523	537	"Cumbre Unduavi"	-16.35	-68.04167	80	"AWI"	80	747	1608	1132	0.923076923076923	0	0.615384615384615	0	0	0	0	0	73.2307692307692	0.615384615384615	0	8.30769230769231	0	0	0	0.615384615384615	0	0	14.7692307692308	0.923076923076923	0	0	0	0
523	537	"Cumbre Unduavi"	-16.35	-68.04167	85	"AWI"	85	929	1712	1278	0	0	0	72.7636849132176	0	0	0	2.26969292389853	10.1468624833111	0.133511348464619	0	1.06809078771696	0	0.267022696929239	0	3.87182910547397	0.133511348464619	0.400534045393859	8.14419225634179	0.801068090787717	0	0	0	0
523	537	"Cumbre Unduavi"	-16.35	-68.04167	90	"AWI"	90	1008	1913	1421	0	0	2.32558139534884	0	0	0	0	6.97674418604651	16.2790697674419	0	2.32558139534884	13.953488372093	0	0	0	0	4.65116279069767	4.65116279069767	46.5116279069767	2.32558139534884	0	0	0	0
523	537	"Cumbre Unduavi"	-16.35	-68.04167	95	"AWI"	95	1173	2049	1595	0	0	0	0	0	0	0	3.84615384615385	19.2307692307692	0	0	61.5384615384615	0	0	0	0	3.84615384615385	0	11.5384615384615	0	0	0	0	0
523	537	"Cumbre Unduavi"	-16.35	-68.04167	100	"AWI"	100	1259	2287	1759	0	0	0	0	0	0	0	0.909090909090909	82.7272727272727	0	0	5.45454545454545	0	0	0	0.909090909090909	0	0	9.09090909090909	0.909090909090909	0	0	0	0
523	537	"Cumbre Unduavi"	-16.35	-68.04167	105	"AWI"	105	1463	2382	1921	5.55555555555556	0	2.77777777777778	0	0	0	0	2.77777777777778	19.4444444444444	0	0	33.3333333333333	2.77777777777778	0	0	2.77777777777778	0	2.77777777777778	19.4444444444444	5.55555555555556	2.77777777777778	0	0	0
523	537	"Cumbre Unduavi"	-16.35	-68.04167	115	"AWI"	115	1991	2707	2301	0	0	0	0	0	0	0	7.54716981132075	5.66037735849057	0	0	3.77358490566038	1.88679245283019	39.622641509434	1.88679245283019	16.9811320754717	0	0	16.9811320754717	3.77358490566038	0	0	0	1.88679245283019
523	537	"Cumbre Unduavi"	-16.35	-68.04167	125	"AWI"	125	2348	3793	2937	0	0	0.609756097560976	0	0	0	0.609756097560976	4.8780487804878	39.6341463414634	0	0	6.09756097560976	0	18.2926829268293	0	7.31707317073171	0	0	12.8048780487805	9.75609756097561	0	0	0	0
523	537	"Cumbre Unduavi"	-16.35	-68.04167	140	"AWI"	140	2953	5632	4181	1.33333333333333	0	0	0	0	0	0	6.66666666666667	0	0	0	2.66666666666667	0	8	0	14.6666666666667	20	0	34.6666666666667	10.6666666666667	0	0	0	1.33333333333333
523	537	"Cumbre Unduavi"	-16.35	-68.04167	145	"AWI"	145	3382	5861	4626	0	0	0	0	0	0	0	0	4.8780487804878	0	0	0	4.8780487804878	2.4390243902439	0	36.5853658536585	4.8780487804878	0	31.7073170731707	12.1951219512195	2.4390243902439	0	0	0
523	537	"Cumbre Unduavi"	-16.35	-68.04167	155	"AWI"	155	4240	6458	5491	0	0	0	0	0	0	1.92307692307692	1.92307692307692	1.92307692307692	0	0	1.92307692307692	0	7.69230769230769	0	38.4615384615385	0	0	38.4615384615385	5.76923076923077	0	1.92307692307692	0	0
523	537	"Cumbre Unduavi"	-16.35	-68.04167	160	"AWI"	160	4561	6810	5928	0	0	0	0	1.06382978723404	0	1.06382978723404	3.19148936170213	12.7659574468085	0	0	6.38297872340426	0	3.19148936170213	0	8.51063829787234	2.12765957446809	0	59.5744680851064	2.12765957446809	0	0	0	0
523	537	"Cumbre Unduavi"	-16.35	-68.04167	170	"AWI"	170	6001	7420	6711	0.363636363636364	0	0	0	0	0	0.363636363636364	5.81818181818182	31.6363636363636	0	0	25.4545454545455	0	1.09090909090909	0	2.90909090909091	0.363636363636364	0	26.5454545454545	4.72727272727273	0	0	0	0.727272727272727
523	537	"Cumbre Unduavi"	-16.35	-68.04167	180	"AWI"	180	6526	8895	7502	1.53061224489796	0	0.510204081632653	0	0	0	0.510204081632653	5.10204081632653	1.53061224489796	0	0	2.55102040816327	0	0.510204081632653	0	26.530612244898	0	0	51.530612244898	8.6734693877551	0	0	0	1.02040816326531
523	537	"Cumbre Unduavi"	-16.35	-68.04167	190	"AWI"	190	7082	9769	8417	0	0	1.78571428571429	0	0	0	4.46428571428571	4.46428571428571	9.82142857142857	0	1.78571428571429	3.57142857142857	0	2.67857142857143	0	38.3928571428571	0	0	30.3571428571429	1.78571428571429	0	0	0	0.892857142857143
523	537	"Cumbre Unduavi"	-16.35	-68.04167	200	"AWI"	200	7890	10377	9329	2.64150943396226	0	0	0	1.88679245283019	0	0.377358490566038	4.52830188679245	1.88679245283019	0	0	2.26415094339623	0.377358490566038	6.0377358490566	0	32.4528301886792	0.754716981132076	0	30.188679245283	13.5849056603774	1.88679245283019	0	0	1.13207547169811
523	537	"Cumbre Unduavi"	-16.35	-68.04167	210	"AWI"	210	9220	10841	10168	0	0	0	0	0	0	0	16.6666666666667	65.6862745098039	0	0.980392156862745	0.980392156862745	0	0.980392156862745	0	1.96078431372549	0	0	6.86274509803922	4.90196078431373	0	0	0	0.980392156862745
523	537	"Cumbre Unduavi"	-16.35	-68.04167	220	"AWI"	220	10259	11753	10831	0	0	0	0	0	0.943396226415094	0	0	58.4905660377358	0	0	2.83018867924528	0	1.88679245283019	0	0.943396226415094	0	0	33.0188679245283	1.88679245283019	0	0	0	0
523	537	"Cumbre Unduavi"	-16.35	-68.04167	230	"AWI"	230	10551	12942	11400	0.232018561484919	0	0	48.2598607888631	0	0	0	1.39211136890951	23.2018561484919	0	0	0	0	2.08816705336427	0	4.64037122969838	0.232018561484919	0	18.3294663573086	0.464037122969838	0	0	0	1.16009280742459
523	537	"Cumbre Unduavi"	-16.35	-68.04167	240	"AWI"	240	10856	13907	12003	0.159744408945687	0	0	0	0	0	0	4.47284345047923	62.6198083067093	0	0	0.159744408945687	0.159744408945687	1.2779552715655	0	0.638977635782748	0.159744408945687	0	29.7124600638978	0.638977635782748	0	0	0	0
523	537	"Cumbre Unduavi"	-16.35	-68.04167	250	"AWI"	250	11202	14865	12608	3.38164251207729	0	0	0	0.483091787439614	0	0.966183574879227	0.483091787439614	10.6280193236715	0	0	3.86473429951691	0	2.41545893719807	0	4.34782608695652	1.44927536231884	0.483091787439614	54.5893719806763	15.4589371980676	1.44927536231884	0	0	0
523	537	"Cumbre Unduavi"	-16.35	-68.04167	261	"AWI"	261	11645	15779	13253	0	0	0	0	0	0	0	8.06451612903226	29.0322580645161	0	3.2258064516129	1.61290322580645	0	0	0	1.61290322580645	3.2258064516129	0	41.9354838709677	9.67741935483871	1.61290322580645	0	0	0
523	537	"Cumbre Unduavi"	-16.35	-68.04167	270	"AWI"	270	12013	16623	13807	1.21951219512195	0	0	0	1.21951219512195	0	1.21951219512195	2.4390243902439	30.4878048780488	0	0	1.21951219512195	1.21951219512195	3.65853658536585	0	4.8780487804878	2.4390243902439	0	46.3414634146341	3.65853658536585	0	0	0	0
